Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
275,275,275,275,275,275,275,275,275,1-4020,14,1-4020,11,37,3,0,6,6.511883854866028,0.17599686094232508
406,406,406,406,406,406,406,406,406,1-3265,6,1-3265,3,19,1,0,4,3.3412559032440186,0.17585557385494835
399,399,399,399,399,399,399,399,399,1-19813,16,1-19813,14,20,0,0,6,3.511883854866028,0.1755941927433014
160,160,160,160,160,160,160,160,160,1-5197,9,1-5197,6,72,6,0,11,12.438453733921051,0.1727563018600146
87,87,87,87,87,87,87,87,87,1-3141,16,1-3141,14,136,10,0,23,23.462221443653107,0.17251633414450815
133,133,133,133,133,133,133,133,133,MLG53,17,MLG53,15,91,11,0,8,15.682511806488037,0.17233529457679161
438,438,438,438,438,438,438,438,438,1-5163,12,1-5163,10,16,1,0,3,2.755941927433014,0.17224637046456337
37,37,37,37,37,37,37,37,37,1-5775,2,1-5775,20,244,9,0,56,41.77758264541626,0.17121960100580436
360,360,360,360,360,360,360,360,360,1-7993,16,1-7993,14,24,0,0,7,4.0971978306770325,0.1707165762782097
320,320,320,320,320,320,320,320,320,1-18203,19,1-18203,9,29,2,0,5,4.926569879055023,0.16988171996741458
59,59,59,59,59,59,59,59,59,1-8573,8,1-8573,5,184,16,0,26,31.21816337108612,0.16966393136459848
49,49,49,49,49,49,49,49,49,1-6974,2,1-6974,20,207,7,0,48,35.09507083892822,0.1695414050189769
253,253,253,253,253,253,253,253,253,1-9578,2,1-9578,20,42,3,0,7,7.0971978306770325,0.16898090073040553
128,128,128,128,128,128,128,128,128,1-7897,12,1-7897,10,95,6,0,17,15.950337588787079,0.16789829040828505
511,511,511,511,511,511,511,511,511,1-3033,7,1-3033,4,7,0,0,2,1.1706279516220093,0.1672325645174299
344,344,344,344,344,344,344,344,344,1-2103,16,1-2103,14,26,2,0,4,4.3412559032440186,0.1669713808940007
194,194,194,194,194,194,194,194,194,1-8018,2,1-8018,20,58,5,0,8,9.682511806488037,0.16693985873255238
260,260,260,260,260,260,260,260,260,1-4760,19,1-4760,17,40,6,0,1,6.585313975811005,0.16463284939527512
263,263,263,263,263,263,263,263,263,1-6061,13,1-6061,12,40,3,0,6,6.511883854866028,0.16279709637165068
47,47,47,47,47,47,47,47,47,1-0303,2,1-0303,20,212,14,0,35,34.48598915338516,0.1626697601574772
421,421,421,421,421,421,421,421,421,1-5282,2,1-5282,20,17,1,0,3,2.755941927433014,0.1621142310254714
321,321,321,321,321,321,321,321,321,1-7752,12,1-7752,10,29,0,0,8,4.682511806488037,0.16146592436165647
222,222,222,222,222,222,222,222,222,1-8705,20,1-8705,18,48,3,0,8,7.682511806488037,0.1600523293018341
183,183,183,183,183,183,183,183,183,1-19915,16,1-19915,14,62,4,0,10,9.853139758110046,0.15892160900177493
392,392,392,392,392,392,392,392,392,MLG33,7,MLG33,4,20,2,0,2,3.1706279516220093,0.15853139758110046
98,98,98,98,98,98,98,98,98,1-5043,17,1-5043,15,123,6,0,23,19.462221443653107,0.15822944263132607
327,327,327,327,327,327,327,327,327,1-8988,5,1-8988,2,29,4,0,1,4.585313975811005,0.15811427502796568
141,141,141,141,141,141,141,141,141,1-8820,8,1-8820,5,83,3,0,17,12.950337588787079,0.15602816372032624
105,105,105,105,105,105,105,105,105,1-7042,5,1-7042,2,117,10,0,14,18.194395661354065,0.15550765522524843
156,156,156,156,156,156,156,156,156,1-2294,8,1-2294,5,75,4,0,13,11.60908168554306,0.1547877558072408
155,155,155,155,155,155,155,155,155,1-8157,12,1-8157,10,75,4,0,13,11.60908168554306,0.1547877558072408
343,343,343,343,343,343,343,343,343,MLG67,2,MLG67,20,27,3,0,2,4.170627951622009,0.15446770191192627
264,264,264,264,264,264,264,264,264,1-8928,15,1-8928,13,39,6,0,0,6.0,0.15384615384615385
211,211,211,211,211,211,211,211,211,1-8042,1,1-8042,19,52,8,0,0,8.0,0.15384615384615385
212,212,212,212,212,212,212,212,212,MLG32,1,MLG32,19,52,8,0,0,8.0,0.15384615384615385
180,180,180,180,180,180,180,180,180,1-10539,2,1-10539,20,63,5,0,8,9.682511806488037,0.1536906635950482
414,414,414,414,414,414,414,414,414,MLG06,17,MLG06,15,18,1,0,3,2.755941927433014,0.15310788485738966
292,292,292,292,292,292,292,292,292,1-9740,7,1-9740,4,34,4,0,2,5.170627951622009,0.15207729269476497
301,301,301,301,301,301,301,301,301,1-8400,11,1-8400,9,33,5,0,0,5.0,0.15151515151515152
137,137,137,137,137,137,137,137,137,1-6611,22,1-6611,8,89,0,0,23,13.462221443653107,0.15126091509722592
58,58,58,58,58,58,58,58,58,MLG49,2,MLG49,20,185,11,0,29,27.974105298519135,0.15121137999199533
298,298,298,298,298,298,298,298,298,1-7481,4,1-7481,1,33,2,0,5,4.926569879055023,0.1492899963350007
16,16,16,16,16,16,16,16,16,1-7140,20,1-7140,18,397,14,0,77,59.06917613744736,0.1487888567693888
44,44,44,44,44,44,44,44,44,1-0008,20,1-0008,18,230,1,0,56,33.77758264541626,0.1468590549800707
433,433,433,433,433,433,433,433,433,1-20641,22,1-20641,8,16,0,0,4,2.3412559032440186,0.14632849395275116
538,538,538,538,538,538,538,538,538,1-5929,4,1-5929,1,4,0,0,1,0.5853139758110046,0.14632849395275116
541,541,541,541,541,541,541,541,541,1-8532,12,1-8532,10,4,0,0,1,0.5853139758110046,0.14632849395275116
478,478,478,478,478,478,478,478,478,1-20012,14,1-20012,11,12,0,0,3,1.755941927433014,0.14632849395275116
393,393,393,393,393,393,393,393,393,1-6718,14,1-6718,11,20,0,0,5,2.926569879055023,0.14632849395275116
543,543,543,543,543,543,543,543,543,1-7608,7,1-7608,4,4,0,0,1,0.5853139758110046,0.14632849395275116
468,468,468,468,468,468,468,468,468,1-9946,2,1-9946,20,12,0,0,3,1.755941927433014,0.14632849395275116
269,269,269,269,269,269,269,269,269,1-8551,4,1-8551,1,38,2,0,6,5.511883854866028,0.14504957512805336
97,97,97,97,97,97,97,97,97,1-1833,7,1-1833,4,124,12,0,10,17.853139758110046,0.14397693353314553
92,92,92,92,92,92,92,92,92,1-6980,16,1-6980,14,128,2,0,28,18.38879132270813,0.14366243220865726
102,102,102,102,102,102,102,102,102,1-17907,22,1-17907,8,119,0,0,29,16.974105298519135,0.1426395403236902
193,193,193,193,193,193,193,193,193,1-8094,6,1-8094,3,58,3,0,9,8.267825782299042,0.14254872038446623
136,136,136,136,136,136,136,136,136,1-1769,8,1-1769,5,89,8,0,8,12.682511806488037,0.14250013265716896
39,39,39,39,39,39,39,39,39,1-9768,2,1-9768,20,241,3,0,53,34.021640717983246,0.14116863368457777
99,99,99,99,99,99,99,99,99,1-8826,4,1-8826,1,123,5,0,21,17.291593492031097,0.14058206091082193
29,29,29,29,29,29,29,29,29,1-3534,22,1-3534,8,279,0,0,67,39.21603637933731,0.14055927017683623
334,334,334,334,334,334,334,334,334,1-18994,6,1-18994,3,28,1,0,5,3.926569879055023,0.1402346385376794
244,244,244,244,244,244,244,244,244,1-19448,12,1-19448,10,45,1,0,9,6.267825782299042,0.13928501738442314
315,315,315,315,315,315,315,315,315,1-9614,5,1-9614,2,30,3,0,2,4.170627951622009,0.13902093172073365
328,328,328,328,328,328,328,328,328,1-9110,19,1-9110,17,29,4,0,0,4.0,0.13793103448275862
349,349,349,349,349,349,349,349,349,1-8186,14,1-8186,11,26,3,0,1,3.5853139758110046,0.13789669137734634
234,234,234,234,234,234,234,234,234,1-10451,13,1-10451,12,46,4,0,4,6.3412559032440186,0.13785338920095694
312,312,312,312,312,312,312,312,312,1-1850,2,1-1850,20,30,0,0,7,4.0971978306770325,0.13657326102256775
246,246,246,246,246,246,246,246,246,1-6538,1,1-6538,11,44,6,0,0,6.0,0.13636363636363635
436,436,436,436,436,436,436,436,436,1-9115,13,1-9115,12,16,1,0,2,2.1706279516220093,0.13566424697637558
245,245,245,245,245,245,245,245,245,1-1183,12,1-1183,10,45,2,0,7,6.0971978306770325,0.13549328512615627
86,86,86,86,86,86,86,86,86,1-8910,4,1-8910,1,137,5,0,23,18.462221443653107,0.13476074046462122
61,61,61,61,61,61,61,61,61,1-6927,1,1-6927,19,179,24,0,0,24.0,0.1340782122905028
208,208,208,208,208,208,208,208,208,1-5355,16,1-5355,14,53,3,0,7,7.0971978306770325,0.13390939303164212
445,445,445,445,445,445,445,445,445,1-5654,1,1-5654,19,15,2,0,0,2.0,0.13333333333333333
172,172,172,172,172,172,172,172,172,1-6900,2,1-6900,20,67,6,0,5,8.926569879055023,0.13323238625455258
121,121,121,121,121,121,121,121,121,1-9333,2,1-9333,20,102,7,0,11,13.438453733921051,0.1317495464109907
15,15,15,15,15,15,15,15,15,1-1580,5,1-1580,2,400,28,0,42,52.583186984062195,0.13145796746015548
148,148,148,148,148,148,148,148,148,1-0278,17,1-0278,15,79,8,0,4,10.341255903244019,0.13090197345878504
316,316,316,316,316,316,316,316,316,1-8181,10,1-8181,7,30,1,0,5,3.926569879055023,0.13088566263516743
285,285,285,285,285,285,285,285,285,1-9887,20,1-9887,18,36,0,0,8,4.682511806488037,0.13006977240244547
497,497,497,497,497,497,497,497,497,MLG72,20,MLG72,18,9,0,0,2,1.1706279516220093,0.13006977240244547
257,257,257,257,257,257,257,257,257,1-19286,8,1-19286,5,40,4,0,2,5.170627951622009,0.12926569879055022
289,289,289,289,289,289,289,289,289,1-5549,8,1-5549,5,35,1,0,6,4.511883854866028,0.1289109672818865
181,181,181,181,181,181,181,181,181,MLG84,9,MLG84,6,63,4,0,7,8.097197830677032,0.12852694969328624
258,258,258,258,258,258,258,258,258,1-17758,8,1-17758,5,40,1,0,7,5.0971978306770325,0.12742994576692582
274,274,274,274,274,274,274,274,274,1-7744,16,1-7744,14,37,0,0,8,4.682511806488037,0.12655437314832532
458,458,458,458,458,458,458,458,458,1-9667,2,1-9667,20,14,0,0,3,1.755941927433014,0.12542442338807241
510,510,510,510,510,510,510,510,510,1-10444,1,1-10444,19,8,1,0,0,1.0,0.125
467,467,467,467,467,467,467,467,467,1-0031,15,1-0031,13,13,1,0,1,1.5853139758110046,0.12194722890853882
411,411,411,411,411,411,411,411,411,1-8124,6,1-8124,3,18,1,0,2,2.1706279516220093,0.1205904417567783
118,118,118,118,118,118,118,118,118,MLG15,7,MLG15,4,105,12,0,1,12.585313975811005,0.11986013310296195
114,114,114,114,114,114,114,114,114,1-7152,22,1-7152,8,109,0,0,22,12.876907467842102,0.11813676576001929
426,426,426,426,426,426,426,426,426,1-3639,8,1-3639,5,17,2,0,0,2.0,0.11764705882352941
493,493,493,493,493,493,493,493,493,1-0033,22,1-0033,8,10,0,0,2,1.1706279516220093,0.11706279516220093
531,531,531,531,531,531,531,531,531,1-4051,16,1-4051,14,5,0,0,1,0.5853139758110046,0.11706279516220093
532,532,532,532,532,532,532,532,532,1-4136,2,1-4136,20,5,0,0,1,0.5853139758110046,0.11706279516220093
537,537,537,537,537,537,537,537,537,1-5990,11,1-5990,9,5,0,0,1,0.5853139758110046,0.11706279516220093
287,287,287,287,287,287,287,287,287,1-2596,12,1-2596,10,35,0,0,7,4.0971978306770325,0.11706279516220093
535,535,535,535,535,535,535,535,535,1-8566,2,1-8566,20,5,0,0,1,0.5853139758110046,0.11706279516220093
442,442,442,442,442,442,442,442,442,1-5803,12,1-5803,10,15,0,0,3,1.755941927433014,0.11706279516220093
491,491,491,491,491,491,491,491,491,1-5555,22,1-5555,9,10,0,0,2,1.1706279516220093,0.11706279516220093
490,490,490,490,490,490,490,490,490,1-8634,14,1-8634,11,10,0,0,2,1.1706279516220093,0.11706279516220093
492,492,492,492,492,492,492,492,492,MLG73,2,MLG73,20,10,0,0,2,1.1706279516220093,0.11706279516220093
395,395,395,395,395,395,395,395,395,1-1836,16,1-1836,14,20,0,0,4,2.3412559032440186,0.11706279516220093
405,405,405,405,405,405,405,405,405,1-9607,16,1-9607,14,19,1,0,2,2.1706279516220093,0.11424357640115838
408,408,408,408,408,408,408,408,408,1-9495,19,1-9495,17,18,2,0,0,2.0,0.1111111111111111
432,432,432,432,432,432,432,432,432,1-3089,11,1-3089,9,16,0,0,3,1.755941927433014,0.10974637046456337
140,140,140,140,140,140,140,140,140,1-8066,19,1-8066,17,86,7,0,4,9.341255903244019,0.10861925468888393
204,204,204,204,204,204,204,204,204,1-8576,20,1-8576,18,55,3,0,5,5.926569879055023,0.10775581598281861
149,149,149,149,149,149,149,149,149,1-5877,16,1-5877,14,79,2,0,11,8.438453733921051,0.10681587004963355
293,293,293,293,293,293,293,293,293,1-1250,19,1-1250,17,34,3,0,1,3.5853139758110046,0.10545041105326484
60,60,60,60,60,60,60,60,60,1-3068,22,1-3068,8,180,0,0,32,18.73004722595215,0.10405581792195638
272,272,272,272,272,272,272,272,272,1-19229,6,1-19229,3,38,1,0,5,3.926569879055023,0.10333078629092167
36,36,36,36,36,36,36,36,36,MLG64,1,MLG64,19,245,25,0,0,25.0,0.10204081632653061
249,249,249,249,249,249,249,249,249,1-6916,4,1-6916,1,43,2,0,4,4.3412559032440186,0.10095943961032601
266,266,266,266,266,266,266,266,266,1-9496,8,1-9496,5,39,1,0,5,3.926569879055023,0.1006812789501288
111,111,111,111,111,111,111,111,111,1-0272,22,1-0272,8,111,0,0,19,11.120965540409088,0.10018887874242421
489,489,489,489,489,489,489,489,489,1-7521,19,1-7521,17,10,1,0,0,1.0,0.1
488,488,488,488,488,488,488,488,488,1-9576,2,1-9576,20,10,1,0,0,1.0,0.1
25,25,25,25,25,25,25,25,25,1-18028,15,1-18028,13,309,12,0,32,30.73004722595215,0.09944999102249887
427,427,427,427,427,427,427,427,427,1-3104,4,1-3104,1,16,1,0,1,1.5853139758110046,0.09908212348818779
430,430,430,430,430,430,430,430,430,1-8023,20,1-8023,18,16,1,0,1,1.5853139758110046,0.09908212348818779
167,167,167,167,167,167,167,167,167,72-12387,16,72-12387,14,71,0,0,12,7.023767709732056,0.09892630577087402
330,330,330,330,330,330,330,330,330,1-9818,7,1-9818,4,28,1,0,3,2.755941927433014,0.09842649740832192
184,184,184,184,184,184,184,184,184,1-2701,1,1-2701,19,61,6,0,0,6.0,0.09836065573770492
471,471,471,471,471,471,471,471,471,1-19205,16,1-19205,14,12,0,0,2,1.1706279516220093,0.0975523293018341
521,521,521,521,521,521,521,521,521,1-3551,9,1-3551,6,6,0,0,1,0.5853139758110046,0.0975523293018341
362,362,362,362,362,362,362,362,362,1-1827,14,1-1827,11,24,0,0,4,2.3412559032440186,0.0975523293018341
88,88,88,88,88,88,88,88,88,1-8267,22,1-8267,8,133,0,0,22,12.876907467842102,0.09681885314166994
202,202,202,202,202,202,202,202,202,1-6787,7,1-6787,4,56,3,0,4,5.3412559032440186,0.09537956970078605
173,173,173,173,173,173,173,173,173,1-1207,4,1-1207,1,66,1,0,9,6.267825782299042,0.09496705730756123
370,370,370,370,370,370,370,370,370,1-7066,4,1-7066,1,23,1,0,2,2.1706279516220093,0.09437512833139171
237,237,237,237,237,237,237,237,237,1-8418,2,1-8418,20,46,2,0,4,4.3412559032440186,0.09437512833139171
355,355,355,355,355,355,355,355,355,1-4747,17,1-4747,15,25,0,0,4,2.3412559032440186,0.09365023612976074
416,416,416,416,416,416,416,416,416,1-9907,14,1-9907,11,17,1,0,1,1.5853139758110046,0.09325376328300028
108,108,108,108,108,108,108,108,108,1-8328,22,1-8328,8,114,0,0,18,10.535651564598083,0.09241799618068494
179,179,179,179,179,179,179,179,179,1-7467,2,1-7467,20,64,0,0,10,5.853139758110046,0.09145530872046947
480,480,480,480,480,480,480,480,480,1-5653,18,1-5653,16,11,1,0,0,1.0,0.09090909090909091
288,288,288,288,288,288,288,288,288,1-9761,4,1-9761,1,35,2,0,2,3.1706279516220093,0.09058937004634313
103,103,103,103,103,103,103,103,103,1-3362,22,1-3362,8,117,0,0,18,10.535651564598083,0.0900483039709238
466,466,466,466,466,466,466,466,466,1-9416,22,1-9416,9,13,0,0,2,1.1706279516220093,0.0900483039709238
460,460,460,460,460,460,460,460,460,1-20791,4,1-20791,1,13,0,0,2,1.1706279516220093,0.0900483039709238
273,273,273,273,273,273,273,273,273,1-9237,17,1-9237,15,38,1,0,4,3.3412559032440186,0.08792778692747417
398,398,398,398,398,398,398,398,398,1-20047,16,1-20047,14,20,0,0,3,1.755941927433014,0.0877970963716507
261,261,261,261,261,261,261,261,261,1-5214,22,1-5214,8,40,0,0,6,3.511883854866028,0.0877970963716507
397,397,397,397,397,397,397,397,397,1-9839,16,1-9839,14,20,0,0,3,1.755941927433014,0.0877970963716507
235,235,235,235,235,235,235,235,235,1-1989,1,1-1989,19,46,4,0,0,4.0,0.08695652173913043
35,35,35,35,35,35,35,35,35,1-7496,22,1-7496,8,246,0,0,36,21.071303129196167,0.08565570377722019
514,514,514,514,514,514,514,514,514,P-0009,22,P-0009,8,7,0,0,1,0.5853139758110046,0.08361628225871495
451,451,451,451,451,451,451,451,451,1-11329,12,1-11329,10,14,0,0,2,1.1706279516220093,0.08361628225871495
513,513,513,513,513,513,513,513,513,1-5530,18,1-5530,16,7,0,0,1,0.5853139758110046,0.08361628225871495
515,515,515,515,515,515,515,515,515,1-3646,2,1-3646,20,7,0,0,1,0.5853139758110046,0.08361628225871495
346,346,346,346,346,346,346,346,346,1-9805,17,1-9805,15,26,1,0,2,2.1706279516220093,0.08348569044700035
284,284,284,284,284,284,284,284,284,1-2584,12,1-2584,10,36,0,0,5,2.926569879055023,0.08129360775152843
341,341,341,341,341,341,341,341,341,1-9870,10,1-9870,7,27,1,0,2,2.1706279516220093,0.0803936278378522
17,17,17,17,17,17,17,17,17,1-7004,22,1-7004,8,381,0,0,52,30.43632674217224,0.07988537202669879
380,380,380,380,380,380,380,380,380,1-9722,2,1-9722,20,22,0,0,3,1.755941927433014,0.07981554215604608
444,444,444,444,444,444,444,444,444,1-8906,4,1-8906,1,15,0,0,2,1.1706279516220093,0.07804186344146728
462,462,462,462,462,462,462,462,462,1-4052,19,1-4052,17,13,1,0,0,1.0,0.07692307692307693
174,174,174,174,174,174,174,174,174,MLG41,1,MLG41,19,66,5,0,0,5.0,0.07575757575757576
50,50,50,50,50,50,50,50,50,1-7964,20,1-7964,18,202,0,0,26,15.21816337108612,0.07533744243111941
201,201,201,201,201,201,201,201,201,1-8529,12,1-8529,10,56,3,0,2,4.170627951622009,0.0744754991361073
138,138,138,138,138,138,138,138,138,1-4640,22,1-4640,8,87,0,0,11,6.438453733921051,0.07400521533242588
502,502,502,502,502,502,502,502,502,72-11994,12,72-11994,10,8,0,0,1,0.5853139758110046,0.07316424697637558
508,508,508,508,508,508,508,508,508,1-9806,13,1-9806,12,8,0,0,1,0.5853139758110046,0.07316424697637558
318,318,318,318,318,318,318,318,318,1-9902,19,1-9902,17,30,1,0,2,2.1706279516220093,0.07235426505406697
456,456,456,456,456,456,456,456,456,1-7995,2,1-7995,20,14,1,0,0,1.0,0.07142857142857142
175,175,175,175,175,175,175,175,175,1-19547,22,1-19547,8,66,0,0,8,4.682511806488037,0.07094714858315208
309,309,309,309,309,309,309,309,309,1-9185,14,1-9185,11,31,1,0,2,2.1706279516220093,0.07002025650393578
372,372,372,372,372,372,372,372,372,1-9553,17,1-9553,15,23,1,0,1,1.5853139758110046,0.06892669460047847
424,424,424,424,424,424,424,424,424,1-1177,12,1-1177,10,17,0,0,2,1.1706279516220093,0.06886046774247113
68,68,68,68,68,68,68,68,68,1-1015,22,1-1015,8,155,0,0,18,10.535651564598083,0.06797194557805215
191,191,191,191,191,191,191,191,191,MLG44,1,MLG44,19,59,4,0,0,4.0,0.06779661016949153
131,131,131,131,131,131,131,131,131,1-9925,8,1-9925,5,93,5,0,2,6.170627951622009,0.06635083818948397
407,407,407,407,407,407,407,407,407,1-9549,22,1-9549,8,18,0,0,2,1.1706279516220093,0.06503488620122273
164,164,164,164,164,164,164,164,164,72-0103,20,72-0103,1,71,4,0,1,4.585313975811005,0.06458188698325358
40,40,40,40,40,40,40,40,40,1-7807,22,1-7807,8,239,0,0,26,15.21816337108612,0.06367432372839381
429,429,429,429,429,429,429,429,429,1-9452,1,1-9452,19,16,1,0,0,1.0,0.0625
306,306,306,306,306,306,306,306,306,1-1972,1,1-1972,19,32,2,0,0,2.0,0.0625
437,437,437,437,437,437,437,437,437,1-4098,19,1-4098,17,16,1,0,0,1.0,0.0625
207,207,207,207,207,207,207,207,207,1-8622,18,1-8622,16,54,1,0,4,3.3412559032440186,0.061875109319333675
107,107,107,107,107,107,107,107,107,MLG37,5,MLG37,2,116,3,0,7,7.0971978306770325,0.06118273991962959
323,323,323,323,323,323,323,323,323,1-13247,22,1-13247,8,29,0,0,3,1.755941927433014,0.06054972163562117
209,209,209,209,209,209,209,209,209,1-19897,5,1-19897,2,53,2,0,2,3.1706279516220093,0.05982316889852848
139,139,139,139,139,139,139,139,139,MLG11,17,MLG11,15,87,4,0,2,5.170627951622009,0.059432505191057576
42,42,42,42,42,42,42,42,42,1-8541,4,1-8541,1,232,2,0,20,13.706279516220093,0.05907879101819005
229,229,229,229,229,229,229,229,229,1-18423,4,1-18423,1,47,1,0,3,2.755941927433014,0.058637062285808804
486,486,486,486,486,486,486,486,486,1-5406,2,1-5406,20,10,0,0,1,0.5853139758110046,0.058531397581100465
487,487,487,487,487,487,487,487,487,1-4929,9,1-4929,6,10,0,0,1,0.5853139758110046,0.058531397581100465
415,415,415,415,415,415,415,415,415,1-9465,13,1-9465,12,18,1,0,0,1.0,0.05555555555555555
116,116,116,116,116,116,116,116,116,MLG08,17,MLG08,15,107,3,0,5,5.926569879055023,0.05538850354257031
303,303,303,303,303,303,303,303,303,1-18714,8,1-18714,5,32,0,0,3,1.755941927433014,0.054873185232281685
196,196,196,196,196,196,196,196,196,1-6743,7,1-6743,4,58,2,0,2,3.1706279516220093,0.05466599916589671
381,381,381,381,381,381,381,381,381,1-9752,2,1-9752,20,22,0,0,2,1.1706279516220093,0.05321036143736406
482,482,482,482,482,482,482,482,482,1-9457,4,1-9457,1,11,0,0,1,0.5853139758110046,0.05321036143736406
402,402,402,402,402,402,402,402,402,1-18603,8,1-18603,5,19,1,0,0,1.0,0.05263157894736842
186,186,186,186,186,186,186,186,186,1-19004,19,1-19004,17,60,3,0,0,3.0,0.05
110,110,110,110,110,110,110,110,110,1-9137,9,1-9137,6,111,2,0,6,5.511883854866028,0.04965661130509935
178,178,178,178,178,178,178,178,178,1-0405,15,1-0405,13,64,2,0,2,3.1706279516220093,0.049541061744093895
305,305,305,305,305,305,305,305,305,1-8127,5,1-8127,2,32,1,0,1,1.5853139758110046,0.049541061744093895
365,365,365,365,365,365,365,365,365,1-8590,6,1-8590,3,24,0,0,2,1.1706279516220093,0.04877616465091705
359,359,359,359,359,359,359,359,359,1-7839,22,1-7839,8,24,0,0,2,1.1706279516220093,0.04877616465091705
366,366,366,366,366,366,366,366,366,1-9444,19,1-9444,17,24,0,0,2,1.1706279516220093,0.04877616465091705
474,474,474,474,474,474,474,474,474,1-18004,8,1-18004,5,12,0,0,1,0.5853139758110046,0.04877616465091705
302,302,302,302,302,302,302,302,302,1-9500,17,1-9500,15,33,1,0,1,1.5853139758110046,0.04803981744881832
352,352,352,352,352,352,352,352,352,1-2297,17,1-2297,15,25,0,0,2,1.1706279516220093,0.04682511806488037
251,251,251,251,251,251,251,251,251,1-6919,1,1-6919,19,43,2,0,0,2.0,0.046511627906976744
69,69,69,69,69,69,69,69,69,MLG17,2,MLG17,20,153,3,0,7,7.0971978306770325,0.04638691392599368
459,459,459,459,459,459,459,459,459,1-19839,16,1-19839,14,13,0,0,1,0.5853139758110046,0.0450241519854619
336,336,336,336,336,336,336,336,336,1-9655,22,1-9655,8,27,0,0,2,1.1706279516220093,0.04335659080081516
339,339,339,339,339,339,339,339,339,1-9850,4,1-9850,1,27,0,0,2,1.1706279516220093,0.04335659080081516
455,455,455,455,455,455,455,455,455,1-18377,22,1-18377,8,14,0,0,1,0.5853139758110046,0.041808141129357476
452,452,452,452,452,452,452,452,452,1-9588,4,1-9588,1,14,0,0,1,0.5853139758110046,0.041808141129357476
220,220,220,220,220,220,220,220,220,MLG35,1,MLG35,19,49,2,0,0,2.0,0.04081632653061224
322,322,322,322,322,322,322,322,322,1-19549,17,1-19549,15,29,0,0,2,1.1706279516220093,0.040366481090414116
356,356,356,356,356,356,356,356,356,1-18613,1,1-18613,19,25,1,0,0,1.0,0.04
188,188,188,188,188,188,188,188,188,1-7722,22,1-7722,8,60,0,0,4,2.3412559032440186,0.03902093172073364
431,431,431,431,431,431,431,431,431,1-8503,2,1-8503,20,16,0,0,1,0.5853139758110046,0.03658212348818779
219,219,219,219,219,219,219,219,219,1-2400,22,1-2400,8,49,0,0,3,1.755941927433014,0.035835549539449264
120,120,120,120,120,120,120,120,120,1-2670,2,1-2670,20,104,0,0,6,3.511883854866028,0.03376811398909642
113,113,113,113,113,113,113,113,113,1-7341,10,1-7341,7,110,3,0,1,3.5853139758110046,0.03259376341646368
409,409,409,409,409,409,409,409,409,1-5744,19,1-5744,17,18,0,0,1,0.5853139758110046,0.032517443100611367
134,134,134,134,134,134,134,134,134,1-8659,22,1-8659,8,91,0,0,5,2.926569879055023,0.03216010856104421
271,271,271,271,271,271,271,271,271,1-5508,4,1-5508,1,38,0,0,2,1.1706279516220093,0.03080599872689498
401,401,401,401,401,401,401,401,401,1-8100,22,1-8100,9,19,0,0,1,0.5853139758110046,0.03080599872689498
400,400,400,400,400,400,400,400,400,1-8646,8,1-8646,5,20,0,0,1,0.5853139758110046,0.029265698790550233
391,391,391,391,391,391,391,391,391,72-18936,2,72-18936,20,20,0,0,1,0.5853139758110046,0.029265698790550233
379,379,379,379,379,379,379,379,379,1-7182,14,1-7182,11,22,0,0,1,0.5853139758110046,0.02660518071868203
135,135,135,135,135,135,135,135,135,MLG07,4,MLG07,1,90,0,0,4,2.3412559032440186,0.026013954480489095
259,259,259,259,259,259,259,259,259,1-7509,19,1-7509,17,40,1,0,0,1.0,0.025
367,367,367,367,367,367,367,367,367,1-9995,18,1-9995,16,24,0,0,1,0.5853139758110046,0.024388082325458527
342,342,342,342,342,342,342,342,342,1-6531,4,1-6531,1,27,0,0,1,0.5853139758110046,0.02167829540040758
252,252,252,252,252,252,252,252,252,1-6918,22,1-6918,8,43,0,0,1,0.5853139758110046,0.013611952925837317
119,119,119,119,119,119,119,119,119,1-9646,13,1-9646,12,105,1,0,0,1.0,0.009523809523809525
159,159,159,159,159,159,159,159,159,1-6914,4,1-6914,1,73,0,0,1,0.5853139758110046,0.008017999668643899
504,504,504,504,504,504,504,504,504,1-9861,2,1-9861,20,8,0,0,0,0.0,0.0
388,388,388,388,388,388,388,388,388,1-8125,15,1-8125,13,21,0,0,0,0.0,0.0
529,529,529,529,529,529,529,529,529,1-5424,14,1-5424,1,5,0,0,0,0.0,0.0
522,522,522,522,522,522,522,522,522,1-3178,4,1-3178,1,6,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,1-9034,2,1-9034,20,3,0,0,0,0.0,0.0
528,528,528,528,528,528,528,528,528,1-8623,4,1-8623,1,5,0,0,0,0.0,0.0
340,340,340,340,340,340,340,340,340,1-3519,22,1-3519,14,27,0,0,0,0.0,0.0
542,542,542,542,542,542,542,542,542,1-8093,19,1-8093,17,4,0,0,0,0.0,0.0
279,279,279,279,279,279,279,279,279,1-6642,8,1-6642,5,36,0,0,0,0.0,0.0
498,498,498,498,498,498,498,498,498,1-8113,8,1-8113,5,9,0,0,0,0.0,0.0
464,464,464,464,464,464,464,464,464,1-7453,19,1-7453,17,13,0,0,0,0.0,0.0
