Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
212,212,212,212,212,212,212,MLG32,13,MLG32,8,52,17,1,13,1028.2925323843956,19.774856392007607
34,34,34,34,34,34,34,MLG51,13,MLG51,8,248,7,2,73,2070.4119126200676,8.348435131532531
30,30,30,30,30,30,30,1-10785,19,1-10785,17,279,38,2,10,2046.686563372612,7.335794133952015
58,58,58,58,58,58,58,MLG49,22,MLG49,21,185,26,1,10,1034.686563372612,5.5929003425546595
18,18,18,18,18,18,18,MLG63,19,MLG63,17,380,27,2,54,2073.907442212105,5.457651163716065
54,54,54,54,54,54,54,1-1350,22,1-1350,21,195,15,1,46,1054.9581915140152,5.41004200776418
45,45,45,45,45,45,45,1-3596,21,1-3596,15,223,34,1,44,1072.2208788394928,4.808165375961851
43,43,43,43,43,43,43,MLG14,21,MLG14,15,232,38,1,19,1054.5044704079628,4.545277889689495
41,41,41,41,41,41,41,1-9283,13,1-9283,8,235,18,1,38,1051.0089408159256,4.47237847155713
31,31,31,31,31,31,31,1-9156,18,1-9156,12,268,56,1,16,1069.8985013961792,3.9921585872991763
12,12,12,12,12,12,12,1-7024,18,1-7024,12,498,55,1,63,1109.7253492474556,2.2283641551153726
165,165,165,165,165,165,165,MLG59,18,MLG59,12,71,29,0,14,41.1611887216568,0.5797350524177014
169,169,169,169,169,169,169,1-7268,22,1-7268,21,70,2,0,41,37.6149098277092,0.53735585468156
16,16,16,16,16,16,16,1-7140,3,1-7140,1,397,4,0,230,203.790957570076,0.5133273490430126
47,47,47,47,47,47,47,1-0303,22,1-0303,21,212,26,0,95,108.522352039814,0.5118978869802547
29,29,29,29,29,29,29,1-3534,7,1-3534,6,279,15,0,143,139.2178562283516,0.4989887320012602
376,376,376,376,376,376,376,1-18487,16,1-18487,13,23,8,0,4,11.4746253490448,0.49889675430629565
104,104,104,104,104,104,104,1-9394,20,1-9394,16,117,6,0,58,56.3820675611496,0.48189801334315896
78,78,78,78,78,78,78,1-1570,17,1-1570,13,142,17,0,59,68.2507238984108,0.4806389006930338
239,239,239,239,239,239,239,1-5002,7,1-5002,3,45,10,0,13,21.2925323843956,0.4731673863199022
91,91,91,91,91,91,91,1-9270,17,1-9270,13,128,21,0,44,59.2208788394928,0.4626631159335375
111,111,111,111,111,111,111,1-0272,8,1-0272,20,111,2,0,56,50.6447548866272,0.45625905303267744
176,176,176,176,176,176,176,1-6561,17,1-6561,13,65,10,0,22,29.1104394197464,0.4478529141499446
55,55,55,55,55,55,55,1-1462,14,1-1462,9,192,52,0,37,84.1402844786644,0.4382306483263771
62,62,62,62,62,62,62,1-6878,3,1-6878,1,167,11,0,71,72.6745999455452,0.43517724518290535
89,89,89,89,89,89,89,1-9831,15,1-9831,10,132,22,0,39,55.8775971531868,0.4233151299483848
426,426,426,426,426,426,426,1-3639,17,1-3639,13,17,1,0,7,7.0805943608284,0.4165055506369647
77,77,77,77,77,77,77,1-9674,15,1-9674,10,144,20,0,46,59.9581915140152,0.4163763299584389
410,410,410,410,410,410,410,1-3108,19,1-3108,17,18,4,0,4,7.4746253490448,0.4152569638358222
84,84,84,84,84,84,84,1-2382,11,1-2382,6,139,42,0,18,57.6358140707016,0.4146461443935367
195,195,195,195,195,195,195,1-9379,21,1-9379,15,58,10,0,16,23.8985013961792,0.412043127520331
64,64,64,64,64,64,64,MLG29,10,MLG29,18,164,49,0,21,67.2417830824852,0.41001087245417805
311,311,311,311,311,311,311,1-8938,19,1-8938,17,30,1,0,13,12.2925323843956,0.4097510794798533
144,144,144,144,144,144,144,1-7058,11,1-7058,2,80,23,0,11,32.5552197098732,0.40694024637341497
157,157,157,157,157,157,157,1-17733,15,1-17733,10,74,4,0,30,30.059690117836,0.40621202861940536
443,443,443,443,443,443,443,1-19222,5,1-19222,4,15,0,0,7,6.0805943608284,0.40537295738856
