Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
343,343,343,343,343,MLG67,19,MLG67,11,27,5,0,2,5.294199500232935,0.19608146297159018
5,5,5,5,5,MLG57,3,MLG57,14,629,71,0,347,122.04361329041421,0.19402800205153292
15,15,15,15,15,1-1580,12,1-1580,7,400,62,0,105,77.44547376222908,0.19361368440557272
93,93,93,93,93,MLG52,14,MLG52,9,125,21,0,21,24.089094752445817,0.19271275801956653
89,89,89,89,89,1-9831,15,1-9831,10,132,21,0,29,25.265892753377557,0.19140827843467845
269,269,269,269,269,1-8551,18,1-8551,22,38,7,0,0,7.0,0.18421052631578946
146,146,146,146,146,MLG78,16,MLG78,11,80,14,0,5,14.735498750582337,0.1841937343822792
300,300,300,300,300,1-18709,22,1-18709,18,33,4,0,13,5.912296751514077,0.1791605076216387
423,423,423,423,423,MLG46,13,MLG46,23,17,2,0,7,3.0296982508152723,0.17821754416560426
7,7,7,7,7,MLG69,6,MLG69,3,576,70,0,213,101.33224677480757,0.17592403953959648
37,37,37,37,37,1-5775,7,1-5775,19,244,26,0,112,42.47517201304436,0.17407857382395228
295,295,295,295,295,1-1942,17,1-1942,23,34,4,0,13,5.912296751514077,0.17389108092688463
48,48,48,48,48,MLG30,5,MLG30,1,208,29,0,48,36.06078800559044,0.17336917310380018
215,215,215,215,215,MLG40,17,MLG40,23,51,6,0,19,8.794895252212882,0.17244892651397808
217,217,217,217,217,1-9770,7,1-9770,14,50,5,0,23,8.383294252678752,0.16766588505357505
85,85,85,85,85,1-1131,21,1-1131,6,138,21,0,14,23.059396501630545,0.16709707609877206
400,400,400,400,400,1-8646,7,1-8646,11,20,2,0,9,3.3238977510482073,0.16619488755241035
77,77,77,77,77,1-9674,15,1-9674,10,144,20,0,26,23.824593503028154,0.16544856599325108
299,299,299,299,299,MLG31,4,MLG31,2,33,5,0,3,5.441299250349402,0.16488785607119402
337,337,337,337,337,1-6532,4,1-6532,22,27,4,0,3,4.441299250349402,0.16449256482775565
166,166,166,166,166,MLG58,16,MLG58,11,71,11,0,4,11.58839900046587,0.1632168873305052
155,155,155,155,155,1-8157,20,1-8157,20,75,11,0,8,12.17679800093174,0.16235730667908987
25,25,25,25,25,1-18028,7,1-18028,19,309,23,0,184,50.066354021430016,0.1620270356680583
70,70,70,70,70,1-1224,10,1-1224,10,151,20,0,30,24.412992503494024,0.1616754470430068
424,424,424,424,424,1-1177,17,1-1177,23,17,2,0,5,2.7354987505823374,0.16091169121072574
47,47,47,47,47,1-0303,19,1-0303,21,212,29,0,34,34.001391503959894,0.16038392218849007
235,235,235,235,235,1-1989,18,1-1989,22,46,6,0,9,7.323897751048207,0.15921516850104797
129,129,129,129,129,1-4531,1,1-4531,4,94,12,0,20,14.94199500232935,0.1589573936418016
272,272,272,272,272,1-19229,2,1-19229,17,38,6,0,0,6.0,0.15789473684210525
163,163,163,163,163,1-6692,10,1-6692,16,71,7,0,28,11.11879300326109,0.15660271835578998
52,52,52,52,52,1-7122,19,1-7122,21,197,28,0,19,30.794895252212882,0.1563192652396593
57,57,57,57,57,MLG75,17,MLG75,23,185,22,0,46,28.766588505357504,0.15549507300193247
286,286,286,286,286,1-1770,20,1-1770,20,35,5,0,3,5.441299250349402,0.15546569286712578
266,266,266,266,266,1-9496,10,1-9496,12,39,5,0,7,6.029698250815272,0.15460764745680186
425,425,425,425,425,1-0003,18,1-0003,22,17,2,0,4,2.58839900046587,0.15225876473328648
410,410,410,410,410,1-3108,9,1-3108,17,18,2,0,5,2.7354987505823374,0.15197215281012985
403,403,403,403,403,72-12171,20,72-12171,20,19,2,0,6,2.882598500698805,0.151715710563095
275,275,275,275,275,1-4020,18,1-4020,22,37,5,0,4,5.58839900046587,0.1510378108234019
257,257,257,257,257,1-19286,8,1-19286,18,40,5,0,7,6.029698250815272,0.1507424562703818
28,28,28,28,28,1-7005,1,1-7005,4,285,31,0,81,42.915079759433866,0.15057922722608374
191,191,191,191,191,MLG44,18,MLG44,22,59,8,0,6,8.882598500698805,0.1505525169609967
375,375,375,375,375,1-7213,5,1-7213,1,23,3,0,3,3.4412992503494024,0.14962170653693055
219,219,219,219,219,1-2400,14,1-2400,9,49,7,0,2,7.294199500232935,0.14886121429046806
140,140,140,140,140,1-8066,21,1-8066,8,86,12,0,4,12.58839900046587,0.14637673256355663
457,457,457,457,457,1-11330,3,1-11330,14,14,1,0,7,2.0296982508152723,0.14497844648680516
179,179,179,179,179,1-7467,16,1-7467,11,64,7,0,15,9.206496251747012,0.14385150393354706
409,409,409,409,409,1-5744,17,1-5744,23,18,2,0,4,2.58839900046587,0.1437999444703261
242,242,242,242,242,1-3206,18,1-3206,7,45,5,0,10,6.470997501164675,0.1437999444703261
62,62,62,62,62,1-6878,5,1-6878,1,167,15,0,61,23.973084757104516,0.14355140573116476
352,352,352,352,352,1-2297,21,1-2297,7,25,3,0,4,3.58839900046587,0.1435359600186348
505,505,505,505,505,1-9855,11,1-9855,12,8,1,0,1,1.1470997501164675,0.14338746876455843
0,0,0,0,0,1-6098,8,1-6098,18,1327,143,0,297,186.68862578459084,0.1406847217668356
10,10,10,10,10,MLG62,4,MLG62,2,525,57,0,114,73.76937151327729,0.14051308859671865
279,279,279,279,279,1-6642,16,1-6642,11,36,5,0,0,5.0,0.1388888888888889
371,371,371,371,371,1-6035,18,1-6035,23,23,2,0,8,3.17679800093174,0.13812165221442346
63,63,63,63,63,1-3052,17,1-3052,23,166,16,0,47,22.91368825547397,0.13803426659924078
3,3,3,3,3,1-6181,5,1-6181,1,659,72,0,124,90.24036901444197,0.13693530958185426
271,271,271,271,271,1-5508,17,1-5508,23,38,4,0,8,5.17679800093174,0.13623152634030894
414,414,414,414,414,MLG06,17,MLG06,23,18,2,0,3,2.4412992503494024,0.13562773613052237
56,56,56,56,56,1-8427,14,1-8427,9,189,19,0,44,25.47238900512457,0.1347745450006591
437,437,437,437,437,1-4098,12,1-4098,7,16,2,0,1,2.1470997501164675,0.13419373438227922
138,138,138,138,138,1-4640,22,1-4640,15,87,9,0,18,11.647795502096415,0.13388270692064844
267,267,267,267,267,1-5413,18,1-5413,23,39,4,0,8,5.17679800093174,0.13273841028030103
114,114,114,114,114,1-7152,2,1-7152,5,109,14,0,3,14.441299250349402,0.13248898394815967
354,354,354,354,354,1-7530,21,1-7530,22,25,3,0,2,3.294199500232935,0.1317679800093174
71,71,71,71,71,1-4417,5,1-4417,1,151,15,0,33,19.854291753843427,0.13148537585326772
137,137,137,137,137,1-6611,20,1-6611,20,89,10,0,11,11.618097251281142,0.1305404185537207
180,180,180,180,180,1-10539,19,1-10539,21,63,7,0,8,8.17679800093174,0.12979044445923396
487,487,487,487,487,1-4929,5,1-4929,1,10,1,0,2,1.294199500232935,0.12941995002329348
489,489,489,489,489,1-7521,5,1-7521,1,10,1,0,2,1.294199500232935,0.12941995002329348
97,97,97,97,97,1-1833,3,1-1833,14,124,6,0,67,15.85568325780332,0.12786841336938162
441,441,441,441,441,1-9997,8,1-9997,18,16,1,0,7,2.0296982508152723,0.12685614067595452
418,418,418,418,418,1-17835,2,1-17835,5,17,2,0,1,2.1470997501164675,0.12629998530096867
101,101,101,101,101,1-18371,10,1-18371,16,120,10,0,34,15.001391503959894,0.12501159586633245
139,139,139,139,139,MLG11,20,MLG11,20,87,2,0,60,10.825985006988049,0.1244366092757247
60,60,60,60,60,1-3068,2,1-3068,5,180,19,0,23,22.383294252678752,0.12435163473710417
4,4,4,4,4,MLG68,7,MLG68,19,642,69,0,67,78.85568325780332,0.12282816706822947
289,289,289,289,289,1-5549,18,1-5549,22,35,4,0,2,4.294199500232935,0.12269141429236957
345,345,345,345,345,1-3584,12,1-3584,7,26,2,0,8,3.17679800093174,0.12218453849737461
462,462,462,462,462,1-4052,17,1-4052,23,13,1,0,4,1.58839900046587,0.12218453849737461
260,260,260,260,260,1-4760,12,1-4760,7,40,4,0,6,4.882598500698805,0.12206496251747012
336,336,336,336,336,1-9655,20,1-9655,19,27,3,0,2,3.294199500232935,0.12200738889751611
65,65,65,65,65,1-4319,15,1-4319,10,163,16,0,26,19.824593503028154,0.1216232730247126
75,75,75,75,75,1-2545,18,1-2545,22,145,11,0,45,17.619488755241036,0.12151371555338646
221,221,221,221,221,1-4355,18,1-4355,22,49,4,0,13,5.912296751514077,0.12065911737783831
325,325,325,325,325,1-9338,15,1-9338,10,29,3,0,3,3.4412992503494024,0.11866549139135871
265,265,265,265,265,1-1204,19,1-1204,21,39,4,0,4,4.58839900046587,0.1176512564222018
150,150,150,150,150,1-3083,12,1-3083,7,78,8,0,8,9.17679800093174,0.1176512564222018
24,24,24,24,24,1-3535,10,1-3535,16,315,26,0,75,37.03248125873506,0.11756343256741289
143,143,143,143,143,1-9286,3,1-9286,5,81,2,0,51,9.502087255939841,0.11730971920913384
33,33,33,33,33,1-6296,5,1-6296,1,254,22,0,51,29.50208725593984,0.1161499498265348
8,8,8,8,8,1-10468,15,1-10468,10,549,54,0,64,63.41438400745392,0.11550889618844065
346,346,346,346,346,1-9805,2,1-9805,5,26,3,0,0,3.0,0.11538461538461539
490,490,490,490,490,1-8634,6,1-8634,3,10,1,0,1,1.1470997501164675,0.11470997501164674
324,324,324,324,324,1-5515,12,1-5515,7,29,3,0,2,3.294199500232935,0.11359308621492879
26,26,26,26,26,1-18558,12,1-18558,7,307,27,0,52,34.64918700605631,0.11286380132265898
412,412,412,412,412,1-0055,19,1-0055,21,18,1,0,7,2.0296982508152723,0.1127610139341818
74,74,74,74,74,1-8074,10,1-8074,16,145,7,0,62,16.120184507220984,0.11117368625669644
244,244,244,244,244,1-19448,9,1-19448,17,45,5,0,0,5.0,0.1111111111111111
384,384,384,384,384,1-0358,11,1-0358,11,22,2,0,3,2.4412992503494024,0.11096814774315465
6,6,6,6,6,MLG54,14,MLG54,9,595,53,0,87,65.79767826013267,0.11058433321030701
358,358,358,358,358,1-8627,9,1-8627,17,25,2,0,5,2.7354987505823374,0.1094199500232935
169,169,169,169,169,1-7268,19,1-7268,21,70,5,0,18,7.647795502096415,0.1092542214585202
334,334,334,334,334,1-18994,12,1-18994,7,28,2,0,7,3.0296982508152723,0.1082035089576883
76,76,76,76,76,1-2335,10,1-2335,16,145,7,0,59,15.678885256871581,0.1081302431508385
470,470,470,470,470,1-9055,7,1-9055,19,12,1,0,2,1.294199500232935,0.10784995835274458
83,83,83,83,83,MLG13,18,MLG13,22,140,12,0,21,15.089094752445817,0.10777924823175583
263,263,263,263,263,1-6061,8,1-6061,18,40,4,0,2,4.294199500232935,0.10735498750582337
44,44,44,44,44,1-0008,5,1-0008,1,230,1,0,159,24.38886026851833,0.10603852290660143
168,168,168,168,168,MLG45,17,MLG45,23,70,4,0,23,7.383294252678752,0.10547563218112503
50,50,50,50,50,1-7964,5,1-7964,1,202,18,0,22,21.236194502562284,0.10512967575525883
482,482,482,482,482,1-9457,14,1-9457,9,11,1,0,1,1.1470997501164675,0.1042817954651334
332,332,332,332,332,P-16616,22,P-16616,15,28,1,0,13,2.912296751514077,0.1040105982683599
259,259,259,259,259,1-7509,17,1-7509,23,40,4,0,1,4.1470997501164675,0.10367749375291169
387,387,387,387,387,1-9436,17,1-9436,23,21,1,0,8,2.17679800093174,0.10365704766341619
21,21,21,21,21,MLG02,5,MLG02,1,320,28,0,34,33.001391503959894,0.10312934844987467
454,454,454,454,454,1-5913,5,1-5913,1,14,1,0,3,1.4412992503494024,0.10294994645352874
450,450,450,450,450,1-11206,17,1-11206,23,14,1,0,3,1.4412992503494024,0.10294994645352874
290,290,290,290,290,1-3509,5,1-3509,1,35,3,0,4,3.58839900046587,0.10252568572759628
224,224,224,224,224,1-9277,1,1-9277,4,48,3,0,13,4.912296751514077,0.10233951565654327
80,80,80,80,80,1-0053,8,1-0053,18,142,11,0,24,14.53039400279522,0.10232671832954379
108,108,108,108,108,1-8328,20,1-8328,20,114,9,0,18,11.647795502096415,0.1021736447552317
156,156,156,156,156,1-2294,15,1-2294,10,75,6,0,11,7.618097251281142,0.10157463001708189
61,61,61,61,61,1-6927,15,1-6927,10,179,14,0,28,18.11879300326109,0.10122230728078821
127,127,127,127,127,1-5891,7,1-5891,19,96,8,0,11,9.618097251281142,0.10018851303417857
491,491,491,491,491,1-5555,17,1-5555,23,10,1,0,0,1.0,0.1
125,125,125,125,125,1-1390,22,1-1390,15,98,7,0,19,9.794895252212882,0.09994791073686614
459,459,459,459,459,1-19839,10,1-19839,16,13,1,0,2,1.294199500232935,0.09955380771022576
81,81,81,81,81,1-7682,17,1-7682,23,141,9,0,33,13.854291753843427,0.09825738832513069
195,195,195,195,195,1-9379,22,1-9379,15,58,2,0,25,5.677493752911687,0.09788782332606356
121,121,121,121,121,1-9333,10,1-9333,16,102,6,0,27,9.971693253144622,0.09776169856024139
386,386,386,386,386,1-4855,2,1-4855,5,22,2,0,1,2.1470997501164675,0.09759544318711216
145,145,145,145,145,1-9491,17,1-9491,23,80,5,0,19,7.794895252212882,0.09743619065266103
13,13,13,13,13,1-1258,9,1-1258,17,435,40,0,15,42.20649625174701,0.09702642816493566
220,220,220,220,220,MLG35,6,MLG35,2,49,4,0,5,4.735498750582337,0.09664283164453749
447,447,447,447,447,1-9971,19,1-9971,21,15,1,0,3,1.4412992503494024,0.09608661668996016
103,103,103,103,103,1-3362,20,1-3362,20,117,8,0,22,11.236194502562284,0.0960358504492503
182,182,182,182,182,1-6647,11,1-6647,12,62,5,0,6,5.882598500698805,0.09488062097901298
368,368,368,368,368,1-6858,15,1-6858,10,23,1,0,8,2.17679800093174,0.09464339134485825
36,36,36,36,36,MLG64,16,MLG64,11,245,16,0,47,22.91368825547397,0.09352525818560804
51,51,51,51,51,MLG65,14,MLG65,9,201,15,0,25,18.677493752911687,0.09292285449209794
448,448,448,448,448,MLG42,13,MLG42,8,14,1,0,2,1.294199500232935,0.09244282144520964
507,507,507,507,507,1-9643,3,1-9643,14,8,0,0,5,0.7354987505823374,0.09193734382279217
502,502,502,502,502,72-11994,15,72-11994,10,8,0,0,5,0.7354987505823374,0.09193734382279217
147,147,147,147,147,1-2423,5,1-2423,1,79,2,0,35,7.148491254076362,0.09048723106425774
116,116,116,116,116,MLG08,7,MLG08,19,107,7,0,18,9.647795502096415,0.0901663131037048
231,231,231,231,231,1-7991,2,1-7991,5,46,4,0,1,4.1470997501164675,0.09015434239383625
433,433,433,433,433,1-20641,20,1-20641,20,16,1,0,3,1.4412992503494024,0.09008120314683765
288,288,288,288,288,1-9761,19,1-9761,21,35,3,0,1,3.1470997501164675,0.08991713571761335
131,131,131,131,131,1-9925,15,1-9925,10,93,6,0,16,8.35359600186348,0.08982361292326323
258,258,258,258,258,1-17758,14,1-17758,9,40,3,0,4,3.58839900046587,0.08970997501164675
122,122,122,122,122,1-9404,15,1-9404,10,100,6,0,20,8.94199500232935,0.08941995002329349
411,411,411,411,411,1-8124,1,1-8124,11,18,1,0,4,1.58839900046587,0.08824438891477054
293,293,293,293,293,1-1250,2,1-1250,5,34,3,0,0,3.0,0.08823529411764706
39,39,39,39,39,1-9768,7,1-9768,19,241,12,0,61,20.973084757104516,0.08702524795479052
133,133,133,133,133,MLG53,2,MLG53,5,91,7,0,6,7.882598500698805,0.08662196154614071
445,445,445,445,445,1-5654,1,1-5654,6,15,1,0,2,1.294199500232935,0.08627996668219566
118,118,118,118,118,MLG15,14,MLG15,9,105,8,0,7,9.029698250815272,0.0859971261982407
379,379,379,379,379,1-7182,17,1-7182,23,22,1,0,6,1.8825985006988049,0.08557265912267295
417,417,417,417,417,1-5425,17,1-5425,23,17,1,0,3,1.4412992503494024,0.0847823088440825
173,173,173,173,173,1-1207,4,1-1207,2,66,5,0,4,5.58839900046587,0.08467271212827075
181,181,181,181,181,MLG84,17,MLG84,23,63,4,0,9,5.323897751048207,0.0845063135087017
326,326,326,326,326,1-0027,8,1-0027,18,29,2,0,3,2.4412992503494024,0.08418273277066905
148,148,148,148,148,1-0278,18,1-0278,22,79,4,0,18,6.647795502096415,0.08414931015311918
449,449,449,449,449,MLG43,3,MLG43,17,14,0,0,8,1.1767980009317398,0.08405700006655284
270,270,270,270,270,1-9651,18,1-9651,22,38,2,0,8,3.17679800093174,0.08359994739294052
67,67,67,67,67,1-3516,20,1-3516,20,156,11,0,13,12.912296751514077,0.08277113302252613
432,432,432,432,432,1-3089,7,1-3089,3,16,0,0,9,1.3238977510482073,0.08274360944051296
160,160,160,160,160,1-5197,15,1-5197,10,72,4,0,13,5.912296751514077,0.08211523265991774
292,292,292,292,292,1-9740,3,1-9740,14,34,1,0,12,2.7651970013976097,0.08132932357051793
278,278,278,278,278,1-7845,10,1-7845,16,36,1,0,13,2.912296751514077,0.08089713198650214
438,438,438,438,438,1-5163,10,1-5163,16,16,1,0,2,1.294199500232935,0.08088746876455843
128,128,128,128,128,1-7897,10,1-7897,16,95,4,0,25,7.677493752911687,0.08081572371485986
159,159,159,159,159,1-6914,1,1-6914,4,73,0,0,40,5.883990004658699,0.08060260280354382
245,245,245,245,245,1-1183,11,1-1183,12,45,3,0,4,3.58839900046587,0.07974220001035266
309,309,309,309,309,1-9185,3,1-9185,14,31,1,0,10,2.4709975011646748,0.0797095968117637
393,393,393,393,393,1-6718,10,1-6718,16,20,1,0,4,1.58839900046587,0.0794199500232935
397,397,397,397,397,1-9839,17,1-9839,23,20,1,0,4,1.58839900046587,0.0794199500232935
385,385,385,385,385,1-18615,17,1-18615,23,22,1,0,5,1.7354987505823374,0.0788863068446517
35,35,35,35,35,1-7496,20,1-7496,20,246,12,0,50,19.354987505823374,0.078678810999282
203,203,203,203,203,1-9938,15,1-9938,10,55,3,0,9,4.323897751048207,0.07861632274633104
222,222,222,222,222,1-8705,17,1-8705,23,48,2,0,12,3.7651970013976097,0.07844160419578354
233,233,233,233,233,1-3587,20,1-3587,20,46,3,0,4,3.58839900046587,0.07800867392317108
157,157,157,157,157,1-17733,15,1-17733,10,74,4,0,12,5.76519700139761,0.07790806758645419
226,226,226,226,226,1-4634,5,1-4634,1,48,3,0,5,3.7354987505823374,0.07782289063713203
318,318,318,318,318,1-9902,5,1-9902,1,30,1,0,9,2.3238977510482073,0.07746325836827357
29,29,29,29,29,1-3534,21,1-3534,6,279,19,0,15,21.206496251747012,0.07600894713887818
53,53,53,53,53,1-8341,1,1-8341,4,197,12,0,20,14.94199500232935,0.07584769036715405
73,73,73,73,73,MLG12,22,MLG12,15,146,2,0,61,10.973084757104516,0.07515811477468846
2,2,2,2,2,1-6240,13,1-6240,8,698,37,0,102,52.00417451187968,0.07450454801128895
16,16,16,16,16,1-7140,5,1-7140,1,397,16,0,91,29.38607726059854,0.0740203457445807
158,158,158,158,158,1-9808,5,1-9808,1,74,4,0,10,5.470997501164675,0.0739323986643875
556,556,556,556,556,1-9455,2,1-9455,5,2,0,0,1,0.14709975011646748,0.07354987505823374
552,552,552,552,552,1-19568,5,1-19568,1,2,0,0,1,0.14709975011646748,0.07354987505823374
518,518,518,518,518,1-4842,17,1-4842,23,6,0,0,3,0.4412992503494024,0.07354987505823374
455,455,455,455,455,1-18377,17,1-18377,23,14,0,0,7,1.0296982508152723,0.07354987505823374
280,280,280,280,280,1-8314,13,1-8314,8,36,1,0,11,2.6180972512811422,0.0727249236466984
153,153,153,153,153,1-9516,1,1-9516,4,76,4,0,10,5.470997501164675,0.07198680922585099
436,436,436,436,436,1-9115,20,1-9115,20,16,1,0,1,1.1470997501164675,0.07169373438227922
427,427,427,427,427,1-3104,9,1-3104,17,16,1,0,1,1.1470997501164675,0.07169373438227922
189,189,189,189,189,MLG10,4,MLG10,2,60,4,0,2,4.294199500232935,0.07156999167054892
102,102,102,102,102,1-17907,20,1-17907,20,119,6,0,17,8.500695751979947,0.0714344180838651
117,117,117,117,117,1-7019,10,1-7019,16,107,5,0,17,7.500695751979947,0.07009996029887801
238,238,238,238,238,1-4390,1,1-4390,4,45,3,0,1,3.1470997501164675,0.06993555000258816
104,104,104,104,104,1-9394,10,1-9394,16,117,3,0,35,8.148491254076362,0.06964522439381506
199,199,199,199,199,1-20167,8,1-20167,18,56,3,0,6,3.882598500698805,0.06933211608390723
38,38,38,38,38,1-4649,1,1-4649,4,244,15,0,12,16.76519700139761,0.06870982377621972
294,294,294,294,294,1-3106,3,1-3106,6,34,1,0,9,2.3238977510482073,0.06834993385435904
248,248,248,248,248,1-6217,2,1-6217,5,44,3,0,0,3.0,0.06818181818181818
404,404,404,404,404,1-20578,14,1-20578,9,19,1,0,2,1.294199500232935,0.06811576317015447
285,285,285,285,285,1-9887,5,1-9887,1,36,2,0,3,2.4412992503494024,0.06781386806526118
305,305,305,305,305,1-8127,21,1-8127,6,32,2,0,1,2.1470997501164675,0.06709686719113961
94,94,94,94,94,1-1005,8,1-1005,18,125,4,0,28,8.11879300326109,0.06495034402608871
105,105,105,105,105,1-7042,1,1-7042,4,117,7,0,4,7.58839900046587,0.0648581111150929
111,111,111,111,111,1-0272,20,1-0272,20,111,6,0,8,7.17679800093174,0.06465583784623188
14,14,14,14,14,1-1317,15,1-1317,10,414,17,0,66,26.708583507686853,0.06451348673354312
124,124,124,124,124,1-0292,6,1-0292,1,99,1,0,36,6.295591004192829,0.0635918283251801
369,369,369,369,369,MLG39,17,MLG39,23,23,1,0,3,1.4412992503494024,0.0626651847978001
440,440,440,440,440,1-2034,10,1-2034,16,16,1,0,0,1.0,0.0625
214,214,214,214,214,1-8450,10,1-8450,16,52,1,0,15,3.206496251747012,0.06166338945667331
298,298,298,298,298,1-7481,1,1-7481,4,33,2,0,0,2.0,0.06060606060606061
362,362,362,362,362,1-1827,14,1-1827,9,24,1,0,3,1.4412992503494024,0.0600541354312251
296,296,296,296,296,1-0205,13,1-0205,8,34,1,0,7,2.0296982508152723,0.059697007376919776
256,256,256,256,256,1-0296,12,1-0296,7,41,2,0,3,2.4412992503494024,0.059543884154863475
533,533,533,533,533,1-3217,10,1-3217,16,5,0,0,2,0.29419950023293495,0.05883990004658699
443,443,443,443,443,1-19222,1,1-19222,4,15,0,0,6,0.8825985006988049,0.05883990004658699
537,537,537,537,537,1-5990,20,1-5990,20,5,0,0,2,0.29419950023293495,0.05883990004658699
206,206,206,206,206,1-8544,20,1-8544,23,54,2,0,8,3.17679800093174,0.058829592609847034
247,247,247,247,247,1-6734,9,1-6734,17,44,2,0,4,2.58839900046587,0.05882725001058795
381,381,381,381,381,1-9752,5,1-9752,1,22,1,0,2,1.294199500232935,0.05882725001058795
236,236,236,236,236,1-9794,10,1-9794,16,46,0,0,18,2.6477955020964146,0.057560771784704666
398,398,398,398,398,1-20047,8,1-20047,18,20,1,0,1,1.1470997501164675,0.05735498750582337
82,82,82,82,82,1-8188,20,1-8188,20,140,4,0,27,7.971693253144622,0.056940666093890153
277,277,277,277,277,1-10060,12,1-10060,7,36,1,0,7,2.0296982508152723,0.0563805069670909
281,281,281,281,281,1-3312,15,1-3312,10,36,1,0,7,2.0296982508152723,0.0563805069670909
237,237,237,237,237,1-8418,10,1-8418,16,46,2,0,4,2.58839900046587,0.056269543488388474
141,141,141,141,141,1-8820,15,1-8820,10,83,3,0,11,4.618097251281142,0.05563972591904991
439,439,439,439,439,1-4682,22,1-4682,15,16,0,0,6,0.8825985006988049,0.0551624062936753
49,49,49,49,49,1-6974,11,1-6974,12,207,10,0,9,11.323897751048207,0.05470482005337298
389,389,389,389,389,1-7842,9,1-7842,17,21,1,0,1,1.1470997501164675,0.05462379762459369
186,186,186,186,186,1-19004,5,1-19004,1,60,2,0,8,3.17679800093174,0.05294663334886233
68,68,68,68,68,1-1015,3,1-1015,14,155,5,0,21,8.089094752445817,0.052187708080295596
420,420,420,420,420,1-8678,22,1-8678,7,17,0,0,6,0.8825985006988049,0.05191755886463558
353,353,353,353,353,1-9331,3,1-9331,14,25,1,0,2,1.294199500232935,0.0517679800093174
