Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,13,MLG55,92,25,1,20,1034.0880662202835,11.240087676307429
153,153,153,1-1350,12,12,1-1350,195,35,2,81,2071.806668192148,10.624649580472555
352,352,352,MLG63,15,17,MLG63,380,61,3,72,3093.7170383930206,8.141360627350055
345,345,345,1-1131,1,6,1-1131,138,33,1,12,1038.45283973217,7.525020577769348
381,381,381,1-2335,10,15,1-2335,145,33,1,33,1047.9953092634678,7.227553856989433
382,382,382,1-18558,15,17,1-18558,307,48,2,42,2067.0849390625954,6.733175697272298
283,283,283,1-3535,17,16,1-3535,315,66,2,59,2092.8097953498363,6.643840620158211
388,388,388,MLG49,19,8,MLG49,185,54,1,30,1067.6320993304253,5.770984320705002
331,331,331,MLG75,5,13,MLG75,185,50,1,35,1065.9041158854961,5.761643869651331
106,106,106,MLG69,17,16,MLG69,576,157,3,171,3234.702966183424,5.615803760735111
92,92,92,1-7807,10,15,1-7807,239,95,1,43,1114.5393423736095,4.663344528759873
259,259,259,1-3596,2,23,1-3596,223,24,1,0,1024.0,4.591928251121076
375,375,375,MLG14,2,23,MLG14,232,26,1,0,1026.0,4.422413793103448
390,390,390,MLG64,1,6,MLG64,245,70,1,28,1082.723292708397,4.419278745748559
302,302,302,MLG51,12,12,MLG51,248,38,1,44,1057.9937456846237,4.266103813244451
446,446,446,1-3534,17,16,1-3534,279,73,1,70,1104.8082317709923,3.9598861353799006
371,371,371,1-1580,15,17,1-1580,400,55,1,66,1084.9906185269356,2.712476546317339
236,236,236,1-7024,19,8,1-7024,498,81,1,67,1111.4450218379498,2.23181731292761
246,246,246,MLG56,13,11,MLG56,511,80,1,113,1131.3475741446018,2.2139874249405125
244,244,244,MLG57,12,12,MLG57,629,64,1,244,1174.8744078874588,1.8678448456080425
299,299,299,MLG54,13,11,MLG54,595,33,1,76,1067.5346516370773,1.7941758851043317
425,425,425,1-6006,8,14,1-6006,57,35,0,1,35.454403311014175,0.6220070756318277
360,360,360,1-6611,1,6,1-6611,89,45,0,11,49.99843642115593,0.56178018450737
424,424,424,1-4700,12,9,1-4700,31,5,0,27,17.268889397382736,0.557060948302669
400,400,400,1-18709,20,10,1-18709,33,13,0,11,17.99843642115593,0.5454071642774524
471,471,471,1-9794,1,13,1-9794,46,19,0,11,23.99843642115593,0.5217051395903463
526,526,526,1-5002,1,6,1-5002,45,18,0,6,20.726419866085052,0.4605871081352234
426,426,426,1-4355,15,17,1-4355,49,16,0,11,20.99843642115593,0.4285395187991006
346,346,346,MLG32,1,6,MLG32,52,18,0,9,22.08962979912758,0.42480057306014574
477,477,477,1-9055,7,9,1-9055,12,1,0,9,5.089629799127579,0.4241358165939649
199,199,199,MLG39,3,19,MLG39,23,7,0,6,9.726419866085052,0.4228878202645675
495,495,495,MLG08,4,20,MLG08,107,4,0,90,44.89629799127579,0.41959157001192326
233,233,233,MLG07,6,22,MLG07,90,0,0,83,37.71547481417656,0.4190608312686284
478,478,478,1-9394,9,18,1-9394,117,19,0,66,48.99061852693558,0.41872323527295363
0,0,0,72-0103,1,6,72-0103,71,6,0,52,29.62897217273712,0.4173094672216496
460,460,460,1-7993,1,6,1-7993,24,10,0,0,10.0,0.4166666666666667
20,20,20,1-5167,5,13,1-5167,24,0,0,22,9.99687284231186,0.4165363684296608
427,427,427,1-9379,3,19,1-9379,58,20,0,9,24.08962979912758,0.41533844481254445
509,509,509,1-18935,13,11,1-18935,30,12,0,1,12.454403311014175,0.41514677703380587
454,454,454,1-0272,7,9,1-0272,111,22,0,52,45.62897217273712,0.4110718213760101
278,278,278,1-10762,9,18,1-10762,6,2,0,1,2.4544033110141754,0.40906721850236255
324,324,324,1-6734,5,13,1-6734,44,13,0,11,17.99843642115593,0.4090553732080893
463,463,463,1-1989,12,12,1-1989,46,5,0,30,18.632099330425262,0.4050456376179405
120,120,120,1-10232,3,19,1-10232,5,2,0,0,2.0,0.4
46,46,46,1-8566,12,12,1-8566,5,2,0,0,2.0,0.4
277,277,277,1-4051,1,6,1-4051,5,2,0,0,2.0,0.4
256,256,256,1-9277,8,14,1-9277,48,11,0,18,19.179259598255157,0.39956790829698247
420,420,420,1-8172,9,18,1-8172,40,13,0,6,15.726419866085052,0.3931604966521263
225,225,225,1-9650,15,17,1-9650,25,8,0,4,9.817613244056702,0.39270452976226805
129,129,129,1-2573,8,14,1-2573,37,4,0,23,14.451276153326035,0.3905750311709739
217,217,217,1-9630,7,9,1-9630,33,6,0,15,12.816049665212631,0.3883651413700797
141,141,141,MLG45,10,15,MLG45,70,19,0,18,27.179259598255157,0.3882751371179308
131,131,131,1-9283,18,2,1-9283,235,91,0,0,91.0,0.3872340425531915
334,334,334,1-20641,8,14,1-20641,16,3,0,7,6.180823177099228,0.38630144856870174
265,265,265,1-11330,3,19,1-11330,14,4,0,3,5.363209933042526,0.38308642378875185
269,269,269,1-7839,12,12,1-7839,24,1,0,18,9.179259598255157,0.38246914992729825
541,541,541,1-5424,12,12,1-5424,5,1,0,2,1.9088066220283508,0.3817613244056702
455,455,455,1-17790,9,18,1-17790,5,1,0,2,1.9088066220283508,0.3817613244056702
379,379,379,1-4640,10,15,1-4640,87,23,0,22,32.99687284231186,0.3792744004863432
55,55,55,1-8095,7,9,1-8095,46,9,0,18,17.179259598255157,0.37346216517945996
62,62,62,1-9818,20,10,1-9818,28,10,0,1,10.454403311014175,0.37337154682193485
31,31,31,1-8938,5,13,1-8938,30,8,0,7,11.180823177099228,0.3726941059033076
271,271,271,1-7897,9,18,1-7897,95,18,0,38,35.267325818538666,0.37123500861619646
179,179,179,1-4052,19,8,1-4052,13,3,0,4,4.817613244056702,0.37058563415820783
21,21,21,1-3519,10,15,1-3519,27,0,0,22,9.99687284231186,0.37025454971525407
251,251,251,1-7268,10,15,1-7268,70,15,0,24,25.90567946434021,0.37008113520486013
483,483,483,1-9491,5,13,1-9491,80,20,0,21,29.542469531297684,0.36928086914122105
335,335,335,1-8910,13,11,1-8910,137,46,0,10,50.544033110141754,0.3689345482492099
362,362,362,1-1462,8,14,1-1462,192,19,0,114,70.801977455616,0.36876029924799997
2,2,2,MLG17,19,8,MLG17,153,8,0,105,55.71234765648842,0.36413299121887854
221,221,221,1-8023,12,12,1-8023,16,3,0,6,5.7264198660850525,0.3579012416303158
185,185,185,1-8906,13,11,1-8906,15,4,0,3,5.363209933042526,0.35754732886950175
558,558,558,1-0055,12,7,1-0055,18,5,0,3,6.363209933042526,0.353511662946807
143,143,143,1-8928,15,17,1-8928,39,11,0,6,13.726419866085052,0.3519594837457706
320,320,320,MLG13,8,14,MLG13,140,37,0,27,49.268889397382736,0.3519206385527338
264,264,264,P-0009,7,9,P-0009,7,2,0,1,2.4544033110141754,0.3506290444305965
314,314,314,1-3139,8,14,1-3139,93,16,0,36,32.358519196510315,0.34794106662914315
466,466,466,1-5981,15,17,1-5981,28,7,0,6,9.726419866085052,0.34737213807446615
548,548,548,1-3087,18,2,1-3087,26,9,0,0,9.0,0.34615384615384615
493,493,493,1-1836,15,17,1-1836,20,6,0,2,6.908806622028351,0.34544033110141753
479,479,479,1-9286,19,8,1-9286,81,22,0,13,27.90724304318428,0.3445338647306701
547,547,547,MLG67,19,8,MLG67,27,7,0,5,9.272016555070877,0.34340802055818065
227,227,227,1-3068,7,9,1-3068,180,37,0,54,61.53777879476547,0.34187654885980817
90,90,90,1-19222,10,15,1-19222,15,1,0,9,5.089629799127579,0.3393086532751719
276,276,276,1-9495,6,22,1-9495,18,2,0,9,6.089629799127579,0.3383127666181988
58,58,58,1-17733,16,7,1-17733,74,15,0,22,24.99687284231186,0.33779557895016027
416,416,416,1-18203,5,13,1-18203,29,7,0,6,9.726419866085052,0.33539378848569146
230,230,230,1-3089,9,18,1-3089,16,4,0,3,5.363209933042526,0.3352006208151579
537,537,537,1-4494,6,22,1-4494,16,4,0,3,5.363209933042526,0.3352006208151579
497,497,497,1-8493,16,7,1-8493,38,5,0,17,12.724856287240982,0.3348646391379206
564,564,564,1-9034,10,15,1-9034,3,1,0,0,1.0,0.3333333333333333
210,210,210,1-7842,17,16,1-7842,21,2,0,11,6.99843642115593,0.3332588771979014
174,174,174,MLG38,10,15,MLG38,77,17,0,19,25.633662909269333,0.33290471310739395
355,355,355,1-9498,19,8,1-9498,64,14,0,16,21.270452976226807,0.33235082775354385
434,434,434,MLG59,19,8,MLG59,71,19,0,10,23.544033110141754,0.3316061001428416
301,301,301,1-1177,20,10,1-1177,17,2,0,8,5.635226488113403,0.3314839110654943
441,441,441,1-19166,3,19,1-19166,45,14,0,2,14.90880662202835,0.33130681382285226
533,533,533,1-7530,17,16,1-7530,25,6,0,5,8.272016555070877,0.3308806622028351
529,529,529,1-6217,13,11,1-6217,44,10,0,10,14.544033110141754,0.3305462070486762
311,311,311,1-20578,17,17,1-20578,19,4,0,5,6.272016555070877,0.3301061344774146
485,485,485,1-5980,20,10,1-5980,29,5,0,10,9.544033110141754,0.32910459000488806
436,436,436,1-5161,3,19,1-5161,12,3,0,2,3.908806622028351,0.32573388516902924
353,353,353,MLG50,13,11,MLG50,319,83,0,46,103.90255230665207,0.3257133301148968
48,48,48,1-0405,20,10,1-0405,64,4,0,37,20.81292250752449,0.32520191418007016
228,228,228,1-17835,5,13,1-17835,17,5,0,1,5.454403311014175,0.3208472535890691
367,367,367,1-8544,4,20,1-8544,54,15,0,5,17.272016555070877,0.31985215842723846
