Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,12,MLG59,71,12,1,28,1038.0801980495453,14.62084785985275
1-8285,7,19,1-8285,72,3,1,7,1009.5200495123863,14.021111798783144
MLG38,7,19,MLG38,77,16,1,6,1021.5886138677597,13.267384595685192
1-3596,7,19,1-3596,223,40,1,39,1076.325990140438,4.826573946818108
1-18028,7,19,1-18028,309,12,1,15,1025.9715346693993,3.3202962287035573
MLG56,2,12,MLG56,511,74,1,68,1137.33762383461,2.225709635684168
1-1989,21,18,1-1989,46,25,0,11,35.24579209089279,0.7662128715411477
1-1580,13,6,1-1580,400,58,0,258,298.3103963136673,0.7457759907841682
1-9333,11,5,1-9333,102,21,0,58,75.02326738834381,0.7355222292974883
1-6611,3,10,1-6611,89,43,0,24,65.35445547103882,0.7343197243936946
1-8627,14,7,1-8627,25,5,0,13,17.108663380146027,0.6843465352058411
1-2034,1,11,1-2034,16,2,0,9,10.382920801639557,0.6489325501024723
1-3176,4,13,1-3176,3,1,0,1,1.9314356446266174,0.6438118815422058
1-5282,10,3,1-5282,17,7,0,4,10.72574257850647,0.6309260340297923
1-9667,16,9,1-9667,14,6,0,3,8.794306933879852,0.628164780991418
1-9643,7,19,1-9643,8,4,0,1,4.931435644626617,0.6164294555783272
1-9995,16,9,1-9995,24,9,0,6,14.588613867759705,0.6078589111566544
1-4531,20,14,1-4531,94,31,0,28,57.08019804954529,0.6072361494632478
1-2423,16,9,1-2423,79,14,0,36,47.53168320655823,0.6016668760323827
1-8573,22,8,1-8573,184,92,0,20,110.62871289253235,0.6012430048507192
1-9855,16,9,1-9855,8,2,0,3,4.794306933879852,0.5992883667349815
1-0008,10,9,1-0008,230,123,0,15,136.97153466939926,0.5955284116060837
72-11994,4,13,72-11994,8,1,0,4,4.72574257850647,0.5907178223133087
1-9997,9,20,1-9997,16,2,0,8,9.45148515701294,0.5907178223133087
1-5980,1,11,1-5980,29,4,0,14,17.040099024772644,0.5875896215438843
1-9379,19,17,1-9379,58,20,0,15,33.97153466939926,0.5857161149896425
1-6858,9,20,1-6858,23,6,0,8,13.45148515701294,0.584847180739693
1-10539,21,18,1-10539,63,7,0,32,36.80594062805176,0.5842212798103453
1-3589,20,14,1-3589,27,11,0,5,15.657178223133087,0.5798954897456698
1-3587,14,7,1-3587,46,17,0,10,26.314356446266174,0.5720512270927429
1-18735,1,11,1-18735,27,5,0,11,15.245792090892792,0.5646589663293626
1-0292,19,4,1-0292,99,33,0,24,55.35445547103882,0.559135913848877
1-7019,19,17,1-7019,107,8,0,55,59.22896045446396,0.5535416864903173
1-9495,20,14,1-9495,18,9,0,1,9.931435644626617,0.5517464247014787
1-10060,19,17,1-10060,36,2,0,19,19.69727724790573,0.5471465902196037
1-8066,16,9,1-8066,86,7,0,43,47.05173271894455,0.547113171150518
1-8493,1,11,1-8493,38,1,0,21,20.560148537158966,0.5410565404515517
1-5002,3,10,1-5002,45,15,0,10,24.314356446266174,0.5403190321392484
1-5891,15,8,1-5891,96,8,0,47,51.77747529745102,0.5393487010151148
MLG48,18,16,MLG48,159,52,0,36,85.53168320655823,0.5379351145066555
1-7268,21,18,1-7268,70,18,0,21,37.560148537158966,0.5365735505308423
1-11329,21,18,1-11329,14,0,0,8,7.4514851570129395,0.5322489397866386
1-5799,4,13,1-5799,7,0,0,4,3.7257425785064697,0.5322489397866386
1-6693,1,11,1-6693,98,12,0,43,52.05173271894455,0.5311401297851485
MLG68,15,8,MLG68,642,59,0,295,333.77351516485214,0.5198964410667479
1-7845,10,3,1-7845,36,6,0,13,18.108663380146027,0.5030184272262785
MLG50,11,5,MLG50,319,83,0,83,160.30915850400925,0.5025365470345118
1-8529,13,6,1-8529,56,2,0,28,28.080198049545288,0.5014321080275944
1-0296,10,3,1-0296,41,12,0,9,20.382920801639557,0.49714440979608676
1-0272,14,7,1-0272,111,15,0,43,55.05173271894455,0.4959615560265275
1-8084,1,11,1-8084,82,8,0,35,40.60024756193161,0.49512497026745866
1-8418,4,13,1-8418,46,2,0,22,22.491584181785583,0.4889474822127301
1-0027,9,20,1-0027,29,3,0,12,14.17722773551941,0.4888699219144624
1-6927,19,17,1-6927,179,39,0,52,87.4346535205841,0.48846175151164306
1-17907,3,10,1-17907,119,44,0,15,57.97153466939926,0.4871557535243635
1-18377,4,13,1-18377,14,3,0,4,6.72574257850647,0.48041018417903353
1-4842,17,15,1-4842,6,1,0,2,2.862871289253235,0.4771452148755391
1-3447,20,14,1-3447,110,18,0,37,52.463118851184845,0.47693744410168043
1-9752,4,13,1-9752,22,3,0,8,10.45148515701294,0.4750675071369518
1-9806,4,13,1-9806,8,1,0,3,3.7943069338798523,0.47428836673498154
1-1250,10,3,1-1250,34,3,0,14,16.040099024772644,0.471767618375666
1-3087,11,5,1-3087,26,2,0,11,12.245792090892792,0.4709920034958766
1-9650,4,13,1-9650,25,7,0,5,11.657178223133087,0.4662871289253235
1-4847,19,17,1-4847,2,0,0,1,0.9314356446266174,0.4657178223133087
1-5929,4,13,1-5929,4,0,0,2,1.8628712892532349,0.4657178223133087
1-1177,17,15,1-1177,17,6,0,2,7.862871289253235,0.46252184054430795
1-9630,18,16,1-9630,33,5,0,11,15.245792090892792,0.461993699724024
1-7213,1,11,1-7213,23,5,0,6,10.588613867759705,0.46037451598955237
MLG32,10,3,MLG32,52,9,0,16,23.90297031402588,0.4596725060389592
1-8910,3,10,1-8910,137,59,0,4,62.72574257850647,0.45785213560953625
1-18935,7,19,1-18935,30,10,0,4,13.72574257850647,0.4575247526168823
MLG67,21,18,MLG67,27,3,0,10,12.314356446266174,0.4560872757876361
1-3639,22,22,1-3639,17,4,0,4,7.72574257850647,0.4544554457944982
1-19286,1,11,1-19286,40,7,0,12,18.17722773551941,0.45443069338798525
1-9227,4,13,1-9227,801,65,0,319,362.12797063589096,0.45209484473894
1-6914,21,18,1-6914,73,5,0,30,32.94306933879852,0.45127492244929485
1-8172,4,13,1-8172,40,5,0,14,18.040099024772644,0.4510024756193161
1-1005,1,11,1-1005,125,14,0,45,55.914604008197784,0.44731683206558226
1-9491,21,18,1-9491,80,15,0,22,35.49158418178558,0.4436448022723198
1-6181,16,9,1-6181,659,91,0,216,292.19009923934937,0.44338406561358024
1-6296,16,9,1-6296,254,33,0,85,112.17202979326248,0.4416221645404035
1-0205,4,13,1-0205,34,1,0,15,14.971534669399261,0.44033925498233123
1-9457,4,13,1-9457,11,2,0,3,4.794306933879852,0.4358460848981684
1-9697,11,5,1-9697,20,4,0,5,8.657178223133087,0.43285891115665437
1-9794,9,20,1-9794,46,3,0,18,19.765841603279114,0.42969220876693726
1-5163,20,14,1-5163,16,5,0,2,6.862871289253235,0.4289294555783272
1-5913,8,21,1-5913,14,6,0,0,6.0,0.42857142857142855
MLG29,9,20,MLG29,164,27,0,46,69.8460396528244,0.4258904856879537
1-7530,10,3,1-7530,25,5,0,6,10.588613867759705,0.4235445547103882
MLG39,11,5,MLG39,23,6,0,4,9.72574257850647,0.4228583729785422
MLG55,11,5,MLG55,92,21,0,19,38.69727724790573,0.42062257878158404
MLG58,10,3,MLG58,71,14,0,17,29.834405958652496,0.4202029008260915
MLG13,4,13,MLG13,140,12,0,50,58.57178223133087,0.4183698730809348
1-6228,5,2,1-6228,48,20,0,0,20.0,0.4166666666666667
1-3139,20,14,1-3139,93,19,0,21,38.560148537158966,0.4146252530877308
MLG02,16,9,MLG02,320,31,0,109,132.5264852643013,0.4141452664509416
1-7682,7,19,1-7682,141,22,0,39,58.32599014043808,0.41365950454211403
1-5172,8,16,1-5172,120,16,0,36,49.53168320655823,0.41276402672131857
1-7042,14,7,1-7042,117,11,0,40,48.2574257850647,0.4124566306415786
MLG75,9,20,MLG75,185,22,0,58,76.02326738834381,0.4109365804775341
1-9651,17,15,1-9651,38,5,0,11,15.245792090892792,0.4012050550234945
1-3265,9,20,1-3265,19,2,0,6,7.588613867759705,0.3994007298820897
