Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,MLG40,1,MLG40,3,51,8,1,0,1008.0,19.764705882352942
168,168,168,168,168,168,168,168,168,168,MLG45,8,MLG45,5,70,18,1,16,1033.1039772033691,14.758628245762416
32,32,32,32,32,32,32,32,32,32,1-7874,1,1-7874,19,258,15,1,0,1015.0,3.934108527131783
8,8,8,8,8,8,8,8,8,8,1-10468,8,1-10468,5,549,61,1,150,1202.5997862815857,2.1905278438644546
256,256,256,256,256,256,256,256,256,256,1-0296,6,1-0296,3,41,5,0,23,26.71196722984314,0.6515113958498326
85,85,85,85,85,85,85,85,85,85,1-1131,13,1-1131,12,138,28,0,62,86.52791166305542,0.6270138526308364
12,12,12,12,12,12,12,12,12,12,1-7024,11,1-7024,9,498,70,0,230,287.1196722984314,0.5765455267036775
81,81,81,81,81,81,81,81,81,81,1-7682,14,1-7682,11,141,27,0,56,79.86392021179199,0.5664107816439148
22,22,22,22,22,22,22,22,22,22,MLG50,17,MLG50,15,319,43,0,144,178.93579483032227,0.5609272565213864
165,165,165,165,165,165,165,165,165,165,MLG59,8,MLG59,5,71,20,0,21,39.823970079422,0.5609009870341126
66,66,66,66,66,66,66,66,66,66,MLG48,9,MLG48,6,159,13,0,80,88.5198860168457,0.5567288428732434
71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,21,0,65,82.35990738868713,0.5454298502562062
239,239,239,239,239,239,239,239,239,239,1-5002,10,1-5002,7,45,9,0,16,24.10397720336914,0.5356439378526475
56,56,56,56,56,56,56,56,56,56,1-8427,14,1-8427,11,189,12,0,94,100.7358660697937,0.5329940003692788
206,206,206,206,206,206,206,206,206,206,1-8544,10,1-8544,8,54,5,0,25,28.599964380264282,0.5296289700048941
62,62,62,62,62,62,62,62,62,62,1-6878,20,1-6878,18,167,7,0,86,88.18387746810913,0.5280471704677193
143,143,143,143,143,143,143,143,143,143,1-9286,14,1-9286,11,81,9,0,34,41.095951557159424,0.5073574266315978
295,295,295,295,295,295,295,295,295,295,1-1942,4,1-1942,1,34,3,0,15,17.15997862815857,0.5047052537693697
296,296,296,296,296,296,296,296,296,296,1-0205,4,1-0205,1,34,2,0,16,17.10397720336914,0.5030581530402688
203,203,203,203,203,203,203,203,203,203,1-9938,9,1-9938,6,55,18,0,10,27.439985752105713,0.4989088318564675
19,19,19,19,19,19,19,19,19,19,1-7863,16,1-7863,14,351,18,0,166,174.70376348495483,0.49773151990015624
112,112,112,112,112,112,112,112,112,112,1-3447,7,1-3447,4,110,32,0,24,54.65596580505371,0.4968724164095792
30,30,30,30,30,30,30,30,30,30,1-10785,16,1-10785,14,279,29,0,113,135.67183899879456,0.48627899282722065
23,23,23,23,23,23,23,23,23,23,1-7866,6,1-7866,3,318,28,0,134,154.49580907821655,0.48583587760445457
195,195,195,195,195,195,195,195,195,195,1-9379,11,1-9379,9,58,13,0,16,28.10397720336914,0.48455133109257137
54,54,54,54,54,54,54,54,54,54,1-1350,14,1-1350,11,195,35,0,63,94.47191023826599,0.4844713345552102
41,41,41,41,41,41,41,41,41,41,1-9283,14,1-9283,11,235,19,0,99,112.45585894584656,0.47853556998232577
124,124,124,124,124,124,124,124,124,124,1-0292,20,1-0292,18,99,3,0,47,47.36793303489685,0.4784639700494631
146,146,146,146,146,146,146,146,146,146,MLG78,17,MLG78,15,80,17,0,22,37.76796865463257,0.4720996081829071
280,280,280,280,280,280,280,280,280,280,1-8314,17,1-8314,15,36,0,0,18,16.991974353790283,0.47199928760528564
5,5,5,5,5,5,5,5,5,5,MLG57,18,MLG57,16,629,119,0,185,293.6397364139557,0.46683582895700426
358,358,358,358,358,358,358,358,358,358,1-8627,9,1-8627,11,25,6,0,6,11.663991451263428,0.4665596580505371
150,150,150,150,150,150,150,150,150,150,1-3083,6,1-3083,3,78,7,0,31,36.26395583152771,0.4649225106606117
89,89,89,89,89,89,89,89,89,89,1-9831,9,1-9831,5,132,43,0,19,60.935972929000854,0.4616361585530368
278,278,278,278,278,278,278,278,278,278,1-7845,2,1-7845,20,36,9,0,8,16.55198860168457,0.45977746115790474
242,242,242,242,242,242,242,242,242,242,1-3206,15,1-3206,13,45,11,0,10,20.439985752105713,0.45422190560234915
31,31,31,31,31,31,31,31,31,31,1-9156,12,1-9156,10,268,25,0,102,121.28785467147827,0.452566621908501
34,34,34,34,34,34,34,34,34,34,MLG51,18,MLG51,16,248,70,0,44,111.53593730926514,0.4497416826986497
67,67,67,67,67,67,67,67,67,67,1-3516,22,1-3516,8,156,0,0,74,69.85589456558228,0.44779419593321973
94,94,94,94,94,94,94,94,94,94,1-1005,10,1-1005,7,125,19,0,38,54.87194585800171,0.4389755668640137
394,394,394,394,394,394,394,394,394,394,1-9697,2,1-9697,20,20,5,0,4,8.775994300842285,0.43879971504211424
109,109,109,109,109,109,109,109,109,109,1-7441,16,1-7441,14,111,10,0,41,48.70394158363342,0.438774248501202
9,9,9,9,9,9,9,9,9,9,1-3523,6,1-3523,3,543,95,0,148,234.71178913116455,0.43225007206475974
435,435,435,435,435,435,435,435,435,435,1-4494,13,1-4494,12,16,5,0,2,6.887997150421143,0.4304998219013214
70,70,70,70,70,70,70,70,70,70,1-1224,18,1-1224,16,151,12,0,56,64.86392021179199,0.42956238550855624
350,350,350,350,350,350,350,350,350,350,1-9609,13,1-9609,12,25,6,0,5,10.719992876052856,0.4287997150421143
182,182,182,182,182,182,182,182,182,182,1-6647,5,1-6647,9,62,17,0,10,26.439985752105713,0.42645138309847924
101,101,101,101,101,101,101,101,101,101,1-18371,12,1-18371,10,120,11,0,42,50.647940158843994,0.4220661679903666
246,246,246,246,246,246,246,246,246,246,1-6538,14,1-6538,11,44,11,0,8,18.55198860168457,0.42163610458374023
91,91,91,91,91,91,91,91,91,91,1-9270,16,1-9270,14,128,23,0,32,53.20795440673828,0.4156871438026428
376,376,376,376,376,376,376,376,376,376,1-18487,17,1-18487,15,23,2,0,8,9.55198860168457,0.4153038522471552
171,171,171,171,171,171,171,171,171,171,1-9645,15,1-9645,9,69,4,0,26,28.543962955474854,0.41368062254311383
55,55,55,55,55,55,55,55,55,55,1-1462,4,1-1462,1,192,19,0,63,78.47191023826599,0.408707865824302
457,457,457,457,457,457,457,457,457,457,1-11330,4,1-11330,1,14,0,0,6,5.663991451263428,0.4045708179473877
448,448,448,448,448,448,448,448,448,448,MLG42,14,MLG42,11,14,0,0,6,5.663991451263428,0.4045708179473877
189,189,189,189,189,189,189,189,189,189,MLG10,2,MLG10,20,60,12,0,13,24.271981477737427,0.4045330246289571
190,190,190,190,190,190,190,190,190,190,1-7819,4,1-7819,1,59,3,0,22,23.76796865463257,0.40284692634970454
267,267,267,267,267,267,267,267,267,267,1-5413,13,1-5413,16,39,10,0,6,15.663991451263428,0.401640806442652
217,217,217,217,217,217,217,217,217,217,1-9770,12,1-9770,10,50,3,0,18,19.991974353790283,0.3998394870758057
277,277,277,277,277,277,277,277,277,277,1-10060,2,1-10060,20,36,4,0,11,14.383984327316284,0.39955512020323014
386,386,386,386,386,386,386,386,386,386,1-4855,15,1-4855,11,22,5,0,4,8.775994300842285,0.3989088318564675
425,425,425,425,425,425,425,425,425,425,1-0003,14,1-0003,11,17,3,0,4,6.775994300842285,0.3985879000495462
473,473,473,473,473,473,473,473,473,473,1-5161,2,1-5161,20,12,1,0,4,4.775994300842285,0.39799952507019043
470,470,470,470,470,470,470,470,470,470,1-9055,4,1-9055,1,12,1,0,4,4.775994300842285,0.39799952507019043
199,199,199,199,199,199,199,199,199,199,1-20167,7,1-20167,4,56,8,0,15,22.15997862815857,0.39571390407426016
95,95,95,95,95,95,95,95,95,95,1-5626,16,1-5626,14,125,6,0,46,49.42393445968628,0.3953914756774902
236,236,236,236,236,236,236,236,236,236,1-9794,12,1-9794,10,46,4,0,15,18.15997862815857,0.3947821440904037
93,93,93,93,93,93,93,93,93,93,MLG52,13,MLG52,12,125,30,0,20,48.879971504211426,0.3910397720336914
337,337,337,337,337,337,337,337,337,337,1-6532,11,1-6532,9,27,3,0,8,10.55198860168457,0.3908143926549841
7,7,7,7,7,7,7,7,7,7,MLG69,15,MLG69,13,576,97,0,135,224.43980765342712,0.38965244384275544
64,64,64,64,64,64,64,64,64,64,MLG29,10,MLG29,7,164,27,0,38,62.87194585800171,0.3833655235244007
223,223,223,223,223,223,223,223,223,223,1-6228,4,1-6228,1,48,8,0,11,18.383984327316284,0.3829996734857559
84,84,84,84,84,84,84,84,84,84,1-2382,7,1-2382,4,139,23,0,32,53.20795440673828,0.3827910388973977
345,345,345,345,345,345,345,345,345,345,1-3584,19,1-3584,17,26,9,0,1,9.943998575210571,0.38246148366194505
82,82,82,82,82,82,82,82,82,82,1-8188,2,1-8188,20,140,11,0,45,53.47993588447571,0.38199954203196934
169,169,169,169,169,169,169,169,169,169,1-7268,14,1-7268,11,70,5,0,23,26.71196722984314,0.381599531854902
238,238,238,238,238,238,238,238,238,238,1-4390,4,1-4390,1,45,2,0,16,17.10397720336914,0.380088382297092
351,351,351,351,351,351,351,351,351,351,1-2324,14,1-2324,11,25,1,0,9,9.495987176895142,0.37983948707580567
228,228,228,228,228,228,228,228,228,228,MLG60,5,MLG60,2,47,14,0,4,17.775994300842285,0.378212644698772
527,527,527,527,527,527,527,527,527,527,1-17790,7,1-17790,4,5,0,0,2,1.8879971504211426,0.3775994300842285
262,262,262,262,262,262,262,262,262,262,1-8172,12,1-8172,10,40,0,0,16,15.10397720336914,0.3775994300842285
446,446,446,446,446,446,446,446,446,446,1-19447,2,1-19447,20,15,0,0,6,5.663991451263428,0.3775994300842285
447,447,447,447,447,447,447,447,447,447,1-9971,14,1-9971,11,15,0,0,6,5.663991451263428,0.3775994300842285
76,76,76,76,76,76,76,76,76,76,1-2335,12,1-2335,10,145,12,0,45,54.47993588447571,0.37572369575500486
57,57,57,57,57,57,57,57,57,57,MLG75,11,MLG75,9,185,41,0,30,69.31995725631714,0.3747024716557683
74,74,74,74,74,74,74,74,74,74,1-8074,12,1-8074,10,145,9,0,48,54.31193161010742,0.37456504558694775
123,123,123,123,123,123,123,123,123,123,1-11350,5,1-11350,2,100,28,0,10,37.43998575210571,0.37439985752105714
45,45,45,45,45,45,45,45,45,45,1-3596,7,1-3596,4,223,40,0,46,83.42393445968628,0.3740983608057681
232,232,232,232,232,232,232,232,232,232,1-8095,4,1-8095,1,46,1,0,17,17.047975778579712,0.37060816909955896
154,154,154,154,154,154,154,154,154,154,1-9417,9,1-9417,6,76,14,0,15,28.15997862815857,0.3705260345810338
348,348,348,348,348,348,348,348,348,348,1-3087,9,1-3087,20,26,3,0,7,9.607990026473999,0.36953807794130766
441,441,441,441,441,441,441,441,441,441,1-9997,11,1-9997,7,16,4,0,2,5.887997150421143,0.3679998219013214
326,326,326,326,326,326,326,326,326,326,1-0027,10,1-0027,7,29,4,0,7,10.607990026473999,0.3657927595335862
387,387,387,387,387,387,387,387,387,387,1-9436,7,1-9436,4,21,2,0,6,7.663991451263428,0.36495197386968703
6,6,6,6,6,6,6,6,6,6,MLG54,13,MLG54,12,595,47,0,180,216.91974353790283,0.36457099754269384
439,439,439,439,439,439,439,439,439,439,1-4682,18,1-4682,16,16,3,0,3,5.831995725631714,0.3644997328519821
286,286,286,286,286,286,286,286,286,286,1-1770,14,1-1770,11,35,8,0,5,12.719992876052856,0.3634283678872245
0,0,0,0,0,0,0,0,0,0,1-6098,10,1-6098,7,1327,201,0,297,481.3675768375397,0.3627487391390653
161,161,161,161,161,161,161,161,161,161,1-8285,14,1-8285,11,72,10,0,17,26.047975778579712,0.3617774413691627
503,503,503,503,503,503,503,503,503,503,1-5531,4,1-5531,1,8,1,0,2,2.8879971504211426,0.3609996438026428
13,13,13,13,13,13,13,13,13,13,1-1258,17,1-1258,15,435,89,0,71,156.02389883995056,0.3586756295171277
63,63,63,63,63,63,63,63,63,63,1-3052,4,1-3052,1,166,17,0,45,59.47993588447571,0.35831286677395
434,434,434,434,434,434,434,434,434,434,1-4149,4,1-4149,1,16,1,0,5,5.7199928760528564,0.35749955475330353
52,52,52,52,52,52,52,52,52,52,1-7122,12,1-7122,10,197,10,0,64,70.41590881347656,0.35744116148972876
78,78,78,78,78,78,78,78,78,78,1-1570,16,1-1570,14,142,26,0,26,50.54396295547485,0.3559434010948933
38,38,38,38,38,38,38,38,38,38,1-4649,15,1-4649,13,244,45,0,44,86.53593730926514,0.35465548077567677
506,506,506,506,506,506,506,506,506,506,1-17657,14,1-17657,11,8,0,0,3,2.831995725631714,0.35399946570396423
290,290,290,290,290,290,290,290,290,290,1-3509,20,1-3509,18,35,2,0,11,12.383984327316284,0.3538281236376081
126,126,126,126,126,126,126,126,126,126,1-6693,10,1-6693,7,98,12,0,24,34.65596580505371,0.3536323041332011
354,354,354,354,354,354,354,354,354,354,1-7530,15,1-7530,13,25,5,0,4,8.775994300842285,0.3510397720336914
247,247,247,247,247,247,247,247,247,247,1-6734,9,1-6734,14,44,6,0,10,15.439985752105713,0.35090876709331165
142,142,142,142,142,142,142,142,142,142,1-8084,10,1-8084,7,82,7,0,23,28.71196722984314,0.35014594182735537
106,106,106,106,106,106,106,106,106,106,1-9963,16,1-9963,14,116,17,0,25,40.59996438026428,0.3499996929333128
450,450,450,450,450,450,450,450,450,450,1-11206,16,1-11206,14,14,3,0,2,4.887997150421143,0.3491426536015102
454,454,454,454,454,454,454,454,454,454,1-5913,7,1-5913,4,14,2,0,3,4.831995725631714,0.3451425518308367
422,422,422,422,422,422,422,422,422,422,1-7536,11,1-7536,9,17,3,0,3,5.831995725631714,0.34305857209598317
418,418,418,418,418,418,418,418,418,418,1-17835,18,1-17835,16,17,3,0,3,5.831995725631714,0.34305857209598317
80,80,80,80,80,80,80,80,80,80,1-0053,10,1-0053,7,142,26,0,24,48.65596580505371,0.3426476465144628
230,230,230,230,230,230,230,230,230,230,1-9345,14,1-9345,11,47,1,0,16,16.10397720336914,0.3426378128376413
218,218,218,218,218,218,218,218,218,218,1-9610,11,1-9610,10,49,13,0,4,16.775994300842285,0.3423672306294344
216,216,216,216,216,216,216,216,216,216,1-8397,7,1-8397,4,51,8,0,10,17.439985752105713,0.34196050494324925
233,233,233,233,233,233,233,233,233,233,1-3587,15,1-3587,13,46,11,0,5,15.719992876052856,0.34173897556636645
125,125,125,125,125,125,125,125,125,125,1-1390,18,1-1390,16,98,20,0,14,33.215980052948,0.3389385719688571
48,48,48,48,48,48,48,48,48,48,MLG30,20,MLG30,18,208,19,0,54,69.97592306137085,0.3364227070258214
27,27,27,27,27,27,27,27,27,27,1-1608,14,1-1608,11,307,51,0,55,102.91992163658142,0.335244044418832
72,72,72,72,72,72,72,72,72,72,1-9497,10,1-9497,7,150,21,0,31,50.26395583152771,0.3350930388768514
26,26,26,26,26,26,26,26,26,26,1-18558,19,1-18558,17,307,77,0,27,102.48796153068542,0.333837008243275
304,304,304,304,304,304,304,304,304,304,1-1592,12,1-1592,1,32,5,0,6,10.663991451263428,0.3332497328519821
43,43,43,43,43,43,43,43,43,43,MLG14,5,MLG14,2,232,56,0,22,76.76796865463257,0.3308964166147956
122,122,122,122,122,122,122,122,122,122,1-9404,9,1-9404,6,100,17,0,17,33.04797577857971,0.33047975778579713
250,250,250,250,250,250,250,250,250,250,1-18234,2,1-18234,20,43,0,0,15,14.15997862815857,0.3293018285618272
139,139,139,139,139,139,139,139,139,139,MLG11,17,MLG11,15,87,3,0,27,28.487961530685425,0.32744783368603936
145,145,145,145,145,145,145,145,145,145,1-9491,2,1-9491,20,80,9,0,18,25.991974353790283,0.3248996794223785
2,2,2,2,2,2,2,2,2,2,1-6240,14,1-6240,11,698,53,0,184,226.69573783874512,0.3247789940383168
153,153,153,153,153,153,153,153,153,153,1-9516,4,1-9516,1,76,2,0,24,24.65596580505371,0.32442060269807516
132,132,132,132,132,132,132,132,132,132,MLG55,2,MLG55,20,92,9,0,22,29.76796865463257,0.32356487668078876
300,300,300,300,300,300,300,300,300,300,1-18709,10,1-18709,3,33,5,0,6,10.663991451263428,0.3231512560988917
281,281,281,281,281,281,281,281,281,281,1-3312,9,1-3312,6,36,4,0,8,11.55198860168457,0.32088857226901585
412,412,412,412,412,412,412,412,412,412,1-0055,18,1-0055,16,18,2,0,4,5.775994300842285,0.32088857226901585
265,265,265,265,265,265,265,265,265,265,1-1204,12,1-1204,10,39,4,0,9,12.495987176895142,0.32040992761269593
77,77,77,77,77,77,77,77,77,77,1-9674,9,1-9674,6,144,31,0,16,46.10397720336914,0.32016650835673016
83,83,83,83,83,83,83,83,83,83,MLG13,4,MLG13,1,140,7,0,40,44.75994300842285,0.3197138786315918
221,221,221,221,221,221,221,221,221,221,1-4355,6,1-4355,3,49,7,0,9,15.495987176895142,0.3162446362631662
33,33,33,33,33,33,33,33,33,33,1-6296,20,1-6296,18,254,18,0,66,80.3039059638977,0.3161571100940855
518,518,518,518,518,518,518,518,518,518,1-4842,11,1-4842,9,6,0,0,2,1.8879971504211426,0.3146661917368571
548,548,548,548,548,548,548,548,548,548,1-5914,16,1-5914,14,3,0,0,1,0.9439985752105713,0.3146661917368571
176,176,176,176,176,176,176,176,176,176,1-6561,16,1-6561,14,65,9,0,12,20.327982902526855,0.3127381985004132
90,90,90,90,90,90,90,90,90,90,1-7070,14,1-7070,11,129,6,0,36,39.983948707580566,0.3099530907564385
227,227,227,227,227,227,227,227,227,227,1-1957,12,1-1957,10,47,5,0,10,14.439985752105713,0.3072337394065045
130,130,130,130,130,130,130,130,130,130,1-3139,4,1-3139,1,93,4,0,26,28.543962955474854,0.3069243328545683
385,385,385,385,385,385,385,385,385,385,1-18615,2,1-18615,20,22,2,0,5,6.7199928760528564,0.3054542216387662
377,377,377,377,377,377,377,377,377,377,1-9892,16,1-9892,14,22,2,0,5,6.7199928760528564,0.3054542216387662
3,3,3,3,3,3,3,3,3,3,1-6181,20,1-6181,18,659,46,0,164,200.8157663345337,0.30472802175194796
308,308,308,308,308,308,308,308,308,308,1-4700,22,1-4700,8,31,0,0,10,9.439985752105713,0.3045156694227649
11,11,11,11,11,11,11,11,11,11,MLG56,15,MLG56,13,511,91,0,68,155.19190311431885,0.30370235443115234
329,329,329,329,329,329,329,329,329,329,1-5980,7,1-5980,4,29,5,0,4,8.775994300842285,0.3026204931324926
100,100,100,100,100,100,100,100,100,100,1-5172,16,1-5172,14,120,5,0,33,36.15195298194885,0.30126627484957375
152,152,152,152,152,152,152,152,152,152,1-10038,18,1-10038,16,76,4,0,20,22.879971504211426,0.30105225663436086
104,104,104,104,104,104,104,104,104,104,1-9394,12,1-9394,10,117,5,0,32,35.20795440673828,0.3009226872370793
163,163,163,163,163,163,163,163,163,163,1-6692,13,1-6692,12,71,10,0,12,21.327982902526855,0.3003941253877022
428,428,428,428,428,428,428,428,428,428,1-9606,10,1-9606,7,16,1,0,4,4.775994300842285,0.2984996438026428
10,10,10,10,10,10,10,10,10,10,MLG62,7,MLG62,4,525,56,0,106,156.06384897232056,0.2972644742329915
338,338,338,338,338,338,338,338,338,338,1-3589,1,1-3589,1,27,8,0,0,8.0,0.2962962962962963
1,1,1,1,1,1,1,1,1,1,1-9227,4,1-9227,1,801,35,0,214,237.01569509506226,0.2958997441885921
440,440,440,440,440,440,440,440,440,440,1-2034,22,1-2034,8,16,0,0,5,4.7199928760528564,0.29499955475330353
28,28,28,28,28,28,28,28,28,28,1-7005,4,1-7005,1,285,3,0,85,83.23987889289856,0.29206975050139844
46,46,46,46,46,46,46,46,46,46,1-2282,7,1-2282,4,219,28,0,38,63.87194585800171,0.2916527208127932
369,369,369,369,369,369,369,369,369,369,MLG39,2,MLG39,20,23,1,0,6,6.663991451263428,0.2897387587505838
375,375,375,375,375,375,375,375,375,375,1-7213,11,1-7213,9,23,1,0,6,6.663991451263428,0.2897387587505838
423,423,423,423,423,423,423,423,423,423,MLG46,16,MLG46,14,17,3,0,2,4.887997150421143,0.28752924414242015
4,4,4,4,4,4,4,4,4,4,MLG68,19,MLG68,17,642,112,0,76,183.74389171600342,0.2862054388099742
147,147,147,147,147,147,147,147,147,147,1-2423,13,1-2423,12,79,15,0,8,22.55198860168457,0.28546821014790597
