,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG48,11,20,MLG48,159,33,0,116,92.8437864780426,0.5839231853964943
1,1-2423,22,9,1-2423,79,27,0,36,45.57220959663391,0.5768634126156191
2,MLG31,18,2,MLG31,33,14,0,4,16.063578844070435,0.4867751164869828
3,1-1390,9,7,1-1390,98,39,0,10,44.158947110176086,0.4506015011242458
4,1-1942,15,3,1-1942,34,9,0,10,14.158947110176086,0.4164396208875319
5,1-1580,18,2,1-1580,400,38,0,235,159.23525708913803,0.3980881427228451
6,1-18709,6,15,1-18709,33,9,0,8,13.12715768814087,0.3977926572163899
7,1-6974,10,5,1-6974,207,5,0,148,81.35241723060608,0.393006846524667
8,1-0278,17,10,1-0278,79,20,0,21,30.83378893136978,0.3903011257135415
9,1-5413,18,18,1-5413,39,11,0,8,15.12715768814087,0.3878758381574582
10,MLG50,12,18,MLG50,319,94,0,52,120.82652497291564,0.3787665359652528
11,1-9286,22,9,1-9286,81,25,0,11,30.67484182119369,0.3787017508789345
12,1-1570,1,14,1-1570,142,46,0,15,53.73842066526413,0.3784395821497474
13,1-2382,15,11,1-2382,139,17,0,67,51.56494563817978,0.3709708319293509
14,MLG30,7,6,MLG30,208,45,0,62,76.98547208309174,0.370122461937941
15,MLG65,8,13,MLG65,201,44,0,58,73.9218932390213,0.3677706131294592
16,MLG59,17,10,MLG59,71,14,0,23,25.865578353405,0.3643039204704929
17,1-8397,1,14,1-8397,51,18,0,1,18.51589471101761,0.363056759039561
18,1-8627,7,6,1-8627,25,8,0,2,9.031789422035216,0.3612715768814087
19,1-9491,7,6,1-9491,80,19,0,19,28.801999509334564,0.3600249938666821
20,MLG42,20,12,MLG42,14,4,0,2,5.031789422035217,0.3594135301453726
21,1-4355,8,13,1-4355,49,15,0,5,17.579473555088043,0.3587647664303682
22,MLG54,12,18,MLG54,595,38,0,336,211.3406229019165,0.3551943242049017
23,1-0292,18,2,1-0292,99,35,0,0,35.0,0.3535353535353535
24,1-1204,10,5,1-1204,39,6,0,15,13.73842066526413,0.3522671965452341
25,1-4682,19,18,1-4682,16,2,0,7,5.6112629771232605,0.3507039360702038
26,1-6858,7,10,1-6858,23,6,0,4,8.063578844070435,0.3505903845248015
27,1-0296,3,17,1-0296,41,6,0,16,14.254315376281738,0.3476662286897985
28,1-9416,19,19,1-9416,13,4,0,1,4.515894711017609,0.3473765162321237
29,1-9997,22,9,1-9997,16,4,0,3,5.547684133052826,0.3467302583158016
30,1-9838,1,14,1-9838,3,0,0,2,1.0317894220352173,0.3439298073450724
31,1-3175,1,14,1-3175,6,0,0,4,2.0635788440704346,0.3439298073450724
32,1-5626,1,14,1-5626,125,28,0,29,42.96094661951065,0.3436875729560852
33,MLG58,12,18,MLG58,71,17,0,14,24.22252595424652,0.3411623373837538
34,1-5891,5,4,1-5891,96,13,0,38,32.60399901866913,0.3396249897778034
35,1-1608,19,19,1-1608,307,98,0,12,104.1907365322113,0.3393835066195808
36,1-9333,10,5,1-9333,102,4,0,59,34.43778795003891,0.337625372059205
37,1-0055,17,19,1-0055,18,5,0,2,6.031789422035217,0.3350994123352898
38,1-9630,18,16,1-9630,33,10,0,2,11.031789422035216,0.3342966491525823
39,1-0027,20,12,1-0027,29,5,0,9,9.643052399158478,0.3325190482468441
40,1-2282,9,7,1-2282,219,50,0,44,72.69936728477478,0.3319605812090173
41,1-5913,10,5,1-5913,14,0,0,9,4.643052399158478,0.3316465999398912
42,1-1957,18,2,1-1957,47,14,0,3,15.547684133052826,0.3308017900649537
43,1-2294,3,17,1-2294,75,5,0,38,24.60399901866913,0.3280533202489217
44,1-7058,1,14,1-7058,80,19,0,14,26.22252595424652,0.3277815744280815
