Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,MLG44,21,18,MLG44,59,5,1,6,1009.7613731157035,17.114599544333956
168,168,168,168,168,MLG45,7,17,MLG45,70,13,1,7,1018.554935301654,14.550784790023629
80,80,80,80,80,1-0053,6,18,1-0053,142,3,1,29,1026.0133033925667,7.225445798539202
6,6,6,6,6,MLG54,7,17,MLG54,595,26,1,42,1059.3296118099242,1.7803859022015533
67,67,67,67,67,1-3516,5,13,1-3516,156,17,0,87,86.03991017770022,0.5515378857544886
358,358,358,358,358,1-8627,5,13,1-8627,25,4,0,12,13.522746231406927,0.540909849256277
51,51,51,51,51,MLG65,3,20,MLG65,201,0,0,134,106.33733291737735,0.5290414573003849
228,228,228,228,228,MLG60,4,12,MLG60,47,7,0,20,22.871243719011545,0.4866222067874797
46,46,46,46,46,1-2282,13,6,1-2282,219,64,0,51,104.47167148347944,0.4770395958149746
332,332,332,332,332,P-16616,2,23,P-16616,28,13,0,0,13.0,0.4642857142857143
58,58,58,58,58,MLG49,20,22,MLG49,185,8,0,96,84.18196985125542,0.4550376748716509
156,156,156,156,156,1-2294,8,16,1-2294,75,21,0,15,32.90343278925866,0.43871243719011543
165,165,165,165,165,MLG59,10,14,MLG59,71,27,0,5,30.967810929752886,0.4361663511232801
49,49,49,49,49,1-6974,7,17,1-6974,207,63,0,34,89.98111432231963,0.434691373537776
299,299,299,299,299,MLG31,13,6,MLG31,33,9,0,6,13.761373115703464,0.4170113065364686
129,129,129,129,129,1-4531,14,5,1-4531,94,13,0,33,39.18755213636905,0.41688885251456437
281,281,281,281,281,1-3312,11,8,1-3312,36,3,0,15,14.903432789258659,0.4139842441460739
121,121,121,121,121,1-9333,20,22,1-9333,102,8,0,43,42.12317399587482,0.41297229407720415
227,227,227,227,227,1-1957,16,3,1-1957,47,3,0,20,18.871243719011545,0.4015158238087563
75,75,75,75,75,1-2545,4,12,1-2545,145,18,0,50,57.67810929752886,0.39778006412088873
143,143,143,143,143,1-9286,16,3,1-9286,81,13,0,23,31.251930276863277,0.38582629971436144
5,5,5,5,5,MLG57,16,3,MLG57,629,65,0,222,241.17080528102815,0.3834194042623659
52,52,52,52,52,1-7122,20,22,1-7122,197,7,0,86,75.24634799174964,0.3819611573185261
166,166,166,166,166,MLG58,12,7,MLG58,71,16,0,13,26.316308417357504,0.3706522312303874
102,102,102,102,102,1-17907,5,13,1-17907,119,6,0,48,44.09098492562771,0.3705124783666194
57,57,57,57,57,MLG75,4,12,MLG75,185,41,0,34,67.98111432231963,0.36746548282334934
64,64,64,64,64,MLG29,6,18,MLG29,164,9,0,64,59.787979900836945,0.3645608530538838
34,34,34,34,34,MLG51,8,16,MLG51,248,41,0,62,90.20085552893579,0.3637131271328056
161,161,161,161,161,1-8285,16,3,1-8285,72,11,0,19,26.077681533060968,0.36219002129251343
43,43,43,43,43,MLG14,12,7,MLG14,232,55,0,36,83.56823869422078,0.36020792540612406
28,28,28,28,28,1-7005,14,5,1-7005,285,34,0,86,102.24634799174964,0.35875911576052505
71,71,71,71,71,1-4417,9,15,1-4417,151,6,0,60,53.613731157034636,0.35505782223201743
62,62,62,62,62,1-6878,10,14,1-6878,167,33,0,33,59.18755213636905,0.3544164798584973
155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,12,26.522746231406927,0.35363661641875904
270,270,270,270,270,1-9651,10,14,1-9651,38,11,0,3,13.380686557851732,0.3521233304697824
31,31,31,31,31,1-9156,15,4,1-9156,268,65,0,37,94.36180088017136,0.3520962719409379
37,37,37,37,37,1-5775,12,7,1-5775,244,45,0,51,85.47167148347944,0.3502937355880305
48,48,48,48,48,MLG30,9,15,MLG30,208,31,0,52,72.26523366943002,0.3474290080261059
290,290,290,290,290,1-3509,9,15,1-3509,35,5,0,9,12.142059673555195,0.3469159906730056
169,169,169,169,169,1-7268,16,24,1-7268,70,2,0,28,24.219741206616163,0.34599630295165945
40,40,40,40,40,1-7807,5,13,1-7807,239,43,0,50,82.67810929752886,0.3459335117051417
368,368,368,368,368,1-6858,11,8,1-6858,23,0,0,10,7.935621859505773,0.3450270373698162
137,137,137,137,137,1-6611,5,13,1-6611,89,5,0,32,30.393989950418472,0.34150550506088173
385,385,385,385,385,1-18615,16,4,1-18615,22,5,0,3,7.380686557851732,0.33548575262962416
