Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,15,MLG44,59,5,1,16,1009.7165598869324,17.1138399980836
MLG45,7,7,MLG45,70,11,1,20,1016.8956998586655,14.527081426552364
1-2382,21,15,1-2382,139,20,1,50,1034.7392496466637,7.444167263645062
MLG54,7,7,MLG54,595,61,1,82,1085.1723694205284,1.8238191082697957
1-10539,15,17,1-10539,63,29,0,3,29.88435497879982,0.47435484093333047
1-9286,16,10,1-9286,81,29,0,30,37.8435497879982,0.46720431837034815
1-6974,7,7,1-6974,207,84,0,16,88.71655988693237,0.42858241491271676
1-7866,17,3,1-7866,318,101,0,91,127.82543435692787,0.40196677470732034
1-2423,9,8,1-2423,79,11,0,65,30.161024540662766,0.3817851207678831
MLG29,6,6,MLG29,164,44,0,58,61.09752959012985,0.37254591213493815
1-9283,3,4,1-9283,235,72,0,41,84.0861847102642,0.35781355195857106
MLG50,12,12,MLG50,319,110,0,6,111.76870995759964,0.35037213152852553
MLG14,12,12,MLG14,232,77,0,11,80.242634922266,0.3458734263890776
1-5775,12,12,1-5775,244,80,0,8,82.35827994346619,0.33753393419453354
1-8910,19,20,1-8910,137,9,0,125,45.848124116659164,0.33465784026758516
MLG58,12,12,MLG58,71,22,0,3,22.88435497879982,0.3223148588563355
1-1850,4,5,1-1850,30,7,0,9,9.65306493639946,0.32176883121331534
1-2545,4,5,1-2545,145,39,0,24,46.07483983039856,0.3177575160717142
1-1957,16,10,1-1957,47,11,0,11,14.242634922266006,0.3030347855801278
1-3596,3,4,1-3596,223,53,0,49,67.44446465373039,0.3024415455324233
1-6858,11,17,1-6858,23,6,0,3,6.88435497879982,0.29931978168694867
1-8427,3,4,1-8427,189,48,0,29,56.548764795064926,0.29919981373050225
1-3535,2,2,1-3535,315,73,0,72,94.22451949119568,0.2991254587022085
MLG75,4,5,MLG75,185,42,0,44,54.970539689064026,0.2971380523733191
MLG60,4,5,MLG60,47,11,0,9,13.65306493639946,0.29049074332764807
1-9491,18,21,1-9491,80,23,0,0,23.0,0.2875
1-4855,16,2,1-4855,22,6,0,1,6.294784992933273,0.28612659058787604
1-3523,17,3,1-3523,543,109,0,153,154.10210391879082,0.283797613110112
1-0292,21,15,1-0292,99,20,0,26,27.664409816265106,0.27943848299257684
1-6980,13,18,1-6980,128,3,0,111,35.72113421559334,0.27907136105932295
1-9379,21,15,1-9379,58,7,0,30,15.8435497879982,0.2731646515172103
1-1390,7,7,1-1390,98,25,0,6,26.76870995759964,0.2731501016081596
1-1580,17,3,1-1580,400,26,0,282,109.12936800718307,0.2728234200179577
1-6693,6,6,1-6693,98,11,0,53,26.623604625463486,0.27166943495370904
1-10468,11,11,1-10468,549,93,0,190,149.00914865732193,0.2714192143120618
MLG68,4,5,MLG68,642,80,0,302,169.02506786584854,0.2632789219094214
1-8067,11,11,1-8067,322,47,0,128,84.73247909545898,0.2631443450169534
1-9938,11,11,1-9938,55,10,0,15,14.4217748939991,0.2622140889818018
1-5891,4,5,1-5891,96,10,0,51,25.03403463959694,0.26077119416246813
1-8084,6,6,1-8084,82,9,0,42,21.38096970319748,0.2607435329658229
1-9333,20,16,1-9333,102,23,0,12,26.53741991519928,0.2601707834823459
1-8285,16,10,1-8285,72,13,0,19,18.600914865732193,0.258346039801836
1-8988,12,12,1-8988,29,6,0,5,7.473924964666367,0.25772155050573675
1-9770,15,17,1-9770,50,8,0,15,12.4217748939991,0.24843549787998198
MLG42,16,10,MLG42,14,2,0,5,3.4739249646663666,0.24813749747616903
1-1462,14,13,1-1462,192,11,0,121,46.66898414492607,0.2430676257548233
1-9997,2,18,1-9997,16,3,0,3,3.88435497879982,0.24277218617498875
MLG59,10,22,MLG59,71,10,0,24,17.07483983039856,0.24049070183659943
MLG30,9,8,MLG30,208,40,0,32,49.433119773864746,0.23765922968204206
1-19915,3,4,1-19915,62,10,0,16,14.716559886932373,0.23736386914407054
1-6098,6,6,1-6098,1327,144,0,578,314.385725915432,0.23691463897168952
MLG40,15,17,MLG40,51,11,0,3,11.88435497879982,0.23302656821176118
1-9417,11,11,1-9417,76,10,0,25,17.369624823331833,0.2285476950438399
MLG51,8,9,MLG51,248,36,0,70,56.63494950532913,0.22836673187632714
1-4319,11,11,1-4319,163,21,0,55,37.21317461133003,0.2283016847320861
1-1015,8,9,1-1015,155,21,0,48,35.14967966079712,0.2267721268438524
1-3089,20,16,1-3089,16,3,0,2,3.5895699858665466,0.22434812411665916
1-9110,17,3,1-9110,29,5,0,5,6.473924964666367,0.2232387918850471
1-19229,15,17,1-19229,38,7,0,5,8.473924964666367,0.222998025385957
1-3584,19,20,1-3584,26,4,0,6,5.76870995759964,0.22187345990767846
1-18558,17,3,1-18558,307,50,0,61,67.98188456892967,0.22143936341670903
1-2701,17,3,1-2701,61,9,0,15,13.4217748939991,0.22002909662293607
1-3265,17,3,1-3265,19,3,0,4,4.179139971733093,0.21995473535437332
1-9630,21,15,1-9630,33,4,0,11,7.2426349222660065,0.2194737855232123
1-18028,3,4,1-18028,309,43,0,84,67.76193940639496,0.21929430228606783
1-18371,20,16,1-18371,120,23,0,11,26.242634922266006,0.21868862435221673
1-5002,6,6,1-5002,45,6,0,13,9.832204908132553,0.21849344240294563
1-8074,20,16,1-8074,145,31,0,2,31.589569985866547,0.21785910335080377
1-2294,8,11,1-2294,75,11,0,17,16.011344879865646,0.21348459839820863
1-17733,11,11,1-17733,74,11,0,16,15.716559886932373,0.21238594441800504
1-1833,2,2,1-1833,124,23,0,11,26.242634922266006,0.2116341525989194
1-1177,8,9,1-1177,17,3,0,2,3.5895699858665466,0.21115117563920863
1-6181,9,8,1-6181,659,80,0,199,138.6622135937214,0.21041307070367435
1-8622,9,8,1-8622,54,1,0,35,11.317474752664566,0.20958286579008456
1-8551,14,13,1-8551,38,5,0,10,7.947849929332733,0.20915394550875613
1-2400,7,7,1-2400,49,9,0,4,10.179139971733093,0.2077375504435325
1-8646,6,6,1-8646,20,0,0,14,4.126989901065826,0.2063494950532913
1-4760,17,3,1-4760,40,5,0,11,8.242634922266006,0.20606587305665017
1-9667,16,10,1-9667,14,2,0,3,2.88435497879982,0.20602535562855856
1-9768,7,7,1-9768,241,44,0,19,49.60091486573219,0.20581292475407548
1-3312,11,11,1-3312,36,5,0,8,7.3582799434661865,0.20439666509628296
1-9674,11,11,1-9674,144,21,0,28,29.253979802131653,0.20315263751480314
1-8767,21,15,1-8767,48,0,0,33,9.72790476679802,0.2026646826416254
1-7819,17,9,1-7819,59,9,0,10,11.947849929332733,0.20250593100563954
1-18994,8,22,1-18994,28,3,0,9,5.65306493639946,0.20189517629998072
MLG31,13,18,MLG31,33,4,0,9,6.65306493639946,0.2016080283757412
MLG57,16,10,MLG57,629,89,0,128,126.73247909545898,0.20148247868912397
MLG55,20,16,MLG55,92,17,0,5,18.473924964666367,0.20080353222463443
1-9861,3,4,1-9861,8,1,0,2,1.5895699858665466,0.19869624823331833
1-6061,6,6,1-6061,40,5,0,10,7.947849929332733,0.19869624823331833
1-9227,14,13,1-9227,801,80,0,268,159.00237810611725,0.19850484158067072
1-6927,11,11,1-6927,179,23,0,42,35.38096970319748,0.19765904862121497
1-5549,12,12,1-5549,35,6,0,3,6.88435497879982,0.19669585653713773
1-1183,21,15,1-1183,45,0,0,30,8.8435497879982,0.19652332862218222
1-8095,14,13,1-8095,46,1,0,27,8.95919480919838,0.19476510454779086
1-1769,11,11,1-1769,89,12,0,18,17.30612987279892,0.19445089744717886
1-6240,16,10,1-6240,698,90,0,153,135.10210391879082,0.19355602280629056
1-9452,21,15,1-9452,16,1,0,7,3.063494950532913,0.19146843440830708
MLG13,14,13,MLG13,140,10,0,57,26.80274459719658,0.19144817569426129
MLG56,8,9,MLG56,511,78,0,66,97.45580953359604,0.19071586992875939
MLG02,9,8,MLG02,320,24,0,124,60.55333912372589,0.1892291847616434
1-19547,20,16,1-19547,66,11,0,5,12.473924964666367,0.18899886310100555
1-3052,14,13,1-3052,166,15,0,55,31.213174611330032,0.18803117235740982
1-9887,9,22,1-9887,36,2,0,16,6.716559886932373,0.1865711079703437
1-9578,8,9,1-9578,42,4,0,13,7.832204908132553,0.18648106924125127
1-3206,8,9,1-3206,45,6,0,8,8.358279943466187,0.1857395542992486
1-1131,10,22,1-1131,138,15,0,36,25.61225974559784,0.18559608511302783
MLG52,8,9,MLG52,125,17,0,21,23.19048485159874,0.18552387881278992
MLG65,3,4,MLG65,201,21,0,55,37.21317461133003,0.1851401721956718
1-3083,17,3,1-3083,78,5,0,32,14.433119773864746,0.18503999710083008
1-5530,21,15,1-5530,7,1,0,1,1.2947849929332733,0.18496928470475332
1-5515,17,3,1-5515,29,3,0,8,5.3582799434661865,0.18476827391262712
1-9496,11,11,1-9496,39,1,0,21,7.19048485159874,0.18437140645124975
1-8826,14,13,1-8826,123,10,0,43,22.675754696130753,0.18435572923683538
1-3139,14,13,1-3139,93,8,0,31,17.138334780931473,0.1842831696874352
1-0205,14,13,1-0205,34,3,0,11,6.2426349222660065,0.18360690947841196
1-9609,9,8,1-9609,25,4,0,2,4.589569985866547,0.18358279943466185
1-5161,3,4,1-5161,12,1,0,4,2.1791399717330933,0.18159499764442444
1-8341,14,13,1-8341,197,14,0,73,35.51930448412895,0.1803010379905023
1-19447,21,15,1-19447,15,0,0,9,2.65306493639946,0.17687099575996398
MLG43,21,15,MLG43,14,1,0,5,2.4739249646663666,0.1767089260475976
1-9752,21,15,1-9752,22,3,0,3,3.88435497879982,0.17656158994544635
1-6296,9,8,1-6296,254,20,0,84,44.76193940639496,0.17622810789919274
1-4494,21,15,1-4494,16,1,0,6,2.76870995759964,0.1730443723499775
1-1005,6,6,1-1005,125,11,0,36,21.61225974559784,0.1728980779647827
1-19286,12,12,1-19286,40,6,0,3,6.88435497879982,0.1721088744699955
72-0103,14,13,72-0103,71,1,0,38,12.201829731464386,0.17185675678118853
1-9436,7,7,1-9436,21,3,0,2,3.5895699858665466,0.17093190408888317
1-3447,13,18,1-3447,110,7,0,40,18.791399717330933,0.1708309065211903
1-5980,6,6,1-5980,29,2,0,10,4.947849929332733,0.170615514804577
1-9831,11,11,1-9831,132,18,0,15,22.4217748939991,0.16986193101514468
1-7042,14,13,1-7042,117,1,0,64,19.866239547729492,0.16979691921136317
1-3639,17,3,1-3639,17,2,0,3,2.88435497879982,0.16966793992940118
1-17835,8,9,1-17835,17,2,0,3,2.88435497879982,0.16966793992940118
1-6787,6,6,1-6787,56,3,0,22,9.485269844532013,0.16937981865235738
1-1224,20,16,1-1224,151,17,0,29,25.548764795064926,0.1691971178481121
1-7140,9,8,1-7140,397,41,0,88,66.94107937812805,0.168617328408383
1-18709,6,6,1-18709,33,2,0,12,5.53741991519928,0.16780060349088727
1-2103,21,15,1-2103,26,2,0,8,4.3582799434661865,0.1676261516717764
1-1608,15,17,1-1608,307,41,0,34,51.02268975973129,0.16619768651378272
1-8493,12,12,1-8493,38,6,0,1,6.294784992933273,0.16565223665613876
1-8186,17,3,1-8186,26,4,0,1,4.294784992933273,0.16518403818974128
MLG69,3,4,MLG69,576,41,0,183,94.94565370678902,0.16483620435206425
1-7995,17,3,1-7995,14,2,0,1,2.2947849929332733,0.16391321378094809
1-9495,11,11,1-9495,18,0,0,10,2.947849929332733,0.1637694405184852
MLG32,21,15,MLG32,52,4,0,15,8.4217748939991,0.16195720949998269
1-8023,10,22,1-8023,16,2,0,2,2.5895699858665466,0.16184812411665916
1-9606,6,6,1-9606,16,2,0,2,2.5895699858665466,0.16184812411665916
1-9345,17,3,1-9345,47,2,0,19,7.600914865732193,0.161721592887919
1-8181,6,6,1-8181,30,1,0,13,4.832204908132553,0.16107349693775178
1-3106,8,9,1-3106,34,4,0,5,5.473924964666367,0.16099779307842255
1-0296,2,2,1-0296,41,6,0,2,6.589569985866547,0.16072121916747675
1-7845,2,2,1-7845,36,4,0,6,5.76870995759964,0.16024194326665667
1-7467,12,12,1-7467,64,7,0,11,10.242634922266006,0.16004117066040635
1-9404,11,11,1-9404,100,10,0,20,15.895699858665466,0.15895699858665466
MLG39,21,15,MLG39,23,1,0,9,3.65306493639946,0.1588289102782374
1-9946,16,11,1-9946,12,1,0,3,1.88435497879982,0.15702958156665167
1-18004,12,12,1-18004,12,1,0,3,1.88435497879982,0.15702958156665167
1-4417,9,8,1-4417,151,12,0,39,23.49661472439766,0.15560672002912357
1-9645,21,15,1-9645,69,1,0,33,10.72790476679802,0.15547688067823218
1-5172,2,2,1-5172,120,16,0,9,18.65306493639946,0.15544220780332882
1-9650,11,11,1-9650,25,3,0,3,3.88435497879982,0.1553741991519928
1-2324,16,8,1-2324,25,3,0,3,3.88435497879982,0.1553741991519928
1-4149,14,13,1-4149,16,1,0,5,2.4739249646663666,0.1546203102916479
1-0055,16,10,1-0055,18,1,0,6,2.76870995759964,0.15381721986664665
1-9808,9,8,1-9808,74,4,0,25,11.369624823331833,0.15364357869367343
1-7874,14,13,1-7874,258,25,0,49,39.44446465373039,0.15288552191368368
1-6878,10,22,1-6878,167,9,0,56,25.507959604263306,0.15274227307942098
MLG49,20,16,MLG49,185,25,0,10,27.947849929332733,0.15106945907747424
1-5043,19,20,1-5043,123,7,0,39,18.49661472439766,0.15037898149916795
MLG15,4,5,MLG15,105,14,0,6,15.76870995759964,0.1501781900723775
1-6718,2,2,1-6718,20,3,0,0,3.0,0.15
1-8066,9,8,1-8066,86,7,0,20,12.895699858665466,0.1499499983565752
1-2573,14,13,1-2573,37,2,0,12,5.53741991519928,0.14965999770808863
1-10038,2,2,1-10038,76,11,0,1,11.294784992933273,0.14861559201227992
1-19567,14,13,1-19567,2,0,0,1,0.2947849929332733,0.14739249646663666
1-9855,11,8,1-9855,8,0,0,4,1.1791399717330933,0.14739249646663666
1-0033,6,6,1-0033,10,0,0,5,1.4739249646663666,0.14739249646663666
1-3175,14,13,1-3175,6,0,0,3,0.88435497879982,0.14739249646663666
1-7005,14,13,1-7005,285,18,0,81,41.87758442759514,0.146938892728404
1-8705,18,21,1-8705,48,7,0,0,7.0,0.14583333333333334
1-9516,14,13,1-9516,76,4,0,24,11.07483983039856,0.14572157671577052
