Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,10,MLG45,70,13,1,28,1016.3761664330959,14.5196595204728
4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,10,1-6240,698,44,1,186,1066.4273913055658,1.5278329388331888
399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,15,13,MLG60,47,25,0,10,26.20577372610569,0.5575696537469296
131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,11,1-9283,235,96,0,13,97.5675058439374,0.4151808759316485
268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,7,MLG44,59,22,0,19,24.29097007960081,0.4117113572813697
91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,7,72-12171,19,7,0,6,7.723464235663414,0.40649811766649546
443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,8,19,1-3447,110,41,0,15,42.808660589158535,0.38916964171962304
272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,12,1-1570,142,50,0,28,53.37616643309593,0.37588849600771784
234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,11,14,MLG29,164,56,0,39,60.70251753181219,0.3701373020232451
166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,7,MLG40,51,16,0,14,17.688083216547966,0.34682516110878364
327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,8,19,P-16616,28,9,0,4,9.482309490442276,0.3386539103729384
346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,7,MLG32,52,15,0,20,17.41154745221138,0.334837451004065
331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,13,MLG75,185,57,0,27,60.25558906048536,0.3257058868134344
427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,19,1-9379,58,18,0,5,18.602886863052845,0.3207394286733249
285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,8,10,1-18615,22,6,0,8,6.964618980884552,0.3165735900402069
179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,7,1,1-4052,13,4,0,0,4.0,0.3076923076923077
114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,6,1-7496,246,70,0,46,75.54655914008617,0.30709983390278933
300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,17,1-4020,37,10,0,10,11.20577372610569,0.3028587493542078
140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,4,13,1-2294,75,22,0,1,22.12057737261057,0.29494103163480756
253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,11,1-4649,244,68,0,25,71.01443431526423,0.2910427635871485
526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,11,14,1-5002,45,11,0,17,13.049815334379673,0.2899958963195483
332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,20,10,MLG78,80,21,0,17,23.049815334379673,0.2881226916797459
153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,10,1-1350,195,46,0,67,54.07868396490812,0.2773265844354263
