Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
424,424,1-4700,6,6,1-4700,31,21,0,1,21.021377608180046,0.6781089551025822
141,141,MLG45,15,11,MLG45,70,39,0,6,39.12826564908028,0.5589752235582897
320,320,MLG13,1,9,MLG13,140,64,0,18,64.38479694724083,0.45989140676600593
170,170,1-5043,17,6,1-5043,123,56,0,20,56.42755216360092,0.45876058669594244
174,174,MLG38,15,11,MLG38,77,31,0,9,31.192398473620415,0.4050960840729924
331,331,MLG75,8,19,MLG75,185,73,0,14,73.29928651452065,0.3962123595379494
282,282,1-1608,7,14,1-1608,307,117,0,73,118.56056539714336,0.3861907667659393
251,251,1-7268,18,1,1-7268,70,27,0,0,27.0,0.38571428571428573
399,399,MLG60,15,11,MLG60,47,17,0,7,17.149643257260323,0.36488602675021964
353,353,MLG50,10,13,MLG50,319,115,0,26,115.5558178126812,0.36224394298646145
526,526,1-5002,9,8,1-5002,45,16,0,9,16.192398473620415,0.35983107719156476
427,427,1-9379,8,19,1-9379,58,20,0,4,20.085510432720184,0.34630190401241695
440,440,MLG52,10,13,MLG52,125,42,0,9,42.192398473620415,0.3375391877889633
131,131,1-9283,18,1,1-9283,235,79,0,0,79.0,0.33617021276595743
272,272,1-1570,8,19,1-1570,142,46,0,15,46.32066412270069,0.32620186001901896
345,345,1-1131,15,11,1-1131,138,44,0,12,44.25653129816055,0.32069950216058374
305,305,1-7866,15,11,1-7866,318,96,0,21,96.44892977178097,0.3032985212949087
483,483,1-9491,8,19,1-9491,80,22,0,9,22.192398473620415,0.2774049809202552
387,387,1-10539,15,11,1-10539,63,17,0,10,17.21377608180046,0.2732345409809597
149,149,MLG58,10,13,MLG58,71,18,0,16,18.342041730880737,0.2583386159278977
346,346,MLG32,1,9,MLG32,52,13,0,15,13.320664122700691,0.25616661774424404
166,166,MLG40,8,19,MLG40,51,13,0,2,13.042755216360092,0.2557402983600018
400,400,1-18709,9,8,1-18709,33,8,0,7,8.149643257260323,0.24695888658364615
461,461,1-9651,3,6,1-9651,38,9,0,12,9.256531298160553,0.24359292889896192
498,498,1-19915,1,19,1-19915,62,15,0,3,15.064132824540138,0.24296988426677643
302,302,MLG51,12,15,MLG51,248,59,0,58,60.23990127444267,0.2429028277195269
332,332,MLG78,8,19,MLG78,80,19,0,6,19.128265649080276,0.23910332061350345
389,389,1-0278,15,11,1-0278,79,18,0,10,18.21377608180046,0.23055412761772734
71,71,1-6532,19,16,1-6532,27,6,0,6,6.1282656490802765,0.226972801817788
259,259,1-3596,13,18,1-3596,223,49,0,41,49.87648193538189,0.22366135397032239
268,268,MLG44,8,19,MLG44,59,13,0,4,13.085510432720184,0.22178831241898617
144,144,1-7744,3,7,1-7744,37,8,0,5,8.10688804090023,0.21910508218649272
398,398,1-0303,3,7,1-0303,212,45,0,65,46.389544531702995,0.2188186062816179
364,364,1-7682,19,16,1-7682,141,30,0,38,30.81234911084175,0.21852729865845213
114,114,1-7496,6,12,1-7496,246,52,0,82,53.75296387076378,0.21850798321448692
