Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG44,21,1,MLG44,59,5,1,3,1005.9787639081478,17.050487523866913
MLG45,7,2,MLG45,70,12,1,7,1014.2837824523449,14.489768320747784
1-0053,6,1,1-0053,142,4,1,14,1008.5675649046898,7.102588485244294
MLG54,7,2,MLG54,595,27,1,49,1042.9864771664143,1.7529184490191836
1-7807,5,6,1-7807,239,105,0,59,124.24902352690697,0.5198703913259706
MLG59,10,5,MLG59,71,28,0,11,31.588800996541977,0.4449126900921405
1-6974,7,2,1-6974,207,63,0,58,81.9227688908577,0.3957621685548681
1-9770,15,11,1-9770,50,19,0,0,19.0,0.38
1-0296,2,9,1-0296,41,14,0,3,14.978763908147812,0.3653357050767759
1-2294,8,3,1-2294,75,23,0,13,27.241310268640518,0.36321747024854023
1-1131,10,5,1-1131,138,28,0,61,47.90153279900551,0.34711255651453266
1-8627,5,6,1-8627,25,5,0,11,8.588800996541977,0.3435520398616791
P-16616,2,23,P-16616,28,8,0,4,9.305018544197083,0.3323220908641815
MLG40,15,11,MLG40,51,15,0,5,16.631273180246353,0.32610339569110497
1-2545,4,8,1-2545,145,29,0,54,46.617750346660614,0.3215017265286939
1-19229,15,11,1-19229,38,8,0,12,11.915055632591248,0.31355409559450653
1-3534,10,5,1-3534,279,50,0,101,82.95171824097633,0.2973179865267969
1-8157,1,10,1-8157,75,19,0,9,21.936291724443436,0.2924838896592458
1-3596,3,7,1-3596,223,58,0,14,62.56756490468979,0.28057203993134433
MLG15,4,8,MLG15,105,4,0,78,29.44786161184311,0.2804558248746963
MLG64,13,18,MLG64,245,59,0,29,68.46138444542885,0.2794342222262402
MLG75,4,8,MLG75,185,35,0,48,50.66022253036499,0.27383904070467563
1-6878,10,4,1-6878,167,24,0,64,44.88029670715332,0.26874429165960073
1-8503,10,18,1-8503,16,1,0,10,4.262546360492706,0.26640914753079414
MLG14,12,14,MLG14,232,52,0,26,60.482620537281036,0.2607009505917286
MLG51,8,3,MLG51,248,44,0,63,64.55404207110405,0.2602985567383228
1-10539,15,7,1-10539,63,9,0,22,16.177601993083954,0.25678733322355485
1-3516,5,6,1-3516,156,10,0,91,39.68917188048363,0.25441776846463865
1-0292,21,20,1-0292,99,20,0,15,24.89381954073906,0.25145272263372787
1-4926,15,20,1-4926,4,1,0,0,1.0,0.25
1-9286,16,13,1-9286,81,13,0,22,20.177601993083954,0.2491061974454809
1-5775,12,14,1-5775,244,37,0,70,59.837824523448944,0.24523698575183994
1-3265,17,12,1-3265,19,3,0,5,4.631273180246353,0.24375122001296595
1-8285,16,13,1-8285,72,12,0,17,17.5463288128376,0.24369901128941113
MLG31,13,18,MLG31,33,7,0,3,7.978763908147812,0.24178072448932764
1-4640,7,2,1-4640,87,16,0,15,20.89381954073906,0.24015884529585127
MLG60,4,8,MLG60,47,4,0,22,11.177601993083954,0.23782131900178624
1-3639,17,12,1-3639,17,3,0,3,3.978763908147812,0.2340449357734007
1-1390,7,2,1-1390,98,20,0,9,22.936291724443436,0.23404379310656567
1-7866,17,12,1-7866,318,27,0,139,72.34939441084862,0.22751381890203967
MLG30,9,4,MLG30,208,30,0,53,47.29149571061134,0.22736296014716992
1-6858,11,15,1-6858,23,0,0,16,5.22007417678833,0.2269597468168839
1-3509,9,4,1-3509,35,5,0,9,7.936291724443436,0.2267511921269553
1-3362,5,6,1-3362,117,15,0,34,26.0926576256752,0.22301416774081367
1-2282,13,18,1-2282,219,43,0,17,48.5463288128376,0.22167273430519452
1-9333,20,21,1-9333,102,20,0,8,22.610037088394165,0.22166703027837417
1-3523,17,12,1-3523,543,64,0,171,119.78954276442528,0.2206068927521644
1-3535,2,9,1-3535,315,43,0,81,69.42662551999092,0.22040198577774894
MLG50,12,14,MLG50,319,54,0,46,69.00771325826645,0.21632511993186976
1-9156,15,11,1-9156,268,48,0,29,57.46138444542885,0.21440815091577928
1-18994,8,12,1-18994,28,4,0,6,5.957527816295624,0.21276885058198655
1-1608,15,11,1-1608,307,59,0,19,65.19883808493614,0.21237406542324477
1-18613,15,11,1-18613,25,4,0,4,5.3050185441970825,0.2122007417678833
MLG69,3,7,MLG69,576,93,0,88,121.71040797233582,0.21130279161863857
1-1833,2,11,1-1833,124,23,0,8,25.610037088394165,0.20653255716446908
MLG58,12,14,MLG58,71,10,0,14,14.567564904689789,0.20517697048858857
1-6538,2,9,1-6538,44,7,0,6,8.957527816295624,0.20358017764308237
1-8067,11,15,1-8067,322,27,0,118,65.49804705381393,0.2034100840180557
1-2400,7,2,1-2400,49,8,0,6,9.957527816295624,0.20321485339378825
1-9630,21,23,1-9630,33,5,0,5,6.631273180246353,0.20094767212867737
1-3587,5,6,1-3587,46,5,0,13,9.241310268640518,0.20089804931827213
MLG52,8,3,MLG52,125,20,0,15,24.89381954073906,0.19915055632591247
1-1592,5,6,1-1592,32,3,0,10,6.262546360492706,0.19570457376539707
1-9379,21,20,1-9379,58,10,0,4,11.305018544197083,0.19491411283098417
MLG56,8,3,MLG56,511,81,0,57,99.59651425480843,0.19490511595852922
1-7467,12,14,1-7467,64,12,0,1,12.32625463604927,0.19259772868826985
1-9938,11,15,1-9938,55,6,0,14,10.567564904689789,0.19213754372163253
1-1935,4,8,1-1935,12,1,0,4,2.3050185441970825,0.1920848786830902
1-10785,1,10,1-10785,279,23,0,93,53.34168115258217,0.19118882133541995
1-4760,17,12,1-4760,40,5,0,8,7.610037088394165,0.19025092720985412
1-9667,16,13,1-9667,14,2,0,2,2.6525092720985413,0.18946494800703867
1-9761,7,2,1-9761,35,5,0,5,6.631273180246353,0.18946494800703867
MLG42,16,13,MLG42,14,2,0,2,2.6525092720985413,0.18946494800703867
1-6611,5,6,1-6611,89,8,0,27,16.808875173330307,0.18886376599247537
1-9491,18,24,1-9491,80,15,0,0,15.0,0.1875
1-10468,11,15,1-10468,549,47,0,171,102.78954276442528,0.18723049683866172
1-5036,9,4,1-5036,14,0,0,8,2.610037088394165,0.18643122059958323
1-17907,5,6,1-17907,119,11,0,34,22.0926576256752,0.18565258508970758
1-3083,17,12,1-3083,78,4,0,32,14.44014835357666,0.18513010709713668
1-7019,1,10,1-7019,107,8,0,36,19.745166897773743,0.1845342700726518
1-19448,4,8,1-19448,45,4,0,13,8.241310268640518,0.1831402281920115
1-11350,3,7,1-11350,100,16,0,7,18.283782452344894,0.18283782452344893
1-9185,2,9,1-9185,31,5,0,2,5.652509272098541,0.1823390087773723
1-18615,16,11,1-18615,22,3,0,3,3.978763908147812,0.18085290491580963
1-6181,9,4,1-6181,659,81,0,116,118.8455377817154,0.18034224246087313
1-4319,11,15,1-4319,163,12,0,52,28.965241074562073,0.17770086548811087
1-8938,10,5,1-8938,30,5,0,1,5.326254636049271,0.17754182120164236
1-8328,17,6,1-8328,114,11,0,28,20.135129809379578,0.1766239456963121
1-9887,9,4,1-9887,36,4,0,7,6.283782452344894,0.17454951256513596
1-18558,17,12,1-18558,307,27,0,81,53.42662551999092,0.17402809615632223
1-9417,11,15,1-9417,76,5,0,25,13.156365901231766,0.17311007764778638
MLG57,16,13,MLG57,629,82,0,79,107.77411624789238,0.17134199721445528
1-8488,21,20,1-8488,23,1,0,9,3.9362917244434357,0.1711431184540624
1-4390,14,17,1-4390,45,6,0,5,7.631273180246353,0.16958384844991897
