Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,13,1-9997,7,16,3,0,4,6.429178237915039,0.40182363986968994
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-9452,12,1-9452,19,16,3,0,4,6.429178237915039,0.40182363986968994
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-0053,13,1-0053,7,142,32,0,29,56.86154222488403,0.4004333959498876
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-9609,20,1-9609,12,25,4,0,7,10.001061916351318,0.40004247665405274
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,11,1-9831,5,132,13,0,46,52.43554973602295,0.397239013151689
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,10,1-2382,4,139,23,0,37,54.71989870071411,0.39366833597636053
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,17,1-9333,20,102,28,0,14,40.00212383270264,0.39217768463433955
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-20578,11,1-20578,5,19,4,0,4,7.429178237915039,0.3910093809428968
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,13,MLG29,7,164,34,0,35,64.00530958175659,0.3902762779375402
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,8,1-6974,20,207,11,0,81,80.44085931777954,0.3886031851100461
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,19,MLG75,9,185,52,0,22,70.86048030853271,0.383029623289366
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,8,1-9491,20,80,16,0,17,30.574007511138916,0.38217509388923643
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-4355,7,1-4355,3,49,5,0,16,18.716712951660156,0.3819737337073501
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,MLG46,15,MLG46,14,17,3,0,4,6.429178237915039,0.3781869551714729
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,16,1-6692,12,71,11,0,18,26.431302070617676,0.3722718601495447
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9497,13,1-9497,7,150,18,0,44,55.72096061706543,0.3714730707804362
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-9498,15,1-9498,14,64,4,0,23,23.717774868011475,0.3705902323126793
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-9946,8,1-9946,20,12,1,0,4,4.429178237915039,0.3690981864929199
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,20,1-6878,18,167,11,0,59,61.580379009246826,0.36874478448650794
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-2103,15,1-2103,14,26,1,0,10,9.572945594787598,0.36819021518413836
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-3033,10,1-3033,4,7,0,0,3,2.5718836784362793,0.36741195406232563
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-18994,7,1-18994,3,28,6,0,5,10.286472797393799,0.36737402847834993
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,1-20167,10,1-20167,4,56,12,0,10,20.572945594787598,0.36737402847834993
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,1-9404,12,1-9404,6,100,17,0,23,36.717774868011475,0.36717774868011477
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,19,P-16616,17,28,5,0,6,10.143767356872559,0.36227740560259136
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,16,1-7441,14,111,35,0,6,40.14376735687256,0.3616555617736267
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-2282,10,1-2282,4,219,31,0,56,79.00849533081055,0.3607693850721943
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,11,MLG59,5,71,17,0,10,25.572945594787598,0.3601823323209521
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,15,142,9,0,49,51.00743341445923,0.3592072775666143
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,1-3141,15,1-3141,14,136,11,0,44,48.72096061706543,0.35824235747842226
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,6,1-5981,2,28,4,0,7,10.001061916351318,0.3571807827268328
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-0055,22,1-0055,16,18,3,0,4,6.429178237915039,0.3571765687730577
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,MLG63,7,MLG63,3,380,48,0,102,135.4440450668335,0.35643169754429865
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5775,8,1-5775,20,244,67,0,23,86.71777486801147,0.35540071667217815
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,8,0,23,27.717774868011475,0.35535608805142915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,13,1-6098,7,1327,197,0,319,470.47696447372437,0.3545417968905233
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,9,MLG44,19,59,8,0,15,20.859418392181396,0.353549464274261
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,17,1-1957,10,47,8,0,10,16.572945594787598,0.35261586371888504
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6061,16,1-6061,12,40,8,0,7,14.001061916351318,0.35002654790878296
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-19547,2,1-19547,8,66,23,0,0,23.0,0.3484848484848485
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,9,MLG41,19,66,10,0,15,22.859418392181396,0.34635482412396057
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3106,10,1-3106,4,34,4,0,9,11.715651035308838,0.34457797162673054
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-7536,19,1-7536,9,17,5,0,1,5.85729455947876,0.34454673879286823
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-6594,8,1-6594,20,70,24,0,0,24.0,0.34285714285714286
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-8488,19,1-8488,9,23,7,0,1,7.85729455947876,0.341621502586033
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,9,1-6927,19,179,44,0,20,61.145891189575195,0.3415971574836603
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,MLG67,8,MLG67,20,27,4,0,6,9.143767356872559,0.3386580502545392
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,72-12171,18,72-12171,17,19,3,0,4,6.429178237915039,0.33837780199552836
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-2701,9,1-2701,19,61,12,0,10,20.572945594787598,0.33726140319323933
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-8421,15,1-8421,14,109,11,0,30,36.71883678436279,0.3368700622418605
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,16,MLG54,12,595,45,0,181,200.17031526565552,0.33642069792547147
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-5891,18,1-5891,17,96,16,0,19,32.288596630096436,0.3363395482301712
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,1-9963,15,1-9963,14,116,13,0,30,38.71883678436279,0.33378307572726545
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-5043,14,1-5043,15,123,17,0,28,41.00424766540527,0.3333678671984169
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-3176,1,1-3176,11,3,1,0,0,1.0,0.3333333333333333
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,1-9838,23,1-9838,13,3,1,0,0,1.0,0.3333333333333333
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-9655,2,1-9655,8,27,9,0,0,9.0,0.3333333333333333
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,MLG53,14,MLG53,15,91,19,0,13,30.144829273223877,0.33126186014531733
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-9892,15,1-9892,14,22,3,0,5,7.286472797393799,0.3312033089724454
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-5980,10,1-5980,4,29,7,0,3,9.57188367843628,0.3300649544288372
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-1989,9,1-1989,19,46,10,0,6,15.143767356872559,0.3292123338450556
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-1191,17,1-1191,10,53,2,0,18,17.431302070617676,0.3288924918984467
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,19,1-9379,9,58,12,0,8,18.858356475830078,0.3251440771694841
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,1-8988,6,1-8988,2,29,6,0,4,9.429178237915039,0.3251440771694841
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-7752,17,1-7752,10,29,6,0,4,9.429178237915039,0.3251440771694841
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-5172,15,1-5172,14,120,3,0,42,39.00637149810791,0.3250530958175659
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,15,1-6734,14,44,10,0,5,14.286472797393799,0.3246925635771318
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,MLG39,8,MLG39,20,23,4,0,4,7.429178237915039,0.3230077494745669
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-1204,17,1-1204,10,39,4,0,10,12.572945594787598,0.32238322037916917
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-9806,16,1-9806,12,8,0,0,3,2.5718836784362793,0.3214854598045349
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,12,1-9674,6,144,30,0,19,46.288596630096436,0.32144858770900303
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,8,MLG55,20,92,21,0,10,29.572945594787598,0.3214450608129087
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8678,7,1-8678,3,17,2,0,4,5.429178237915039,0.31936342575970816
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-7182,1,1-7182,11,22,7,0,0,7.0,0.3181818181818182
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-1942,5,1-1942,1,34,3,0,9,10.715651035308838,0.3151662069208482
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-5654,18,1-5654,19,15,3,0,2,4.7145891189575195,0.31430594126383465
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,18,1-3584,17,26,3,0,6,8.143767356872559,0.31322182141817534
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-8067,12,1-8067,6,322,50,0,59,100.58037900924683,0.31236142549455537
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,6,MLG14,2,232,56,0,19,72.28859663009644,0.3115887785780019
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,16,1-1131,12,138,29,0,16,42.716712951660156,0.3095413982004359
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,1-2297,14,1-2297,15,25,6,0,2,7.7145891189575195,0.3085835647583008
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-5913,10,1-5913,4,14,0,0,5,4.286472797393799,0.3061766283852713
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-8188,8,1-8188,20,140,18,0,29,42.86154222488403,0.30615387303488595
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,17,1-9156,10,268,33,0,57,81.8657898902893,0.30546936526227353
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-8397,10,1-8397,4,51,7,0,10,15.572945594787598,0.3053518744076
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-6980,15,1-6980,14,128,2,0,43,38.86366605758667,0.30362239107489586
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-3564,7,1-3564,3,41,3,0,11,12.430240154266357,0.30317658912844775
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,9,1-8042,19,52,8,0,9,15.715651035308838,0.3022240583713238
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,17,1-9794,10,46,7,0,8,13.858356475830078,0.3012686190397843
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-9338,14,1-9338,15,29,7,0,2,8.71458911895752,0.3005030730675007
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-8634,1,1-8634,11,10,3,0,0,3.0,0.3
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-10539,8,1-10539,20,63,5,0,16,18.716712951660156,0.29709068177238346
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-4098,18,1-4098,17,16,3,0,2,4.7145891189575195,0.29466181993484497
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9740,10,1-9740,4,34,4,0,7,10.001061916351318,0.29414887989268584
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,22,MLG51,16,248,42,0,36,72.86260414123535,0.29380082315014255
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-3265,7,1-3265,3,19,3,0,3,5.571883678436279,0.2932570357071726
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,19,1-6647,9,62,18,0,0,18.0,0.2903225806451613
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,1-0037,15,1-0037,14,35,5,0,6,10.143767356872559,0.2898219244820731
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,9,1-7874,19,258,37,0,44,74.72096061706543,0.2896161264227342
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-4760,18,1-4760,17,40,9,0,3,11.57188367843628,0.28929709196090697
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-5355,15,1-5355,14,53,5,0,12,15.287534713745117,0.2884440512027381
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,2,1-0272,8,111,32,0,0,32.0,0.2882882882882883
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-3551,12,1-3551,6,6,0,0,2,1.7145891189575195,0.2857648531595866
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,1-19448,17,1-19448,10,45,6,0,8,12.858356475830078,0.28574125501844616
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-4052,18,1-4052,17,13,2,0,2,3.7145891189575195,0.2857376245351938
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-9576,8,1-9576,20,10,2,0,1,2.8572945594787598,0.28572945594787597
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-6532,19,1-6532,9,27,6,0,2,7.7145891189575195,0.28572552292435255
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-7321,1,1-7321,11,7,2,0,0,2.0,0.2857142857142857
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,1,1-9286,11,81,23,0,0,23.0,0.2839506172839506
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-7819,5,1-7819,1,59,3,0,16,16.716712951660156,0.28333411782474843
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-1570,15,1-1570,14,142,20,0,23,39.717774868011475,0.27970263991557376
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,19,1-7024,9,498,106,0,38,138.57719326019287,0.2782674563457688
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-8018,8,1-8018,20,58,9,0,8,15.858356475830078,0.27341993923844965
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-18487,14,1-18487,15,23,2,0,5,6.286472797393799,0.273324904234513
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-7521,18,1-7521,17,10,1,0,2,2.7145891189575195,0.27145891189575194
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-1005,13,1-1005,7,125,15,0,22,33.860480308532715,0.2708838424682617
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-1317,12,1-1317,6,414,53,0,68,111.29603004455566,0.2688309904457866
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-9630,15,1-9630,14,33,2,0,8,8.858356475830078,0.2684350447221236
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,8,1-0303,20,212,35,0,25,56.432363986968994,0.2661903961649481
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,MLG33,10,MLG33,4,20,1,0,5,5.286472797393799,0.26432363986968993
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,MLG15,10,MLG15,4,105,26,0,2,27.71458911895752,0.2639484677995954
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,1-9805,14,1-9805,15,26,6,0,1,6.85729455947876,0.26374209844149077
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,MLG06,14,MLG06,15,18,3,0,2,4.7145891189575195,0.2619216177198622
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,22,MLG57,16,629,48,0,133,162.02017641067505,0.25758374628088243
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7682,1,1-7682,11,141,36,0,0,36.0,0.2553191489361702
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,22,1-1390,16,98,19,0,7,25.00106191635132,0.2551128766974624
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,1-8124,7,1-8124,3,18,2,0,3,4.571883678436279,0.2539935376909044
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-17733,22,1-17733,6,74,4,0,17,18.574007511138916,0.25100010150187724
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-6718,1,1-6718,11,20,5,0,0,5.0,0.25
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-8532,17,1-8532,10,4,1,0,0,1.0,0.25
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-20012,1,1-20012,11,12,3,0,0,3.0,0.25
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-1935,8,1-1935,20,12,3,0,0,3.0,0.25
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-3089,19,1-3089,9,16,4,0,0,4.0,0.25
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,1,1-9697,20,20,5,0,0,5.0,0.25
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,7,MLG10,20,60,2,0,15,14.859418392181396,0.24765697320302327
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7058,18,1-7058,17,80,6,0,16,19.716712951660156,0.24645891189575195
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-5530,10,1-5530,16,7,0,0,2,1.7145891189575195,0.24494130270821707
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-8181,13,1-8181,7,30,3,0,5,7.286472797393799,0.24288242657979328
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-19915,15,1-19915,14,62,3,0,14,15.002123832702637,0.2419697392371393
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-3087,8,1-3087,20,26,2,0,5,6.286472797393799,0.2417874152843769
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,MLG84,12,MLG84,6,63,4,0,13,15.144829273223877,0.24039411544799805
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,1-5803,17,1-5803,10,15,1,0,3,3.5718836784362793,0.23812557856241862
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,1,1-0003,11,17,4,0,0,4.0,0.23529411764705882
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,20,1-0292,18,99,4,0,22,22.860480308532715,0.23091394251043146
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,5,1-3052,1,166,16,0,26,38.289658546447754,0.23066059365329972
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,12,1-3312,6,36,4,0,5,8.286472797393799,0.2301797999276055
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,20,1-4417,18,151,9,0,30,34.71883678436279,0.22992607141962115
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-18935,6,1-18935,2,30,6,0,1,6.85729455947876,0.22857648531595867
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-6900,8,1-6900,20,67,5,0,12,15.287534713745117,0.22817215990664355
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-1592,5,1-1592,1,32,3,0,5,7.286472797393799,0.2277022749185562
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,17,1-3535,10,315,34,0,44,71.72096061706543,0.22768558926052518
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-6181,20,1-6181,18,659,50,0,116,149.44616889953613,0.22677719104633706
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-10785,15,1-10785,14,279,20,0,50,62.86472797393799,0.22532160564135478
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-9496,11,1-9496,5,39,1,0,9,8.715651035308838,0.22347823167458558
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,1-5163,17,1-5163,10,16,1,0,3,3.5718836784362793,0.22324272990226746
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-9650,22,1-9650,16,25,3,0,3,5.571883678436279,0.22287534713745116
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-9870,13,1-9870,7,27,0,0,7,6.001061916351318,0.22226155245745624
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,MLG13,5,MLG13,1,140,7,0,28,31.004247665405273,0.22145891189575195
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-9614,6,1-9614,2,30,4,0,3,6.571883678436279,0.2190627892812093
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-2545,6,1-2545,2,145,18,0,16,31.716712951660156,0.2187359513907597
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-6693,13,1-6693,7,98,12,0,11,21.430240154266357,0.21867591994149344
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-4319,11,1-4319,5,163,15,0,24,35.575069427490234,0.21825195967785418
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-9855,8,1-9855,20,8,0,0,2,1.7145891189575195,0.21432363986968994
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-21192,5,1-21192,1,4,0,0,1,0.8572945594787598,0.21432363986968994
