Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,9,23,1-6227,52,61,0,0,61.0,1.1730769230769231
546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,5,6,1-7527,1,1,0,0,1.0,1.0
66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,3,4,1-7536,17,16,0,1,16.139210149645805,0.9493653029203415
233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,17,7,MLG07,90,83,0,9,84.25289134681225,0.9361432371868028
467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,7,13,1-13247,29,25,0,8,26.113681197166443,0.9004717654195326
495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,5,6,MLG08,107,92,0,14,93.94894209504128,0.878027496215339
465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,1,11,1-5913,14,10,0,0,10.0,0.7142857142857143
277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,1,11,1-4051,5,3,0,1,3.1392101496458054,0.627842029929161
67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,19,5,1-7481,33,20,0,2,20.27842029929161,0.6144975848270186
516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,17,7,1-5036,14,8,0,3,8.417630448937416,0.601259317781244
503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,6,10,1-9076,9,5,0,2,5.278420299291611,0.5864911443657346
306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,20,17,1-18377,14,8,0,1,8.139210149645805,0.5813721535461289
561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,10,1-9455,2,1,0,1,1.1392101496458054,0.5696050748229027
