,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-18371,7,13,1-18371,120,60,0,40,84.28288221359253,0.7023573517799377
1,1-2400,18,7,1-2400,49,22,0,8,26.856576442718502,0.5480933967901735
2,1-7682,3,6,1-7682,141,39,0,54,71.78189098834991,0.5090914254492902
3,1-7122,18,7,1-7122,197,27,0,115,96.81328636407852,0.4914380018481143
4,1-18487,19,14,1-18487,23,5,0,10,11.070720553398132,0.4813356762347014
5,1-9333,18,7,1-9333,102,34,0,24,48.56972932815552,0.4761738169427011
6,1-2335,8,10,1-2335,145,55,0,23,68.9626572728157,0.4756045329159704
7,1-2545,11,8,1-2545,145,54,0,22,67.35558521747589,0.4645212773619027
8,1-5172,21,14,1-5172,120,35,0,33,55.03337782621384,0.4586114818851153
9,MLG57,2,9,MLG57,629,137,0,247,286.94679766893387,0.4561952268186548
10,1-0296,8,8,1-0296,41,16,0,4,18.428288221359253,0.4494704444233964
11,1-7441,21,14,1-7441,111,7,0,70,49.495043873786926,0.4459012961602426
12,1-6692,7,13,1-6692,71,22,0,15,31.1060808300972,0.4381138145084112
13,1-9270,21,14,1-9270,128,30,0,42,55.49702632427216,0.4335705181583762
14,1-20578,15,10,1-20578,19,7,0,2,8.214144110679626,0.4323233742462961
15,1-6878,10,11,1-6878,167,13,0,97,71.88598936796188,0.4304550261554604
16,1-1131,17,2,1-1131,138,27,0,53,59.1748189330101,0.42880303574645
17,1-3141,21,14,1-3141,136,26,0,53,58.1748189330101,0.4277560215662507
18,1-8285,3,6,1-8285,72,19,0,19,30.53436905145645,0.4240884590480063
19,1-9768,5,4,1-9768,241,46,0,90,100.6364849805832,0.4175787758530422
20,1-9770,7,22,1-9770,50,9,0,19,20.53436905145645,0.410687381029129
21,MLG33,11,8,MLG33,20,6,0,3,7.82121616601944,0.391060808300972
22,1-3206,4,12,1-3206,45,3,0,24,17.569729328155518,0.390438429514567
23,1-5043,21,14,1-5043,123,15,0,54,47.78189098834992,0.3884706584418692
24,1-11206,2,9,1-11206,14,3,0,4,5.428288221359253,0.3877348729542323
25,1-0129,21,14,1-0129,142,19,0,57,53.60310715436936,0.3774866701011926
26,1-7042,6,16,1-7042,117,1,0,71,44.10211592912674,0.376941161787408
27,1-18615,3,6,1-18615,22,4,0,7,8.249504387378693,0.3749774721535769
28,MLG50,20,3,MLG50,319,74,0,73,118.31626003980637,0.3708973668959447
29,1-9963,21,14,1-9963,116,14,0,47,42.53238660097122,0.3666585051807864
30,1-6858,14,22,1-6858,23,6,0,4,8.428288221359253,0.3664473139721414
31,1-8379,1,18,1-8379,5,0,0,3,1.82121616601944,0.3642432332038879
32,1-5775,5,4,1-5775,244,51,0,61,88.03139537572861,0.3607844072775762
33,1-10785,21,14,1-10785,279,15,0,139,99.38301569223404,0.3562115257786166
34,1-8622,19,5,1-8622,54,18,0,2,19.214144110679623,0.3558174835311042
35,MLG65,5,4,MLG65,201,27,0,73,71.31626003980637,0.3548072638796337
36,1-20467,10,11,1-20467,13,4,0,1,4.607072055339813,0.3543901581030625
37,1-20012,1,18,1-20012,12,0,0,7,4.249504387378693,0.354125365614891
38,1-5531,11,8,1-5531,8,1,0,3,2.82121616601944,0.3526520207524299
39,1-18563,11,8,1-18563,8,1,0,3,2.82121616601944,0.3526520207524299
40,1-11350,4,12,1-11350,100,23,0,20,35.141441106796265,0.3514144110679627
41,1-9055,11,8,1-9055,12,3,0,2,4.2141441106796265,0.3511786758899688
42,P-16616,17,2,P-16616,28,8,0,3,9.82121616601944,0.35075772021498
43,1-6061,1,18,1-6061,40,0,0,23,13.962657272815704,0.3490664318203926
44,MLG49,8,10,MLG49,185,36,0,47,64.53238660097122,0.3488237113566012
45,1-8450,15,15,1-8450,52,18,0,0,18.0,0.3461538461538461
46,1-6035,1,18,1-6035,23,0,0,13,7.891936719417572,0.3431276834529379
47,1-5555,20,3,1-5555,10,1,0,4,3.428288221359253,0.3428288221359253
48,MLG59,8,10,MLG59,71,14,0,17,24.320224940776825,0.3425383794475609
49,1-3068,6,16,1-3068,180,16,0,75,61.53040415048599,0.3418355786138111
50,1-3516,6,16,1-3516,156,12,0,68,53.2808997631073,0.3415442292506878
51,1-6532,4,12,1-6532,27,8,0,2,9.214144110679626,0.341264596691838
52,1-1592,7,13,1-1592,32,6,0,8,10.856576442718506,0.3392680138349533
53,1-4747,11,8,1-4747,25,6,0,4,8.428288221359253,0.3371315288543701
54,MLG15,20,3,MLG15,105,8,0,45,35.318242490291595,0.3363642141932533
55,1-8427,3,6,1-8427,189,10,0,88,63.422340869903564,0.3355679411106008
56,1-1258,21,14,1-1258,435,29,0,192,145.55783462524414,0.3346157117821704
57,1-2382,7,13,1-2382,139,27,0,32,46.42630577087402,0.3340021997904606
58,1-4842,5,4,1-4842,6,2,0,0,2.0,0.3333333333333333
59,1-7004,6,16,1-7004,381,10,0,192,126.55783462524414,0.3321727942919794
60,1-19547,20,3,1-19547,66,20,0,3,21.82121616601944,0.3306244873639309
61,1-3584,1,18,1-3584,26,0,0,14,8.499008774757385,0.3268849528752841
62,1-5355,21,14,1-5355,53,10,0,12,17.28486466407776,0.3261295219637313
63,1-9995,10,11,1-9995,24,6,0,3,7.82121616601944,0.3258840069174766
64,1-4760,17,2,1-4760,40,10,0,5,13.035360276699066,0.3258840069174766
65,1-9156,15,15,1-9156,268,79,0,13,86.89193671941757,0.3242236444754387
66,1-7530,6,16,1-7530,25,2,0,10,8.070720553398132,0.3228288221359253
67,1-8627,3,6,1-8627,25,2,0,10,8.070720553398132,0.3228288221359253
68,1-3217,17,2,1-3217,5,1,0,1,1.6070720553398132,0.3214144110679626
69,1-1770,20,15,1-1770,35,7,0,7,11.249504387378693,0.3214144110679626
70,1-1570,21,14,1-1570,142,26,0,32,45.42630577087402,0.3199035617667184
71,1-9518,4,12,1-9518,22,4,0,5,7.035360276699066,0.3197891034863211
72,1-9892,5,4,1-9892,22,4,0,5,7.035360276699066,0.3197891034863211
73,1-7024,19,5,1-7024,498,64,0,156,158.70324063301086,0.3186812060903832
74,MLG14,4,12,MLG14,232,50,0,39,73.67581015825272,0.3175681472338479
75,1-1827,13,1,1-1827,24,7,0,1,7.607072055339813,0.3169613356391589
76,1-2282,2,9,1-2282,219,39,0,50,69.35360276699066,0.3166831176574916
77,1-9609,1,18,1-9609,25,0,0,13,7.891936719417572,0.3156774687767029
78,1-1350,3,6,1-1350,195,36,0,42,61.49702632427216,0.3153693657654982
79,1-9491,3,6,1-9491,80,13,0,20,25.141441106796265,0.3142680138349533
80,1-6611,6,16,1-6611,89,6,0,36,27.85459399223328,0.3129729662048682
81,1-4682,15,15,1-4682,16,5,0,0,5.0,0.3125
82,1-8314,19,14,1-8314,36,7,0,7,11.249504387378693,0.3124862329827415
83,1-7770,7,13,1-7770,11,1,0,4,3.428288221359253,0.3116625655781139
84,1-9286,3,6,1-9286,81,17,0,13,24.89193671941757,0.3073078607335502
85,MLG56,20,3,MLG56,511,55,0,168,156.98810529708862,0.3072174271958681
86,MLG51,20,3,MLG51,248,53,0,38,76.0687381029129,0.3067287826730359
87,1-4417,10,11,1-4417,151,15,0,51,45.96067482233048,0.3043753299492084
88,1-9455,6,16,1-9455,2,0,0,1,0.6070720553398132,0.3035360276699066
89,1-9831,12,20,1-9831,132,0,0,66,40.06675565242767,0.3035360276699066
90,1-9495,12,20,1-9495,18,0,0,9,5.463648498058319,0.3035360276699066
91,1-6028,1,18,1-6028,2,0,0,1,0.6070720553398132,0.3035360276699066
92,1-2103,2,9,1-2103,26,3,0,8,7.856576442718506,0.3021760170276348
93,1-18004,8,10,1-18004,12,3,0,1,3.607072055339813,0.3005893379449844
94,1-7070,3,6,1-7070,129,2,0,60,38.4243233203888,0.2978629714758821
95,1-5002,1,18,1-5002,45,0,0,22,13.355585217475891,0.2967907826105753
96,1-0303,19,5,1-0303,212,42,0,34,62.64044988155365,0.2954738201960077
97,1-6181,10,11,1-6181,659,102,0,151,193.6678803563118,0.2938814572933411
98,1-7019,3,6,1-7019,107,15,0,27,31.39094549417496,0.2933733223754668
99,1-7182,15,15,1-7182,22,4,0,4,6.428288221359253,0.2921949191526933
100,1-9457,4,12,1-9457,11,2,0,2,3.2141441106796265,0.2921949191526933
101,MLG44,14,22,MLG44,59,2,0,25,17.17680138349533,0.2911322268389039
102,1-7066,15,15,1-7066,23,6,0,1,6.607072055339813,0.2872640024060788
103,1-4355,11,8,1-4355,49,8,0,10,14.070720553398132,0.2871575623142476
104,1-3362,6,16,1-3362,117,11,0,37,33.46166604757309,0.2859971457057529
105,1-3265,10,11,1-3265,19,3,0,4,5.428288221359253,0.2856993800715396
106,1-7496,6,16,1-7496,246,14,0,92,69.85062909126282,0.2839456467124505
107,1-9394,7,13,1-9394,117,18,0,25,33.17680138349533,0.2835624049871396
108,1-8095,2,9,1-8095,46,10,0,5,13.035360276699066,0.2833773973195449
109,1-7268,3,6,1-7268,70,4,0,26,19.783873438835144,0.2826267634119306
110,MLG69,5,4,MLG69,576,93,0,114,162.2062143087387,0.2816080109526713
111,1-8488,8,16,1-8488,23,1,0,9,6.463648498058319,0.281028195567753
112,1-9697,15,15,1-9697,20,5,0,1,5.607072055339813,0.2803536027669907
113,1-9283,19,5,1-9283,235,50,0,26,65.78387343883514,0.2799313763354687
114,MLG55,2,9,MLG55,92,17,0,14,25.499008774757385,0.2771631388560585
115,1-4640,2,9,1-4640,87,15,0,15,24.1060808300972,0.2770813888516919
116,1-3104,5,4,1-3104,16,2,0,4,4.428288221359253,0.2767680138349533
117,1-1191,6,16,1-1191,53,0,0,24,14.569729328155518,0.2749005533614249
118,1-3523,11,8,1-3523,543,94,0,91,149.243557035923,0.2748500129575009
119,1-7807,6,16,1-7807,239,20,0,75,65.53040415048599,0.2741857914246275
120,1-5980,1,18,1-5980,29,0,0,13,7.891936719417572,0.2721357489454335
121,MLG46,11,8,MLG46,17,4,0,1,4.607072055339813,0.2710042385494007
122,1-19229,2,9,1-19229,38,3,0,12,10.28486466407776,0.2706543332652041
123,1-8551,6,16,1-8551,38,3,0,12,10.28486466407776,0.2706543332652041
124,MLG84,20,3,MLG84,63,14,0,5,17.035360276699066,0.2704025440745883
125,1-8544,1,18,1-8544,54,0,0,24,14.569729328155518,0.2698098023732503
126,MLG58,14,22,MLG58,71,7,0,20,19.141441106796265,0.269597762067553
127,1-6974,7,13,1-6974,207,25,0,50,55.35360276699066,0.2674087090192785
128,1-0358,11,8,1-0358,22,1,0,8,5.856576442718506,0.2662080201235684
129,1-7744,10,11,1-7744,37,8,0,3,9.82121616601944,0.2654382747572821
130,1-8397,3,22,1-8397,51,2,0,19,13.534369051456451,0.2653797853226755
131,1-9752,2,9,1-9752,22,4,0,3,5.82121616601944,0.2646007348190654
132,1-3089,10,11,1-3089,16,3,0,2,4.2141441106796265,0.2633840069174766
133,1-8928,20,3,1-8928,39,6,0,7,10.249504387378693,0.2628078048045819
134,1-7140,4,12,1-7140,397,17,0,143,103.81130391359328,0.2614894305128294
135,1-0272,6,16,1-0272,111,1,0,46,28.92531454563141,0.2605884193300127
136,1-19448,15,4,1-19448,45,5,0,11,11.677792608737946,0.2595065024163988
137,1-9498,21,14,1-9498,64,8,0,14,16.499008774757385,0.2577970121055841
138,1-11330,18,7,1-11330,14,3,0,1,3.607072055339813,0.2576480039528438
139,1-7819,3,6,1-7819,59,3,0,20,15.141441106796265,0.2566345950304451
140,MLG63,11,8,MLG63,380,47,0,83,97.3869805932045,0.2562815278768539
141,MLG06,18,7,MLG06,18,4,0,1,4.607072055339813,0.2559484475188785
142,MLG60,9,23,MLG60,47,12,0,0,12.0,0.2553191489361702
143,1-6228,7,1,1-6228,48,0,0,20,12.141441106796265,0.2529466897249222
144,1-9808,10,11,1-9808,74,9,0,16,18.71315288543701,0.2528804443977974
145,1-0053,1,18,1-0053,142,0,0,59,35.81725126504898,0.2522341638383731
146,1-8910,2,9,1-8910,137,9,0,42,34.49702632427216,0.2518031118560011
147,1-6718,2,9,1-6718,20,2,0,5,5.035360276699066,0.2517680138349533
148,1-7467,11,8,1-7467,64,7,0,15,16.1060808300972,0.2516575129702687
149,1-0027,8,18,1-0027,29,0,0,12,7.284864664077759,0.2512022297957847
150,1-8532,10,11,1-8532,4,1,0,0,1.0,0.25
151,1-9733,10,11,1-9733,4,1,0,0,1.0,0.25
152,1-8093,11,8,1-8093,4,1,0,0,1.0,0.25
153,1-1608,15,15,1-1608,307,69,0,12,76.28486466407776,0.248484901185921
154,1-8826,6,16,1-8826,123,5,0,42,30.49702632427216,0.2479433034493671
155,1-6734,21,14,1-6734,44,3,0,13,10.891936719417572,0.2475440163503993
156,1-9805,21,14,1-9805,26,4,0,4,6.428288221359253,0.2472418546676635
157,1-0031,11,8,1-0031,13,2,0,2,3.2141441106796265,0.2472418546676635
158,1-3509,10,11,1-3509,35,5,0,6,8.64243233203888,0.2469266380582536
159,MLG52,20,3,MLG52,125,12,0,31,30.81923371553421,0.2465538697242736
