,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1989,6,3,1-1989,46,23,0,30,46.78653049468994,1.0170984890149988
1,MLG60,5,12,MLG60,47,31,0,3,33.378653049468994,0.7101841074355105
2,MLG65,18,10,MLG65,201,66,0,76,126.25921058654784,0.6281552765499893
3,1-1580,7,17,1-1580,400,47,0,250,245.2210874557495,0.6130527186393738
4,1-9938,9,7,1-9938,55,6,0,34,32.958067893981934,0.5992375980723988
5,1-0278,15,11,1-0278,79,6,0,49,44.8513331413269,0.5677383941940114
6,1-1570,11,13,1-1570,142,20,0,76,80.25921058654785,0.5652057083559708
7,P-16616,20,22,P-16616,28,15,0,1,15.792884349822998,0.56403158392225
8,1-9283,16,15,1-9283,235,26,0,132,130.66073417663574,0.5560031241558968
9,1-9333,15,11,1-9333,102,15,0,52,56.2299861907959,0.5512743744195676
10,1-8427,16,15,1-8427,189,20,0,106,104.0457410812378,0.5505065665673957
11,1-10539,16,15,1-10539,63,5,0,36,33.54383659362793,0.5324418506925068
12,1-6561,11,13,1-6561,65,14,0,25,33.82210874557495,0.520340134547307
13,1-18371,15,11,1-18371,120,12,0,63,61.95171403884888,0.516264283657074
14,MLG68,16,15,MLG68,642,95,0,295,328.9008831977844,0.5123066716476393
15,1-10785,11,13,1-10785,279,19,0,153,140.3113055229187,0.502907905100067
16,MLG08,20,14,MLG08,107,2,0,65,53.53748273849487,0.5003503059672418
17,1-2423,10,5,1-2423,79,3,0,46,39.47268009185791,0.4996541783779482
18,1-7863,11,13,1-7863,351,29,0,184,174.89072036743164,0.4982641605909733
19,MLG40,5,12,MLG40,51,15,0,13,25.30749654769897,0.4962254225039014
20,1-3083,7,17,1-3083,78,1,0,47,38.26556444168091,0.4905841595087296
21,1-4494,2,21,1-4494,16,2,0,7,7.550190448760986,0.4718869030475616
22,MLG49,15,11,MLG49,185,20,0,81,84.22363233566284,0.4552628774900694
23,1-7467,11,13,1-7467,64,12,0,21,28.65057134628296,0.4476651772856712
24,1-9770,15,11,1-9770,50,8,0,18,22.271918296813965,0.4454383659362793
25,1-9831,9,7,1-9831,132,8,0,64,58.74459838867188,0.4450348362778172
26,1-3523,7,17,1-3523,543,70,0,212,238.0914821624756,0.438474184461281
27,1-0296,3,11,1-0296,41,6,0,15,17.89326524734497,0.4364211035937798
28,1-5981,6,3,1-5981,28,1,0,14,12.100380897521973,0.4321564606257847
29,1-6692,15,11,1-6692,71,6,0,31,30.57941484451294,0.4306959837255343
30,MLG45,5,12,MLG45,70,23,0,9,30.135959148406982,0.4305137021200997
31,1-8100,2,21,1-8100,19,5,0,4,8.171537399291992,0.4300809157522101
32,1-10451,21,11,1-10451,46,15,0,6,19.75730609893799,0.4295066543247389
33,1-8421,19,6,1-8421,109,45,0,2,46.585768699646,0.4273923733912477
34,MLG57,6,3,MLG57,629,68,0,253,268.5997405052185,0.4270266144757051
35,1-19839,8,9,1-19839,13,0,0,7,5.550190448760986,0.4269377268277682
36,1-4052,2,21,1-4052,13,0,0,7,5.550190448760986,0.4269377268277682
37,1-8503,15,11,1-8503,16,6,0,1,6.792884349822998,0.4245552718639374
38,1-10444,10,5,1-10444,8,1,0,3,3.378653049468994,0.4223316311836242
39,1-8678,20,14,1-8678,17,4,0,4,7.171537399291992,0.4218551411348231
40,1-3312,10,5,1-3312,36,12,0,4,15.171537399291992,0.4214315944247775
41,1-9076,21,4,1-9076,9,3,0,1,3.792884349822998,0.4214315944247775
42,MLG14,19,6,MLG14,232,92,0,7,97.550190448761,0.4204749588308663
43,1-6228,18,10,1-6228,48,20,0,0,20.0,0.4166666666666667
44,1-7530,2,21,1-7530,25,8,0,3,10.378653049468994,0.4151461219787598
45,1-4747,21,4,1-4747,25,8,0,3,10.378653049468994,0.4151461219787598
46,1-5355,11,13,1-5355,53,18,0,5,21.96442174911499,0.4144230518700941
47,1-9997,3,22,1-9997,16,5,0,2,6.585768699645996,0.4116105437278747
48,1-8084,8,9,1-8084,82,6,0,35,33.75095224380493,0.411596978582987
49,1-6787,17,16,1-6787,56,23,0,0,23.0,0.4107142857142857
50,1-3509,10,5,1-3509,35,8,0,8,14.343074798583984,0.4098021371023995
51,1-5425,9,7,1-5425,17,3,0,5,6.96442174911499,0.4096718675949994
52,1-3535,15,11,1-3535,315,62,0,84,128.60228538513184,0.408261223444863
53,1-7441,11,13,1-7441,111,12,0,42,45.30114269256592,0.408118402635729
54,1-9270,11,13,1-9270,128,26,0,33,52.165183544158936,0.4075404964387417
55,1-3587,20,14,1-3587,46,10,0,11,18.72172784805298,0.4069940836533256
56,1-18935,21,4,1-18935,30,5,0,9,12.135959148406982,0.4045319716135661
57,1-9338,2,21,1-9338,29,3,0,11,11.72172784805298,0.4041975120018268
58,1-9887,10,5,1-9887,36,5,0,12,14.514612197875977,0.4031836721632216
59,1-7866,7,17,1-7866,318,14,0,144,128.17534637451172,0.4030671269638733
60,1-10232,1,24,1-10232,5,2,0,0,2.0,0.4
61,1-6693,8,9,1-6693,98,13,0,33,39.165183544158936,0.3996447300424381
62,1-9946,6,3,1-9946,12,4,0,1,4.792884349822998,0.3994070291519165
63,1-5799,16,15,1-5799,7,2,0,1,2.792884349822998,0.3989834785461426
64,1-9394,15,11,1-9394,117,22,0,31,46.57941484451294,0.3981146567907089
65,1-3265,7,17,1-3265,19,2,0,7,7.550190448760986,0.3973784446716308
66,MLG02,10,5,MLG02,320,32,0,120,127.14612197875977,0.3973316311836242
67,1-1957,6,3,1-1957,47,2,0,21,18.65057134628296,0.3968206669421906
68,MLG09,17,16,MLG09,125,2,0,60,49.57306098937988,0.3965844879150391
69,1-9455,1,24,1-9455,2,0,0,1,0.792884349822998,0.396442174911499
70,1-4847,5,12,1-4847,2,0,0,1,0.792884349822998,0.396442174911499
71,1-4842,10,5,1-4842,6,0,0,3,2.378653049468994,0.396442174911499
72,72-11994,9,7,72-11994,8,0,0,4,3.171537399291992,0.396442174911499
73,1-4020,14,2,1-4020,37,9,0,7,14.550190448760986,0.3932483905070537
74,1-8181,19,6,1-8181,30,11,0,1,11.792884349822998,0.3930961449940999
75,1-9674,9,7,1-9674,144,16,0,50,55.6442174911499,0.3864181770218743
76,1-9452,21,4,1-9452,16,3,0,4,6.171537399291992,0.3857210874557495
77,MLG67,15,11,MLG67,27,8,0,3,10.378653049468994,0.3843945573877405
78,1-6909,20,14,1-6909,36,13,0,1,13.792884349822998,0.3831356763839721
79,1-8314,21,23,1-8314,36,13,0,1,13.792884349822998,0.3831356763839721
80,1-3447,18,10,1-3447,110,35,0,9,42.13595914840698,0.3830541740764271
81,1-1183,15,11,1-1183,45,14,0,4,17.171537399291992,0.3815897199842665
82,1-7341,10,5,1-7341,110,15,0,34,41.958067893981934,0.3814369808543812
83,1-0358,6,3,1-0358,22,6,0,3,8.378653049468994,0.3808478658849543
84,1-4531,13,1,1-4531,94,12,0,30,35.78653049468994,0.3807077712201057
85,1-6974,5,12,1-6974,207,14,0,81,78.22363233566284,0.3778919436505451
86,1-6647,4,23,1-6647,62,17,0,8,23.343074798583984,0.3765012064287739
87,MLG46,20,14,MLG46,17,4,0,3,6.378653049468994,0.375214885262882
88,1-1827,20,14,1-1827,24,9,0,0,9.0,0.375
89,1-1390,21,4,1-1390,98,28,0,11,36.72172784805298,0.3747115086536018
90,1-6296,10,5,1-6296,254,33,0,78,94.84497928619383,0.3734054302606057
91,1-6927,9,7,1-6927,179,11,0,70,66.50190448760986,0.3715190194838539
92,1-19222,6,3,1-19222,15,0,0,7,5.550190448760986,0.3700126965840657
93,1-5172,11,13,1-5172,120,3,0,52,44.2299861907959,0.3685832182566325
94,1-9277,13,1,1-9277,48,5,0,16,17.68614959716797,0.3684614499409993
95,1-2714,9,7,1-2714,61,5,0,22,22.44345569610596,0.3679255032148517
96,1-9404,9,7,1-9404,100,13,0,30,36.78653049468994,0.3678653049468994
97,1-18613,2,21,1-18613,25,6,0,4,9.171537399291992,0.3668614959716796
98,1-20578,7,17,1-20578,19,3,0,5,6.96442174911499,0.3665485131113152
99,1-6181,10,5,1-6181,659,72,0,213,240.88436651229856,0.3655301464526534
100,1-8938,2,21,1-8938,30,7,0,5,10.96442174911499,0.3654807249704996
101,1-0027,2,21,1-0027,29,1,0,12,10.514612197875977,0.3625728344095164
102,1-2400,10,5,1-2400,49,9,0,11,17.72172784805298,0.3616679152663873
103,1-8529,3,22,1-8529,56,9,0,14,20.100380897521973,0.3589353731700352
104,1-9576,14,2,1-9576,10,2,0,2,3.585768699645996,0.3585768699645996
105,1-18487,18,10,1-18487,23,5,0,4,8.171537399291992,0.3552842347518257
106,1-9892,14,2,1-9892,22,7,0,1,7.792884349822998,0.3542220159010453
107,1-19004,10,5,1-19004,60,3,0,23,21.236340045928955,0.3539390007654825
108,1-8157,5,12,1-8157,75,9,0,22,26.44345569610596,0.3525794092814127
109,1-8066,5,12,1-8066,86,8,0,28,30.200761795043945,0.3511716487795807
110,1-5775,15,11,1-5775,244,7,0,99,85.4955506324768,0.3503916009527738
111,1-19549,15,11,1-19549,29,3,0,9,10.135959148406982,0.349515832703689
112,1-5531,19,6,1-5531,8,2,0,1,2.792884349822998,0.3491105437278747
113,1-0303,4,23,1-0303,212,49,0,31,73.57941484451294,0.3470727115307214
114,1-7204,18,10,1-7204,26,9,0,0,9.0,0.3461538461538461
115,1-6532,10,5,1-6532,27,3,0,8,9.343074798583984,0.3460398073549623
116,1-1250,15,11,1-1250,34,3,0,11,11.72172784805298,0.3447567014133229
117,MLG51,6,3,MLG51,248,41,0,56,85.40152359008789,0.3443609822180963
118,1-10468,9,7,1-10468,549,62,0,160,188.8614959716797,0.3440100108773765
119,1-9808,10,5,1-9808,74,8,0,22,25.44345569610596,0.3438304823798102
120,1-7991,5,12,1-7991,46,15,0,1,15.792884349822998,0.3433235728222391
121,1-7024,21,4,1-7024,498,69,0,128,170.48919677734375,0.3423477846934613
122,1-9379,21,4,1-9379,58,11,0,11,19.72172784805298,0.340029790483672
123,1-9447,9,7,1-9447,7,0,0,3,2.378653049468994,0.3398075784955706
124,1-5891,16,6,1-5891,96,27,0,7,32.550190448760986,0.3390644838412602
125,1-5413,21,4,1-5413,39,9,0,5,12.96442174911499,0.332421070490128
126,MLG44,20,14,MLG44,59,14,0,7,19.550190448760983,0.3313591601484913
127,1-6098,8,9,1-6098,1327,143,0,368,434.7814407348633,0.3276423818650062
128,1-18377,1,24,1-18377,14,3,0,2,4.585768699645996,0.3275549071175711
129,1-5913,2,6,1-5913,14,3,0,2,4.585768699645996,0.3275549071175711
130,1-9870,5,12,1-9870,27,8,0,1,8.792884349822998,0.3256623833267777
131,1-9768,15,11,1-9768,241,9,0,87,77.98093843460083,0.323572358649796
