,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG45,20,2,MLG45,70,25,1,15,1033.9793580770493,14.77113368681499
1,MLG63,6,2,MLG63,380,59,1,98,1117.6651394367218,2.941224051149268
2,1-0296,18,3,1-0296,41,19,0,29,36.36009228229523,0.8868315190803714
3,1-7024,16,16,1-7024,498,229,0,236,370.27523374557495,0.7435245657541666
4,1-1204,2,1,1-1204,39,14,0,25,28.96559679508209,0.7427076101303101
5,1-1608,4,12,1-1608,307,72,0,257,225.8463350534439,0.735655814506332
6,1-2294,4,10,1-2294,75,50,0,3,51.79587161540985,0.690611621538798
7,MLG44,14,5,MLG44,59,30,0,10,35.98623871803284,0.6099362494581837
8,1-0003,20,9,1-0003,17,4,0,10,9.986238718032835,0.5874258069431081
9,1-3087,3,14,1-3087,26,10,0,8,14.78899097442627,0.5688073451702411
10,MLG52,7,14,MLG52,125,57,0,22,70.16972517967224,0.5613578014373779
11,72-12171,14,9,72-12171,19,7,0,6,10.591743230819702,0.5574601700431422
12,1-1833,19,6,1-1833,124,20,0,82,69.08715748786926,0.5571544958699134
13,1-7140,16,16,1-7140,397,189,0,48,217.7339458465576,0.5484482263137471
14,1-3509,16,7,1-3509,35,15,0,7,19.190367102622982,0.5482962029320854
15,MLG62,13,17,MLG62,525,207,0,130,284.8211033344269,0.5425163873036702
16,1-1224,10,4,1-1224,151,10,0,120,81.83486461639404,0.541952745803934
17,1-0129,12,15,1-0129,142,67,0,16,76.57798194885254,0.5392815630200883
18,MLG29,11,13,MLG29,164,54,0,57,88.12156069278717,0.5373265895901657
19,1-3596,18,3,1-3596,223,88,0,50,117.93119359016418,0.5288394331397497
20,1-2545,15,10,1-2545,145,31,0,73,74.69954264163971,0.5151692595975152
21,MLG40,14,5,MLG40,51,20,0,10,25.98623871803284,0.5095340925104478
22,1-6561,12,15,1-6561,65,22,0,18,32.775229692459106,0.5042343029609093
23,1-19568,18,3,1-19568,2,1,0,0,1.0,0.5
24,1-19286,13,17,1-19286,40,8,0,20,19.97247743606568,0.4993119359016418
25,1-9938,15,10,1-9938,55,19,0,14,27.38073420524597,0.4978315310044722
26,1-8573,1,7,1-8573,184,82,0,14,90.38073420524596,0.491199642419815
27,1-6909,18,3,1-6909,36,11,0,11,17.58486258983612,0.4884684052732255
28,1-5775,13,17,1-5775,244,61,0,95,117.86926782131196,0.4830707697594752
29,1-9946,10,4,1-9946,12,4,0,3,5.795871615409851,0.4829893012841542
30,1-9794,15,6,1-9794,46,6,0,27,22.16284453868866,0.4818009682323622
31,1-7268,6,2,1-7268,70,15,0,31,33.557340025901794,0.479390571798597
32,1-7897,19,6,1-7897,95,7,0,64,45.31192779541016,0.4769676610043174
33,MLG50,7,14,MLG50,319,97,0,92,152.0733962059021,0.4767191103633295
34,1-9995,13,17,1-9995,24,9,0,4,11.394495487213137,0.4747706453005473
35,1-7845,13,17,1-7845,36,8,0,15,16.979358077049255,0.4716488354735904
36,1-8910,5,11,1-8910,137,28,0,61,64.5160561800003,0.470920118102192
37,1-1570,12,15,1-1570,142,20,0,77,66.09403812885284,0.4654509727384003
38,1-8172,19,6,1-8172,40,12,0,11,18.58486258983612,0.464621564745903
39,1-18203,4,12,1-18203,29,11,0,4,13.394495487213137,0.4618791547314874
40,1-5002,11,13,1-5002,45,7,0,23,20.768349051475525,0.4615188678105672
41,MLG32,14,5,MLG32,52,15,0,15,23.97935807704925,0.4611415014817164
42,1-8067,10,4,1-8067,322,81,0,111,147.4472497701645,0.4579107135719394
43,1-8928,16,16,1-8928,39,16,0,3,17.79587161540985,0.4563044003951244
44,1-5355,12,15,1-5355,53,17,0,12,24.183486461639404,0.4562921973894227
45,1-1317,10,4,1-1317,414,124,0,108,188.65137815475464,0.4556796573786344
46,1-19448,16,16,1-19448,45,15,0,9,20.38761484622956,0.4530581076939901
47,1-6692,19,6,1-6692,71,10,0,37,32.1490832567215,0.4528039895312887
48,1-10785,12,15,1-10785,279,83,0,72,126.10091876983644,0.4519746192467255
49,MLG54,7,14,MLG54,595,152,0,194,268.13303112983704,0.4506437497980454
