Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,12,MLG55,92,22,1,11,1029.3659397363663,11.18876021452572
153,153,153,1-1350,12,13,1-1350,195,29,2,76,2079.8919472694397,10.66611255009969
352,352,352,MLG63,15,11,MLG63,380,47,3,39,3073.115604519844,8.0871463276838
345,345,345,1-1131,1,19,1-1131,138,25,1,25,1041.7407721281052,7.548846174841342
381,381,381,1-2335,10,17,1-2335,145,67,1,11,1074.3659397363663,7.409420274043906
382,382,382,1-18558,15,11,1-18558,307,60,2,44,2089.463758945465,6.806070876043861
283,283,283,1-3535,17,6,1-3535,315,76,2,81,2130.2401016950607,6.762666989508129
388,388,388,MLG49,19,10,MLG49,185,43,1,53,1078.490436911583,5.8296780373599075
331,331,331,MLG75,5,12,MLG75,185,51,1,30,1071.0889265537262,5.789669873263385
106,106,106,MLG69,17,6,MLG69,576,99,3,119,3178.6860753297806,5.5185522141142025
259,259,259,1-3596,2,7,1-3596,223,51,1,86,1108.5882561206818,4.971247785294537
375,375,375,MLG14,2,7,MLG14,232,59,1,74,1108.5526854991913,4.778244334048238
92,92,92,1-7807,10,17,1-7807,239,62,1,45,1092.1333898305893,4.569595773349746
302,302,302,MLG51,12,13,MLG51,248,34,1,118,1113.0164444446564,4.487969534051034
390,390,390,MLG64,1,19,MLG64,245,23,1,11,1030.3659397363663,4.205575264230067
446,446,446,1-3534,17,6,1-3534,279,96,1,68,1141.534900188446,4.091522939743534
371,371,371,1-1580,15,11,1-1580,400,40,1,82,1094.909732580185,2.7372743314504624
236,236,236,1-7024,19,10,1-7024,498,120,1,86,1177.5882561206818,2.364635052451168
246,246,246,MLG56,13,14,MLG56,511,69,1,96,1133.2845649719238,2.2177780136436867
244,244,244,MLG57,12,13,MLG57,629,53,1,133,1142.0609077215195,1.8156771187941485
299,299,299,MLG54,13,14,MLG54,595,39,1,61,1079.8474839925766,1.814869720995927
245,245,245,1-6647,17,6,1-6647,62,43,0,2,44.33926177024841,0.7151493833911035
250,250,250,1-9333,9,15,1-9333,102,34,0,53,69.49043691158295,0.6812787932508132
68,68,68,1-7845,2,7,1-7845,36,7,0,20,20.39261770248413,0.5664616028467814
434,434,434,MLG59,19,10,MLG59,71,27,0,18,39.05335593223572,0.5500472666512073
364,364,364,1-7682,10,17,1-7682,141,47,0,44,76.46375894546509,0.542296162733795
94,94,94,1-3083,15,11,1-3083,78,20,0,31,40.7585574388504,0.5225456081903898
258,258,258,1-9516,5,12,1-9516,76,27,0,18,39.05335593223572,0.5138599464767858
237,237,237,1-9667,9,15,1-9667,14,5,0,3,7.00889265537262,0.5006351896694728
251,251,251,1-7268,10,17,1-7268,70,12,0,34,34.76745009422302,0.49667785848890034
91,91,91,72-12171,18,18,72-12171,19,8,0,2,9.339261770248413,0.4915400931709691
533,533,533,1-7530,17,6,1-7530,25,8,0,6,12.01778531074524,0.4807114124298096
322,322,322,1-0296,2,6,1-0296,41,13,0,10,19.696308851242065,0.4803977768595626
423,423,423,1-7122,18,18,1-7122,197,20,0,107,91.6505047082901,0.4652309883669548
483,483,483,1-9491,5,12,1-9491,80,22,0,22,36.731879472732544,0.4591484934091568
227,227,227,1-3068,7,9,1-3068,180,50,0,48,82.14228248596191,0.4563460138108995
440,440,440,MLG52,20,1,MLG52,125,55,0,0,55.0,0.44
459,459,459,1-2545,15,11,1-2545,145,24,0,59,63.508222222328186,0.43798773946433234
215,215,215,1-19839,9,15,1-19839,13,5,0,1,5.6696308851242065,0.43612545270186204
478,478,478,1-9394,9,15,1-9394,117,32,0,28,50.74966478347778,0.43375781866220325
282,282,282,1-1608,9,15,1-1608,307,84,0,69,130.20453107357025,0.4241189937249845
406,406,406,1-17907,7,9,1-17907,119,27,0,35,50.43708097934723,0.42384101663317
342,342,342,MLG65,6,20,MLG65,201,5,0,118,84.01644444465637,0.4179922609186884
554,554,554,1-10444,10,17,1-10444,8,2,0,2,3.339261770248413,0.41740772128105164
404,404,404,1-4682,17,6,1-4682,16,4,0,4,6.678523540496826,0.41740772128105164
428,428,428,1-2701,7,9,1-2701,61,16,0,14,25.37483239173889,0.4159808588809654
479,479,479,1-9286,19,10,1-9286,81,15,0,27,33.08003389835358,0.4083954802265874
99,99,99,1-5775,2,7,1-5775,244,43,0,82,97.90973258018494,0.4012693958204301
254,254,254,1-8379,2,7,1-8379,5,2,0,0,2.0,0.4
413,413,413,1-8314,6,20,1-8314,36,1,0,20,14.39261770248413,0.39979493618011475
399,399,399,MLG60,17,6,MLG60,47,12,0,10,18.696308851242065,0.39779380534557585
415,415,415,1-1957,9,15,1-1957,47,14,0,7,18.687416195869446,0.3976045999121159
189,189,189,1-9156,9,15,1-9156,268,66,0,60,106.17785310745239,0.39618601905765816
547,547,547,MLG67,19,10,MLG67,27,6,0,7,10.687416195869446,0.39583022947664614
484,484,484,MLG31,13,7,MLG31,33,7,0,9,13.026677966117859,0.3947478171550866
261,261,261,1-1942,8,16,1-1942,34,8,0,8,13.357047080993652,0.392854325911578
128,128,128,1-19286,2,7,1-19286,40,7,0,13,15.705201506614685,0.39263003766536714
28,28,28,1-10071,9,15,1-10071,30,11,0,1,11.669630885124207,0.38898769617080686
257,257,257,1-9504,7,9,1-9504,30,11,0,1,11.669630885124207,0.38898769617080686
353,353,353,MLG50,13,14,MLG50,319,86,0,56,123.49932956695557,0.3871452337522118
380,380,380,1-7004,7,9,1-7004,381,71,0,114,147.33792090415955,0.3867137031605237
445,445,445,1-6538,9,15,1-6538,44,15,0,3,17.00889265537262,0.3865657421675595
481,481,481,1-10038,18,18,1-10038,76,22,0,11,29.365939736366272,0.3863939438995562
240,240,240,MLG33,2,7,MLG33,20,5,0,4,7.678523540496826,0.38392617702484133
330,330,330,1-4531,8,16,1-4531,94,16,0,30,36.088926553726196,0.3839247505715553
466,466,466,1-5981,15,11,1-5981,28,8,0,4,10.678523540496826,0.3813758407320295
416,416,416,1-18203,5,12,1-18203,29,5,0,9,11.026677966117859,0.3802302746937193
509,509,509,1-18935,13,14,1-18935,30,8,0,5,11.348154425621033,0.37827181418736777
