Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
166,166,MLG40,7,6,MLG40,51,27,0,5,28.976699829101562,0.5681705848843444
270,270,1-1390,18,10,1-1390,98,41,0,18,48.116119384765625,0.4909808100486288
389,389,1-0278,7,6,1-0278,79,33,0,7,35.76737976074219,0.45275164254104033
346,346,MLG32,1,8,MLG32,52,17,0,13,22.139419555664062,0.42575806837815505
426,426,1-4355,7,6,1-4355,49,16,0,12,20.74407958984375,0.4233485630580357
394,394,1-2423,20,7,1-2423,79,28,0,13,33.13941955566406,0.4194863234894185
320,320,MLG13,7,6,MLG13,140,53,0,14,58.534759521484375,0.41810542515345983
342,342,MLG65,18,10,MLG65,201,39,0,105,80.51069641113281,0.40055072841359607
217,217,1-9630,18,10,1-9630,33,10,0,8,13.1627197265625,0.3988702947443182
365,365,MLG48,2,14,MLG48,159,21,0,105,62.51069641113281,0.39314903403228185
427,427,1-9379,1,8,1-9379,58,20,0,7,22.767379760742188,0.39254103035762394
434,434,MLG59,9,17,MLG59,71,17,0,26,27.278839111328125,0.38420900156800175
141,141,MLG45,13,18,MLG45,70,18,0,22,26.697479248046875,0.38139256068638394
161,161,MLG41,1,8,MLG41,66,22,0,7,24.767379760742188,0.37526332970821497
268,268,MLG44,7,6,MLG44,59,22,0,0,22.0,0.3728813559322034
234,234,MLG29,9,17,MLG29,164,37,0,61,61.11573791503906,0.37265693850633574
526,526,1-5002,13,18,1-5002,45,10,0,15,15.930099487304688,0.3540022108289931
331,331,MLG75,15,19,MLG75,185,62,0,8,65.1627197265625,0.35223091744087837
560,560,1-0027,1,19,1-0027,29,9,0,3,10.186019897460938,0.3512420654296875
488,488,1-11350,14,13,1-11350,100,18,0,42,34.604278564453125,0.3460427856445312
411,411,MLG15,15,19,MLG15,105,35,0,3,36.18601989746094,0.3446287609281994
154,154,1-18994,11,11,1-18994,28,6,0,9,9.558059692382812,0.3413592747279576
144,144,1-7744,9,17,1-7744,37,11,0,4,12.58135986328125,0.34003675306165543
399,399,MLG60,2,6,MLG60,47,14,0,5,15.976699829101562,0.3399297835979056
71,71,1-6532,12,22,1-6532,27,5,0,10,8.953399658203125,0.3316073947482639
3,3,1-8222,20,7,1-8222,12,2,0,5,3.9766998291015625,0.3313916524251302
73,73,1-5355,19,12,1-5355,53,14,0,9,17.558059692382812,0.3312841451392983
462,462,1-1183,2,14,1-1183,45,7,0,20,14.90679931640625,0.33126220703125
149,149,MLG58,15,19,MLG58,71,21,0,6,23.372039794921875,0.3291836590834067
109,109,1-9768,6,1,1-9768,241,79,0,0,79.0,0.3278008298755187
465,465,1-5913,16,15,1-5913,14,3,0,4,4.58135986328125,0.327239990234375
392,392,1-9609,20,11,1-9609,25,5,0,8,8.1627197265625,0.3265087890625
263,263,1-6927,1,8,1-6927,179,45,0,34,58.441558837890625,0.32648915551894203
451,451,1-4098,2,14,1-4098,16,4,0,3,5.1860198974609375,0.3241262435913086
164,164,1-9740,1,8,1-9740,34,11,0,0,11.0,0.3235294117647059
359,359,1-4417,20,7,1-4417,151,18,0,78,48.836517333984375,0.323420644595923
429,429,1-6693,13,18,1-6693,98,22,0,24,31.4881591796875,0.3213077467315051
190,190,1-2382,18,10,1-2382,139,39,0,14,44.534759521484375,0.3203939533919739
240,240,MLG33,13,18,MLG33,20,4,0,6,6.372039794921875,0.31860198974609377
206,206,1-9752,20,7,1-9752,22,3,0,10,6.953399658203125,0.3160636208274148
494,494,1-3265,9,17,1-3265,19,4,0,5,5.9766998291015625,0.31456314890008225
516,516,1-5036,10,16,1-5036,14,4,0,1,4.3953399658203125,0.3139528547014509
126,126,1-8488,2,14,1-8488,23,4,0,8,7.1627197265625,0.31142259680706524
485,485,1-5980,13,1,1-5980,29,9,0,0,9.0,0.3103448275862069
