,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG40,3,24,MLG40,51,0,1,2,1001.013959646225,19.62772469894559
1,1-9491,14,9,1-9491,80,11,1,30,1026.2093946933746,12.827617433667182
2,1-3596,1,24,1-3596,223,0,1,29,1014.702414870262,4.550235044261266
3,1-1608,14,9,1-1608,307,29,1,97,1078.177042841911,3.5119773382472683
4,1-9333,6,12,1-9333,102,27,0,78,66.54442620277405,0.6523963353213142
5,1-1989,6,12,1-1989,46,6,0,46,29.32107186317444,0.6374146057211835
6,MLG59,10,2,MLG59,71,43,0,2,44.013959646224976,0.619914924594718
7,1-8157,11,4,1-8157,75,43,0,6,46.04187893867493,0.6138917191823323
8,1-1183,8,10,1-1183,45,5,0,41,25.786172747612,0.5730260610580444
9,1-7682,3,9,1-7682,141,46,0,41,66.786172747612,0.4736607996284539
10,MLG48,17,7,MLG48,159,60,0,27,73.68845522403717,0.4634494039247621
11,1-9379,11,4,1-9379,58,21,0,11,26.57677805423737,0.4582203112799546
12,1-0292,18,8,1-0292,99,23,0,43,44.800132393836975,0.4525265898367371
13,1-7874,9,3,1-7874,258,83,0,52,109.36295080184937,0.4238874062087184
14,1-7042,19,14,1-7042,117,31,0,35,48.74429380893707,0.4166178958028809
15,1-4494,14,9,1-4494,16,3,0,7,6.548858761787415,0.4093036726117134
16,1-1570,9,3,1-1570,142,42,0,29,56.70241487026215,0.3993127807764939
17,1-18709,15,15,1-18709,33,8,0,10,13.069798231124878,0.396054491852269
18,MLG64,13,5,MLG64,245,66,0,55,93.88389027118684,0.3831995521272932
19,1-8646,20,4,1-8646,20,1,0,13,7.590737700462341,0.379536885023117
20,MLG44,13,5,MLG44,59,15,0,14,22.09771752357483,0.3745375851453361
21,MLG58,20,13,MLG58,71,24,0,5,26.53489911556244,0.3737309734586259
22,1-8267,8,10,1-8267,133,35,0,28,49.19543504714966,0.3698904890763132
23,1-6974,6,12,1-6974,207,7,0,137,76.45623576641083,0.3693537959729991
24,1-9270,9,3,1-9270,128,33,0,28,47.19543504714966,0.3687143363058567
25,1-6878,18,8,1-6878,167,23,0,75,61.02348673343658,0.3654101002002191
26,MLG31,13,5,MLG31,33,9,0,6,12.041878938674929,0.3649054223840887
27,1-9609,15,15,1-9609,25,5,0,8,9.055838584899902,0.3622335433959961
28,1-2294,11,19,1-2294,75,0,0,53,26.869930624961853,0.358265741666158
29,1-0405,15,15,1-0405,64,2,0,41,22.786172747612,0.3560339491814375
30,MLG14,18,8,MLG14,232,67,0,30,82.20939469337463,0.3543508391955803
31,1-6061,15,15,1-6061,40,9,0,10,14.069798231124878,0.3517449557781219
32,1-8084,15,15,1-8084,82,8,0,41,28.786172747612,0.3510508871659999
33,1-8488,5,1,1-8488,23,8,0,0,8.0,0.3478260869565217
34,1-0027,15,15,1-0027,29,5,0,10,10.069798231124878,0.3472344217629268
35,1-1131,20,13,1-1131,138,30,0,35,47.74429380893707,0.3459731435430223
36,72-12171,7,9,72-12171,19,4,0,5,6.534899115562439,0.3439420587138125
37,1-3535,6,12,1-3535,315,75,0,64,107.44670867919922,0.3411006624736483
38,1-8042,2,21,1-8042,52,3,0,29,17.702414870262146,0.3404310551973489
39,1-9818,3,22,1-9818,28,8,0,3,9.520939469337463,0.340033552476338
40,1-0278,20,13,1-0278,79,7,0,39,26.772213101387024,0.3388887734352788
41,1-10696,3,22,1-10696,24,2,0,12,8.083757877349854,0.3368232448895772
42,1-8398,11,4,1-8398,54,2,0,31,17.71637451648712,0.3280810095645763
43,1-8418,8,10,1-8418,46,12,0,6,15.041878938674929,0.3269973682320636
44,MLG57,8,10,MLG57,629,80,0,247,205.22401630878448,0.3262702961983855
45,1-19813,8,10,1-19813,20,5,0,3,6.520939469337463,0.3260469734668731
46,1-1177,12,11,1-1177,17,5,0,1,5.506979823112488,0.3239399895948522
47,1-10071,13,5,1-10071,30,2,0,15,9.604697346687315,0.3201565782229105
48,1-9457,20,13,1-9457,11,2,0,3,3.5209394693374634,0.3200854063034057
49,1-9892,13,5,1-9892,22,5,0,4,7.027919292449951,0.3194508769295432
50,1-9855,6,12,1-9855,8,0,0,5,2.534899115562439,0.3168623894453048
51,1-6611,19,14,1-6611,89,17,0,22,28.15355610847473,0.3163320911064576
52,1-9997,3,22,1-9997,16,3,0,4,5.027919292449951,0.3142449557781219
53,1-1942,3,22,1-1942,34,2,0,17,10.618656992912292,0.3123134409680086
54,1-3087,16,19,1-3087,26,0,0,16,8.111677169799805,0.3119875834538386
55,MLG51,12,11,MLG51,248,57,0,40,77.27919292449951,0.3116096488891109
56,1-7213,15,15,1-7213,23,1,0,12,7.0837578773498535,0.3079894729282545
57,1-3312,15,15,1-3312,36,7,0,8,11.055838584899902,0.3071066273583306
58,MLG41,13,5,MLG41,66,9,0,22,20.15355610847473,0.3053569107344656
59,1-9836,4,17,1-9836,5,0,0,3,1.5209394693374634,0.3041878938674927
60,1-9902,7,6,1-9902,30,3,0,12,9.083757877349854,0.3027919292449951
61,1-9971,20,13,1-9971,15,3,0,3,4.520939469337463,0.3013959646224975
62,1-5654,8,10,1-5654,15,3,0,3,4.520939469337463,0.3013959646224975
63,1-8634,3,22,1-8634,10,2,0,2,3.013959646224976,0.3013959646224975
64,MLG50,12,11,MLG50,319,55,0,81,96.06536567211153,0.3011453469345188
65,72-0103,4,17,72-0103,71,0,0,42,21.293152570724487,0.2999035573341477
66,1-0272,19,14,1-0272,111,16,0,34,33.237313985824585,0.2994352611335548
67,1-6538,3,22,1-6538,44,12,0,2,13.013959646224976,0.2957718101414767
68,1-7807,19,14,1-7807,239,61,0,19,70.63261663913727,0.2955339608332103
69,1-9394,6,12,1-9394,117,18,0,32,34.22335433959961,0.2925073020478599
70,1-7152,19,14,1-7152,109,18,0,27,31.68845522403717,0.2907197726975887
71,MLG75,11,4,MLG75,185,44,0,19,53.63261663913727,0.2899060358872284
72,1-9447,14,9,1-9447,7,1,0,2,2.013959646224976,0.2877085208892822
73,1-1258,7,6,1-1258,435,99,0,51,124.85597097873688,0.2870252206407744
74,1-0053,15,15,1-0053,142,24,0,33,40.7303341627121,0.2868333391740288
75,1-0008,20,13,1-0008,230,56,0,19,65.63261663913727,0.2853592027788577
76,1-3104,17,7,1-3104,16,3,0,3,4.520939469337463,0.2825587168335914
77,1-0296,2,21,1-0296,41,8,0,7,11.548858761787416,0.2816794819948149
78,1-7530,19,14,1-7530,25,5,0,4,7.027919292449951,0.281116771697998
79,1-9286,14,9,1-9286,81,4,0,37,22.75825345516205,0.2809660920390376
80,1-4747,7,6,1-4747,25,6,0,2,7.013959646224976,0.280558385848999
81,1-3206,5,1,1-3206,45,8,0,9,12.56281840801239,0.2791737424002753
82,1-4700,11,4,1-4700,31,1,0,15,8.604697346687317,0.2775708821512038
83,1-13247,2,21,1-13247,29,5,0,6,8.041878938674927,0.2773061702991354
84,1-19286,15,15,1-19286,40,6,0,10,11.069798231124878,0.2767449557781219
85,1-6561,9,3,1-6561,65,12,0,11,17.576778054237366,0.2704119700651902
86,MLG32,17,22,MLG32,52,10,0,8,14.055838584899902,0.270304588171152
87,1-8074,6,12,1-8074,145,29,0,20,39.13959646224976,0.2699282514637914
88,1-19448,10,2,1-19448,45,12,0,0,12.0,0.2666666666666666
89,1-1250,8,10,1-1250,34,5,0,8,9.055838584899902,0.2663481936735265
90,1-5355,9,3,1-5355,53,6,0,16,14.111677169799805,0.2662580598075434
91,1-3516,19,14,1-3516,156,28,0,26,41.18147540092468,0.2639838166725941
92,MLG30,18,8,MLG30,208,26,0,57,54.89784991741181,0.2639319707567875
93,1-19229,2,21,1-19229,38,8,0,4,10.027919292449951,0.2638926129592092
94,1-4760,8,10,1-4760,40,8,0,5,10.53489911556244,0.263372477889061
95,1-6035,15,3,1-6035,23,3,0,6,6.041878938674927,0.2626903886380403
96,1-6787,14,9,1-6787,56,2,0,25,14.674495577812197,0.2620445638895035
97,1-17907,19,14,1-17907,119,19,0,24,31.167515754699707,0.2619118970983168
98,1-8627,3,22,1-8627,25,5,0,3,6.520939469337463,0.2608375787734985
99,1-20167,15,15,1-20167,56,8,0,13,14.59073770046234,0.2605488875082561
100,1-9963,9,3,1-9963,116,18,0,24,30.167515754699707,0.2600647909887906
101,1-9338,7,6,1-9338,29,5,0,5,7.534899115562439,0.2598241074331875
102,1-0303,7,6,1-0303,212,30,0,49,54.8420113325119,0.2586887327005278
103,MLG63,13,5,MLG63,380,34,0,126,97.87945771217346,0.2575775202951933
104,1-3564,3,22,1-3564,41,7,0,7,10.548858761787416,0.2572892380923759
105,1-2400,17,14,1-2400,49,11,0,3,12.520939469337463,0.2555293769252543
106,1-8820,11,4,1-8820,83,17,0,8,21.055838584899902,0.2536848022277096
107,1-19568,11,4,1-19568,2,0,0,1,0.5069798231124878,0.2534899115562439
108,1-9455,4,17,1-9455,2,0,0,1,0.5069798231124878,0.2534899115562439
109,1-7993,1,24,1-7993,24,0,0,12,6.0837578773498535,0.2534899115562439
110,1-6028,3,22,1-6028,2,0,0,1,0.5069798231124878,0.2534899115562439
111,1-7496,19,14,1-7496,246,50,0,24,62.16751575469971,0.2527134786776411
112,1-7845,9,3,1-7845,36,3,0,12,9.083757877349854,0.2523266077041626
113,1-11206,3,1,1-11206,14,2,0,3,3.5209394693374634,0.2514956763812473
114,1-5891,11,4,1-5891,96,14,0,20,24.13959646224976,0.2514541298151016
115,1-3108,2,3,1-3108,18,3,0,3,4.520939469337463,0.2511633038520813
116,1-8095,7,8,1-8095,46,8,0,7,11.548858761787416,0.2510621469953786
117,1-4098,5,1,1-4098,16,3,0,2,4.013959646224976,0.250872477889061
118,1-5163,11,4,1-5163,16,3,0,2,4.013959646224976,0.250872477889061
119,1-8532,14,9,1-8532,4,1,0,0,1.0,0.25
120,1-17657,2,21,1-17657,8,2,0,0,2.0,0.25
121,1-6543,18,8,1-6543,12,3,0,0,3.0,0.25
122,1-1350,14,9,1-1350,195,20,0,56,48.39087009429932,0.2481583081758939
123,1-10785,9,3,1-10785,279,21,0,93,68.14912354946136,0.2442620915751303
124,1-9761,19,14,1-9761,35,6,0,5,8.534899115562439,0.2438542604446411
125,1-8988,18,7,1-8988,29,2,0,10,7.069798231124878,0.2437861459008578
126,MLG56,12,11,MLG56,511,92,0,63,123.93972885608672,0.2425435006968429
127,MLG69,10,2,MLG69,576,129,0,20,139.13959646224976,0.241561799413628
128,1-6296,17,7,1-6296,254,36,0,50,61.34899115562439,0.2415314612426157
129,1-10539,14,9,1-10539,63,4,0,22,15.153556108474731,0.240532636642456
130,1-7024,7,6,1-7024,498,79,0,79,119.05140602588654,0.239059048244752
131,1-9237,18,8,1-9237,38,5,0,8,9.055838584899902,0.2383115417078921
132,1-9887,18,8,1-9887,36,6,0,5,8.534899115562439,0.2370805309878455
133,1-8285,14,9,1-8285,72,12,0,10,17.069798231124878,0.2370805309878455
134,1-8910,4,17,1-8910,137,0,0,64,32.44670867919922,0.2368372896291913
135,1-17835,20,13,1-17835,17,3,0,2,4.013959646224976,0.2361152733073515
136,MLG35,13,2,MLG35,49,9,0,5,11.53489911556244,0.2354061043992334
137,MLG60,13,8,MLG60,47,7,0,8,11.055838584899902,0.2352306081893596
138,1-8938,5,1,1-8938,30,3,0,8,7.055838584899902,0.2351946194966634
139,1-1972,13,5,1-1972,32,6,0,3,7.520939469337463,0.2350293584167957
140,MLG68,11,4,MLG68,642,88,0,124,150.8654980659485,0.2349929876416643
141,1-9496,15,19,1-9496,39,0,0,18,9.12563681602478,0.2339906875903789
142,1-8186,2,21,1-8186,26,1,0,10,6.069798231124878,0.2334537781201876
143,1-9925,15,15,1-9925,93,15,0,13,21.59073770046234,0.2321584698974445
144,1-9416,18,8,1-9416,13,2,0,2,3.013959646224976,0.2318430497096135
145,1-6181,17,7,1-6181,659,74,0,151,150.55395328998566,0.2284581992260783
146,1-18615,18,8,1-18615,22,4,0,2,5.013959646224976,0.2279072566465898
147,1-9156,6,12,1-9156,268,36,0,49,60.8420113325119,0.2270224303451936
148,1-3068,2,21,1-3068,180,17,0,47,40.828051686286926,0.2268225093682607
149,1-9516,4,17,1-9516,76,0,0,34,17.237313985824585,0.2268067629713761
150,1-6693,2,21,1-6693,98,12,0,20,22.13959646224976,0.2259142496147934
151,1-6098,15,15,1-6098,1327,139,0,317,299.71260392665863,0.2258572750012499
152,1-8328,20,13,1-8328,114,11,0,29,25.702414870262142,0.225459779563703
153,1-5744,17,7,1-5744,18,0,0,8,4.055838584899902,0.2253243658277723
154,MLG67,7,6,MLG67,27,0,0,12,6.0837578773498535,0.2253243658277723
155,MLG15,13,5,MLG15,105,16,0,15,23.60469734668732,0.224806641397022
156,MLG52,12,11,MLG52,125,21,0,14,28.09771752357483,0.2247817401885986
157,1-9283,14,9,1-9283,235,30,0,44,52.30711221694946,0.2225834562423381
158,MLG62,10,2,MLG62,525,84,0,64,116.44670867919922,0.2218032546270461
159,1-5043,9,3,1-5043,123,13,0,28,27.19543504714965,0.2211010979443061
160,1-6006,14,9,1-6006,57,7,0,11,12.576778054237366,0.2206452290217081
161,MLG29,15,15,MLG29,164,24,0,24,36.16751575469971,0.2205336326506079
162,MLG02,17,7,MLG02,320,33,0,74,70.5165069103241,0.2203640840947628
163,1-0129,9,3,1-0129,142,12,0,38,31.265233278274536,0.2201776991427784
164,1-4682,14,9,1-4682,16,2,0,3,3.5209394693374634,0.2200587168335914
165,1-3534,19,14,1-3534,279,46,0,30,61.20939469337464,0.2193885114457872
166,1-3083,5,1,1-3083,78,9,0,16,17.111677169799805,0.2193804765358949
167,1-8023,2,21,1-8023,16,3,0,1,3.506979823112488,0.2191862389445305
168,MLG55,8,10,MLG55,92,13,0,14,20.09771752357483,0.2184534513432046
169,1-2573,20,5,1-2573,37,4,0,8,8.055838584899902,0.2177253671594568
170,1-11330,2,21,1-11330,14,0,0,6,3.0418789386749268,0.217277067048209
171,1-6734,9,22,1-6734,44,8,0,3,9.520939469337463,0.2163849879394878
172,1-9436,3,22,1-9436,21,3,0,3,4.520939469337463,0.2152828318732125
173,1-7842,8,10,1-7842,21,4,0,1,4.506979823112488,0.2146180868148803
174,1-1462,4,17,1-1462,192,0,0,81,41.06536567211151,0.2138821128755808
175,1-3584,15,1,1-3584,26,3,0,5,5.534899115562439,0.2128807352139399
176,1-9651,13,5,1-9651,38,4,0,8,8.055838584899902,0.2119957522342079
177,1-20578,20,6,1-20578,19,2,0,4,4.027919292449951,0.2119957522342079
178,1-11350,2,21,1-11350,100,13,0,16,21.111677169799805,0.211116771697998
179,1-1827,20,13,1-1827,24,1,0,8,5.055838584899902,0.2106599410374959
180,1-8314,3,22,1-8314,36,2,0,11,7.576778054237366,0.210466057062149
181,1-3362,19,14,1-3362,117,17,0,15,24.60469734668732,0.210296558518695
182,1-4640,4,17,1-4640,87,0,0,36,18.25127363204956,0.2097847543913742
183,1-9946,18,3,1-9946,12,2,0,1,2.506979823112488,0.208914985259374
184,1-3523,5,1,1-3523,543,90,0,46,113.32107186317444,0.2086944233207632
185,1-19004,8,10,1-19004,60,11,0,3,12.520939469337463,0.2086823244889577
186,1-18028,10,2,1-18028,309,48,0,32,64.22335433959961,0.2078425706783158
187,1-8678,3,22,1-8678,17,2,0,3,3.5209394693374634,0.2071140864316155
188,MLG08,18,8,MLG08,107,21,0,2,22.013959646224976,0.205737940618925
189,1-1005,15,15,1-1005,125,14,0,23,25.66053593158722,0.2052842874526977
190,1-4355,2,21,1-4355,49,7,0,6,10.041878938674929,0.2049363048709168
191,1-9578,17,7,1-9578,42,6,0,5,8.534899115562439,0.2032118837038675
192,1-5555,15,15,1-5555,10,0,0,4,2.027919292449951,0.2027919292449951
193,1-8566,1,24,1-8566,5,0,0,2,1.0139596462249756,0.2027919292449951
194,1-18613,4,17,1-18613,25,0,0,10,5.069798231124878,0.2027919292449951
195,1-3217,4,17,1-3217,5,0,0,2,1.0139596462249756,0.2027919292449951
196,1-0033,3,22,1-0033,10,0,0,4,2.027919292449951,0.2027919292449951
197,1-6647,18,4,1-6647,62,12,0,1,12.506979823112488,0.2017254810179433
198,1-7058,2,21,1-7058,80,7,0,18,16.12563681602478,0.2015704602003097
199,1-9277,4,17,1-9277,48,0,0,19,9.632616639137268,0.2006795133153597
200,MLG45,3,22,MLG45,70,11,0,6,14.041878938674929,0.2005982705524989
201,1-2324,18,8,1-2324,25,4,0,2,5.013959646224976,0.200558385848999
202,1-4417,13,7,1-4417,151,11,0,38,30.265233278274536,0.2004320084653942
203,1-5990,7,6,1-5990,5,1,0,0,1.0,0.2
204,1-3141,9,3,1-3141,136,13,0,28,27.19543504714965,0.1999664341702181
