Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
427,427,427,427,427,427,427,427,427,427,427,1-9379,7,2,1-9379,58,26,0,7,26.519706696271896,0.45723632234951544
270,270,270,270,270,270,270,270,270,270,270,1-1390,7,2,1-1390,98,41,0,18,42.336388647556305,0.4320039657913909
123,123,123,123,123,123,123,123,123,123,123,MLG55,4,5,MLG55,92,37,0,26,38.93033915758133,0.42315586040849273
454,454,454,454,454,454,454,454,454,454,454,1-0272,4,5,1-0272,111,44,0,32,46.3758020401001,0.41780001837928016
360,360,360,360,360,360,360,360,360,360,360,1-6611,13,14,1-6611,89,35,0,28,37.078826785087585,0.4166160312931189
483,483,483,483,483,483,483,483,483,483,483,1-9491,4,5,1-9491,80,31,0,13,31.965169578790665,0.39956461973488333
560,560,560,560,560,560,560,560,560,560,560,1-0027,10,13,1-0027,29,11,0,7,11.519706696271896,0.3972312653886861
166,166,166,166,166,166,166,166,166,166,166,MLG40,2,11,MLG40,51,19,0,10,19.74243813753128,0.38710663014767216
443,443,443,443,443,443,443,443,443,443,443,1-3447,16,16,1-3447,110,40,0,18,41.336388647556305,0.37578535134142094
399,399,399,399,399,399,399,399,399,399,399,MLG60,13,14,MLG60,47,17,0,5,17.37121906876564,0.3696004057184179
141,141,141,141,141,141,141,141,141,141,141,MLG45,2,11,MLG45,70,24,0,17,25.262144833803177,0.3608877833400454
540,540,540,540,540,540,540,540,540,540,540,1-5413,2,11,1-5413,39,13,0,8,13.593950510025024,0.34856283359038526
331,331,331,331,331,331,331,331,331,331,331,MLG75,2,11,MLG75,185,63,0,18,64.3363886475563,0.3477642629597638
346,346,346,346,346,346,346,346,346,346,346,MLG32,2,11,MLG32,52,17,0,8,17.593950510025024,0.33834520211586583
375,375,375,375,375,375,375,375,375,375,375,MLG14,13,14,MLG14,232,75,0,41,78.04399636387825,0.33639653605119935
429,429,429,429,429,429,429,429,429,429,429,1-6693,10,13,1-6693,98,30,0,27,32.00458297133446,0.3265773772585149
434,434,434,434,434,434,434,434,434,434,434,MLG59,17,20,MLG59,71,23,0,1,23.074243813753128,0.32498934948948066
364,364,364,364,364,364,364,364,364,364,364,1-7682,14,3,1-7682,141,41,0,39,43.895508736371994,0.3113156647969645
260,260,260,260,260,260,260,260,260,260,260,1-0129,1,7,1-0129,142,43,0,15,44.11365720629692,0.3106595577908234
190,190,190,190,190,190,190,190,190,190,190,1-2382,7,2,1-2382,139,40,0,22,41.63336390256882,0.299520603615603
350,350,350,350,350,350,350,350,350,350,350,1-2282,7,2,1-2282,219,64,0,20,65.48487627506256,0.2990176998861304
488,488,488,488,488,488,488,488,488,488,488,1-11350,9,12,1-11350,100,28,0,18,29.336388647556305,0.29336388647556305
174,174,174,174,174,174,174,174,174,174,174,MLG38,7,2,MLG38,77,22,0,7,22.519706696271896,0.29246372332820647
199,199,199,199,199,199,199,199,199,199,199,MLG39,4,5,MLG39,23,6,0,5,6.37121906876564,0.27700952472894086
234,234,234,234,234,234,234,234,234,234,234,MLG29,10,13,MLG29,164,43,0,32,45.3758020401001,0.2766817197567079
8,8,8,8,8,8,8,8,8,8,8,1-8181,20,6,1-8181,30,8,0,4,8.296975255012512,0.2765658418337504
532,532,532,532,532,532,532,532,532,532,532,1-19447,4,5,1-19447,15,4,0,2,4.148487627506256,0.2765658418337504
37,37,37,37,37,37,37,37,37,37,37,1-5508,17,9,1-5508,38,10,0,6,10.445462882518768,0.27488060217154653
3,3,3,3,3,3,3,3,3,3,3,1-8222,16,16,1-8222,12,3,0,4,3.296975255012512,0.27474793791770935
314,314,314,314,314,314,314,314,314,314,314,1-3139,19,8,1-3139,93,23,0,34,25.524289667606354,0.27445472760867046
126,126,126,126,126,126,126,126,126,126,126,1-8488,1,19,1-8488,23,6,0,4,6.296975255012512,0.273781532826631
353,353,353,353,353,353,353,353,353,353,353,MLG50,16,16,MLG50,319,82,0,70,87.19706696271896,0.2733450375006864
543,543,543,543,543,543,543,543,543,543,543,1-5803,3,21,1-5803,15,4,0,1,4.074243813753128,0.2716162542502085
51,51,51,51,51,51,51,51,51,51,51,1-9925,6,4,1-9925,93,23,0,29,25.153070598840714,0.27046312471871736
253,253,253,253,253,253,253,253,253,253,253,1-4649,16,16,1-4649,244,64,0,25,65.8560953438282,0.26990203009765656
380,380,380,380,380,380,380,380,380,380,380,1-7004,15,19,1-7004,381,94,0,116,102.61228239536285,0.2693235758408474
332,332,332,332,332,332,332,332,332,332,332,MLG78,7,2,MLG78,80,21,0,7,21.519706696271896,0.2689963337033987
563,563,563,563,563,563,563,563,563,563,563,1-21192,1,7,1-21192,4,1,0,1,1.074243813753128,0.268560953438282
557,557,557,557,557,557,557,557,557,557,557,1-9806,13,14,1-9806,8,2,0,2,2.148487627506256,0.268560953438282
80,80,80,80,80,80,80,80,80,80,80,1-9115,15,19,1-9115,16,4,0,4,4.296975255012512,0.268560953438282
334,334,334,334,334,334,334,334,334,334,334,1-20641,19,8,1-20641,16,4,0,4,4.296975255012512,0.268560953438282
153,153,153,153,153,153,153,153,153,153,153,1-1350,14,3,1-1350,195,48,0,55,52.08340975642204,0.26709440900729253
318,318,318,318,318,318,318,318,318,318,318,1-2324,14,3,1-2324,25,6,0,9,6.6681943237781525,0.2667277729511261
453,453,453,453,453,453,453,453,453,453,453,1-8397,1,7,1-8397,51,12,0,20,13.484876275062561,0.2644093387267169
473,473,473,473,473,473,473,473,473,473,473,1-9452,16,16,1-9452,16,4,0,3,4.222731441259384,0.2639207150787115
228,228,228,228,228,228,228,228,228,228,228,1-17835,13,10,1-17835,17,4,0,6,4.445462882518768,0.2614978166187511
149,149,149,149,149,149,149,149,149,149,149,MLG58,4,5,MLG58,71,17,0,20,18.48487627506256,0.2603503700713037
345,345,345,345,345,345,345,345,345,345,345,1-1131,13,14,1-1131,138,34,0,25,35.8560953438282,0.2598267778538276
222,222,222,222,222,222,222,222,222,222,222,1-4149,20,6,1-4149,16,4,0,2,4.148487627506256,0.259280476719141
92,92,92,92,92,92,92,92,92,92,92,1-7807,6,4,1-7807,239,58,0,53,61.93492212891579,0.2591419335937899
552,552,552,552,552,552,552,552,552,552,552,MLG46,1,7,MLG46,17,4,0,5,4.37121906876564,0.25713053345680237
542,542,542,542,542,542,542,542,542,542,542,1-1191,15,9,1-1191,53,13,0,8,13.593950510025024,0.2564896322646231
191,191,191,191,191,191,191,191,191,191,191,1-8328,6,4,1-8328,114,27,0,26,28.93033915758133,0.2537749048910643
259,259,259,259,259,259,259,259,259,259,259,1-3596,7,2,1-3596,223,53,0,47,56.48945924639702,0.25331596074617496
333,333,333,333,333,333,333,333,333,333,333,1-11329,8,18,1-11329,14,3,0,7,3.5197066962718964,0.2514076211622783
379,379,379,379,379,379,379,379,379,379,379,1-4640,6,4,1-4640,87,21,0,11,21.81668195128441,0.2507664592101656
119,119,119,119,119,119,119,119,119,119,119,1-5929,9,12,1-5929,4,1,0,0,1.0,0.25
508,508,508,508,508,508,508,508,508,508,508,1-8532,16,16,1-8532,4,1,0,0,1.0,0.25
523,523,523,523,523,523,523,523,523,523,523,1-9861,20,6,1-9861,8,2,0,0,2.0,0.25
257,257,257,257,257,257,257,257,257,257,257,1-9504,14,3,1-9504,30,7,0,6,7.445462882518768,0.24818209608395894
266,266,266,266,266,266,266,266,266,266,266,1-2103,2,11,1-2103,26,6,0,6,6.445462882518768,0.24790241855841416
403,403,403,403,403,403,403,403,403,403,403,1-1770,16,16,1-1770,35,8,0,9,8.668194323778152,0.24766269496509008
439,439,439,439,439,439,439,439,439,439,439,MLG72,13,14,MLG72,9,2,0,3,2.222731441259384,0.24697016013993156
484,484,484,484,484,484,484,484,484,484,484,MLG31,16,16,MLG31,33,8,0,2,8.148487627506256,0.24692386750018958
143,143,143,143,143,143,143,143,143,143,143,1-8928,13,14,1-8928,39,9,0,7,9.519706696271896,0.24409504349415118
320,320,320,320,320,320,320,320,320,320,320,MLG13,19,8,MLG13,140,31,0,42,34.11824017763138,0.24370171555450984
505,505,505,505,505,505,505,505,505,505,505,1-4747,1,7,1-4747,25,6,0,1,6.074243813753128,0.24296975255012512
382,382,382,382,382,382,382,382,382,382,382,1-18558,9,12,1-18558,307,67,0,91,73.75618705153465,0.24024816629164383
536,536,536,536,536,536,536,536,536,536,536,1-9971,14,3,1-9971,15,3,0,8,3.5939505100250244,0.23959670066833497
241,241,241,241,241,241,241,241,241,241,241,1-19448,11,15,1-19448,45,10,0,10,10.74243813753128,0.2387208475006951
218,218,218,218,218,218,218,218,218,218,218,1-9416,4,17,1-9416,13,3,0,1,3.074243813753128,0.23648029336562523
140,140,140,140,140,140,140,140,140,140,140,1-2294,2,18,1-2294,75,16,0,21,17.55912008881569,0.2341216011842092
311,311,311,311,311,311,311,311,311,311,311,1-20578,1,4,1-20578,19,4,0,6,4.445462882518768,0.23397173065888255
200,200,200,200,200,200,200,200,200,200,200,1-4634,6,4,1-4634,48,11,0,2,11.148487627506256,0.23226015890638033
188,188,188,188,188,188,188,188,188,188,188,1-20167,10,13,1-20167,56,12,0,12,12.890925765037537,0.23019510294709886
415,415,415,415,415,415,415,415,415,415,415,1-1957,11,15,1-1957,47,10,0,10,10.74243813753128,0.22856251356449533
426,426,426,426,426,426,426,426,426,426,426,1-4355,9,12,1-4355,49,10,0,16,11.187901020050049,0.2283245106132663
419,419,419,419,419,419,419,419,419,419,419,1-6692,11,15,1-6692,71,15,0,16,16.18790102005005,0.22799860591619786
102,102,102,102,102,102,102,102,102,102,102,1-3564,2,11,1-3564,41,9,0,4,9.296975255012512,0.22675549402469541
342,342,342,342,342,342,342,342,342,342,342,MLG65,7,2,MLG65,201,45,0,7,45.519706696271896,0.22646620246901442
390,390,390,390,390,390,390,390,390,390,390,MLG64,12,20,MLG64,245,47,0,112,55.31530714035034,0.22577676383816467
509,509,509,509,509,509,509,509,509,509,509,1-18935,4,12,1-18935,30,6,0,10,6.7424381375312805,0.22474793791770936
104,104,104,104,104,104,104,104,104,104,104,1-8267,6,4,1-8267,133,29,0,12,29.890925765037537,0.22474380274464315
239,239,239,239,239,239,239,239,239,239,239,1-7042,15,19,1-7042,117,25,0,15,26.11365720629692,0.22319365133587113
313,313,313,313,313,313,313,313,313,313,313,1-7521,8,18,1-7521,10,2,0,3,2.222731441259384,0.2222731441259384
384,384,384,384,384,384,384,384,384,384,384,1-9270,1,7,1-9270,128,26,0,27,28.004582971334457,0.21878580446355045
268,268,268,268,268,268,268,268,268,268,268,MLG44,10,13,MLG44,59,12,0,12,12.890925765037537,0.21849026720402603
507,507,507,507,507,507,507,507,507,507,507,1-6909,1,7,1-6909,36,6,0,25,7.856095343828201,0.21822487066189447
499,499,499,499,499,499,499,499,499,499,499,1-8627,14,19,1-8627,25,5,0,6,5.445462882518768,0.21781851530075072
531,531,531,531,531,531,531,531,531,531,531,1-5891,14,3,1-5891,96,19,0,25,20.8560953438282,0.2172509931648771
352,352,352,352,352,352,352,352,352,352,352,MLG63,21,17,MLG63,380,79,0,45,82.34097161889076,0.21668676741813359
65,65,65,65,65,65,65,65,65,65,65,1-8659,8,18,1-8659,91,19,0,8,19.593950510025024,0.21531813747280246
431,431,431,431,431,431,431,431,431,431,431,1-7614,14,3,1-7614,72,10,0,74,15.494042217731476,0.21519503080182606
254,254,254,254,254,254,254,254,254,254,254,1-8379,8,18,1-8379,5,1,0,1,1.074243813753128,0.21484876275062562
46,46,46,46,46,46,46,46,46,46,46,1-8566,1,7,1-8566,5,1,0,1,1.074243813753128,0.21484876275062562
533,533,533,533,533,533,533,533,533,533,533,1-7530,6,4,1-7530,25,5,0,5,5.37121906876564,0.21484876275062562
287,287,287,287,287,287,287,287,287,287,287,1-9836,1,7,1-9836,5,1,0,1,1.074243813753128,0.21484876275062562
156,156,156,156,156,156,156,156,156,156,156,1-8634,2,11,1-8634,10,2,0,2,2.148487627506256,0.21484876275062562
277,277,277,277,277,277,277,277,277,277,277,1-4051,8,18,1-4051,5,1,0,1,1.074243813753128,0.21484876275062562
411,411,411,411,411,411,411,411,411,411,411,MLG15,13,14,MLG15,105,21,0,20,22.48487627506256,0.21414167881011964
471,471,471,471,471,471,471,471,471,471,471,1-9794,15,15,1-9794,46,9,0,11,9.816681951284409,0.21340612937574802
316,316,316,316,316,316,316,316,316,316,316,1-7441,20,6,1-7441,111,21,0,36,23.67277729511261,0.21326826391993342
430,430,430,430,430,430,430,430,430,430,430,1-3141,1,7,1-3141,136,28,0,13,28.965169578790665,0.21297918807934313
400,400,400,400,400,400,400,400,400,400,400,1-18709,2,11,1-18709,33,7,0,0,7.0,0.21212121212121213
298,298,298,298,298,298,298,298,298,298,298,1-7019,18,10,1-7019,107,20,0,35,22.598533481359482,0.21120124748934097
528,528,528,528,528,528,528,528,528,528,528,1-6718,13,14,1-6718,20,4,0,3,4.222731441259384,0.2111365720629692
357,357,357,357,357,357,357,357,357,357,357,1-4760,9,12,1-4760,40,8,0,6,8.445462882518768,0.2111365720629692
361,361,361,361,361,361,361,361,361,361,361,1-0008,17,9,1-0008,230,44,0,60,48.45462882518768,0.21067229923994646
87,87,87,87,87,87,87,87,87,87,87,MLG35,2,11,MLG35,49,10,0,4,10.296975255012512,0.2101423521431125
340,340,340,340,340,340,340,340,340,340,340,1-3362,6,4,1-3362,117,22,0,33,24.450045853853226,0.2089747508876344
11,11,11,11,11,11,11,11,11,11,11,1-9722,1,7,1-9722,22,4,0,8,4.593950510025024,0.20881593227386475
388,388,388,388,388,388,388,388,388,388,388,MLG49,4,5,MLG49,185,33,0,75,38.568286031484604,0.20847722179180866
553,553,553,553,553,553,553,553,553,553,553,1-5555,7,2,1-5555,10,2,0,1,2.074243813753128,0.2074243813753128
389,389,389,389,389,389,389,389,389,389,389,1-0278,4,5,1-0278,79,14,0,32,16.375802040100098,0.20728863341898857
83,83,83,83,83,83,83,83,83,83,83,1-18423,17,9,1-18423,47,9,0,10,9.74243813753128,0.20728591781981448
283,283,283,283,283,283,283,283,283,283,283,1-3535,11,15,1-3535,315,61,0,56,65.15765357017517,0.20684969387357197
225,225,225,225,225,225,225,225,225,225,225,1-9650,2,11,1-9650,25,5,0,2,5.148487627506256,0.20593950510025025
396,396,396,396,396,396,396,396,396,396,396,1-9963,1,7,1-9963,116,22,0,22,23.633363902568817,0.20373589571180015
305,305,305,305,305,305,305,305,305,305,305,1-7866,9,12,1-7866,318,54,0,143,64.61686536669731,0.20319768983238148
81,81,81,81,81,81,81,81,81,81,81,1-7770,14,3,1-7770,11,2,0,3,2.222731441259384,0.202066494659944
366,366,366,366,366,366,366,366,366,366,366,1-5163,17,9,1-5163,16,3,0,3,3.222731441259384,0.2014207150787115
184,184,184,184,184,184,184,184,184,184,184,1-8074,11,15,1-8074,145,27,0,28,29.078826785087585,0.20054363300060404
398,398,398,398,398,398,398,398,398,398,398,1-0303,4,5,1-0303,212,39,0,47,42.48945924639702,0.20042197757734442
272,272,272,272,272,272,272,272,272,272,272,1-1570,1,7,1-1570,142,23,0,73,28.419798403978348,0.20013942538012922
211,211,211,211,211,211,211,211,211,211,211,1-5406,17,9,1-5406,10,2,0,0,2.0,0.2
444,444,444,444,444,444,444,444,444,444,444,1-3217,4,21,1-3217,5,1,0,0,1.0,0.2
326,326,326,326,326,326,326,326,326,326,326,1-8826,6,4,1-8826,123,23,0,21,24.55912008881569,0.19966764299850154
524,524,524,524,524,524,524,524,524,524,524,1-9338,4,5,1-9338,29,5,0,10,5.7424381375312805,0.1980151081907338
245,245,245,245,245,245,245,245,245,245,245,1-6647,11,15,1-6647,62,11,0,17,12.262144833803177,0.1977765295774706
214,214,214,214,214,214,214,214,214,214,214,1-0053,12,20,1-0053,142,27,0,13,27.965169578790665,0.19693781393514553
322,322,322,322,322,322,322,322,322,322,322,1-0296,9,12,1-0296,41,7,0,13,7.965169578790665,0.19427242875099182
224,224,224,224,224,224,224,224,224,224,224,1-9227,19,8,1-9227,801,128,0,369,155.39596727490425,0.1940024560236008
309,309,309,309,309,309,309,309,309,309,309,1-3516,6,4,1-3516,156,28,0,29,30.153070598840714,0.19328891409513277
378,378,378,378,378,378,378,378,378,378,378,1-6561,1,7,1-6561,65,11,0,21,12.559120088815689,0.193217232135626
169,169,169,169,169,169,169,169,169,169,169,1-9606,7,2,1-9606,16,3,0,1,3.074243813753128,0.1921402383595705
405,405,405,405,405,405,405,405,405,405,405,1-3104,7,2,1-3104,16,3,0,1,3.074243813753128,0.1921402383595705
449,449,449,449,449,449,449,449,449,449,449,1-1935,4,5,1-1935,12,2,0,4,2.296975255012512,0.191414604584376
312,312,312,312,312,312,312,312,312,312,312,1-3108,14,3,1-3108,18,3,0,6,3.4454628825187683,0.191414604584376
282,282,282,282,282,282,282,282,282,282,282,1-1608,14,3,1-1608,307,52,0,83,58.16223654150963,0.18945353922315838
474,474,474,474,474,474,474,474,474,474,474,1-8400,4,5,1-8400,33,6,0,3,6.222731441259384,0.18856761943210254
