,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
109,1-3523,14,1-3523,3,543,64,0,129,157.986466050148,0.2909511345306593
110,1-9436,12,1-9436,4,21,1,0,7,6.100040793418884,0.2904781330199468
111,1-7866,14,1-7866,3,318,13,0,108,91.68634366989136,0.2883218354399099
112,MLG06,15,MLG06,15,18,3,0,3,5.185731768608093,0.2880962093671163
113,1-9496,11,1-9496,5,39,1,0,14,11.200081586837769,0.2871815791496864
114,1-1957,7,1-1957,10,47,4,0,13,13.47150433063507,0.2866277517156398
115,1-9447,12,1-9447,4,7,2,0,0,2.0,0.2857142857142857
116,1-4020,8,1-4020,11,37,4,0,9,10.55719530582428,0.2853296028601156
117,MLG78,15,MLG78,15,80,11,0,16,22.657236099243164,0.2832154512405395
118,1-9286,8,1-9286,11,81,14,0,12,22.742927074432373,0.280776877462128
119,1-1580,13,1-1580,2,400,43,0,95,112.21483933925629,0.2805370983481407
120,1-19839,16,1-19839,14,13,0,0,5,3.6428862810134888,0.2802220216164222
121,1-8397,12,1-8397,4,51,7,0,10,14.285772562026978,0.280113187490725
122,1-1570,16,1-1570,14,142,12,0,38,39.68593573570252,0.2794784206739614
123,1-9971,8,1-9971,11,15,2,0,3,4.185731768608093,0.2790487845738729
124,1-3312,10,1-3312,6,36,2,0,11,10.014349818229675,0.2781763838397132
125,1-17835,17,1-17835,16,17,4,0,1,4.728577256202698,0.278151603306041
126,MLG56,9,MLG56,13,511,96,0,63,141.90036714076996,0.2776915208234246
127,1-8928,9,1-8928,13,39,5,0,8,10.828618049621582,0.27765687306722
128,1-0296,14,1-0296,3,41,7,0,6,11.371463537216188,0.2773527692003948
129,1-7122,7,1-7122,10,197,16,0,53,54.61459457874298,0.2772314445621471
130,MLG58,6,MLG58,12,71,8,0,16,19.657236099243164,0.2768624802710305
131,1-9902,18,1-9902,17,30,1,0,10,8.285772562026978,0.2761924187342325
132,MLG30,19,MLG30,18,208,18,0,54,57.34317183494568,0.2756883261295465
133,MLG75,4,MLG75,9,185,45,0,8,50.82861804962158,0.2747492867547113
134,1-0055,17,1-0055,16,18,2,0,4,4.914309024810791,0.2730171680450439
135,1-18994,14,1-18994,3,28,4,0,5,7.642886281013489,0.2729602243219103
136,1-20167,6,1-20167,4,56,5,0,14,15.200081586837769,0.2714300283363887
137,1-2596,7,1-2596,10,35,0,0,13,9.47150433063507,0.2706144094467163
138,1-1191,3,1-1191,10,53,7,0,10,14.285772562026978,0.2695428785288108
139,1-8450,6,1-8450,12,52,6,0,11,14.014349818229675,0.2695067272736476
140,1-10038,17,1-10038,16,76,11,0,13,20.47150433063507,0.2693618990873035
141,1-8659,3,1-8659,8,91,15,0,13,24.47150433063507,0.2689176300069788
142,1-9650,17,1-9650,16,25,3,0,5,6.642886281013489,0.2657154512405395
143,1-19166,15,1-19166,13,45,9,0,4,11.914309024810793,0.2647624227735731
144,1-10060,21,1-10060,20,36,0,0,13,9.47150433063507,0.2630973425176408
145,1-3584,14,1-3584,17,26,1,0,8,6.828618049621582,0.2626391557546762
146,1-0003,8,1-0003,11,17,3,0,2,4.457154512405396,0.2621855595532585
147,1-5913,12,1-5913,4,14,0,0,5,3.6428862810134888,0.2602061629295349
148,1-9674,10,1-9674,6,144,6,0,43,37.328822016716,0.2592279306716389
149,1-2545,13,1-2545,2,145,23,0,20,37.57154512405396,0.2591141043038203
150,1-3265,14,1-3265,3,19,2,0,4,4.914309024810791,0.2586478434110942
151,1-17733,10,1-17733,6,74,6,0,18,19.11439061164856,0.2583025758330886
152,1-8124,14,1-8124,3,18,1,0,5,4.642886281013489,0.2579381267229716
153,1-9333,21,1-9333,20,102,0,0,36,26.22878122329712,0.2571449139538933
154,MLG84,6,MLG84,6,63,6,0,14,16.20008158683777,0.2571441521720281
155,1-8157,7,1-8157,10,75,12,0,10,19.285772562026978,0.2571436341603597
156,1-13247,6,1-13247,8,29,6,0,2,7.4571545124053955,0.2571432590484619
157,1-1769,11,1-1769,5,89,8,0,20,22.571545124053955,0.253612866562404
158,1-6858,23,1-6858,5,23,0,0,8,5.828618049621582,0.2534181760705035
159,1-2282,12,1-2282,4,219,27,0,39,55.41451299190521,0.2530343058991106
160,1-9963,16,1-9963,14,116,14,0,21,29.300122380256653,0.2525872618987642
161,1-0303,21,1-0303,20,212,0,0,73,53.186139702796936,0.2508780174660233
162,1-8222,17,1-8222,16,12,3,0,0,3.0,0.25
163,1-0129,15,1-0129,15,142,20,0,21,35.30012238025665,0.2485924111285679
164,1-9630,16,1-9630,14,33,6,0,3,8.185731768608093,0.2480524778366089
165,1-0358,4,1-0358,9,22,4,0,2,5.457154512405396,0.2480524778366089
166,1-3639,11,1-3639,5,17,2,0,3,4.185731768608093,0.246219515800476
167,MLG60,13,MLG60,2,47,5,0,9,11.55719530582428,0.2458977724643463
168,1-7521,18,1-7521,17,10,1,0,2,2.4571545124053955,0.2457154512405395
169,1-5555,4,1-5555,9,10,1,0,2,2.4571545124053955,0.2457154512405395
170,1-7807,3,1-7807,8,239,4,0,75,58.64329421520233,0.2453694318627712
171,1-0031,9,1-0031,13,13,1,0,3,3.1857317686080933,0.2450562898929302
172,1-6181,19,1-6181,18,659,36,0,172,161.315288066864,0.2447879940316601
173,1-4098,18,1-4098,17,16,1,0,4,3.914309024810791,0.2446443140506744
174,1-9607,16,1-9607,14,19,1,0,5,4.642886281013489,0.2443624358428152
175,MLG63,14,MLG63,3,380,44,0,67,92.81467616558076,0.2442491478041598
176,MLG62,12,MLG62,4,525,45,0,114,128.05780720710754,0.2439196327754429
177,MLG38,12,MLG38,4,77,10,0,12,18.742927074432373,0.2434146373302905
178,1-10762,18,1-10762,17,6,0,0,2,1.4571545124053955,0.2428590854008992
179,1-9946,21,1-9946,20,12,0,0,4,2.914309024810791,0.2428590854008992
180,1-5914,16,1-5914,14,3,0,0,1,0.7285772562026978,0.2428590854008992
181,1-8398,12,1-8398,4,54,10,0,4,12.914309024810793,0.2391538708298294
182,MLG68,18,MLG68,17,642,112,0,57,153.52890360355377,0.2391415943980588
183,1-3516,3,1-3516,8,156,19,0,25,37.21443140506744,0.238554047468381
184,1-7752,7,1-7752,10,29,4,0,4,6.914309024810791,0.2384244491314066
185,1-9417,10,1-9417,6,76,7,0,15,17.928658843040466,0.2359034058294798
186,1-5775,21,1-5775,20,244,0,0,79,57.55760324001312,0.2358918165574308
187,1-6974,21,1-6974,20,207,0,0,67,48.81467616558075,0.235819691621163
188,1-7993,16,1-7993,14,24,2,0,5,5.642886281013489,0.2351202617088953
189,1-5197,10,1-5197,6,72,6,0,15,16.928658843040466,0.2351202617088953
190,1-0272,3,1-0272,8,111,4,0,30,25.857317686080933,0.2329488079827111
191,1-4700,3,1-4700,8,31,5,0,3,7.185731768608093,0.2317977989873578
192,1-9614,13,1-9614,2,30,4,0,4,6.914309024810791,0.230476967493693
193,MLG46,16,MLG46,14,17,1,0,4,3.914309024810791,0.2302534720476935
194,1-2584,7,1-2584,10,36,1,0,10,8.285772562026978,0.2301603489451938
195,1-9497,5,1-9497,7,150,9,0,35,34.50020396709442,0.2300013597806294
196,1-11206,16,1-11206,14,14,1,0,3,3.1857317686080933,0.2275522691862923
197,1-2103,16,1-2103,14,26,3,0,4,5.914309024810791,0.2274734240311842
198,1-8186,8,1-8186,11,26,3,0,4,5.914309024810791,0.2274734240311842
199,1-9553,15,1-9553,15,23,3,0,3,5.185731768608093,0.2254665986351345
200,1-0278,15,1-0278,15,79,14,0,5,17.64288628101349,0.2233276744432087
201,1-5891,18,1-5891,17,96,13,0,11,21.014349818229675,0.2188994772732257
202,1-9712,11,1-9712,5,10,0,0,3,2.1857317686080933,0.2185731768608093
203,1-8627,8,1-8627,11,25,4,0,2,5.457154512405396,0.2182861804962158
204,1-5163,7,1-5163,10,16,2,0,2,3.4571545124053955,0.2160721570253372
205,1-9655,3,1-9655,8,27,0,0,8,5.828618049621582,0.2158747425785771
206,1-6035,16,1-6035,14,23,2,0,4,4.914309024810791,0.2136656097743822
207,1-3141,16,1-3141,14,136,13,0,22,29.02869963645935,0.2134463208563187
208,1-7019,19,1-7019,9,107,10,0,17,22.385813355445865,0.2092132089294005
209,1-5036,18,1-5036,17,14,0,0,4,2.914309024810791,0.2081649303436279
210,1-7842,21,1-7842,20,21,0,0,6,4.3714635372161865,0.2081649303436279
211,1-3033,12,1-3033,4,7,0,0,2,1.4571545124053955,0.2081649303436279
212,P-16616,23,P-16616,17,28,0,0,8,5.828618049621582,0.2081649303436279
213,1-8544,3,1-8544,8,54,1,0,14,11.200081586837769,0.2074089182747734
214,1-6909,12,1-6909,4,36,6,0,2,7.4571545124053955,0.2071431809001498
215,1-7140,19,1-7140,18,397,14,0,93,81.75768482685089,0.2059387527124707
216,1-19915,16,1-19915,14,62,4,0,12,12.742927074432371,0.2055310818456834
217,1-8590,14,1-8590,3,24,2,0,4,4.914309024810791,0.2047628760337829
218,1-6296,19,1-6296,18,254,17,0,48,51.97170829772949,0.2046130247942106
219,1-9549,3,1-9549,8,18,0,0,5,3.6428862810134888,0.202382571167416
220,1-5744,18,1-5744,17,18,0,0,5,3.6428862810134888,0.202382571167416
221,1-8938,12,1-8938,4,30,6,0,0,6.0,0.2
222,1-4319,11,1-4319,5,163,15,0,24,32.485854148864746,0.1992997187046916
223,1-7744,16,1-7744,14,37,3,0,6,7.371463537216186,0.1992287442490861
224,1-9115,6,1-9115,12,16,1,0,3,3.1857317686080933,0.1991082355380058
225,1-9606,5,1-9606,7,16,1,0,3,3.1857317686080933,0.1991082355380058
226,1-3087,21,1-3087,20,26,0,0,7,5.100040793418884,0.1961554151314955
227,MLG12,4,MLG12,12,146,27,0,2,28.4571545124054,0.1949120172082561
228,1-8988,13,1-8988,2,29,2,0,5,5.642886281013489,0.1945822855521892
229,MLG10,21,MLG10,20,60,0,0,16,11.657236099243164,0.1942872683207194
230,1-1942,1,1-1942,1,34,0,0,9,6.55719530582428,0.1928586854654199
231,1-0205,1,1-0205,1,34,0,0,9,6.55719530582428,0.1928586854654199
232,1-19286,11,1-19286,5,40,4,0,5,7.642886281013489,0.1910721570253372
233,MLG55,21,MLG55,20,92,0,0,24,17.485854148864746,0.1900636320528776
234,MLG02,19,MLG02,18,320,12,0,67,60.81467616558075,0.1900458630174398
235,1-3106,12,1-3106,4,34,5,0,2,6.457154512405396,0.1899163091883939
236,1-4052,18,1-4052,17,13,1,0,2,2.4571545124053955,0.1890118855696458
237,1-4634,3,1-4634,8,48,1,0,11,9.014349818229675,0.1877989545464515
238,1-8678,14,1-8678,3,17,1,0,3,3.1857317686080933,0.1873959863887113
239,1-1177,7,1-1177,10,17,1,0,3,3.1857317686080933,0.1873959863887113
240,1-7991,15,1-7991,15,46,2,0,9,8.55719530582428,0.1860259849092234
241,1-6611,3,1-6611,8,89,4,0,17,16.385813355445862,0.18411026242074
242,1-3104,1,1-3104,1,16,0,0,4,2.914309024810791,0.1821443140506744
243,72-11994,7,72-11994,10,8,0,0,2,1.4571545124053955,0.1821443140506744
244,1-5929,1,1-5929,1,4,0,0,1,0.7285772562026978,0.1821443140506744
245,1-4926,23,1-4926,19,4,0,0,1,0.7285772562026978,0.1821443140506744
246,1-19205,16,1-19205,14,12,0,0,3,2.1857317686080933,0.1821443140506744
247,1-5531,1,1-5531,1,8,0,0,2,1.4571545124053955,0.1821443140506744
248,1-8093,18,1-8093,17,4,0,0,1,0.7285772562026978,0.1821443140506744
249,1-8532,7,1-8532,10,4,0,0,1,0.7285772562026978,0.1821443140506744
250,1-8100,4,1-8100,9,19,2,0,2,3.4571545124053955,0.1819555006529155
251,1-7770,15,1-7770,15,11,2,0,0,2.0,0.1818181818181818
252,1-2324,8,1-2324,11,25,3,0,2,4.457154512405396,0.1782861804962158
253,1-0405,9,1-0405,13,64,4,0,10,11.285772562026978,0.1763401962816715
254,1-8421,16,1-8421,14,109,11,0,11,19.014349818229675,0.1744435763140337
255,1-7897,7,1-7897,10,95,2,0,20,16.571545124053955,0.1744373170953048
256,1-8488,4,1-8488,9,23,4,0,0,4.0,0.1739130434782608
257,1-18935,13,1-18935,2,30,3,0,3,5.185731768608093,0.1728577256202697
258,1-4929,10,1-4929,6,10,1,0,1,1.7285772562026978,0.1728577256202697
259,1-3139,1,1-3139,1,93,0,0,22,16.02869963645935,0.1723516089941865
260,1-9808,19,1-9808,18,74,4,0,12,12.742927074432371,0.1722017172220591
261,1-4640,3,1-4640,8,87,1,0,19,14.842967867851256,0.1706088260672558
262,1-7213,4,1-7213,9,23,1,0,4,3.914309024810791,0.170187348904817
263,1-8181,5,1-8181,7,30,0,0,7,5.100040793418884,0.1700013597806294
264,MLG65,12,MLG65,4,201,23,0,15,33.928658843040466,0.1687992977265694
265,1-9416,21,1-9416,9,13,0,0,3,2.1857317686080933,0.1681332129698533
266,1-3068,3,1-3068,8,180,9,0,29,30.128740429878235,0.1673818912771013
267,MLG37,13,MLG37,2,116,7,0,17,19.385813355445865,0.1671190806503953
268,1-3551,4,1-3551,6,6,1,0,0,1.0,0.1666666666666666
269,1-18615,21,1-18615,20,22,0,0,5,3.6428862810134888,0.1655857400460676
270,1-9283,8,1-9283,11,235,24,0,20,38.57154512405396,0.1641342345704423
271,1-2400,3,1-2400,8,49,0,0,11,8.014349818229675,0.1635581595557076
272,1-3589,1,1-3589,1,27,0,0,6,4.3714635372161865,0.1619060569339328
273,MLG72,19,MLG72,18,9,0,0,2,1.4571545124053955,0.1619060569339328
274,1-6240,8,1-6240,11,698,70,0,59,112.98605811595915,0.1618711434326062
275,1-3509,19,1-3509,18,35,2,0,5,5.642886281013489,0.1612253223146711
276,1-7536,4,1-7536,9,17,2,0,1,2.7285772562026978,0.1605045444825116
277,1-9110,18,1-9110,17,29,1,0,5,4.642886281013489,0.1600995269314996
278,MLG33,12,MLG33,4,20,1,0,3,3.1857317686080933,0.1592865884304046
279,1-6718,8,1-6718,11,20,1,0,3,3.1857317686080933,0.1592865884304046
280,MLG49,21,MLG49,20,185,0,0,40,29.14309024810791,0.15753021755734
281,1-7441,16,1-7441,14,111,5,0,17,17.385813355445862,0.1566289491481609
282,1-18377,3,1-18377,8,14,0,0,3,2.1857317686080933,0.1561236977577209
283,MLG42,8,MLG42,11,14,0,0,3,2.1857317686080933,0.1561236977577209
284,MLG43,12,MLG43,4,14,0,0,3,2.1857317686080933,0.1561236977577209
285,MLG31,23,MLG31,19,33,0,0,7,5.100040793418884,0.1545466907096631
286,1-5515,8,1-5515,11,29,3,0,2,4.457154512405396,0.1536949831863929
287,1-3108,15,1-3108,13,18,2,0,1,2.7285772562026978,0.1515876253445943
288,1-9237,15,1-9237,15,38,5,0,1,5.728577256202698,0.1507520330579657
289,1-8427,8,1-8427,11,189,16,0,17,28.385813355445865,0.1501894886531527
290,1-9185,8,1-9185,11,31,1,0,5,4.642886281013489,0.1497705251939835
291,1-6914,1,1-6914,1,73,0,0,15,10.928658843040466,0.1497076553841159
292,1-5172,16,1-5172,14,120,4,0,19,17.842967867851257,0.1486913988987604
293,MLG53,15,MLG53,15,91,12,0,2,13.457154512405396,0.1478808188176417
294,1-5214,3,1-5214,8,40,3,0,4,5.914309024810791,0.1478577256202697
295,1-7268,8,1-7268,11,70,3,0,10,10.285772562026978,0.1469396080289568
296,1-4390,1,1-4390,1,45,0,0,9,6.55719530582428,0.1457154512405395
297,1-7721,11,1-7721,5,20,0,0,4,2.914309024810791,0.1457154512405395
298,1-9227,1,1-9227,1,801,0,0,158,115.11520648002625,0.1437143651436033
299,1-5626,16,1-5626,14,125,7,0,15,17.928658843040466,0.1434292707443237
300,1-7152,3,1-7152,8,109,1,0,20,15.571545124053957,0.142858212147284
301,1-9818,12,1-9818,4,28,4,0,0,4.0,0.1428571428571428
302,1-1015,3,1-1015,8,155,1,0,29,22.128740429878235,0.142766067289537
303,1-7070,8,1-7070,11,129,11,0,10,18.285772562026978,0.1417501748994339
304,1-7845,21,1-7845,20,36,0,0,7,5.100040793418884,0.1416677998171912
305,1-2294,11,1-2294,5,75,4,0,9,10.55719530582428,0.140762604077657
306,1-10451,6,1-10451,12,46,5,0,2,6.457154512405396,0.1403729241827259
307,1-7204,21,1-7204,20,26,0,0,5,3.6428862810134888,0.1401110108082111
308,1-6227,23,1-6227,19,52,0,0,10,7.2857725620269775,0.1401110108082111
309,1-7863,16,1-7863,14,351,22,0,37,48.95735847949982,0.1394796537877487
310,1-9740,12,1-9740,4,34,4,0,1,4.728577256202698,0.1390758016530205
311,1-8066,18,1-8066,17,86,6,0,8,11.828618049621582,0.137542070344437
312,1-5043,15,1-5043,15,123,11,0,8,16.828618049621582,0.1368180329237527
313,1-8493,10,1-8493,15,38,3,0,3,5.185731768608093,0.1364666254896866
314,1-7819,1,1-7819,1,59,0,0,11,8.014349818229675,0.1358364375971131
315,1-8578,1,1-8578,1,11,0,0,2,1.4571545124053955,0.1324685920368541
316,1-9457,1,1-9457,1,11,0,0,2,1.4571545124053955,0.1324685920368541
317,1-4531,1,1-4531,1,94,0,0,17,12.385813355445862,0.1317639718664453
318,1-1833,12,1-1833,4,124,8,0,11,16.014349818229675,0.129147982405078
319,1-5282,21,1-5282,20,17,0,0,3,2.1857317686080933,0.1285724569769466
320,1-4747,15,1-4747,15,25,1,0,3,3.1857317686080933,0.1274292707443237
321,1-8095,1,1-8095,1,46,0,0,8,5.828618049621582,0.1267090880352517
322,MLG39,21,MLG39,20,23,0,0,4,2.914309024810791,0.1267090880352517
323,1-18487,15,1-18487,15,23,0,0,4,2.914309024810791,0.1267090880352517
324,MLG32,23,MLG32,19,52,0,0,9,6.55719530582428,0.12609990972739
325,1-8018,21,1-8018,20,58,0,0,10,7.2857725620269775,0.1256167683108099
326,1-1462,1,1-1462,1,192,0,0,33,24.043049454689022,0.1252242159098386
327,1-11329,7,1-11329,10,14,1,0,1,1.7285772562026978,0.1234698040144784
328,1-20047,16,1-20047,14,20,1,0,2,2.4571545124053955,0.1228577256202697
329,1-19004,18,1-19004,17,60,3,0,6,7.371463537216186,0.1228577256202697
330,1-1836,16,1-1836,14,20,1,0,2,2.4571545124053955,0.1228577256202697
331,MLG09,21,MLG09,20,125,0,0,21,15.300122380256653,0.1224009790420532
332,1-4842,4,1-4842,9,6,0,0,1,0.7285772562026978,0.1214295427004496
333,1-7525,15,1-7525,15,6,0,0,1,0.7285772562026978,0.1214295427004496
334,1-9444,18,1-9444,17,24,0,0,4,2.914309024810791,0.1214295427004496
335,1-17758,11,1-17758,5,40,1,0,5,4.642886281013489,0.1160721570253372
336,72-12171,23,72-12171,17,19,0,0,3,2.1857317686080933,0.115038514137268
337,MLG13,1,MLG13,1,140,0,0,22,16.02869963645935,0.1144907116889953
338,1-9996,9,1-9996,13,28,1,0,3,3.1857317686080933,0.1137761345931461
339,1-8042,23,1-8042,19,52,0,0,8,5.828618049621582,0.1120888086465688
