Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,8,8,MLG62,525,20,0,436,455.2014002799988,0.8670502862476167
423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,11,7,1-7122,197,10,0,161,170.7051042318344,0.8665233717352001
123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,3,15,MLG55,92,45,0,31,75.94321882724762,0.8254697698613872
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,18,10,MLG54,595,71,0,388,458.28931951522827,0.7702341504457618
434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,5,3,MLG59,71,16,0,35,50.93589222431183,0.7174069327367864
380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,13,13,1-7004,381,13,0,245,257.5512455701828,0.6759875211815821
400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,9,1-18709,33,9,0,13,21.97618854045868,0.6659451072866266
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,20,11,1-7005,285,14,0,169,182.69045102596283,0.6410191264068871
335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,11,1-8910,137,34,0,51,84.90658581256866,0.6197561008216691
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,5,23,1-8314,36,2,0,20,21.963366985321045,0.610093527370029
365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,3,15,MLG48,159,52,0,44,95.9194073677063,0.6032667130044421
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,10,MLG65,201,94,0,24,117.95604038238525,0.5868459720516679
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,16,6,1-2545,145,56,0,29,84.94688212871552,0.5858405664049345
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,7,5,MLG45,70,17,0,21,37.9615353345871,0.5423076476369585
250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,10,7,1-9333,102,10,0,45,54.91757571697235,0.5384076050683564
347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,10,14,1-8188,140,50,0,22,71.95970368385315,0.5139978834560939
298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,14,21,1-7019,107,44,0,11,54.979851841926575,0.5138303910460428
381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,11,7,1-2335,145,14,0,60,73.89010095596313,0.5095869031445733
398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,10,14,1-0303,212,75,0,33,107.93955552577972,0.5091488468197157
314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,20,11,1-3139,93,8,0,39,46.92856562137604,0.5046082324879144
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,4,9,1-6693,98,13,0,36,48.93406057357788,0.49932714870997835
340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,13,13,1-3362,117,24,0,34,57.937723875045776,0.4951942211542374
283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,11,7,1-3535,315,41,0,115,155.789360165596,0.49456939735109845
