Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
150,150,150,150,150,1-3083,10,1-3083,3,78,7,0,31,8.494228065013885,0.10890035980787033
345,345,345,345,345,1-3584,3,1-3584,17,26,2,0,17,2.8194153904914856,0.10843905348044175
23,23,23,23,23,1-7866,10,1-7866,3,318,28,0,134,34.45892131328583,0.1083613877776284
64,64,64,64,64,MLG29,3,MLG29,7,164,15,0,57,17.747451603412628,0.10821616831349164
295,295,295,295,295,1-1942,12,1-1942,1,34,3,0,14,3.6748126745224,0.10808272572124705
311,311,311,311,311,1-8938,9,1-8938,4,30,3,0,5,3.241004526615143,0.10803348422050477
268,268,268,268,268,1-8493,17,1-8493,15,38,4,0,2,4.096401810646057,0.10780004764858045
55,55,55,55,55,1-1462,12,1-1462,1,192,19,0,35,20.687031686306,0.10774495669951041
11,11,11,11,11,MLG56,5,MLG56,13,511,50,0,97,54.67548781633377,0.10699704073646531
41,41,41,41,41,1-9283,6,1-9283,11,235,23,0,35,24.687031686306,0.10505119866513192
392,392,392,392,392,MLG33,9,MLG33,4,20,2,0,2,2.096401810646057,0.10482009053230286
487,487,487,487,487,1-4929,7,1-4929,6,10,1,0,1,1.0482009053230286,0.10482009053230286
309,309,309,309,309,1-9185,6,1-9185,11,31,3,0,4,3.1928036212921143,0.10299366520297143
247,247,247,247,247,1-6734,18,1-6734,14,44,4,0,11,4.530209958553314,0.10295931723984805
467,467,467,467,467,1-0031,5,1-0031,13,13,1,0,7,1.3374063372612,0.10287741055855384
65,65,65,65,65,1-4319,8,1-4319,5,163,15,0,33,16.590629875659943,0.10178300537214689
79,79,79,79,79,1-0129,17,1-0129,15,142,14,0,9,14.433808147907257,0.10164653625286801
493,493,493,493,493,1-0033,1,1-0033,8,10,1,0,0,1.0,0.1
489,489,489,489,489,1-7521,15,1-7521,17,10,1,0,0,1.0,0.1
18,18,18,18,18,MLG63,10,MLG63,3,380,34,0,81,37.904273331165314,0.09974808771359293
371,371,371,371,371,1-6035,18,1-6035,14,23,2,0,6,2.2892054319381714,0.09953067095383354
97,97,97,97,97,1-1833,9,1-1833,4,124,12,0,6,12.289205431938171,0.09910649541885622
197,197,197,197,197,1-6006,12,1-6006,1,57,5,0,13,5.626611769199371,0.09871248717893634
2,2,2,2,2,1-6240,6,1-6240,11,698,64,0,96,68.62728691101074,0.098319895287981
48,48,48,48,48,MLG30,14,MLG30,18,208,18,0,50,20.410045266151428,0.09812521762572803
91,91,91,91,91,1-9270,18,1-9270,14,128,11,0,32,12.542428970336914,0.09798772633075714
70,70,70,70,70,1-1224,16,1-1224,16,151,12,0,58,14.795652508735657,0.09798445370023613
377,377,377,377,377,1-9892,18,1-9892,14,22,2,0,3,2.1446027159690857,0.09748194163495844
478,478,478,478,478,1-20012,6,1-20012,11,12,1,0,3,1.1446027159690857,0.09538355966409047
169,169,169,169,169,1-7268,6,1-7268,11,70,6,0,14,6.6748126745224,0.09535446677889142
59,59,59,59,59,1-8573,8,1-8573,5,184,16,0,32,17.542428970336914,0.09533928788226584
136,136,136,136,136,1-1769,8,1-1769,5,89,8,0,10,8.482009053230286,0.09530347250820545
129,129,129,129,129,1-4531,12,1-4531,1,94,8,0,18,8.867616295814514,0.09433634357249483
56,56,56,56,56,1-8427,6,1-8427,11,189,17,0,17,17.819415390491486,0.09428262111371156
294,294,294,294,294,1-3106,9,1-3106,4,34,3,0,3,3.1446027159690857,0.09248831517556134
234,234,234,234,234,1-10451,4,1-10451,12,46,3,0,26,4.253223538398743,0.09246138126953789
354,354,354,354,354,1-7530,1,1-7530,13,25,2,0,6,2.2892054319381714,0.09156821727752686
470,470,470,470,470,1-9055,12,1-9055,1,12,1,0,2,1.0964018106460571,0.09136681755383809
477,477,477,477,477,1-8222,16,1-8222,16,12,1,0,2,1.0964018106460571,0.09136681755383809
105,105,105,105,105,1-7042,11,1-7042,2,117,10,0,14,10.6748126745224,0.09123771516685812
376,376,376,376,376,1-18487,17,1-18487,15,23,2,0,2,2.096401810646057,0.09114790481069814
480,480,480,480,480,1-5653,16,1-5653,16,11,1,0,0,1.0,0.09090909090909091
301,301,301,301,301,1-8400,2,1-8400,9,33,3,0,0,3.0,0.09090909090909091
293,293,293,293,293,1-1250,15,1-1250,17,34,3,0,1,3.0482009053230286,0.08965296780361849
115,115,115,115,115,1-8421,18,1-8421,14,109,9,0,15,9.723013579845428,0.0892019594481232
326,326,326,326,326,1-0027,3,1-0027,7,29,2,0,12,2.5784108638763428,0.08891071944401183
300,300,300,300,300,1-18709,3,1-18709,3,33,2,0,18,2.867616295814514,0.08689746350953073
29,29,29,29,29,1-3534,1,1-3534,8,279,23,0,24,24.156821727752686,0.08658359042205263
14,14,14,14,14,1-1317,7,1-1317,6,414,29,0,140,35.748126745224,0.08634813223484057
140,140,140,140,140,1-8066,15,1-8066,17,86,7,0,5,7.241004526615143,0.08419772705366445
352,352,352,352,352,1-2297,17,1-2297,15,25,2,0,2,2.096401810646057,0.08385607242584228
255,255,255,255,255,1-3564,10,1-3564,3,41,3,0,9,3.433808147907257,0.08375141824164041
0,0,0,0,0,1-6098,3,1-6098,7,1327,86,0,374,104.02713859081268,0.07839271936006985
298,298,298,298,298,1-7481,12,1-7481,1,33,2,0,12,2.5784108638763428,0.07813366254170735
33,33,33,33,33,1-6296,14,1-6296,18,254,17,0,59,19.843853414058685,0.07812540714196332
15,15,15,15,15,1-1580,11,1-1580,2,400,29,0,42,31.0244380235672,0.077561095058918
462,462,462,462,462,1-4052,15,1-4052,17,13,1,0,0,1.0,0.07692307692307693
324,324,324,324,324,1-5515,6,1-5515,11,29,2,0,4,2.1928036212921143,0.07561391797559015
222,222,222,222,222,1-8705,14,1-8705,18,48,3,0,12,3.5784108638763428,0.07455022633075714
93,93,93,93,93,MLG52,4,MLG52,12,125,8,0,26,9.253223538398743,0.07402578830718994
297,297,297,297,297,1-9630,18,1-9630,14,33,2,0,9,2.433808147907257,0.07375176205779567
417,417,417,417,417,1-5425,8,1-5425,5,17,1,0,5,1.2410045266151428,0.07300026627147899
428,428,428,428,428,1-9606,3,1-9606,7,16,1,0,3,1.1446027159690857,0.07153766974806786
450,450,450,450,450,1-11206,18,1-11206,14,14,1,0,0,1.0,0.07142857142857142
83,83,83,83,83,MLG13,12,MLG13,1,140,7,0,61,9.940255224704742,0.0710018230336053
3,3,3,3,3,1-6181,14,1-6181,18,659,34,0,246,45.85742270946503,0.06958637740434753
290,290,290,290,290,1-3509,14,1-3509,18,35,2,0,9,2.433808147907257,0.06953737565449306
231,231,231,231,231,1-7991,4,1-7991,15,46,3,0,4,3.1928036212921143,0.06940877437591553
106,106,106,106,106,1-9963,18,1-9963,14,116,7,0,21,8.0122190117836,0.06907085354985862
190,190,190,190,190,1-7819,12,1-7819,1,59,3,0,22,4.060419917106628,0.0688206765611293
427,427,427,427,427,1-3104,12,1-3104,1,16,1,0,2,1.0964018106460571,0.06852511316537857
158,158,158,158,158,1-9808,14,1-9808,18,74,4,0,22,5.060419917106628,0.06838405293387335
89,89,89,89,89,1-9831,8,1-9831,5,132,7,0,41,8.976237118244171,0.06800179635033463
131,131,131,131,131,1-9925,8,1-9925,5,93,5,0,27,6.301424443721771,0.0677572520830298
90,90,90,90,90,1-7070,6,1-7070,11,129,8,0,14,8.6748126745224,0.0672466098800186
126,126,126,126,126,1-6693,3,1-6693,7,98,5,0,32,6.542428970336914,0.06675947928915218
199,199,199,199,199,1-20167,4,1-20167,4,56,3,0,15,3.7230135798454285,0.06648238535438265
6,6,6,6,6,MLG54,4,MLG54,12,595,28,0,235,39.32721275091171,0.06609615588388523
434,434,434,434,434,1-4149,12,1-4149,1,16,1,0,1,1.0482009053230286,0.06551255658268929
291,291,291,291,291,1-0037,18,1-0037,14,35,2,0,6,2.2892054319381714,0.06540586948394775
288,288,288,288,288,1-9761,12,1-9761,1,35,2,0,6,2.2892054319381714,0.06540586948394775
152,152,152,152,152,1-10038,16,1-10038,16,76,4,0,20,4.964018106460571,0.06531602771658647
416,416,416,416,416,1-9907,6,1-9907,11,17,1,0,2,1.0964018106460571,0.06449422415565043
137,137,137,137,137,1-6611,1,1-6611,8,89,5,0,14,5.6748126745224,0.06376194016317303
296,296,296,296,296,1-0205,12,1-0205,1,34,2,0,3,2.1446027159690857,0.06307655046967899
269,269,269,269,269,1-8551,12,1-8551,1,38,2,0,8,2.3856072425842285,0.06277913796274286
406,406,406,406,406,1-3265,10,1-3265,3,19,1,0,4,1.1928036212921143,0.06277913796274286
432,432,432,432,432,1-3089,2,1-3089,9,16,1,0,0,1.0,0.0625
433,433,433,433,433,1-20641,1,1-20641,8,16,1,0,0,1.0,0.0625
437,437,437,437,437,1-4098,15,1-4098,17,16,1,0,0,1.0,0.0625
53,53,53,53,53,1-8341,12,1-8341,1,197,10,0,47,12.265442550182343,0.06226112969635707
411,411,411,411,411,1-8124,10,1-8124,3,18,1,0,2,1.0964018106460571,0.060911211702558726
238,238,238,238,238,1-4390,12,1-4390,1,45,2,0,15,2.7230135798454285,0.06051141288545397
156,156,156,156,156,1-2294,8,1-2294,5,75,4,0,11,4.530209958553314,0.060402799447377524
193,193,193,193,193,1-8094,10,1-8094,3,58,3,0,9,3.433808147907257,0.059203588757021676
204,204,204,204,204,1-8576,14,1-8576,18,55,3,0,4,3.1928036212921143,0.0580509749325839
130,130,130,130,130,1-3139,12,1-3139,1,93,4,0,28,5.3496253490448,0.057522853215535484
202,202,202,202,202,1-6787,9,1-6787,4,56,3,0,4,3.1928036212921143,0.05701435038021633
103,103,103,103,103,1-3362,1,1-3362,8,117,6,0,11,6.530209958553314,0.05581376032951551
21,21,21,21,21,MLG02,14,MLG02,18,320,14,0,79,17.807871520519257,0.055649598501622675
414,414,414,414,414,MLG06,17,MLG06,15,18,1,0,0,1.0,0.05555555555555555
405,405,405,405,405,1-9607,18,1-9607,14,19,1,0,1,1.0482009053230286,0.05516846870121203
402,402,402,402,402,1-18603,8,1-18603,5,19,1,0,1,1.0482009053230286,0.05516846870121203
1,1,1,1,1,1-9227,12,1-9227,1,801,30,0,273,43.1588471531868,0.053881207432193254
350,350,350,350,350,1-9609,4,1-9609,12,25,1,0,7,1.3374063372612,0.053496253490447995
98,98,98,98,98,1-5043,17,1-5043,15,123,6,0,12,6.578410863876343,0.0534830151534662
35,35,35,35,35,1-7496,1,1-7496,8,246,12,0,24,13.156821727752686,0.0534830151534662
208,208,208,208,208,1-5355,18,1-5355,14,53,2,0,17,2.8194153904914856,0.05319651680172614
72,72,72,72,72,1-9497,3,1-9497,7,150,7,0,20,7.964018106460571,0.053093454043070476
99,99,99,99,99,1-8826,12,1-8826,1,123,5,0,29,6.397826254367828,0.05201484759648641
375,375,375,375,375,1-7213,2,1-7213,9,23,1,0,4,1.1928036212921143,0.05186102701270062
16,16,16,16,16,1-7140,14,1-7140,18,397,14,0,136,20.555323123931885,0.0517766325539846
261,261,261,261,261,1-5214,1,1-5214,8,40,2,0,1,2.0482009053230286,0.05120502263307571
325,325,325,325,325,1-9338,16,1-9338,15,29,1,0,10,1.4820090532302856,0.05110376045621674
111,111,111,111,111,1-0272,1,1-0272,8,111,5,0,12,5.578410863876343,0.0502559537286157
78,78,78,78,78,1-1570,18,1-1570,14,142,4,0,65,7.133058845996857,0.05023280877462575
186,186,186,186,186,1-19004,15,1-19004,17,60,3,0,0,3.0,0.05
249,249,249,249,249,1-6916,12,1-6916,1,43,2,0,3,2.1446027159690857,0.049874481766722926
358,358,358,358,358,1-8627,6,1-8627,11,25,1,0,5,1.2410045266151428,0.049640181064605715
102,102,102,102,102,1-17907,1,1-17907,8,119,5,0,17,5.819415390491486,0.048902650340264586
80,80,80,80,80,1-0053,3,1-0053,7,142,5,0,40,6.928036212921143,0.048788987414937625
86,86,86,86,86,1-8910,12,1-8910,1,137,5,0,33,6.590629875659943,0.04810678741357623
52,52,52,52,52,1-7122,22,1-7122,10,197,0,0,195,9.39917653799057,0.04771155603040898
370,370,370,370,370,1-7066,12,1-7066,1,23,1,0,2,1.0964018106460571,0.04766964394113292
62,62,62,62,62,1-6878,14,1-6878,18,167,2,0,123,7.928711354732513,0.047477313501392296
49,49,49,49,49,1-6974,20,1-6974,20,207,0,0,203,9.784783780574799,0.047269486862680184
363,363,363,363,363,1-5167,20,1-5167,20,24,0,0,23,1.108620822429657,0.046192534267902374
245,245,245,245,245,1-1183,22,1-1183,10,45,0,0,43,2.0726389288902283,0.0460586428642273
334,334,334,334,334,1-18994,10,1-18994,3,28,1,0,6,1.2892054319381714,0.04604305114064898
139,139,139,139,139,MLG11,17,MLG11,15,87,4,0,0,4.0,0.04597701149425287
344,344,344,344,344,1-2103,18,1-2103,14,26,1,0,4,1.1928036212921143,0.04587706235738901
142,142,142,142,142,1-8084,3,1-8084,7,82,3,0,15,3.7230135798454285,0.045402604632261326
60,60,60,60,60,1-3068,1,1-3068,8,180,7,0,23,8.108620822429657,0.04504789345794254
323,323,323,323,323,1-13247,1,1-13247,8,29,1,0,6,1.2892054319381714,0.04445535972200591
141,141,141,141,141,1-8820,8,1-8820,5,83,3,0,14,3.6748126745224,0.04427485150026988
25,25,25,25,25,1-18028,5,1-18028,13,309,9,0,87,13.193478763103485,0.04269734227541581
362,362,362,362,362,1-1827,6,1-1827,11,24,1,0,0,1.0,0.041666666666666664
330,330,330,330,330,1-9818,9,1-9818,4,28,1,0,3,1.1446027159690857,0.040878668427467346
235,235,235,235,235,1-1989,24,1-1989,19,46,0,0,39,1.879835307598114,0.04086598494778509
232,232,232,232,232,1-8095,12,1-8095,1,46,1,0,18,1.8676162958145142,0.040600354256837265
88,88,88,88,88,1-8267,1,1-8267,8,133,3,0,48,5.313643455505371,0.03995220643237121
209,209,209,209,209,1-19897,11,1-19897,2,53,2,0,2,2.096401810646057,0.03955475114426523
340,340,340,340,340,1-3519,18,1-3519,14,27,0,0,22,1.0604199171066284,0.03927481174468994
346,346,346,346,346,1-9805,17,1-9805,15,26,1,0,0,1.0,0.038461538461538464
153,153,153,153,153,1-9516,12,1-9516,1,76,2,0,18,2.867616295814514,0.03773179336598045
289,289,289,289,289,1-5549,8,1-5549,5,35,1,0,6,1.2892054319381714,0.03683444091251918
318,318,318,318,318,1-9902,15,1-9902,17,30,1,0,2,1.0964018106460571,0.03654672702153524
177,177,177,177,177,1-9498,18,1-9498,14,64,2,0,7,2.3374063372612,0.03652197401970625
545,545,545,545,545,1-4926,24,1-4926,19,4,0,0,3,0.1446027159690857,0.03615067899227142
183,183,183,183,183,1-19915,18,1-19915,14,62,2,0,4,2.1928036212921143,0.0353678003434212
196,196,196,196,196,1-6743,9,1-6743,4,58,2,0,1,2.0482009053230286,0.03531380871246601
328,328,328,328,328,1-9110,15,1-9110,17,29,1,0,0,1.0,0.034482758620689655
180,180,180,180,180,1-10539,20,1-10539,20,63,0,0,45,2.1690407395362854,0.03442921808787754
108,108,108,108,108,1-8328,1,1-8328,8,114,3,0,19,3.9158172011375427,0.03434927369418897
266,266,266,266,266,1-9496,8,1-9496,5,39,1,0,7,1.3374063372612,0.034292470186184615
28,28,28,28,28,1-7005,12,1-7005,1,285,3,0,139,9.69992583990097,0.03403482750842446
305,305,305,305,305,1-8127,11,1-8127,2,32,1,0,1,1.0482009053230286,0.03275627829134464
178,178,178,178,178,1-0405,5,1-0405,13,64,2,0,2,2.096401810646057,0.03275627829134464
272,272,272,272,272,1-19229,10,1-19229,3,38,1,0,5,1.2410045266151428,0.032658013858293235
263,263,263,263,263,1-6061,4,1-6061,12,40,1,0,6,1.2892054319381714,0.03223013579845428
547,547,547,547,547,1-9838,5,1-9838,13,3,0,0,2,0.09640181064605713,0.03213393688201904
175,175,175,175,175,1-19547,1,1-19547,8,66,2,0,2,2.096401810646057,0.031763663797667534
104,104,104,104,104,1-9394,22,1-9394,10,117,0,0,76,3.663268804550171,0.03130998978248009
424,424,424,424,424,1-1177,22,1-1177,10,17,0,0,11,0.5302099585533142,0.031188821091371423
258,258,258,258,258,1-17758,8,1-17758,5,40,1,0,5,1.2410045266151428,0.031025113165378572
224,224,224,224,224,1-9277,12,1-9277,1,48,1,0,10,1.4820090532302856,0.030875188608964283
229,229,229,229,229,1-18423,12,1-18423,1,47,1,0,9,1.433808147907257,0.030506556338452277
302,302,302,302,302,1-9500,17,1-9500,15,33,1,0,0,1.0,0.030303030303030304
30,30,30,30,30,1-10785,18,1-10785,14,279,3,0,106,8.109295964241028,0.02906557693276354
118,118,118,118,118,MLG15,9,MLG15,4,105,3,0,1,3.0482009053230286,0.02903048481260027
107,107,107,107,107,MLG37,11,MLG37,2,116,3,0,7,3.3374063372612,0.02877074428673448
40,40,40,40,40,1-7807,1,1-7807,8,239,5,0,38,6.8316344022750854,0.02858424436098362
116,116,116,116,116,MLG08,17,MLG08,15,107,3,0,0,3.0,0.028037383177570093
