,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-1390,15,24,1-1390,98,0,1,7,1006.2500967383384,10.267858129983043
1,1-1005,2,24,1-1005,125,0,1,26,1023.2146450281144,8.185717160224915
2,MLG55,22,5,MLG55,92,11,0,63,67.25087064504623,0.7309877244026765
3,1-11350,22,5,1-11350,100,44,0,29,69.89325791597366,0.6989325791597366
4,1-8084,13,8,1-8084,82,16,0,42,53.50058043003082,0.652446102805254
5,1-7024,11,4,1-7024,498,68,0,282,319.7896114587784,0.6421478141742538
6,1-7441,12,7,1-7441,111,53,0,20,70.85741925239563,0.6383551283999607
7,1-7042,19,6,1-7042,117,53,0,23,73.53603214025497,0.6285130952158545
8,1-0278,19,6,1-0278,79,18,0,34,48.35761272907257,0.6121216801148427
9,MLG51,16,20,MLG51,248,71,0,82,144.21541893482208,0.5815137860275084
10,1-3083,19,6,1-3083,78,33,0,12,43.71445155143738,0.5604416865568894
11,1-8544,15,24,1-8544,54,0,0,33,29.46474176645279,0.5456433660454221
12,MLG54,19,6,MLG54,595,136,0,187,302.96687000989914,0.5091880168233599
13,1-5002,3,11,1-5002,45,13,0,11,22.8215805888176,0.5071462353070577
14,1-0129,12,7,1-0129,142,54,0,19,70.96454828977585,0.499750340068844
15,MLG52,19,6,MLG52,125,49,0,15,62.39306443929672,0.4991445155143738
16,1-3534,5,3,1-3534,279,68,0,79,138.53680604696274,0.4965476919245976
17,1-9491,1,9,1-9491,80,20,0,22,39.64316117763519,0.4955395147204399
18,1-6611,5,3,1-6611,89,17,0,29,42.89325791597366,0.4819467181570074
19,1-0272,5,3,1-0272,111,49,0,5,53.46435481309891,0.4816608541720622
20,1-2545,21,21,1-2545,145,69,0,0,69.0,0.4758620689655172
21,1-9997,2,16,1-9997,16,4,0,4,7.571483850479126,0.4732177406549454
22,MLG59,2,16,MLG59,71,13,0,23,33.536032140254974,0.4723384808486616
23,MLG57,16,20,MLG57,629,89,0,231,295.2531923651695,0.4694009417570263
24,1-3516,5,3,1-3516,156,38,0,38,71.9290965795517,0.4610839524330237
25,1-7530,2,16,1-7530,25,6,0,6,11.357225775718687,0.4542890310287475
26,MLG65,2,16,MLG65,201,38,0,59,90.67938679456712,0.4511412278336672
27,MLG56,7,2,MLG56,511,148,0,91,229.2512575984001,0.4486325980399219
28,1-8488,3,11,1-8488,23,4,0,7,10.25009673833847,0.4456563799277596
29,1-6858,1,13,1-6858,23,4,0,7,10.25009673833847,0.4456563799277596
30,1-19915,16,20,1-19915,62,4,0,26,27.21464502811432,0.4389458875502309
31,MLG29,13,8,MLG29,164,33,0,43,71.3934513926506,0.4353259231259183
32,1-9770,16,20,1-9770,50,1,0,23,21.53603214025497,0.4307206428050995
33,MLG58,1,9,MLG58,71,10,0,23,30.53603214025497,0.430084959721901
34,1-1258,12,7,1-1258,435,143,0,49,186.7506771683693,0.4293119015364811
35,1-1131,1,9,1-1131,138,36,0,26,59.21464502811432,0.4290916306385096
36,MLG31,3,11,MLG31,33,7,0,8,14.142967700958252,0.4285747788169167
37,1-6098,13,8,1-6098,1327,228,0,371,559.2551271319389,0.4214432005515742
38,MLG67,11,4,MLG67,27,6,0,6,11.357225775718687,0.4206379916932847
39,1-6561,12,7,1-6561,65,20,0,8,27.14296770095825,0.4175841184762808
40,1-6692,8,10,1-6692,71,10,0,22,29.6431611776352,0.417509312361059
41,1-4098,10,17,1-4098,16,4,0,3,6.6786128878593445,0.417413305491209
42,1-8157,10,17,1-8157,75,25,0,7,31.25009673833847,0.4166679565111796
