Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
424,1-4700,6,6,1-4700,31,21,0,1,21.634232580661774,0.6978784703439281
389,1-0278,15,16,1-0278,79,36,0,16,46.14772129058838,0.5841483707669415
270,1-1390,11,17,1-1390,98,38,0,23,52.587349355220795,0.5366056056655183
412,1-6858,13,9,1-6858,23,2,0,15,11.513488709926605,0.5005864656489828
85,1-8084,9,15,1-8084,82,27,0,22,40.95311677455902,0.4994282533482807
73,1-5355,20,8,1-5355,53,11,0,24,26.22158193588257,0.49474682897891636
236,1-7024,3,7,1-7024,498,77,0,265,245.07163387537003,0.49211171460917674
149,MLG58,10,19,MLG58,71,30,0,6,33.80539548397064,0.4761323307601499
170,1-5043,17,6,1-5043,123,56,0,2,57.26846516132355,0.4655972777343378
440,MLG52,10,19,MLG52,125,51,0,11,57.97655838727951,0.4638124670982361
327,P-16616,20,8,P-16616,28,11,0,2,12.268465161323547,0.4381594700472696
370,MLG62,13,9,MLG62,525,42,0,296,229.732843875885,0.4375863692874
435,1-9610,8,14,1-9610,49,16,0,8,21.07386064529419,0.43007878867947325
483,1-9491,8,14,1-9491,80,28,0,10,34.34232580661774,0.4292790725827217
437,1-6980,7,13,1-6980,128,28,0,41,54.00353580713272,0.4219026234932244
190,1-2382,11,17,1-2382,139,32,0,41,58.00353580713272,0.4172916245117462
302,MLG51,12,12,MLG51,248,59,0,65,100.22511774301529,0.404133539286352
378,1-6561,20,8,1-6561,65,20,0,9,25.708093225955963,0.39550912655316867
250,1-9333,4,22,1-9333,102,3,0,58,39.78548967838287,0.3900538203763027
296,1-9404,16,18,1-9404,100,16,0,36,38.83237290382385,0.38832372903823853
398,1-0303,3,7,1-0303,212,29,0,84,82.27553677558899,0.3880921546018349
524,1-9338,16,18,1-9338,29,4,0,11,10.97655838727951,0.37850201335446587
197,1-8646,9,8,1-8646,20,5,0,4,7.536930322647095,0.37684651613235476
404,1-4682,20,10,1-4682,16,6,0,0,6.0,0.375
322,1-0296,14,16,1-0296,41,9,0,10,15.342325806617737,0.3742030684540911
227,1-3068,6,20,1-3068,180,7,0,95,67.2520951628685,0.373622750904825
251,1-7268,18,1,1-7268,70,26,0,0,26.0,0.37142857142857144
209,1-9938,16,18,1-9938,55,9,0,18,20.416186451911926,0.37120339003476227
350,1-2282,11,17,1-2282,219,47,0,53,80.614326775074,0.36810194874463015
526,1-5002,9,15,1-5002,45,14,0,4,16.536930322647095,0.36748734050326876
364,1-7682,19,11,1-7682,141,27,0,38,51.1008380651474,0.36241729124218014
479,1-9286,14,10,1-9286,81,13,0,25,28.855814516544342,0.35624462366104126
162,1-8067,16,18,1-8067,322,76,0,61,114.6881874203682,0.35617449509431115
399,MLG60,15,16,MLG60,47,9,0,12,16.610790967941284,0.35342108442428266
423,1-7122,10,6,1-7122,197,65,0,6,68.80539548397064,0.34926596692370887
282,1-1608,7,13,1-1608,307,56,0,79,106.10437387228012,0.3456168530041698
353,MLG50,10,19,MLG50,319,96,0,20,108.68465161323547,0.34070423703208613
231,1-8450,11,17,1-8450,52,12,0,9,17.708093225955963,0.340540254345307
71,1-6532,19,11,1-6532,27,6,0,5,9.171162903308868,0.3396727001225507
203,1-1250,8,14,1-1250,34,9,0,4,11.536930322647095,0.33932148007785573
360,1-6611,6,20,1-6611,89,4,0,41,30.00353580713272,0.3371183798554238
239,1-7042,6,20,1-7042,117,2,0,59,39.41972225904465,0.33692070306875765
345,1-1131,15,16,1-1131,138,30,0,26,46.490047097206116,0.33688439925511676
540,1-5413,14,10,1-5413,39,8,0,8,13.07386064529419,0.33522719603318435
183,1-9496,4,22,1-9496,39,8,0,8,13.07386064529419,0.33522719603318435
447,1-7152,6,20,1-7152,109,4,0,51,36.34586161375046,0.333448271685784
276,1-9495,8,14,1-9495,18,6,0,0,6.0,0.3333333333333333
122,MLG42,12,12,MLG42,14,4,0,1,4.634232580661774,0.3310166129044124
285,1-18615,17,6,1-18615,22,6,0,2,7.268465161323547,0.33038478006016125
166,MLG40,8,14,MLG40,51,13,0,6,16.805395483970642,0.32951755850922826
523,1-9861,3,7,1-9861,8,2,0,1,2.6342325806617737,0.3292790725827217
234,MLG29,9,15,MLG29,164,26,0,44,53.90623354911804,0.32869654603120757
105,1-1258,3,7,1-1258,435,37,0,167,142.9168409705162,0.3285444620011867
390,MLG64,20,8,MLG64,245,72,0,13,80.24502354860306,0.3275307083616451
484,MLG31,19,11,MLG31,33,7,0,6,10.805395483970642,0.32743622678698914
220,MLG73,2,5,MLG73,10,2,0,2,3.2684651613235474,0.3268465161323547
433,1-5654,11,17,1-5654,15,3,0,3,4.902697741985321,0.3268465161323547
356,1-9761,6,20,1-9761,35,0,0,18,11.416186451911926,0.3261767557689122
363,1-10785,3,7,1-10785,279,6,0,134,90.98716580867767,0.32611887386622823
486,1-8678,14,10,1-8678,17,3,0,4,5.536930322647095,0.3257017836851232
292,1-9997,9,15,1-9997,16,2,0,5,5.171162903308868,0.3231976814568043
533,1-7530,6,20,1-7530,25,3,0,8,8.07386064529419,0.3229544258117676
