Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,MLG45,20,16,MLG45,70,12,1,10,1015.71676415205,14.510239487886428
4,4,4,4,4,4,4,4,4,1-6240,20,16,1-6240,698,61,1,123,1106.7161990702152,1.58555329379687
251,251,251,251,251,251,251,251,251,1-7268,6,14,1-7268,70,33,0,7,35.60173490643501,0.5085962129490716
399,399,399,399,399,399,399,399,399,MLG60,15,8,MLG60,47,21,0,6,23.23005849123001,0.4942565636431917
140,140,140,140,140,140,140,140,140,1-2294,4,1,1-2294,75,37,0,0,37.0,0.49333333333333335
459,459,459,459,459,459,459,459,459,1-2545,15,8,1-2545,145,57,0,17,63.31849905848503,0.4366793038516209
443,443,443,443,443,443,443,443,443,1-3447,8,19,1-3447,110,42,0,15,47.57514622807503,0.4325013293461366
166,166,166,166,166,166,166,166,166,MLG40,14,12,MLG40,51,19,0,8,21.973411321640015,0.43085120238509833
268,268,268,268,268,268,268,268,268,MLG44,14,12,MLG44,59,22,0,7,24.601734906435013,0.41697855773618664
547,547,547,547,547,547,547,547,547,MLG67,16,6,MLG67,27,5,0,16,10.94682264328003,0.4054378756770381
353,353,353,353,353,353,353,353,353,MLG50,7,14,MLG50,319,109,0,29,119.77861604094505,0.3754815549872886
300,300,300,300,300,300,300,300,300,1-4020,17,17,1-4020,37,9,0,13,13.831793397665024,0.3738322539909466
483,483,483,483,483,483,483,483,483,1-9491,20,16,1-9491,80,24,0,13,28.831793397665024,0.3603974174708128
332,332,332,332,332,332,332,332,332,MLG78,20,16,MLG78,80,24,0,12,28.460116982460022,0.3557514622807503
427,427,427,427,427,427,427,427,427,1-9379,8,19,1-9379,58,18,0,5,19.85838207602501,0.3423858978625002
327,327,327,327,327,327,327,327,327,P-16616,8,12,P-16616,28,9,0,1,9.371676415205002,0.33470272911446436
346,346,346,346,346,346,346,346,346,MLG32,14,12,MLG32,52,13,0,9,16.345087736845016,0.3143286103239426
438,438,438,438,438,438,438,438,438,MLG10,17,17,MLG10,60,8,0,29,18.778616040945053,0.3129769340157509
485,485,485,485,485,485,485,485,485,1-5980,8,11,1-5980,29,4,0,13,8.831793397665024,0.30454459991948357
457,457,457,457,457,457,457,457,457,1-8503,11,6,1-8503,16,3,0,5,4.858382076025009,0.30364887975156307
153,153,153,153,153,153,153,153,153,1-1350,20,16,1-1350,195,41,0,47,58.468791514635086,0.29983995648530815
499,499,499,499,499,499,499,499,499,1-8627,20,16,1-8627,25,3,0,12,7.460116982460022,0.29840467929840087
114,114,114,114,114,114,114,114,114,1-7496,3,5,1-7496,246,62,0,28,72.40693962574005,0.29433715295016283
350,350,350,350,350,350,350,350,350,1-2282,8,19,1-2282,219,52,0,32,63.89364528656006,0.29175180496146147
305,305,305,305,305,305,305,305,305,1-7866,2,4,1-7866,318,26,0,177,91.78672549128532,0.2886375015449224
544,544,544,544,544,544,544,544,544,1-5799,8,1,1-5799,7,2,0,0,2.0,0.2857142857142857
403,403,403,403,403,403,403,403,403,1-1770,7,12,1-1770,35,10,0,0,10.0,0.2857142857142857
285,285,285,285,285,285,285,285,285,1-18615,8,16,1-18615,22,4,0,6,6.230058491230011,0.28318447687409143
434,434,434,434,434,434,434,434,434,MLG59,17,17,MLG59,71,16,0,11,20.08844056725502,0.28293578263739466
190,190,190,190,190,190,190,190,190,1-2382,8,19,1-2382,139,36,0,8,38.973411321640015,0.2803842541125181
387,387,387,387,387,387,387,387,387,1-10539,20,16,1-10539,63,15,0,7,17.601734906435013,0.27939261756246053
364,364,364,364,364,364,364,364,364,1-7682,20,16,1-7682,141,23,0,44,39.35376226902008,0.27910469694340484
562,562,562,562,562,562,562,562,562,1-0003,20,16,1-0003,17,4,0,2,4.743352830410004,0.2790207547300002
394,394,394,394,394,394,394,394,394,1-2423,3,5,1-2423,79,9,0,35,22.008674532175064,0.2785908168629755
414,414,414,414,414,414,414,414,414,1-8285,8,19,1-8285,72,17,0,8,19.973411321640015,0.27740849057833356
199,199,199,199,199,199,199,199,199,MLG39,8,19,MLG39,23,6,0,1,6.371676415205002,0.2770294093567392
331,331,331,331,331,331,331,331,331,MLG75,15,8,MLG75,185,46,0,12,50.46011698246002,0.2727573890943785
244,244,244,244,244,244,244,244,244,MLG57,6,7,MLG57,629,101,0,189,171.24684247374535,0.27225253175476205
404,404,404,404,404,404,404,404,404,1-4682,16,14,1-4682,16,1,0,9,4.3450877368450165,0.27156798355281353
209,209,209,209,209,209,209,209,209,1-9938,15,13,1-9938,55,6,0,24,14.920233964920044,0.2712769811803644
161,161,161,161,161,161,161,161,161,MLG41,14,12,MLG41,66,15,0,7,17.601734906435013,0.2666929531278032
57,57,57,57,57,57,57,57,57,1-1224,10,13,1-1224,151,31,0,24,39.920233964920044,0.2643724103637089
138,138,138,138,138,138,138,138,138,1-5515,2,16,1-5515,29,5,0,7,7.601734906435013,0.2621287898770694
322,322,322,322,322,322,322,322,322,1-0296,18,15,1-0296,41,7,0,10,10.716764152050018,0.2613844915134151
