,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
58,MLG57,11,MLG57,4,629,98,0,94,107.31198728084564,0.1706072929743174
59,1-5775,12,1-5775,6,244,39,0,25,41.47659236192703,0.1699860342701927
60,1-5891,11,1-5891,4,96,13,0,33,16.269101917743683,0.1694698116431633
61,1-9997,9,1-9997,11,16,2,0,7,2.693445861339569,0.168340366333723
62,MLG55,17,MLG55,20,92,13,0,25,15.476592361927032,0.168223830020946
63,1-6543,7,1-6543,18,12,2,0,0,2.0,0.1666666666666666
64,1-8124,13,1-8124,8,18,2,0,10,2.990636944770813,0.1661464969317118
65,1-19915,18,1-19915,21,62,10,0,3,10.297191083431244,0.1660837271521168
66,1-3087,11,1-3087,4,26,4,0,3,4.297191083431244,0.1652765801319709
67,1-8172,3,1-8172,19,40,6,0,6,6.594382166862488,0.1648595541715622
68,1-2545,7,1-2545,18,145,18,0,59,23.8447579741478,0.1644466067182606
69,1-1942,9,1-1942,12,34,4,0,16,5.585019111633301,0.1642652679892147
70,1-5163,17,1-5163,20,16,2,0,6,2.594382166862488,0.1621488854289055
71,1-9436,8,1-9436,11,21,3,0,4,3.396254777908325,0.1617264179956345
72,1-10785,5,1-10785,15,279,32,0,130,44.87828028202057,0.1608540511900378
73,MLG11,7,MLG11,18,87,12,0,19,13.882210195064545,0.1595656344260292
74,MLG10,12,MLG10,6,60,7,0,25,9.476592361927032,0.1579432060321172
75,1-7995,11,1-7995,4,14,2,0,2,2.1981273889541626,0.1570090992110116
76,MLG78,3,MLG78,19,80,11,0,15,12.48595541715622,0.1560744427144527
77,MLG69,3,MLG69,19,576,60,0,299,89.62004464864731,0.1555903552927904
78,1-2103,18,1-2103,21,26,4,0,0,4.0,0.1538461538461538
79,1-11330,8,1-11330,11,14,2,0,1,2.0990636944770813,0.1499331210340772
80,1-9588,14,1-9588,9,14,2,0,1,2.0990636944770813,0.1499331210340772
81,1-7004,3,1-7004,19,381,26,0,314,57.10600006580353,0.1498845146084082
82,1-4855,9,1-4855,12,22,3,0,3,3.297191083431244,0.1498723219741474
83,1-8590,6,1-8590,16,24,3,0,6,3.594382166862488,0.1497659236192703
84,1-10468,13,1-10468,8,549,60,0,217,81.49682170152664,0.1484459411685366
85,1-3639,17,1-3639,20,17,2,0,5,2.4953184723854065,0.1467834395520827
86,1-9971,5,1-9971,15,15,2,0,2,2.1981273889541626,0.1465418259302775
87,1-3596,17,1-3596,20,223,25,0,77,32.62790447473526,0.1463134729808756
88,1-9892,4,1-9892,17,22,3,0,2,3.1981273889541626,0.1453694267706437
89,1-1608,10,1-1608,2,307,35,0,95,44.41105097532272,0.1446614038284127
90,1-11329,2,1-11329,5,14,2,0,0,2.0,0.1428571428571428
91,1-0272,22,1-0272,10,111,11,0,49,15.854121029376984,0.1428299191835764
92,1-5515,2,1-5515,5,29,4,0,1,4.099063694477081,0.1413470239474855
93,1-2701,4,1-2701,17,61,8,0,6,8.594382166862488,0.1408915109321719
94,1-7268,11,1-7268,4,70,5,0,49,9.854121029376984,0.1407731575625283
95,1-4319,13,1-4319,8,163,17,0,59,22.8447579741478,0.1401518894119496
96,1-8067,13,1-8067,8,322,35,0,101,45.00543314218521,0.1397684259074074
97,1-3108,6,1-3108,16,18,2,0,5,2.4953184723854065,0.1386288040214114
98,1-7839,17,1-7839,20,24,3,0,3,3.297191083431244,0.1373829618096351
99,1-5531,4,1-5531,17,8,1,0,1,1.0990636944770813,0.1373829618096351
100,1-18563,15,1-18563,1,8,1,0,1,1.0990636944770813,0.1373829618096351
101,1-3265,7,1-3265,18,19,2,0,6,2.594382166862488,0.1365464298348677
102,1-9404,13,1-9404,8,100,10,0,35,13.467229306697844,0.1346722930669784
103,1-1005,8,1-1005,11,125,15,0,18,16.783146500587463,0.1342651720046997
104,1-1957,4,1-1957,17,47,6,0,3,6.297191083431244,0.1339827890091754
105,1-19222,8,1-19222,11,15,2,0,0,2.0,0.1333333333333333
106,1-7842,22,1-7842,10,21,2,0,8,2.7925095558166504,0.1329766455150786
107,1-9674,13,1-9674,8,144,15,0,41,19.061611473560333,0.1323723018997245
108,1-8023,11,1-8023,4,16,2,0,1,2.0990636944770813,0.1311914809048175
109,1-19448,11,1-19448,4,45,5,0,9,5.891573250293732,0.1309238500065273
110,1-20167,8,1-20167,11,56,7,0,3,7.297191083431244,0.1303069836327008
111,MLG49,21,MLG49,3,185,24,0,0,24.0,0.1297297297297297
112,1-5282,4,1-5282,17,17,2,0,2,2.1981273889541626,0.1293016111149507
113,1-19166,3,1-19166,19,45,5,0,8,5.79250955581665,0.1287224345737033
114,1-9417,13,1-9417,8,76,7,0,28,9.773783445358276,0.1286024137547141
115,1-9645,12,1-9645,6,69,6,0,29,8.872847139835358,0.1285919875338457
116,1-7897,4,1-7897,17,95,11,0,12,12.188764333724976,0.1283027824602629
117,1-18371,4,1-18371,17,120,14,0,14,15.386891722679138,0.1282240976889928
118,1-9497,8,1-9497,11,150,18,0,12,19.188764333724976,0.1279250955581665
119,1-3584,18,1-3584,21,26,3,0,3,3.297191083431244,0.1268150416704324
120,1-4649,9,1-4649,12,244,27,0,39,30.86348408460617,0.1264896888713367
121,1-4682,18,1-4682,21,16,2,0,0,2.0,0.125
122,1-9115,2,1-9115,5,16,2,0,0,2.0,0.125
123,1-5355,18,1-5355,21,53,6,0,6,6.594382166862488,0.1244223050351412
124,1-1580,7,1-1580,18,400,40,0,91,49.0147961974144,0.122536990493536
125,1-9752,15,1-9752,1,22,2,0,7,2.693445861339569,0.1224293573336167
126,1-8188,5,1-8188,3,140,9,0,81,17.024159252643585,0.1216011375188827
127,1-5981,7,1-5981,18,28,3,0,4,3.396254777908325,0.1212948134967259
128,1-9333,4,1-9333,17,102,9,0,34,12.368165612220764,0.1212565256100074
129,1-3447,9,1-3447,12,110,10,0,33,13.269101917743685,0.1206281992522153
130,1-6538,4,1-6538,17,44,5,0,2,5.198127388954163,0.1181392588398673
131,1-9457,13,1-9457,8,11,1,0,3,1.297191083431244,0.117926462130113
132,1-6900,5,1-6900,15,67,7,0,9,7.891573250293732,0.1177846753775183
133,1-9768,3,1-9768,19,241,18,0,104,28.30262422561645,0.117438274795089
134,MLG62,14,MLG62,9,525,61,0,1,61.09906369447708,0.1163791689418611
135,1-9650,13,1-9650,8,25,2,0,9,2.891573250293732,0.1156629300117492
136,1-2324,11,1-2324,5,25,2,0,9,2.891573250293732,0.1156629300117492
137,1-1592,20,1-1592,13,32,3,0,7,3.693445861339569,0.1154201831668615
138,1-8074,14,1-8074,9,145,15,0,17,16.684082806110382,0.1150626400421405
139,1-1204,17,1-1204,20,39,3,0,15,4.48595541715622,0.1150244978758005
140,1-8928,17,1-8928,20,39,3,0,15,4.48595541715622,0.1150244978758005
141,1-5913,15,1-5913,1,14,1,0,6,1.5943821668624878,0.1138844404901777
142,1-0278,3,1-0278,19,79,7,0,20,8.981273889541626,0.1136870112600205
143,MLG64,20,MLG64,13,245,22,0,57,27.64663058519364,0.1128433901436474
144,1-1224,13,1-1224,8,151,10,0,71,17.033522307872772,0.1128047834958461
145,1-9630,6,1-9630,16,33,3,0,7,3.693445861339569,0.1119226018587748
146,1-8100,2,1-8100,5,19,2,0,1,2.0990636944770813,0.1104770365514253
147,1-10060,13,1-10060,8,36,0,0,40,3.962547779083252,0.1100707716412014
148,1-7019,5,1-7019,15,107,9,0,28,11.773783445358276,0.1100353593024138
149,1-4929,18,1-4929,21,10,1,0,1,1.0990636944770813,0.1099063694477081
150,1-8646,6,1-8646,16,20,2,0,2,2.1981273889541626,0.1099063694477081
151,1-2382,22,1-2382,10,139,12,0,33,15.269101917743685,0.1098496540844869
152,1-18935,6,1-18935,16,30,2,0,13,3.287828028202057,0.1095942676067352
153,1-10038,17,1-10038,20,76,7,0,13,8.287828028202057,0.1090503687921323
154,1-18487,20,1-18487,13,23,2,0,5,2.4953184723854065,0.1084921074950176
155,1-6858,18,1-6858,21,23,2,0,5,2.4953184723854065,0.1084921074950176
156,1-2335,4,1-2335,17,145,15,0,7,15.693445861339567,0.1082306611126866
157,MLG30,15,MLG30,1,208,15,0,73,22.23164969682693,0.1068829312347448
158,1-1989,11,1-1989,4,46,4,0,9,4.891573250293732,0.1063385489194289
159,1-1317,13,1-1317,8,414,25,0,189,43.723038256168365,0.1056112035173148
160,MLG32,20,MLG32,13,52,4,0,15,5.48595541715622,0.1054991426376196
161,1-1350,10,1-1350,2,195,13,0,74,20.330713391304016,0.1042600686733539
162,1-1972,10,1-1972,2,32,3,0,3,3.297191083431244,0.1030372213572263
163,1-8157,4,1-8157,17,75,6,0,17,7.684082806110382,0.102454437414805
164,1-8551,1,1-8551,14,38,3,0,9,3.891573250293732,0.1024098223761508
165,1-17733,13,1-17733,8,74,5,0,26,7.575656056404114,0.1023737304919474
166,1-1570,18,1-1570,21,142,14,0,5,14.495318472385406,0.1020797075520099
167,1-5197,13,1-5197,8,72,5,0,23,7.27846497297287,0.1010897912912898
168,1-3083,11,1-3083,4,78,6,0,19,7.882210195064545,0.1010539768598018
169,MLG56,10,MLG56,2,511,43,0,83,51.22228664159775,0.1002393084962774
170,1-6718,4,1-6718,17,20,2,0,0,2.0,0.1
171,1-9839,18,1-9839,21,20,2,0,0,2.0,0.1
172,1-3564,18,1-3564,21,41,4,0,1,4.099063694477081,0.0999771632799288
173,1-8705,5,1-8705,5,48,4,0,8,4.79250955581665,0.0998439490795135
174,1-9995,15,1-9995,1,24,1,0,14,2.386891722679138,0.0994538217782974
175,1-19568,15,1-19568,1,2,0,0,2,0.1981273889541626,0.0990636944770813
176,1-7527,15,1-7527,1,1,0,0,1,0.0990636944770813,0.0990636944770813
177,1-7024,5,1-7024,15,498,37,0,122,49.08577072620392,0.0985658046710922
178,1-3106,8,1-3106,11,34,3,0,3,3.297191083431244,0.096976208336213
179,1-9286,22,1-9286,10,81,5,0,28,7.773783445358276,0.0959726351278799
180,MLG07,20,MLG07,13,90,2,0,67,8.637267529964447,0.0959696392218271
181,1-1258,5,1-1258,15,435,24,0,179,41.73240131139755,0.0959365547388449
182,1-7204,20,1-7204,13,26,0,0,25,2.4765923619270325,0.0952535523818089
183,1-18202,11,1-18202,4,23,0,0,22,2.179401278495789,0.0947565773259038
184,1-19897,4,1-19897,17,53,5,0,0,5.0,0.0943396226415094
185,1-4634,8,1-4634,11,48,4,0,5,4.495318472385407,0.0936524681746959
186,1-5036,15,1-5036,1,14,1,0,3,1.297191083431244,0.0926565059593745
187,1-6927,13,1-6927,8,179,9,0,76,16.52884078025818,0.0923398926271406
188,1-4052,17,1-4052,20,13,1,0,2,1.1981273889541626,0.0921636453041663
189,1-9805,17,1-9805,20,26,2,0,4,2.396254777908325,0.0921636453041663
190,1-2573,6,1-2573,16,37,3,0,4,3.396254777908325,0.0917906696731979
191,1-19205,18,1-19205,21,12,1,0,1,1.0990636944770813,0.0915886412064234
192,1-6035,18,1-6035,21,23,2,0,1,2.0990636944770813,0.0912636388903078
193,1-9731,14,1-9731,9,11,1,0,0,1.0,0.0909090909090909
194,1-7005,1,1-7005,14,285,14,0,116,25.49138855934143,0.0894434686292681
195,1-1462,1,1-1462,14,192,10,0,72,17.132586002349854,0.0892322187622388
196,1-1250,21,1-1250,3,34,3,0,0,3.0,0.088235294117647
197,1-18709,22,1-18709,10,33,2,0,9,2.891573250293732,0.0876234318270827
198,1-7481,17,1-7481,20,33,2,0,9,2.891573250293732,0.0876234318270827
199,1-4494,20,1-4494,12,16,1,0,4,1.3962547779083252,0.0872659236192703
200,1-9496,13,1-9496,8,39,2,0,14,3.386891722679138,0.0868433775045932
201,MLG54,9,MLG54,12,595,39,0,127,51.581089198589325,0.0866909062161165
202,1-7863,5,1-7863,15,351,22,0,82,30.123222947120667,0.0858211479974947
203,1-9770,17,1-9770,20,50,3,0,13,4.287828028202057,0.0857565605640411
204,1-8427,21,1-8427,3,189,16,0,0,16.0,0.0846560846560846
205,1-18498,20,1-18498,13,13,1,0,1,1.0990636944770813,0.0845433611136216
206,1-2178,14,1-2178,9,12,1,0,0,1.0,0.0833333333333333
207,1-18004,8,1-18004,11,12,1,0,0,1.0,0.0833333333333333
208,1-0055,2,1-0055,5,18,1,0,5,1.4953184723854065,0.0830732484658559
209,1-3139,1,1-3139,14,93,7,0,7,7.693445861339569,0.0827252243154792
210,1-8094,11,1-8094,4,58,3,0,18,4.783146500587463,0.0824680431135769
211,1-9831,13,1-9831,8,132,7,0,39,10.86348408460617,0.082299121853077
212,1-1390,17,1-1390,20,98,7,0,10,7.990636944770813,0.0815371116813348
213,1-8084,8,1-8084,11,82,3,0,37,6.665356695652008,0.0812848377518537
214,1-9452,11,1-9452,4,16,1,0,3,1.297191083431244,0.0810744427144527
215,1-6240,11,1-6240,4,698,41,0,157,56.55300003290176,0.0810214900184839
216,1-1769,13,1-1769,8,89,3,0,42,7.160675168037415,0.0804570243599709
217,1-5654,11,1-5654,4,15,1,0,2,1.1981273889541626,0.0798751592636108
218,1-7752,11,1-7752,4,29,2,0,3,2.297191083431244,0.0792134856355601
219,1-5508,1,1-5508,14,38,3,0,0,3.0,0.0789473684210526
220,1-9667,18,1-9667,21,14,1,0,1,1.0990636944770813,0.0785045496055058
221,MLG42,4,MLG42,17,14,1,0,1,1.0990636944770813,0.0785045496055058
222,1-4020,11,1-4020,4,37,2,0,9,2.891573250293732,0.078150628386317
223,1-6532,18,1-6532,21,27,2,0,1,2.0990636944770813,0.0777430997954474
224,1-7441,20,1-7441,13,111,5,0,36,8.566293001174927,0.0771738108213957
225,1-0031,11,1-0031,4,13,1,0,0,1.0,0.0769230769230769
226,1-8450,20,1-8450,16,52,2,0,20,3.981273889541626,0.076562959414262
227,1-4531,18,1-4531,21,94,6,0,12,7.188764333724976,0.0764762163162231
228,1-3141,18,1-3141,21,136,10,0,3,10.297191083431244,0.0757146403193473
229,1-2294,13,1-2294,8,75,3,0,27,5.674719750881195,0.0756629300117492
230,1-5043,18,1-5043,21,123,8,0,13,9.287828028202057,0.0755107969772524
231,1-20641,18,1-20641,21,16,1,0,2,1.1981273889541626,0.0748829618096351
232,MLG58,20,MLG58,13,71,4,0,13,5.287828028202057,0.0744764511014374
233,1-8181,8,1-8181,11,30,2,0,2,2.1981273889541626,0.0732709129651387
234,1-2423,15,1-2423,1,79,1,0,48,5.755057334899902,0.0728488270240493
235,1-13247,4,1-13247,17,29,2,0,1,2.0990636944770813,0.0723815067061062
236,1-9549,4,1-9549,17,18,1,0,3,1.297191083431244,0.0720661713017357
237,MLG06,17,MLG06,20,18,1,0,3,1.297191083431244,0.0720661713017357
238,1-18423,13,1-18423,8,47,2,0,14,3.386891722679138,0.0720615260144497
239,1-7991,7,1-7991,18,46,3,0,3,3.297191083431244,0.071678067031114
240,1-9818,6,1-9818,16,28,2,0,0,2.0,0.0714285714285714
241,1-4390,17,1-4390,20,45,2,0,12,3.188764333724976,0.0708614296383327
242,1-6878,15,1-6878,1,167,6,0,58,11.745694279670715,0.0703334986806629
243,1-9655,4,1-9655,17,27,1,0,9,1.891573250293732,0.0700582685293974
244,1-1836,17,1-1836,20,20,1,0,4,1.3962547779083252,0.0698127388954162
245,1-7070,21,1-7070,3,129,9,0,0,9.0,0.0697674418604651
246,1-5555,13,1-5555,8,10,0,0,7,0.6934458613395691,0.0693445861339569
247,1-9610,17,1-9610,20,49,2,0,14,3.386891722679138,0.0691202392383497
248,1-9963,18,1-9963,21,116,7,0,10,7.990636944770813,0.0688848012480242
249,MLG63,6,MLG63,16,380,18,0,82,26.123222947120667,0.0687453235450543
250,1-3089,1,1-3089,6,16,1,0,1,1.0990636944770813,0.0686914809048175
251,72-12387,20,72-12387,13,71,1,0,39,4.863484084606171,0.0684997758395235
252,1-8820,13,1-8820,8,83,4,0,17,5.684082806110382,0.0684829253748238
253,1-5549,22,1-5549,10,35,2,0,4,2.396254777908325,0.0684644222259521
254,1-7182,2,1-7182,5,22,1,0,5,1.4953184723854065,0.0679690214720639
255,1-1207,22,1-1207,10,66,1,0,35,4.4672293066978455,0.0676852925257249
256,1-8418,12,1-8418,9,46,3,0,1,3.0990636944770813,0.0673709498799365
257,1-9794,4,1-9794,17,46,3,0,1,3.0990636944770813,0.0673709498799365
258,1-1850,21,1-1850,18,30,2,0,0,2.0,0.0666666666666666
259,1-3551,13,1-3551,8,6,0,0,4,0.3962547779083252,0.0660424629847208
260,MLG68,2,MLG68,5,642,39,0,31,42.07097452878952,0.0655311129731924
261,1-18028,11,1-18028,4,309,11,0,93,20.21292358636856,0.065413992188895
262,1-6561,18,1-6561,21,65,4,0,2,4.198127388954163,0.0645865752146794
263,1-6181,15,1-6181,1,659,18,0,243,42.07247775793076,0.0638429101030815
264,1-4747,18,1-4747,21,25,1,0,6,1.5943821668624878,0.0637752866744995
265,MLG53,5,MLG53,15,91,5,0,8,5.79250955581665,0.0636539511628203
266,1-10539,21,1-10539,3,63,4,0,0,4.0,0.0634920634920634
267,1-1833,17,1-1833,20,124,5,0,29,7.872847139835358,0.0634907027406077
268,1-6743,13,1-6743,8,58,1,0,27,3.674719750881195,0.0633572370841585
269,MLG08,11,MLG08,4,107,4,0,28,6.773783445358276,0.0633063873397969
270,1-6909,6,1-6909,16,36,0,0,23,2.27846497297287,0.0632906936936908
271,1-6296,15,1-6296,1,254,6,0,101,16.00543314218521,0.0630135163078157
272,1-3589,15,1-3589,12,27,1,0,7,1.693445861339569,0.0627202170866507
273,1-6061,8,1-6061,11,40,2,0,5,2.4953184723854065,0.0623829618096351
274,1-7042,17,1-7042,20,117,5,0,23,7.27846497297287,0.0622091023331014
275,1-8400,21,1-8400,9,33,2,0,0,2.0,0.0606060606060606
276,1-8910,1,1-8910,14,137,8,0,3,8.297191083431244,0.0605634385651915
277,MLG51,21,MLG51,3,248,15,0,0,15.0,0.0604838709677419
278,1-6914,1,1-6914,14,73,4,0,4,4.396254777908325,0.060222668190525
279,1-8541,9,1-8541,12,232,8,0,60,13.943821668624878,0.0601026796061417
280,MLG33,17,MLG33,20,20,1,0,2,1.1981273889541626,0.0599063694477081
281,1-0129,18,1-0129,21,142,8,0,5,8.495318472385406,0.0598261864252493
282,1-5002,9,1-5002,11,45,1,0,17,2.684082806110382,0.0596462845802307
283,1-8285,22,1-8285,10,72,3,0,13,4.287828028202057,0.0595531670583619
284,1-6647,5,1-6647,15,62,2,0,17,3.684082806110382,0.0594206904211351
285,1-6974,4,1-6974,17,207,10,0,23,12.27846497297287,0.0593162559080815
286,1-9722,4,1-9722,17,22,1,0,3,1.297191083431244,0.0589632310650565
287,1-9740,18,1-9740,21,34,2,0,0,2.0,0.0588235294117647
288,1-3052,1,1-3052,14,166,6,0,38,9.76442039012909,0.0588218095790909
289,1-7874,1,1-7874,14,258,10,0,52,15.151312112808228,0.0587260159411171
290,1-9110,10,1-9110,2,29,1,0,7,1.693445861339569,0.0583946848737782
291,1-7122,17,1-7122,20,197,6,0,55,11.448503196239471,0.0581142294225353
292,1-18234,15,1-18234,1,43,1,0,15,2.4859554171562195,0.0578129166780516
293,1-17758,13,1-17758,8,40,1,0,13,2.287828028202057,0.0571957007050514
294,1-9227,1,1-9227,14,801,35,0,105,45.401687920093536,0.0566812583272079
295,1-9516,1,1-9516,14,76,4,0,3,4.297191083431244,0.0565419879398847
296,1-6918,9,1-6918,12,43,2,0,4,2.396254777908325,0.0557268553001936
297,1-6980,18,1-6980,21,128,7,0,1,7.099063694477081,0.0554614351131022
298,1-6787,8,1-6787,11,56,3,0,1,3.0990636944770813,0.0553404231156621
299,MLG02,15,MLG02,1,320,8,0,98,17.708242058753967,0.0553382564336061
300,1-9338,12,1-9338,6,29,1,0,6,1.5943821668624878,0.0549786954090513
301,1-8659,9,1-8659,12,91,4,0,10,4.990636944770813,0.0548421642282506
302,1-6734,5,1-6734,15,44,1,0,14,2.386891722679138,0.0542475391517985
303,MLG37,22,MLG37,10,116,4,0,23,6.27846497297287,0.0541246980428695
304,1-10451,20,1-10451,13,46,0,0,25,2.4765923619270325,0.053838964389718
305,1-9498,17,1-9498,20,64,2,0,14,3.386891722679138,0.0529201831668615
306,1-4417,15,1-4417,1,151,4,0,40,7.962547779083252,0.05273210449724
307,1-7341,18,1-7341,21,110,2,0,38,5.764420390129089,0.0524038217284462
308,1-7722,7,1-7722,18,60,3,0,1,3.0990636944770813,0.051651061574618
309,1-7140,15,1-7140,1,397,10,0,105,20.401687920093536,0.0513896421161046
310,1-7467,20,1-7467,13,64,2,0,13,3.287828028202057,0.0513723129406571
311,1-8341,1,1-8341,14,197,8,0,21,10.080337584018707,0.0511692263148157
312,1-7744,15,1-7744,1,37,0,0,19,1.882210195064545,0.0508705458125552
313,MLG44,20,MLG44,13,59,2,0,10,2.990636944770813,0.0506887617757764
314,1-7819,11,1-7819,4,59,2,0,10,2.990636944770813,0.0506887617757764
315,1-9270,20,1-9270,13,128,5,0,15,6.48595541715622,0.0506715266965329
316,1-7993,1,1-7993,14,24,1,0,2,1.1981273889541626,0.0499219745397567
317,1-8042,22,1-8042,18,52,1,0,16,2.585019111633301,0.049711905992948
318,1-18615,11,1-18615,4,22,0,0,11,1.0897006392478945,0.0495318472385406
319,1-19567,11,1-19567,4,2,0,0,1,0.0990636944770813,0.0495318472385406
320,1-4926,15,1-4926,11,4,0,0,2,0.1981273889541626,0.0495318472385406
321,1-9455,15,1-9455,1,2,0,0,1,0.0990636944770813,0.0495318472385406
322,1-7964,15,1-7964,1,202,6,0,40,9.962547779083252,0.0493195434608081
323,MLG09,18,MLG09,21,125,0,0,61,6.042885363101959,0.0483430829048156
324,1-5425,13,1-5425,8,17,0,0,8,0.7925095558166504,0.0466182091656853
325,1-6919,21,1-6919,3,43,2,0,0,2.0,0.0465116279069767
326,1-8398,3,1-8398,19,54,1,0,15,2.4859554171562195,0.0460362114288188
327,1-6228,18,1-6228,21,48,1,0,12,2.188764333724976,0.0455992569526036
328,1-0037,17,1-0037,20,35,1,0,6,1.5943821668624878,0.045553776196071
329,1-9870,15,1-9870,1,27,1,0,2,1.1981273889541626,0.0443750884797838
330,1-9345,22,1-9345,10,47,0,0,21,2.080337584018708,0.044262501787632
331,1-6227,18,1-6227,21,52,1,0,13,2.287828028202057,0.0439966928500395
332,1-8421,18,1-8421,21,109,4,0,7,4.693445861339569,0.0430591363425648
333,1-9578,10,1-9578,2,42,1,0,8,1.7925095558166504,0.0426787989480154
334,1-20003,15,1-20003,1,21,0,0,9,0.8915732502937317,0.0424558690616062
335,1-9500,18,1-9500,21,33,1,0,4,1.3962547779083252,0.0423107508457068
336,1-1827,21,1-1827,3,24,1,0,0,1.0,0.0416666666666666
337,1-19004,15,1-19004,1,60,1,0,15,2.4859554171562195,0.0414325902859369
338,1-5161,22,1-5161,4,12,0,0,5,0.4953184723854065,0.0412765393654505
339,1-0205,1,1-0205,14,34,1,0,4,1.3962547779083252,0.0410663169973036
340,1-8529,6,1-8529,19,56,0,0,23,2.27846497297287,0.0406868745173726
