Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,5,1-9491,10,80,22,1,28,1037.1876673698425,12.964845842123031
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,5,MLG52,10,125,18,1,25,1031.5604172945023,8.252483338356019
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,16,1-9394,17,117,66,0,16,74.67866706848145,0.6382792057135166
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,18,45,3,0,35,21.98458421230316,0.48854631582895913
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,20,MLG31,6,33,12,0,7,15.796916842460632,0.4786944497715343
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,15,1-0303,15,212,79,0,40,100.69666767120361,0.4749842814679416
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,9,1-1608,2,307,30,0,200,138.48333835601807,0.4510857926906126
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,11,MLG68,5,642,33,0,464,284.6813449859619,0.4434288862709687
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,4,MLG59,9,71,25,0,9,29.881750226020813,0.4208697214932509
224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,5,1-9277,14,48,15,0,9,19.881750226020813,0.41420312970876694
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,13,1-1580,18,400,24,0,260,165.0283398628235,0.4125708496570587
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,18,1-9270,13,128,28,0,44,51.866334438323975,0.40520573779940605
533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-3217,16,1-3217,14,5,2,0,0,2.0,0.4
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,5,1-2382,10,139,38,0,31,54.8149174451828,0.3943519240660633
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,18,MLG32,13,52,16,0,6,19.254500150680542,0.3702788490515489
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,14,MLG40,16,51,15,0,7,18.796916842460632,0.3685669969109928
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,4,1-9379,9,58,17,0,7,20.796916842460632,0.35856753176656264
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,10,MLG57,4,629,78,0,264,221.19800662994385,0.3516661472654115
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,8,1-7005,14,285,40,0,109,99.12341940402985,0.34780147159308716
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-9452,12,1-9452,4,16,5,0,1,5.54241669178009,0.34640104323625565
376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-18487,7,1-18487,13,23,4,0,7,7.796916842460632,0.3389963844548101
