Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
424,1-4700,6,20,1-4700,31,20,0,5,21.019926592707634,0.6780621481518592
170,1-5043,17,6,1-5043,123,54,0,2,54.407970637083054,0.44234122469173215
149,MLG58,10,19,MLG58,71,30,0,6,31.22391191124916,0.4397734072006924
270,1-1390,11,17,1-1390,98,38,0,24,42.89564764499664,0.4377106902550678
440,MLG52,10,19,MLG52,125,51,0,12,53.44782382249832,0.4275825905799866
404,1-4682,20,10,1-4682,16,6,0,0,6.0,0.375
483,1-9491,8,14,1-9491,80,28,0,9,29.83586786687374,0.3729483483359218
251,1-7268,18,1,1-7268,70,26,0,0,26.0,0.37142857142857144
435,1-9610,8,14,1-9610,49,16,0,8,17.631882548332214,0.3598343377210656
378,1-6561,20,8,1-6561,65,20,0,9,21.83586786687374,0.3359364287211345
390,MLG64,20,8,MLG64,245,73,0,43,81.77136869728565,0.3337606885603496
526,1-5002,9,15,1-5002,45,14,0,4,14.815941274166107,0.3292431394259135
353,MLG50,10,19,MLG50,319,96,0,19,99.87572105228901,0.313090034646674
131,1-9283,18,1,1-9283,235,73,0,0,73.0,0.31063829787234043
423,1-7122,10,19,1-7122,197,46,0,70,60.278972297906876,0.305984630953842
190,1-2382,11,17,1-2382,139,34,0,41,42.3633980602026,0.3047726479151266
73,1-5355,20,8,1-5355,53,11,0,23,15.691662326455116,0.29606910049915314
302,MLG51,12,12,MLG51,248,59,0,67,72.6670163422823,0.2930121626704931
231,1-8450,11,17,1-8450,52,14,0,6,15.22391191124916,0.29276753675479156
459,1-2545,14,10,1-2545,145,26,0,79,42.11484016478062,0.29044717355021116
203,1-1250,8,14,1-1250,34,9,0,4,9.815941274166107,0.28870415512253256
162,1-8067,16,18,1-8067,322,79,0,62,91.64708974957466,0.2846182911477474
166,MLG40,8,14,MLG40,51,13,0,6,14.22391191124916,0.2789002335539051
320,MLG13,1,23,MLG13,140,39,0,0,39.0,0.2785714285714286
437,1-6980,7,13,1-6980,128,27,0,42,35.567383378744125,0.2778701826464385
259,1-3596,13,9,1-3596,223,54,0,39,61.955427423119545,0.2778270288032267
364,1-7682,19,11,1-7682,141,30,0,41,38.3633980602026,0.2720808373064014
350,1-2282,11,17,1-2282,219,48,0,53,58.81122188270092,0.2685443921584517
499,1-8627,19,11,1-8627,25,5,0,8,6.631882548332214,0.2652753019332886
427,1-9379,8,14,1-9379,58,13,0,10,15.039853185415268,0.25930781354164256
122,MLG42,12,19,MLG42,14,3,0,3,3.6119559556245804,0.25799685397318434
345,1-1131,15,16,1-1131,138,30,0,25,35.09963296353817,0.25434516640245053
471,1-9794,4,14,1-9794,46,11,0,3,11.61195595562458,0.25243382512227347
399,MLG60,15,16,MLG60,47,9,0,13,11.651809141039848,0.24791083278808188
260,1-0129,20,8,1-0129,142,33,0,10,35.03985318541527,0.2467595294747554
236,1-7024,3,7,1-7024,498,66,0,267,120.46408005058765,0.24189574307346917
197,1-8646,9,15,1-8646,20,3,0,9,4.835867866873741,0.24179339334368705
282,1-1608,7,13,1-1608,307,58,0,79,74.11484016478062,0.24141641747485543
272,1-1570,8,14,1-1570,142,28,0,25,33.09963296353817,0.23309600678548006
218,1-9416,19,11,1-9416,13,2,0,5,3.019926592707634,0.2323020455928949
215,1-19839,11,17,1-19839,13,3,0,0,3.0,0.23076923076923078
209,1-9938,16,18,1-9938,55,9,0,18,12.671735733747482,0.23039519515904514
544,1-5799,11,17,1-5799,7,1,0,3,1.6119559556245804,0.23027942223208292
71,1-6532,19,19,1-6532,27,6,0,1,6.203985318541527,0.22977723402005654
43,1-8705,18,1,1-8705,48,11,0,0,11.0,0.22916666666666666
234,MLG29,9,15,MLG29,164,28,0,46,37.38332465291023,0.22794710154213557
296,1-9404,16,18,1-9404,100,15,0,38,22.751442104578018,0.22751442104578018
310,1-4855,1,23,1-4855,22,5,0,0,5.0,0.22727272727272727
123,MLG55,11,17,MLG55,92,19,0,9,20.83586786687374,0.22647682463993196
479,1-9286,14,10,1-9286,81,13,0,26,18.303618282079697,0.22597059607505798
533,1-7530,6,20,1-7530,25,4,0,8,5.631882548332214,0.22527530193328857
161,MLG41,11,17,MLG41,66,12,0,13,14.651809141039848,0.22199710819757346
442,MLG11,13,9,MLG11,87,4,0,75,19.29889889061451,0.22182642403005184
