Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,12,4,1-2178,12,5,0,1,5.758668005466461,0.47988900045553845
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,11,19,MLG48,159,33,0,56,75.48540830612183,0.47475099563598633
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,7,11,1-3509,35,12,0,6,16.552008032798767,0.4729145152228219
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,14,8,1-3052,166,28,0,66,78.07208836078644,0.4703137853059424
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,12,4,1-9806,8,3,0,1,3.758668005466461,0.46983350068330765
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,12,1-3106,34,6,0,13,15.862684071063995,0.4665495315018822
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,22,2,1-2423,79,33,0,5,36.793340027332306,0.46573848135863677
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,22,2,1-11330,14,5,0,2,6.517336010932922,0.46552400078092304
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,9,1-3589,27,8,0,6,12.552008032798767,0.46488918639995436
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,17,3,1-0278,79,20,0,22,36.690696120262146,0.46443919139572337
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,10,10,1-2335,145,30,0,49,67.1747322678566,0.46327401564039034
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,8,6,MLG69,576,58,0,275,266.6337015032768,0.4629057317765223
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,20,5,1-18714,32,11,0,5,14.793340027332306,0.46229187585413456
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,2,7,1-20012,12,4,0,2,5.517336010932922,0.45977800091107685
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,2,7,1-5425,17,4,0,5,7.793340027332306,0.45843176631366506
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,3,14,1-8503,16,2,0,7,7.310676038265228,0.45691725239157677
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,6,12,1-19286,40,3,0,20,18.173360109329224,0.4543340027332306
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,7,11,1-5555,10,3,0,2,4.517336010932922,0.45173360109329225
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,17,3,1-0055,18,5,0,4,8.034672021865845,0.4463706678814358
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,3,14,1-6538,44,9,0,14,19.621352076530457,0.44593981992114673
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,2,7,1-5744,18,8,0,0,8.0,0.4444444444444444
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,8,6,1-0008,230,49,0,70,102.10676038265228,0.44394243644631426
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,5,9,1-4052,13,5,0,1,5.758668005466461,0.44297446195895857
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,18,16,MLG60,47,7,0,18,20.6560240983963,0.43948987443396387
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,3,14,72-12387,71,3,0,37,31.070716202259064,0.4376157211585784
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,5,9,1-7509,40,0,0,23,17.449364125728607,0.4362341031432152
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,15,17,1-2573,37,4,0,16,16.13868808746338,0.43618075912063187
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,10,10,1-7845,36,8,0,10,15.586680054664612,0.4329633348517948
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,2,7,1-5355,53,12,0,14,22.621352076530457,0.4268179637081218
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,7,1-4098,16,6,0,1,6.758668005466461,0.4224167503416538
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,13,13,1-9938,55,17,0,8,23.06934404373169,0.4194426189769398
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,20,5,1-7682,141,44,0,19,58.41469210386276,0.4142885964812962
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,4,23,1-3206,45,11,0,10,18.586680054664612,0.4130373345481025
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,22,2,P-16616,28,10,0,2,11.517336010932922,0.41133342896189007
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,8,6,1-4355,49,14,0,8,20.06934404373169,0.4095784498720753
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,11,19,1-4417,151,4,0,76,61.65876841545105,0.40833621467186126
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,2,7,1-7744,37,9,0,8,15.06934404373169,0.4072795687495051
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,1,24,1-9645,69,28,0,0,28.0,0.4057971014492754
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,10,10,1-6692,71,9,0,26,28.72536814212799,0.4045826498891266
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,12,4,MLG58,71,12,0,22,28.690696120262146,0.404094311552988
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,9,15,1-19229,38,13,0,3,15.276004016399384,0.4020001056947206
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,13,13,1-1177,17,0,0,9,6.828012049198151,0.40164776759989124
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,2,7,1-6296,254,76,0,34,101.79471218585968,0.40076658340889637
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,8,6,1-10071,30,12,0,0,12.0,0.4
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,10,10,1-9156,268,32,0,99,107.10813254117966,0.399657210974551
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,12,4,1-8222,12,1,0,5,4.793340027332306,0.39944500227769214
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,17,3,1-18028,309,27,0,127,123.35083669424057,0.39919364625967824
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,12,4,1-9518,22,8,0,1,8.758668005466461,0.39812127297574823
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,6,12,1-18709,33,7,0,8,13.06934404373169,0.39604072859793
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,9,15,1-8938,30,5,0,9,11.82801204919815,0.394267068306605
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,20,5,MLG42,14,4,0,2,5.517336010932922,0.3940954293523516
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,12,4,1-7122,197,19,0,77,77.41743642091751,0.39298191076607875
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,9,15,MLG55,92,11,0,33,36.03604418039322,0.3916961323955785
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,14,8,1-7042,117,10,0,47,45.657396256923676,0.39023415604208267
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,18,16,1-9630,33,9,0,5,12.793340027332306,0.3876769705252214
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,7,11,MLG02,320,90,0,44,123.38139224052429,0.38556685075163843
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,10,10,1-9394,117,23,0,29,45.001372158527374,0.3846271124660459
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,20,5,1-2153,13,5,0,0,5.0,0.38461538461538464
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,19,18,1-6647,62,17,0,9,23.82801204919815,0.38432277498706696
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,10,10,1-1204,39,5,0,13,14.862684071063995,0.38109446336061525
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,17,3,1-6028,2,0,0,1,0.7586680054664612,0.3793340027332306
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,10,10,1-9794,46,6,0,15,17.380020081996918,0.3778265235216721
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,10,10,1-8095,46,12,0,7,17.31067603826523,0.37631904431011365
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,6,12,1-0033,10,3,0,1,3.758668005466461,0.3758668005466461
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,7,11,MLG30,208,46,0,42,77.86405622959137,0.3743464241807277
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,2,7,1-5002,45,10,0,9,16.82801204919815,0.37395582331551447
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,17,3,1-9379,58,8,0,18,21.6560240983963,0.373379725834419
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,5,9,72-12171,19,1,0,8,7.0693440437316895,0.37207073914377314
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,5,9,1-9971,15,4,0,2,5.517336010932922,0.36782240072886146
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,7,11,1-19447,15,4,0,2,5.517336010932922,0.36782240072886146
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,7,11,1-9491,80,21,0,11,29.345348060131073,0.3668168507516384
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,10,10,1-18371,120,15,0,38,43.829384207725525,0.3652448683977127
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,15,17,MLG40,51,8,0,14,18.621352076530457,0.36512455052020504
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,7,11,MLG72,9,1,0,3,3.2760040163993835,0.36400044626659817
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,13,13,1-9338,29,6,0,6,10.552008032798767,0.3638623459585782
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,5,1-9609,25,3,0,8,9.06934404373169,0.36277376174926756
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,9,15,MLG39,23,3,0,7,8.310676038265228,0.3613337407941404
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,6,12,1-5530,7,1,0,2,2.5173360109329224,0.35961943013327463
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,2,7,1-4020,37,11,0,3,13.276004016399384,0.3588109193621455
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,22,2,1-9902,30,10,0,1,10.758668005466461,0.35862226684888204
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,14,8,1-3139,93,11,0,29,33.001372158527374,0.3548534640701868
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,13,13,1-0358,22,4,0,5,7.793340027332306,0.3542427285151048
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,14,8,1-19222,15,0,0,7,5.310676038265228,0.35404506921768186
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,3,14,MLG67,27,5,0,6,9.552008032798767,0.35377807528884325
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,14,8,1-9227,801,102,0,238,282.56298530101776,0.3527627781535802
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,5,9,1-5990,5,1,0,1,1.7586680054664612,0.3517336010932922
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,5,9,1-3216,5,1,0,1,1.7586680054664612,0.3517336010932922
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,4,23,1-5981,28,3,0,9,9.82801204919815,0.35100043032850536
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,2,7,1-8418,46,10,0,8,16.06934404373169,0.3493335661680802
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,17,3,1-6561,65,9,0,18,22.6560240983963,0.34855421689840466
