Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,5,1-9491,10,80,22,1,28,1042.4673309326172,13.030841636657716
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,5,MLG52,10,125,17,1,25,1035.2744026184082,8.282195220947266
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,16,1-9394,17,117,66,0,16,77.69561767578125,0.6640651083400106
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,18,45,3,0,35,28.584163665771484,0.6352036370171441
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,11,MLG68,5,642,29,0,467,370.36584091186523,0.5768938331960518
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,9,1-1608,2,307,29,0,200,175.19522094726562,0.5706684721409304
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,13,1-1580,18,400,24,0,260,214.0537872314453,0.5351344680786133
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,20,MLG31,6,33,12,0,7,17.116832733154297,0.5186919010046757
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,15,1-0303,15,212,79,0,40,108.23904418945312,0.5105615291955337
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,18,1-9270,13,128,31,0,43,62.43197250366211,0.48774978518486023
56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-8427,17,1-8427,3,189,20,0,94,88.71175384521484,0.4693743589693907
109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,18,1-7441,13,111,20,0,41,49.97002029418945,0.4501803630107158
224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,5,1-9277,14,48,15,0,9,21.578784942626953,0.4495580196380615
348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-3087,16,1-3087,4,26,10,0,2,11.461952209472656,0.44084431574894833
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,4,MLG59,9,71,24,0,9,30.578784942626953,0.43068711186798525
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,5,1-2382,10,139,36,0,31,58.66025924682617,0.422016253574289
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,8,1-7005,14,285,40,0,109,119.67639541625977,0.4199171768991571
