Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,7,MLG40,3,51,11,1,13,1015.2112375497818,19.906102697054546
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,17,1,22,1024.1267096996307,14.630381567137581
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,7,1-3523,3,543,92,1,149,1140.267261147499,2.0999397074539576
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,56,1,146,1103.2954370975494,2.009645604913569
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,66,0,20,72.4788269996643,0.5252088913019153
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,18,0,35,29.337947249412537,0.4132105246396132
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,38,0,21,44.80276834964752,0.4072978940877047
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,22,1-7152,8,109,31,0,40,43.95765399932861,0.4032812293516387
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,6,MLG60,2,47,16,0,4,17.29576539993286,0.3679950085092098
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,20,1-9697,20,20,5,0,6,6.943648099899292,0.3471824049949646
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,10,MLG48,6,159,10,0,135,53.73208224773407,0.33793762419958534
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,19,1-6927,19,179,52,0,14,56.535178899765015,0.31583898826684365
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,6,1-11350,2,100,28,0,10,31.239413499832153,0.3123941349983215
354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-7530,22,1-7530,13,25,4,0,11,7.563354849815369,0.3025341939926147
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,17,0,22,24.126709699630737,0.3015838712453842
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,10,1-9938,6,55,13,0,11,16.56335484981537,0.30115190636027944
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,22,12.126709699630737,0.2957734073080668
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,9,0,13,13.2112375497818,0.2935830566618178
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,16,1-4855,11,22,4,0,7,6.267589449882507,0.28489042954011395
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,133,0,141,178.67573034763336,0.28406316430466355
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,10,1-9674,6,144,36,0,13,40.2112375497818,0.27924470520681804
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,20,1-9491,20,80,9,0,41,22.28159534931183,0.27851994186639784
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,13,0,20,19.478826999664307,0.2743496760516099
104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,23,1-9394,10,117,32,0,0,32.0,0.27350427350427353
45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-3596,8,1-3596,4,223,41,0,57,59.464656949043274,0.26665765448001466
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,6,MLG14,2,232,56,0,18,61.830944299697876,0.2665126909469736
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,15,1-1258,15,435,93,0,66,114.38012909889221,0.2629428255146947
60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-3068,22,1-3068,8,180,41,0,19,47.15488564968109,0.26197158694267275
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,19,MLG32,19,52,12,0,5,13.619706749916077,0.2619174374983861
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-1224,16,1-1224,16,151,21,0,56,39.14071559906006,0.25921003707986795
281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,10,1-3312,6,36,8,0,4,9.295765399932861,0.2582157055536906
227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,23,1-1957,10,47,12,0,0,12.0,0.2553191489361702
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,23,1-6692,12,71,18,0,0,18.0,0.2535211267605634
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,10,1-10060,20,36,2,0,22,9.126709699630737,0.2535197138786316
211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,19,1-8042,19,52,13,0,0,13.0,0.25
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,8,1-2382,4,139,25,0,30,34.71824049949646,0.2497715143848666
181,181,181,181,181,181,181,181,181,181,181,181,181,181,MLG84,10,MLG84,6,63,14,0,5,15.619706749916077,0.24793185317327107
247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,14,1-6734,14,44,7,0,12,10.887296199798584,0.24743854999542236
7,7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,13,MLG69,13,576,101,0,127,142.14055144786835,0.24677179070810476
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,11,1-1608,11,307,53,0,68,75.02801179885864,0.24439091791159168
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,17,MLG75,9,185,35,0,31,45.042181849479675,0.24347125324043067
137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,22,1-6611,8,89,17,0,14,21.535178899765015,0.24196830224455074
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,19,MLG31,19,33,7,0,3,7.971824049949646,0.24157042575604987
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,19,1-7874,19,258,61,0,4,62.29576539993286,0.24145645503849947
448,448,448,448,448,448,448,448,448,448,448,448,448,448,MLG42,11,MLG42,11,14,3,0,1,3.3239413499832153,0.23742438214165823
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,23,1-18371,10,120,28,0,0,28.0,0.23333333333333334
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,11,1-1350,11,195,28,0,54,45.49283289909363,0.2332965789697109
78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-1570,14,1-1570,14,142,26,0,21,32.80276834964752,0.23100541091301072
214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-8450,12,1-8450,12,52,9,0,9,11.915472149848938,0.22914369518940264
122,122,122,122,122,122,122,122,122,122,122,122,122,122,1-9404,10,1-9404,6,100,18,0,15,22.85912024974823,0.2285912024974823
439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,16,16,3,0,2,3.6478826999664307,0.22799266874790192
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-0303,20,1-0303,20,212,11,0,115,48.25325524806976,0.22760969456636682
493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-0033,22,1-0033,8,10,0,0,7,2.2675894498825073,0.22675894498825072
155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-8157,23,1-8157,10,75,17,0,0,17.0,0.22666666666666666
428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-9606,18,1-9606,7,16,2,0,5,3.6197067499160767,0.2262316718697548
286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-1770,11,1-1770,11,35,5,0,9,7.915472149848938,0.22615634713854108
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,71.40814089775085,0.22455390219418508
275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-4020,11,1-4020,11,37,7,0,4,8.295765399932861,0.2242098756738611
385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-18615,20,1-18615,20,22,2,0,9,4.915472149848938,0.2234305522658608
102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-17907,22,1-17907,8,119,23,0,11,26.56335484981537,0.22322146932617956
88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-8267,22,1-8267,8,133,28,0,5,29.619706749916077,0.2227045620294442
521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-3551,10,1-3551,6,6,1,0,1,1.3239413499832153,0.22065689166386923
216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-8397,8,1-8397,4,51,8,0,10,11.239413499832153,0.220380656859454
367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-9995,16,1-9995,16,24,3,0,7,5.267589449882507,0.21948289374510446
343,343,343,343,343,343,343,343,343,343,343,343,343,343,MLG67,20,MLG67,20,27,3,0,9,5.915472149848938,0.21909156110551622
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,7,0,31,17.042181849479675,0.21848951089076507
327,327,327,327,327,327,327,327,327,327,327,327,327,327,1-8988,6,1-8988,2,29,6,0,1,6.323941349983215,0.2180669431028695
373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-8488,17,1-8488,9,23,5,0,0,5.0,0.21739130434782608
329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-5980,8,1-5980,4,29,5,0,4,6.295765399932861,0.21709535861837453
231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-7991,15,1-7991,15,46,9,0,3,9.971824049949646,0.21677878369455753
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,22,1-3516,8,156,27,0,21,33.80276834964752,0.21668441249774054
36,36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,19,MLG64,19,245,41,0,37,52.98582994937897,0.21626869367093457
546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-9034,20,1-9034,20,3,0,0,2,0.6478826999664307,0.2159608999888102
26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,1,1-18558,17,307,66,0,0,66.0,0.21498371335504887
157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-17733,10,1-17733,6,74,12,0,12,15.887296199798584,0.21469319188917005
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-11206,14,1-11206,14,14,3,0,0,3.0,0.21428571428571427
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-9651,20,1-9651,20,38,1,0,22,8.126709699630737,0.21386078156922994
309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-9185,11,1-9185,11,31,5,0,5,6.619706749916077,0.21353892741664762
425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,2,0,5,3.6197067499160767,0.21292392646565156
426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-3639,9,1-3639,5,17,2,0,5,3.6197067499160767,0.21292392646565156
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,14,1-9270,14,128,23,0,13,27.2112375497818,0.2125877933576703
454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-5913,8,1-5913,4,14,2,0,3,2.971824049949646,0.21227314642497472
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,16,1-1390,16,98,14,0,21,20.802768349647522,0.21227314642497472
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,5,0,10,8.239413499832153,0.21126701281620905
121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,1-9333,20,102,6,0,48,21.549184799194336,0.21126651763916016
317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-9504,19,1-9504,19,30,6,0,1,6.323941349983215,0.21079804499944052
221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-4355,7,1-4355,3,49,7,0,10,10.239413499832153,0.20896762244555414
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,11,1-9286,11,81,12,0,15,16.85912024974823,0.20813728703392875
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,18,1-5002,7,45,5,0,13,9.2112375497818,0.20469416777292887
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6061,12,1-6061,12,40,2,0,19,8.154885649681091,0.2038721412420273
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-0031,13,1-0031,13,13,2,0,2,2.6478826999664307,0.20368328461280236
82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-8188,20,1-8188,20,140,10,0,57,28.464656949043274,0.20331897820745196
233,233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,13,1-3587,13,46,6,0,10,9.239413499832153,0.20085681521374246
447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-9971,11,1-9971,11,15,3,0,0,3.0,0.2
376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-18487,15,1-18487,15,23,2,0,8,4.591530799865723,0.19963177390720532
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,42,0,66,63.38012909889221,0.19868379027865898
393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-6718,11,1-6718,11,20,3,0,3,3.971824049949646,0.1985912024974823
280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-8314,15,1-8314,15,36,0,0,22,7.126709699630737,0.19796415832307604
38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-4649,13,1-4649,13,244,26,0,68,48.02801179885864,0.19683611392974854
384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-0358,17,1-0358,9,22,4,0,1,4.323941349983215,0.1965427886356007
132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,20,MLG55,20,92,7,0,34,18.01400589942932,0.1958044119503187
423,423,423,423,423,423,423,423,423,423,423,423,423,423,MLG46,14,MLG46,14,17,3,0,1,3.3239413499832153,0.19552596176371856
235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-1989,19,1-1989,19,46,8,0,3,8.971824049949646,0.1950396532597749
24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,23,1-3535,10,315,61,0,0,61.0,0.19365079365079366
246,246,246,246,246,246,246,246,246,246,246,246,246,246,1-6538,11,1-6538,11,44,3,0,17,8.50700294971466,0.19334097612987866
126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-6693,18,1-6693,7,98,11,0,24,18.774592399597168,0.19157747346527723
473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-5161,20,1-5161,20,12,1,0,4,2.2957653999328613,0.19131378332773843
226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-4634,22,1-4634,8,48,4,0,16,9.183061599731445,0.19131378332773843
297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-9630,14,1-9630,14,33,5,0,4,6.295765399932861,0.19078076969493518
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-9156,23,1-9156,10,268,51,0,0,51.0,0.19029850746268656
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,12,MLG52,12,125,16,0,24,23.774592399597168,0.19019673919677735
331,331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,6,1-5981,2,28,4,0,4,5.295765399932861,0.18913447856903076
455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-18377,17,1-18377,8,14,2,0,2,2.6478826999664307,0.18913447856903076
151,151,151,151,151,151,151,151,151,151,151,151,151,151,MLG38,8,MLG38,4,77,11,0,11,14.563354849815369,0.18913447856903076
512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,14,1-5799,14,7,1,0,1,1.3239413499832153,0.18913447856903076
12,12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,17,1-7024,9,498,66,0,87,94.18289744853973,0.18912228403321232
117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-7019,17,1-7019,9,107,16,0,13,20.2112375497818,0.1888900705587084
387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-9436,8,1-9436,4,21,2,0,6,3.943648099899292,0.18779276666187106
144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7058,1,1-7058,17,80,15,0,0,15.0,0.1875
429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-9452,19,1-9452,19,16,3,0,0,3.0,0.1875
115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-8421,14,1-8421,14,109,19,0,4,20.29576539993286,0.1861996825681914
64,64,64,64,64,64,64,64,64,64,64,64,64,64,MLG29,18,MLG29,7,164,13,0,54,30.492832899093628,0.1859319079213026
147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,12,1-2423,12,79,11,0,11,14.563354849815369,0.18434626392171352
46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-2282,8,1-2282,4,219,29,0,35,40.33794724941254,0.1841915399516554
205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8398,8,1-8398,4,54,8,0,6,9.943648099899292,0.1841416314796165
169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-7268,11,1-7268,11,70,9,0,12,12.887296199798584,0.18410423142569407
243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-19166,13,1-19166,13,45,6,0,7,8.267589449882507,0.18372420999738906
325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-9338,15,1-9338,15,29,5,0,1,5.323941349983215,0.18358418448217984
111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,22,1-0272,8,111,9,0,35,20.337947249412537,0.18322474999470753
483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-8578,5,1-8578,1,11,2,0,0,2.0,0.18181818181818182
162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-7614,20,1-7614,20,72,0,0,40,12.957653999328613,0.17996741665734184
160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,10,1-5197,6,72,9,0,12,12.887296199798584,0.17899022499720255
332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,1,P-16616,17,28,5,0,0,5.0,0.17857142857142858
79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,15,1-0129,15,142,14,0,35,25.337947249412537,0.17843624823529955
10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,8,MLG62,4,525,60,0,103,93.36595904827118,0.177839921996707
245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-1183,23,1-1183,10,45,8,0,0,8.0,0.17777777777777778
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,17,1-9379,9,58,8,0,7,10.267589449882507,0.1770274043083191
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1-6098,18,1-6098,7,1327,120,0,354,234.67523789405823,0.17684644905354802
174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,19,MLG41,19,66,11,0,2,11.64788269996643,0.17648307121161258
11,11,11,11,11,11,11,11,11,11,11,11,11,11,MLG56,13,MLG56,13,511,54,0,111,89.9574898481369,0.17604205449733248
75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-2545,6,1-2545,2,145,18,0,23,25.450651049613953,0.17552173137664795
