Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,21,1-2545,145,6,0,83,39.16704234480858,0.27011753341247297
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,3,9,MLG64,245,38,0,69,65.57260146737099,0.2676432712953918
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,4,12,MLG44,59,12,0,9,15.596426278352737,0.2643462081076735
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,16,11,1-1770,35,8,0,3,9.198808759450912,0.26282310741288323
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,11,1-3509,35,8,0,3,9.198808759450912,0.26282310741288323
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,12,1-4634,48,9,0,9,12.596426278352737,0.26242554746568203
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,4,12,1-3584,26,6,0,2,6.799205839633942,0.2615079169089978
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,2,7,MLG35,49,10,0,7,12.797220438718796,0.26116776405548564
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,7,MLG78,80,14,0,17,20.793249636888504,0.2599156204611063
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,5,17,MLG12,146,13,0,62,37.77538102865219,0.25873548649761774
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,6,1-0003,17,0,0,11,4.395632117986679,0.25856659517568703
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,12,14,1-18558,307,49,0,75,78.97021898627281,0.2572319836686411
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,7,MLG06,18,3,0,4,4.598411679267883,0.2554673155148824
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,3,9,1-9379,58,14,0,2,14.799205839633942,0.255158721372999
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,3,9,1-1005,125,27,0,12,31.79523503780365,0.2543618803024292
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,1,6,1-2382,139,17,0,45,34.98213139176369,0.2516700100126884
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,9,13,MLG53,91,18,0,12,22.79523503780365,0.25049708832751266
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,10,16,1-8222,12,3,0,0,3.0,0.25
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,19,20,1-1935,12,3,0,0,3.0,0.25
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,12,1-3312,36,7,0,5,8.998014599084854,0.24994484997457928
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,9,13,1-19166,45,8,0,8,11.196823358535767,0.24881829685635037
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,20,MLG55,92,22,0,2,22.79920583963394,0.2478174547786298
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,22,18,MLG14,232,45,0,31,57.387690514326096,0.2473607349755435
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,2,7,1-9237,38,7,0,6,9.397617518901825,0.24730572418162697
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,11,4,1-9516,76,12,0,17,18.793249636888504,0.24727960048537506
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,11,4,1-3139,93,15,0,20,22.992058396339417,0.24722643436924105
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,11,MLG57,629,118,0,93,155.1630715429783,0.2466821487169766
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,11,4,1-9277,48,11,0,2,11.799205839633942,0.2458167883257071
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,16,11,1-9892,22,5,0,1,5.399602919816971,0.24543649635531686
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,12,1-6098,1327,209,0,285,322.8868321478367,0.24332089837817383
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,7,10,1-7995,14,1,0,6,3.397617518901825,0.24268696563584463
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,9,13,1-2294,75,13,0,13,18.19483795762062,0.24259783943494162
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,1,6,1-8400,33,4,0,10,7.996029198169708,0.24230391509605176
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,7,10,1-20047,20,4,0,2,4.799205839633942,0.23996029198169708
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,4,12,MLG33,20,4,0,2,4.799205839633942,0.23996029198169708
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,7,1-19286,40,6,0,9,9.596426278352737,0.23991065695881844
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,17,15,MLG52,125,12,0,45,29.982131391763687,0.2398570511341095
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,11,4,1-18423,47,2,0,23,11.190867155790329,0.2381035565061772
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,19,MLG15,105,3,0,55,24.978160589933395,0.2378872437136514
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,15,1-7268,70,11,0,14,16.59444087743759,0.2370634411062513
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,10,1-18615,22,0,0,13,5.194837957620621,0.23612899807366458
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,21,3,1-6974,207,44,0,12,48.79523503780365,0.23572577312948623
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,7,1-3206,45,9,0,4,10.598411679267883,0.2355202595392863
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,20,19,1-8397,51,2,0,25,11.99007299542427,0.23509947049851512
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,6,1,1-8488,23,5,0,1,5.399602919816971,0.2347653443398683
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,4,12,1-7213,23,3,0,6,5.397617518901825,0.2346790225609489
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,2,7,1-8157,75,16,0,4,17.598411679267883,0.2346454890569051
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,2,17,1-0292,99,4,0,48,23.1809401512146,0.2341509106183293
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,11,4,1-4531,94,20,0,5,21.998014599084854,0.23402143190515803
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,15,5,MLG50,319,59,0,39,74.58451387286186,0.23380725351994314
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,11,4,1-3052,166,30,0,22,38.79126423597336,0.2336823146745383
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,3,9,1-8328,114,23,0,9,26.596426278352737,0.23330198489783102
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,14,2,1-4842,6,1,0,1,1.3996029198169708,0.23326715330282846
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,11,MLG49,185,33,0,25,42.99007299542427,0.2323787729482393
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,10,1-7819,59,8,0,14,13.594440877437592,0.23041425215995917
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,5,17,1-9655,27,5,0,3,6.1988087594509125,0.22958550960929305
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,22,18,1-0205,34,5,0,7,7.797220438718796,0.229330012903494
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,22,18,1-8421,109,19,0,15,24.994043797254562,0.22930315410325286
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,19,1-8910,137,27,0,11,31.39563211798668,0.2291651979415086
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,6,MLG38,77,10,0,19,17.592455476522446,0.22847344774704476
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,6,1-9436,21,2,0,7,4.797220438718796,0.22843906851041884
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,7,10,1-8450,52,5,0,17,11.793249636888504,0.22679326224785584
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,11,4,1-8826,123,19,0,22,27.791264235973358,0.22594523769084032
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,3,5,MLG46,17,3,0,2,3.7992058396339417,0.22348269644905538
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,18,8,1-1224,151,16,0,44,33.582528471946716,0.22240085080759414
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,12,14,1-3596,223,26,0,59,49.57657226920128,0.22231646757489362
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,10,16,MLG72,9,2,0,0,2.0,0.2222222222222222
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,7,15,1-0055,18,2,0,5,3.998014599084854,0.2221119221713808
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,3,9,1-9498,64,13,0,3,14.198808759450912,0.2218563868664205
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,18,8,1-9404,100,16,0,15,21.994043797254562,0.21994043797254562
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,18,8,1-5197,72,11,0,12,15.79523503780365,0.2193782644139396
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,10,1-7024,498,74,0,87,108.76545402407646,0.21840452615276398
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,6,1-7182,22,4,0,2,4.799205839633942,0.218145719983361
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,2,13,1-4390,45,7,0,7,9.797220438718796,0.21771600974930658
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,3,9,1-1250,34,7,0,1,7.399602919816971,0.2176353799946168
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,16,1-6181,659,101,0,106,143.3579095005989,0.21753855766403477
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,1,6,1-2282,219,20,0,69,47.57260146737099,0.217226490718589
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,11,4,1-1462,192,22,0,49,41.58054307103157,0.2165653284949561
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,10,1-5161,12,1,0,4,2.5984116792678833,0.21653430660565695
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,21,1-3523,543,39,0,195,116.92256936430931,0.21532701540388455
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,4,12,1-8084,82,14,0,9,17.596426278352737,0.21459056437015533
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,6,1-0027,29,3,0,8,6.196823358535767,0.21368356408744021
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,19,20,1-0303,212,42,0,7,44.797220438718796,0.21130764357886225
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,17,1-9549,18,3,0,2,3.7992058396339417,0.21106699109077454
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,21,1-3265,19,2,0,5,3.998014599084854,0.21042182100446602
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,2,7,1-8172,40,4,0,11,8.395632117986679,0.20989080294966697
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,21,3,MLG63,380,36,0,109,79.55671826004982,0.20935978489486795
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,10,16,1-9518,22,3,0,4,4.598411679267883,0.2090187126939947
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,10,16,1-8705,48,4,0,15,9.994043797254562,0.20820924577613673
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,4,12,1-9609,25,2,0,8,5.196823358535767,0.20787293434143067
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,10,16,1-5355,53,9,0,5,10.998014599084854,0.20750970941669536
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,15,5,1-18935,30,5,0,3,6.1988087594509125,0.20662695864836375
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,12,14,1-8659,91,12,0,17,18.793249636888504,0.20651922677899456
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,12,14,MLG69,576,46,0,182,118.72773140668869,0.20612453369216788
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,15,1-9283,235,24,0,61,48.37577810883522,0.2058543749312137
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,15,1-4020,37,4,0,9,7.596426278352737,0.20530881833385778
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,14,2,1-8379,5,1,0,0,1.0,0.2
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,1,6,1-8566,5,1,0,0,1.0,0.2
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,21,3,1-19205,12,2,0,1,2.399602919816971,0.19996690998474756
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,15,5,1-5036,14,2,0,2,2.7992058396339417,0.19994327425956726
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,18,8,1-17733,74,10,0,12,14.79523503780365,0.19993560861896825
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,4,12,1-2034,16,2,0,3,3.1988087594509125,0.19992554746568203
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,6,1-19549,29,3,0,7,5.797220438718796,0.1999041530592688
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,17,1-8988,29,3,0,7,5.797220438718796,0.1999041530592688
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,5,2,1-9995,24,2,0,7,4.797220438718796,0.1998841849466165
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,14,1-7752,29,1,0,12,5.79523503780365,0.19983569095874654
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,19,20,1-4847,2,0,0,1,0.3996029198169708,0.1998014599084854
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,16,11,1-19567,2,0,0,1,0.3996029198169708,0.1998014599084854
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,7,10,1-18371,120,11,0,32,23.787293434143066,0.19822744528452554
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,18,8,1-6927,179,25,0,25,34.99007299542427,0.19547526813086186
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,12,14,1-6538,44,5,0,9,8.596426278352737,0.19537332450801675
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,21,3,1-3564,41,6,0,5,7.998014599084854,0.19507352680694767
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,17,1-7341,110,15,0,16,21.393646717071533,0.19448769742792302
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,10,16,MLG84,63,11,0,3,12.198808759450912,0.1936318850706494
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,3,9,1-19004,60,10,0,4,11.598411679267883,0.1933068613211314
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,2,19,1-18994,28,3,0,6,5.397617518901825,0.19277205424649374
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,12,14,MLG62,525,65,0,90,100.96426278352737,0.19231288149243309
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,6,1-2103,26,1,0,10,4.996029198169708,0.1921549691603734
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,20,19,1-1957,47,5,0,10,8.996029198169708,0.1914048765568023
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,1,1-3108,18,3,0,1,3.399602919816971,0.1888668288787206
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,16,1-9495,18,1,0,6,3.397617518901825,0.18875652882787916
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,18,8,1-9417,76,9,0,13,14.19483795762062,0.1867741836529029
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,6,1-4052,13,0,0,6,2.397617518901825,0.18443211683860192
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,18,8,1-2297,25,3,0,4,4.598411679267883,0.18393646717071532
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,11,4,1-8341,197,27,0,23,36.19086715579033,0.18370998556238746
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,9,13,1-18004,12,1,0,3,2.1988087594509125,0.18323406328757605
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,10,6,1-10060,36,3,0,9,6.596426278352737,0.18323406328757605
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,11,4,1-7066,23,1,0,8,4.196823358535767,0.1824705808059029
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,9,13,1-7770,11,2,0,0,2.0,0.18181818181818182
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,2,1-7481,33,6,0,0,6.0,0.18181818181818182
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,16,11,1-18409,22,2,0,5,3.998014599084854,0.18172793632203882
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,10,16,1-4760,40,6,0,3,7.1988087594509125,0.1799702189862728
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,4,12,1-8938,30,3,0,6,5.397617518901825,0.17992058396339417
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,4,12,1-6061,40,4,0,8,7.196823358535767,0.17992058396339417
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,5,17,1-7019,107,2,0,43,19.182925552129745,0.17927967805728734
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,17,15,1-5891,96,14,0,8,17.196823358535767,0.17913357665141424
