Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
217,217,217,217,217,217,217,217,217,217,217,217,1-9770,15,1-9770,20,50,4,0,18,15.736494779586792,0.31472989559173586
374,374,374,374,374,374,374,374,374,374,374,374,1-18202,9,1-18202,4,23,0,0,11,7.1723023653030396,0.3118392332740452
174,174,174,174,174,174,174,174,174,174,174,174,MLG41,2,MLG41,9,66,16,0,7,20.564192414283752,0.31157867294369324
220,220,220,220,220,220,220,220,220,220,220,220,MLG35,14,MLG35,21,49,12,0,5,15.260137438774109,0.3114313763015124
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,7,1-18935,16,30,8,0,2,9.304054975509644,0.31013516585032147
63,63,63,63,63,63,63,63,63,63,63,63,1-3052,6,1-3052,14,166,10,0,63,51.07773172855377,0.3076971790876733
133,133,133,133,133,133,133,133,133,133,133,133,MLG53,13,MLG53,15,91,11,0,26,27.952714681625366,0.30717268880906995
345,345,345,345,345,345,345,345,345,345,345,345,1-3584,14,1-3584,21,26,6,0,3,7.956082463264465,0.3060031716640179
0,0,0,0,0,0,0,0,0,0,0,0,1-6098,4,1-6098,11,1327,145,0,397,403.85491263866425,0.30433678420396704
462,462,462,462,462,462,462,462,462,462,462,462,1-4052,15,1-4052,20,13,2,0,3,3.9560824632644653,0.3043140356357281
41,41,41,41,41,41,41,41,41,41,41,41,1-9283,3,1-9283,10,235,44,0,42,71.38515448570251,0.30376661483277667
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,19,1-9333,17,102,8,0,35,30.820962071418762,0.302166294817831
58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,MLG49,3,185,15,0,61,54.77367675304413,0.29607392839483315
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,11,MLG30,1,208,15,0,71,61.293951630592346,0.2946824597624632
5,5,5,5,5,5,5,5,5,5,5,5,MLG57,9,MLG57,4,629,46,0,213,184.88185489177704,0.2939298169980557
327,327,327,327,327,327,327,327,327,327,327,327,1-8988,11,1-8988,1,29,2,0,10,8.520274877548218,0.29380258198442133
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,9,1-4020,4,37,3,0,12,10.824329853057861,0.2925494554880503
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,19,1-18371,17,120,24,0,17,35.08446729183197,0.2923705607652664
420,420,420,420,420,420,420,420,420,420,420,420,1-8678,8,1-8678,6,17,3,0,3,4.956082463264465,0.29153426254496856
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,10,MLG56,2,511,136,0,18,147.7364947795868,0.2891125142457667
434,434,434,434,434,434,434,434,434,434,434,434,1-4149,13,1-4149,15,16,2,0,4,4.608109951019287,0.28800687193870544
369,369,369,369,369,369,369,369,369,369,369,369,MLG39,3,MLG39,10,23,4,0,4,6.608109951019287,0.2873091283051864
224,224,224,224,224,224,224,224,224,224,224,224,1-9277,6,1-9277,14,48,2,0,18,13.736494779586792,0.28617697457472485
126,126,126,126,126,126,126,126,126,126,126,126,1-6693,4,1-6693,11,98,13,0,23,27.9966322183609,0.2856799205955194
171,171,171,171,171,171,171,171,171,171,171,171,1-9645,8,1-9645,6,69,6,0,21,19.692577242851257,0.2853996701862501
332,332,332,332,332,332,332,332,332,332,332,332,P-16616,18,P-16616,16,28,6,0,3,7.956082463264465,0.2841458022594452
83,83,83,83,83,83,83,83,83,83,83,83,MLG13,6,MLG13,14,140,13,0,41,39.73312699794769,0.28380804998534065
34,34,34,34,34,34,34,34,34,34,34,34,MLG51,20,MLG51,3,248,22,0,74,70.25003409385681,0.28326626650748715
76,76,76,76,76,76,76,76,76,76,76,76,1-2335,19,1-2335,17,145,11,0,46,40.9932644367218,0.28271216852911585
456,456,456,456,456,456,456,456,456,456,456,456,1-7995,9,1-7995,4,14,2,0,3,3.9560824632644653,0.2825773188046047
466,466,466,466,466,466,466,466,466,466,466,466,1-9416,22,1-9416,7,13,3,0,1,3.6520274877548218,0.2809251913657555
348,348,348,348,348,348,348,348,348,348,348,348,1-3087,9,1-3087,4,26,4,0,5,7.260137438774109,0.2792360553374657
159,159,159,159,159,159,159,159,159,159,159,159,1-6914,6,1-6914,14,73,6,0,22,20.34460473060608,0.2786932154877545
183,183,183,183,183,183,183,183,183,183,183,183,1-19915,14,1-19915,21,62,14,0,5,17.26013743877411,0.2783893135286147
111,111,111,111,111,111,111,111,111,111,111,111,1-0272,3,1-0272,10,111,25,0,9,30.868247389793396,0.27809231882696756
17,17,17,17,17,17,17,17,17,17,17,17,1-7004,16,1-7004,19,381,69,0,56,105.51353931427002,0.2769384233970342
153,153,153,153,153,153,153,153,153,153,153,153,1-9516,6,1-9516,14,76,6,0,23,20.9966322183609,0.27627147655738027
176,176,176,176,176,176,176,176,176,176,176,176,1-6561,14,1-6561,21,65,16,0,3,17.956082463264465,0.276247422511761
423,423,423,423,423,423,423,423,423,423,423,423,MLG46,14,MLG46,10,17,4,0,1,4.652027487754822,0.2736486757502836
211,211,211,211,211,211,211,211,211,211,211,211,1-8042,17,1-8042,18,52,5,0,14,14.128384828567505,0.27169970824168277
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,18,1-3535,16,315,46,0,60,85.1216492652893,0.27022745798504544
272,272,272,272,272,272,272,272,272,272,272,272,1-19229,21,1-19229,13,38,5,0,8,10.216219902038574,0.26884789215890986
300,300,300,300,300,300,300,300,300,300,300,300,1-18709,3,1-18709,10,33,3,0,9,8.868247389793396,0.26873476938767865
270,270,270,270,270,270,270,270,270,270,270,270,1-9651,20,1-9651,3,38,3,0,11,10.17230236530304,0.2676921675079747
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,8,1-5775,6,244,22,0,66,65.03381419181824,0.26653202537630427
215,215,215,215,215,215,215,215,215,215,215,215,MLG40,18,MLG40,16,51,9,0,7,13.564192414283752,0.2659645571428187
130,130,130,130,130,130,130,130,130,130,130,130,1-3139,6,1-3139,14,93,11,0,21,24.692577242851257,0.2655115832564651
64,64,64,64,64,64,64,64,64,64,64,64,MLG29,4,MLG29,11,164,18,0,39,43.42907202243805,0.2648114147709637
99,99,99,99,99,99,99,99,99,99,99,99,1-8826,6,1-8826,14,123,9,0,36,32.472989559173584,0.2640080451965332
329,329,329,329,329,329,329,329,329,329,329,329,1-5980,4,1-5980,11,29,5,0,4,7.608109951019287,0.2623486190006651
449,449,449,449,449,449,449,449,449,449,449,449,MLG43,2,MLG43,4,14,3,0,1,3.6520274877548218,0.2608591062682016
401,401,401,401,401,401,401,401,401,401,401,401,1-8100,7,1-8100,5,19,3,0,3,4.956082463264465,0.2608464454349719
296,296,296,296,296,296,296,296,296,296,296,296,1-0205,6,1-0205,14,34,3,0,9,8.868247389793396,0.2608308055821587
535,535,535,535,535,535,535,535,535,535,535,535,1-8566,8,1-8566,6,5,0,0,2,1.3040549755096436,0.26081099510192873
533,533,533,533,533,533,533,533,533,533,533,533,1-3217,6,1-3217,14,5,0,0,2,1.3040549755096436,0.26081099510192873
16,16,16,16,16,16,16,16,16,16,16,16,1-7140,11,1-7140,1,397,22,0,124,102.8514084815979,0.25907155788815595
409,409,409,409,409,409,409,409,409,409,409,409,1-5744,9,1-5744,4,18,4,0,1,4.652027487754822,0.25844597154193455
151,151,151,151,151,151,151,151,151,151,151,151,MLG38,2,MLG38,9,77,13,0,10,19.520274877548218,0.25351006334478204
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,3,1-8285,10,72,7,0,17,18.08446729183197,0.2511731568309996
463,463,463,463,463,463,463,463,463,463,463,463,1-20467,4,1-20467,11,13,0,0,5,3.260137438774109,0.25077980298262376
1,1,1,1,1,1,1,1,1,1,1,1,1-9227,6,1-9227,14,801,71,0,199,200.75347006320953,0.25062855188915045
324,324,324,324,324,324,324,324,324,324,324,324,1-5515,7,1-5515,5,29,4,0,5,7.260137438774109,0.2503495668542796
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,8,MLG14,6,232,30,0,43,58.037181973457336,0.25016026712697126
505,505,505,505,505,505,505,505,505,505,505,505,1-9855,10,1-9855,6,8,2,0,0,2.0,0.25
394,394,394,394,394,394,394,394,394,394,394,394,1-9697,22,1-9697,6,20,5,0,0,5.0,0.25
150,150,150,150,150,150,150,150,150,150,150,150,1-3083,9,1-3083,4,78,7,0,19,19.388522267341614,0.24857079829925147
392,392,392,392,392,392,392,392,392,392,392,392,MLG33,15,MLG33,20,20,3,0,3,4.956082463264465,0.24780412316322326
155,155,155,155,155,155,155,155,155,155,155,155,1-8157,2,1-8157,17,75,14,0,7,18.564192414283752,0.24752256552378338
435,435,435,435,435,435,435,435,435,435,435,435,1-4494,21,1-4494,12,16,2,0,3,3.9560824632644653,0.24725515395402908
437,437,437,437,437,437,437,437,437,437,437,437,1-4098,11,1-4098,1,16,2,0,3,3.9560824632644653,0.24725515395402908
439,439,439,439,439,439,439,439,439,439,439,439,1-4682,10,1-4682,21,16,2,0,3,3.9560824632644653,0.24725515395402908
74,74,74,74,74,74,74,74,74,74,74,74,1-8074,2,1-8074,9,145,22,0,21,35.69257724285126,0.2461557051231121
79,79,79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,21,142,28,0,10,34.52027487754822,0.24310052730667758
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,17,1-3265,18,19,2,0,4,4.608109951019287,0.24253210268522563
295,295,295,295,295,295,295,295,295,295,295,295,1-1942,5,1-1942,12,34,3,0,8,8.216219902038574,0.2416535265305463
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,4,1-0053,11,142,12,0,34,34.16893458366394,0.24062629988495732
129,129,129,129,129,129,129,129,129,129,129,129,1-4531,6,1-4531,21,94,18,0,7,22.564192414283752,0.2400446001519548
197,197,197,197,197,197,197,197,197,197,197,197,1-6006,14,1-6006,21,57,13,0,1,13.652027487754822,0.23950925417113722
4,4,4,4,4,4,4,4,4,4,4,4,MLG68,7,MLG68,5,642,101,0,80,153.16219902038574,0.23857040345854477
351,351,351,351,351,351,351,351,351,351,351,351,1-2324,7,1-2324,5,25,4,0,3,5.956082463264465,0.2382432985305786
134,134,134,134,134,134,134,134,134,134,134,134,1-8659,5,1-8659,12,91,13,0,13,21.476357340812683,0.2360039268221174
231,231,231,231,231,231,231,231,231,231,231,231,1-7991,17,1-7991,18,46,3,0,12,10.824329853057861,0.23531151854473611
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,14,1-1570,21,142,19,0,22,33.34460473060608,0.2348211600746907
55,55,55,55,55,55,55,55,55,55,55,55,1-1462,6,1-1462,14,192,17,0,43,45.037181973457336,0.23456865611175695
271,271,271,271,271,271,271,271,271,271,271,271,1-5508,6,1-5508,14,38,5,0,6,8.91216492652893,0.23453065596128764
454,454,454,454,454,454,454,454,454,454,454,454,1-5913,11,1-5913,1,14,0,0,5,3.260137438774109,0.23286695991243636
448,448,448,448,448,448,448,448,448,448,448,448,MLG42,19,MLG42,17,14,0,0,5,3.260137438774109,0.23286695991243636
9,9,9,9,9,9,9,9,9,9,9,9,1-3523,17,1-3523,18,543,73,0,81,125.81422650814056,0.2317020746006272
158,158,158,158,158,158,158,158,158,158,158,158,1-9808,11,1-9808,1,74,6,0,17,17.08446729183197,0.23087117961935094
112,112,112,112,112,112,112,112,112,112,112,112,1-3447,5,1-3447,12,110,13,0,19,25.388522267341614,0.23080474788492375
422,422,422,422,422,422,422,422,422,422,422,422,1-7536,6,1-7536,14,17,0,0,6,3.9121649265289307,0.23012734861934886
432,432,432,432,432,432,432,432,432,432,432,432,1-3089,8,1-3089,6,16,3,0,1,3.6520274877548218,0.22825171798467636
236,236,236,236,236,236,236,236,236,236,236,236,1-9794,19,1-9794,17,46,2,0,13,10.476357340812683,0.22774689871331918
265,265,265,265,265,265,265,265,265,265,265,265,1-1204,15,1-1204,20,39,3,0,9,8.868247389793396,0.2273909587126512
288,288,288,288,288,288,288,288,288,288,288,288,1-9761,21,1-9761,13,35,6,0,3,7.956082463264465,0.22731664180755615
32,32,32,32,32,32,32,32,32,32,32,32,1-7874,6,1-7874,14,258,11,0,73,58.59800660610199,0.22712405661279841
238,238,238,238,238,238,238,238,238,238,238,238,1-4390,15,1-4390,20,45,5,0,8,10.216219902038574,0.22702710893419054
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,2,MLG65,9,201,18,0,42,45.385154485702515,0.22579678848608217
208,208,208,208,208,208,208,208,208,208,208,208,1-5355,10,1-5355,21,53,10,0,3,11.956082463264465,0.22558646157102766
290,290,290,290,290,290,290,290,290,290,290,290,1-3509,11,1-3509,1,35,2,0,9,7.868247389793396,0.2248070682798113
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,15,1-1833,20,124,14,0,21,27.692577242851257,0.22332723582944564
385,385,385,385,385,385,385,385,385,385,385,385,1-18615,9,1-18615,4,22,1,0,6,4.912164926528931,0.2232802239331332
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,8,1-19286,6,40,5,0,6,8.91216492652893,0.22280412316322326
350,350,350,350,350,350,350,350,350,350,350,350,1-9609,11,1-9609,1,25,1,0,7,5.564192414283752,0.2225676965713501
260,260,260,260,260,260,260,260,260,260,260,260,1-4760,17,1-4760,18,40,3,0,9,8.868247389793396,0.2217061847448349
261,261,261,261,261,261,261,261,261,261,261,261,1-5214,7,1-5214,5,40,3,0,9,8.868247389793396,0.2217061847448349
471,471,471,471,471,471,471,471,471,471,471,471,1-19205,14,1-19205,21,12,2,0,1,2.6520274877548218,0.22100229064623514
447,447,447,447,447,447,447,447,447,447,447,447,1-9971,21,1-9971,15,15,2,0,2,3.3040549755096436,0.2202703317006429
86,86,86,86,86,86,86,86,86,86,86,86,1-8910,6,1-8910,14,137,8,0,34,30.16893458366394,0.2202112013406127
56,56,56,56,56,56,56,56,56,56,56,56,1-8427,20,1-8427,3,189,20,0,33,41.51690709590912,0.21966617511063025
2,2,2,2,2,2,2,2,2,2,2,2,1-6240,9,1-6240,4,698,43,0,169,153.19264543056488,0.21947370405525055
66,66,66,66,66,66,66,66,66,66,66,66,MLG48,20,MLG48,6,159,29,0,9,34.868247389793396,0.21929715339492703
146,146,146,146,146,146,146,146,146,146,146,146,MLG78,16,MLG78,19,80,11,0,10,17.520274877548218,0.21900343596935273
53,53,53,53,53,53,53,53,53,53,53,53,1-8341,6,1-8341,14,197,11,0,49,42.94934689998627,0.2180169893400318
344,344,344,344,344,344,344,344,344,344,344,344,1-2103,14,1-2103,21,26,5,0,1,5.652027487754822,0.21738567260595468
472,472,472,472,472,472,472,472,472,472,472,472,1-1935,11,1-1935,1,12,0,0,4,2.608109951019287,0.21734249591827393
521,521,521,521,521,521,521,521,521,521,521,521,1-3551,1,1-3551,8,6,0,0,2,1.3040549755096436,0.21734249591827393
548,548,548,548,548,548,548,548,548,548,548,548,1-5914,11,1-5914,1,3,0,0,1,0.6520274877548218,0.21734249591827393
470,470,470,470,470,470,470,470,470,470,470,470,1-9055,17,1-9055,15,12,0,0,4,2.608109951019287,0.21734249591827393
550,550,550,550,550,550,550,550,550,550,550,550,1-3176,9,1-3176,4,3,0,0,1,0.6520274877548218,0.21734249591827393
478,478,478,478,478,478,478,478,478,478,478,478,1-20012,4,1-20012,11,12,0,0,4,2.608109951019287,0.21734249591827393
496,496,496,496,496,496,496,496,496,496,496,496,1-9076,11,1-9076,1,9,0,0,3,1.9560824632644653,0.21734249591827393
3,3,3,3,3,3,3,3,3,3,3,3,1-6181,11,1-6181,1,659,34,0,166,142.23656296730042,0.21583696960136634
235,235,235,235,235,235,235,235,235,235,235,235,1-1989,9,1-1989,4,46,4,0,9,9.868247389793396,0.21452711716942166
127,127,127,127,127,127,127,127,127,127,127,127,1-5891,9,1-5891,4,96,14,0,10,20.520274877548218,0.21375286330779394
12,12,12,12,12,12,12,12,12,12,12,12,1-7024,13,1-7024,15,498,57,0,75,105.90206158161163,0.21265474213175026
418,418,418,418,418,418,418,418,418,418,418,418,1-17835,11,1-17835,1,17,1,0,4,3.608109951019287,0.21224176182466395
255,255,255,255,255,255,255,255,255,255,255,255,1-3564,14,1-3564,21,41,6,0,4,8.608109951019287,0.20995390124437285
27,27,27,27,27,27,27,27,27,27,27,27,1-1608,10,1-1608,2,307,33,0,48,64.29731941223145,0.20943752251541187
247,247,247,247,247,247,247,247,247,247,247,247,1-6734,13,1-6734,15,44,0,0,14,9.128384828567505,0.2074632915583524
440,440,440,440,440,440,440,440,440,440,440,440,1-2034,22,1-2034,19,16,2,0,2,3.3040549755096436,0.20650343596935272
338,338,338,338,338,338,338,338,338,338,338,338,1-3589,5,1-3589,12,27,1,0,7,5.564192414283752,0.20608120052902787
7,7,7,7,7,7,7,7,7,7,7,7,MLG69,16,MLG69,19,576,67,0,79,118.51017153263092,0.20574682557748425
181,181,181,181,181,181,181,181,181,181,181,181,MLG84,10,MLG84,2,63,11,0,3,12.956082463264465,0.20565210259149944
152,152,152,152,152,152,152,152,152,152,152,152,1-10038,15,1-10038,20,76,9,0,10,15.520274877548218,0.20421414312563443
142,142,142,142,142,142,142,142,142,142,142,142,1-8084,4,1-8084,11,82,5,0,18,16.736494779586792,0.20410359487300966
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,17,1-2545,18,145,10,0,30,29.560824632644653,0.2038677560872045
410,410,410,410,410,410,410,410,410,410,410,410,1-3108,18,1-3108,16,18,3,0,1,3.6520274877548218,0.202890415986379
104,104,104,104,104,104,104,104,104,104,104,104,1-9394,19,1-9394,17,117,10,0,21,23.692577242851257,0.20250066019530988
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,MLG44,13,59,8,0,6,11.91216492652893,0.2019011004496429
13,13,13,13,13,13,13,13,13,13,13,13,1-1258,13,1-1258,15,435,16,0,110,87.7230236530304,0.20166212334029976
36,36,36,36,36,36,36,36,36,36,36,36,MLG64,21,MLG64,13,245,40,0,14,49.128384828567505,0.2005240197084388
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,9,1-0055,5,18,1,0,4,3.608109951019287,0.20045055283440483
531,531,531,531,531,531,531,531,531,531,531,531,1-4051,21,1-4051,13,5,1,0,0,1.0,0.2
490,490,490,490,490,490,490,490,490,490,490,490,1-8634,7,1-8634,5,10,2,0,0,2.0,0.2
445,445,445,445,445,445,445,445,445,445,445,445,1-5654,9,1-5654,4,15,1,0,3,2.9560824632644653,0.19707216421763102
21,21,21,21,21,21,21,21,21,21,21,21,MLG02,11,MLG02,1,320,10,0,81,62.814226508140564,0.19629445783793925
33,33,33,33,33,33,33,33,33,33,33,33,1-6296,11,1-6296,1,254,10,0,61,49.77367675304413,0.19595935729544933
384,384,384,384,384,384,384,384,384,384,384,384,1-0358,19,1-0358,17,22,3,0,2,4.3040549755096436,0.19563886252316562
263,263,263,263,263,263,263,263,263,263,263,263,1-6061,4,1-6061,11,40,0,0,12,7.824329853057861,0.19560824632644652
325,325,325,325,325,325,325,325,325,325,325,325,1-9338,8,1-9338,6,29,5,0,1,5.652027487754822,0.1948974995777525
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,15,1-3639,20,17,2,0,2,3.3040549755096436,0.19435617502997904
381,381,381,381,381,381,381,381,381,381,381,381,1-9752,11,1-9752,1,22,1,0,5,4.260137438774109,0.1936426108533686
326,326,326,326,326,326,326,326,326,326,326,326,1-0027,4,1-0027,11,29,3,0,4,5.608109951019287,0.19338310175928577
28,28,28,28,28,28,28,28,28,28,28,28,1-7005,6,1-7005,14,285,21,0,52,54.90542936325073,0.19265062934473942
244,244,244,244,244,244,244,244,244,244,244,244,1-19448,18,1-19448,4,45,8,0,1,8.652027487754822,0.1922672775056627
404,404,404,404,404,404,404,404,404,404,404,404,1-20578,2,1-20578,9,19,3,0,1,3.6520274877548218,0.19221197303972745
222,222,222,222,222,222,222,222,222,222,222,222,1-8705,13,1-8705,5,48,4,0,8,9.216219902038574,0.1920045812924703
301,301,301,301,301,301,301,301,301,301,301,301,1-8400,2,1-8400,9,33,5,0,2,6.3040549755096436,0.19103196895483768
346,346,346,346,346,346,346,346,346,346,346,346,1-9805,15,1-9805,20,26,3,0,3,4.956082463264465,0.19061855627940252
87,87,87,87,87,87,87,87,87,87,87,87,1-3141,14,1-3141,21,136,16,0,15,25.780412316322327,0.18956185526707592
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,5,MLG54,12,595,71,0,64,112.7297592163086,0.18946178019547663
451,451,451,451,451,451,451,451,451,451,451,451,1-11329,7,1-11329,5,14,2,0,1,2.6520274877548218,0.18943053483963013
514,514,514,514,514,514,514,514,514,514,514,514,P-0009,19,P-0009,17,7,0,0,2,1.3040549755096436,0.18629356792994908
455,455,455,455,455,455,455,455,455,455,455,455,1-18377,22,1-18377,14,14,0,0,4,2.608109951019287,0.18629356792994908
427,427,427,427,427,427,427,427,427,427,427,427,1-3104,21,1-3104,14,16,1,0,3,2.9560824632644653,0.18475515395402908
