Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,3,1,5,1007.9501398205757,17.08390067492501
168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,3,MLG45,70,14,1,7,1020.930195748806,14.5847170821258
80,80,80,80,80,80,80,80,80,80,80,80,80,1-0053,6,1,1-0053,142,14,1,5,1018.9501398205757,7.175705210004054
6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,3,MLG54,595,53,1,37,1089.6310346722603,1.8313126633147232
67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,5,6,1-3516,156,14,0,108,120.92302012443542,0.7751475649002271
75,75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,29,0,68,96.32190155982971,0.6642889762746876
358,358,358,358,358,358,358,358,358,358,358,358,358,1-8627,5,6,1-8627,25,5,0,11,15.890307605266571,0.6356123042106628
228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,4,12,MLG60,47,6,0,23,28.770643174648285,0.6121413441414528
165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,10,5,MLG59,71,26,0,17,42.83047538995743,0.6032461322529216
49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,3,1-6974,207,70,0,53,122.47148209810257,0.59164967197151
55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,14,15,1-1462,192,15,0,99,113.01276844739914,0.5886081689968705
78,78,78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,17,0,66,82.34184563159943,0.5798721523352073
368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,11,7,1-6858,23,10,0,3,12.970083892345428,0.5639166909715404
102,102,102,102,102,102,102,102,102,102,102,102,102,1-17907,5,6,1-17907,119,11,0,54,64.46151006221771,0.5416933618673757
91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,25,0,44,68.56123042106628,0.5356346126645803
62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,10,4,1-6878,167,33,0,55,87.45153802633286,0.5236619043492985
137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,5,6,1-6611,89,4,0,42,45.581174492836,0.5121480280093933
36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,13,14,MLG64,245,78,0,45,122.55125838518143,0.5002092178986997
57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,40,0,53,92.47148209810257,0.4998458491789328
295,295,295,295,295,295,295,295,295,295,295,295,295,1-1942,14,3,1-1942,34,11,0,6,16.940167784690857,0.4982402289614958
545,545,545,545,545,545,545,545,545,545,545,545,545,1-4926,15,5,1-4926,4,1,0,1,1.9900279641151428,0.4975069910287857
281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,11,8,1-3312,36,3,0,15,17.850419461727142,0.4958449850479762
129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,45.660950779914856,0.4857547955310091
299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,9,0,7,15.930195748806,0.4827332045092727
156,156,156,156,156,156,156,156,156,156,156,156,156,1-2294,8,2,1-2294,75,19,0,17,35.83047538995743,0.47773967186609906
28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,134.9728803038597,0.4735890536977534
176,176,176,176,176,176,176,176,176,176,176,176,176,1-6561,18,19,1-6561,65,6,0,25,30.75069910287857,0.47308767850582417
7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,3,13,MLG69,576,33,0,241,271.5967393517494,0.4715221169301205
114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,5,6,1-7152,109,11,0,40,50.60111856460571,0.4642304455468414
331,331,331,331,331,331,331,331,331,331,331,331,331,1-5981,3,12,1-5981,28,8,0,5,12.950139820575714,0.46250499359198977
462,462,462,462,462,462,462,462,462,462,462,462,462,1-4052,19,12,1-4052,13,3,0,3,5.9700838923454285,0.4592372224881099
51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,51,91.49142616987228,0.45518122472573275
121,121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,5,1-9333,102,36,0,10,45.90027964115143,0.450002741579916
40,40,40,40,40,40,40,40,40,40,40,40,40,1-7807,5,6,1-7807,239,30,0,78,107.22218120098114,0.4486283732258625
58,58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,82.41164988279343,0.44546837774482934
111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,5,6,1-0272,111,32,0,17,48.83047538995743,0.4399141927023192
296,296,296,296,296,296,296,296,296,296,296,296,296,1-0205,14,18,1-0205,34,8,0,7,14.930195748806,0.43912340437664704
145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,24,0,11,34.89030760526657,0.43612884506583216
441,441,441,441,441,441,441,441,441,441,441,441,441,1-9997,2,11,1-9997,16,3,0,4,6.960111856460571,0.4350069910287857
103,103,103,103,103,103,103,103,103,103,103,103,103,1-3362,5,6,1-3362,117,12,0,39,50.61109060049057,0.4325734239358168
233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,5,6,1-3587,46,6,0,14,19.860391497612,0.43174764125243476
41,41,41,41,41,41,41,41,41,41,41,41,41,1-9283,3,13,1-9283,235,21,0,81,101.19226509332657,0.43060538337585774
63,63,63,63,63,63,63,63,63,63,63,63,63,1-3052,14,15,1-3052,166,14,0,58,71.42162191867828,0.43025073444986917
332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,2,11,P-16616,28,10,0,2,11.980055928230286,0.4278591402939388
161,161,161,161,161,161,161,161,161,161,161,161,161,1-8285,16,17,1-8285,72,11,0,20,30.800559282302856,0.4277855455875397
512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,18,19,1-5799,7,1,0,2,2.9800559282302856,0.4257222754614694
138,138,138,138,138,138,138,138,138,138,138,138,138,1-4640,7,3,1-4640,87,19,0,18,36.82050335407257,0.4232241764835928
136,136,136,136,136,136,136,136,136,136,136,136,136,1-1769,11,8,1-1769,89,3,0,35,37.65097874403,0.42304470498910113
227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,16,17,1-1957,47,6,0,14,19.860391497612,0.4225615212257872
77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,11,8,1-9674,144,13,0,48,60.521342277526855,0.420287099149492
270,270,270,270,270,270,270,270,270,270,270,270,270,1-9651,10,16,1-9651,38,10,0,6,15.940167784690857,0.41947809959712784
157,157,157,157,157,157,157,157,157,157,157,157,157,1-17733,11,8,1-17733,74,3,0,28,30.720782995224,0.41514571615167567
208,208,208,208,208,208,208,208,208,208,208,208,208,1-5355,18,19,1-5355,53,14,0,8,21.920223712921143,0.41358912665888947
71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,9,4,1-4417,151,8,0,55,62.451538026332855,0.4135863445452507
189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,8,13,MLG10,60,6,0,19,24.810531318187714,0.4135088553031286
478,478,478,478,478,478,478,478,478,478,478,478,478,1-20012,1,10,1-20012,12,0,0,5,4.950139820575714,0.4125116517146428
35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,5,6,1-7496,246,34,0,68,101.32190155982971,0.41187764861719395
5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,17,MLG57,629,63,0,198,259.0255368947983,0.41180530507917057
24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,2,11,1-3535,315,46,0,83,128.17232102155685,0.4068962572112916
