Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,10,1,3,1012.2184291481972,17.15624456183385
168,168,168,168,168,168,168,168,168,168,168,MLG45,7,16,MLG45,70,11,1,18,1024.310574889183,14.633008212702615
84,84,84,84,84,84,84,84,84,84,84,1-2382,21,1,1-2382,139,7,1,6,1011.4368582963943,7.276524160405715
6,6,6,6,6,6,6,6,6,6,6,MLG54,7,16,MLG54,595,25,1,93,1093.7713035941124,1.8382710984775
75,75,75,75,75,75,75,75,75,75,75,1-2545,4,8,1-2545,145,29,0,68,79.28439402580261,0.5467889243158801
295,295,295,295,295,295,295,295,295,295,295,1-1942,14,16,1-1942,34,10,0,11,18.134240210056305,0.5333600061781266
145,145,145,145,145,145,145,145,145,145,145,1-9491,18,20,1-9491,80,21,0,26,40.226385951042175,0.5028298243880271
49,49,49,49,49,49,49,49,49,49,49,1-6974,7,16,1-6974,207,62,0,56,103.41067743301392,0.49956849001456
228,228,228,228,228,228,228,228,228,228,228,MLG60,4,8,MLG60,47,6,0,23,23.007956802845,0.4895309958052128
78,78,78,78,78,78,78,78,78,78,78,1-1570,18,20,1-1570,142,7,0,83,68.37653976678848,0.4815249279351302
368,368,368,368,368,368,368,368,368,368,368,1-6858,11,13,1-6858,23,10,0,1,10.739476382732391,0.4669337557709735
55,55,55,55,55,55,55,55,55,55,55,1-1462,14,5,1-1462,192,14,0,99,87.20816189050674,0.454209176513056
36,36,36,36,36,36,36,36,36,36,36,MLG64,13,6,MLG64,245,78,0,45,111.27643722295761,0.45418953968554127
29,29,29,29,29,29,29,29,29,29,29,1-3534,10,19,1-3534,279,63,0,80,122.15811061859131,0.43784269038921614
299,299,299,299,299,299,299,299,299,299,299,MLG31,13,6,MLG31,33,9,0,7,14.17633467912674,0.42958589936747693
57,57,57,57,57,57,57,57,57,57,57,MLG75,4,8,MLG75,185,40,0,53,79.19224828481674,0.42806620694495534
