Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,10,7,1-6858,23,8,0,16,11.927565336227417,0.518589797227279
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,12,8,MLG40,51,22,0,6,23.47283700108528,0.46025170590363296
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,16,17,1-4355,49,20,0,10,22.454728335142136,0.4582597619416762
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,21,6,MLG44,59,22,0,14,25.43661966919899,0.4311291469355761
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,1,2,1-0296,41,16,0,6,17.47283700108528,0.42616675612403127
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,13,9,1-0272,111,37,0,38,46.327967673540115,0.417369078140001
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,12,8,1-7682,141,46,0,50,58.27364167571068,0.4132882388348275
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,10,10,P-16616,28,8,0,13,11.191146835684776,0.3996838155601706
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,12,8,1-1608,307,106,0,68,122.69215267896652,0.3996487057946792
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,18,16,MLG56,511,144,0,164,184.25754469633102,0.36058227924918007
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,7,1-8067,322,93,0,81,112.8832995146513,0.350569253151091
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,19,11,MLG60,47,13,0,12,15.945674002170563,0.33926965962065025
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,20,12,1-7964,202,60,0,30,67.3641850054264,0.33348606438329903
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,2,5,1-9286,81,16,0,41,26.064386174082756,0.3217825453590464
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,21,6,MLG63,380,107,0,54,120.25553300976753,0.31646192897307246
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,18,6,MLG31,33,7,0,13,10.191146835684776,0.30882263138438715
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,10,7,1-9831,132,30,0,39,39.57344050705433,0.29979879172010854
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,2,5,MLG58,71,16,0,21,21.154929503798485,0.29795675357462653
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,12,1-1131,138,37,0,16,40.92756533622742,0.29657656040744507
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,13,9,1-4640,87,18,0,31,25.60965783894062,0.29436388320621404
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,15,10,MLG62,525,61,0,381,154.52514956891537,0.29433361822650544
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,21,6,MLG08,107,30,0,6,31.47283700108528,0.29413866356154467
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,1,2,MLG59,71,16,0,19,20.663983836770058,0.29104202587000083
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,5,1-9491,80,17,0,24,22.891348004341125,0.28614185005426407
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,6,4,1-18994,28,7,0,4,7.981891334056854,0.2850675476448877
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,8,14,1-7024,498,72,0,284,141.71428471803665,0.2845668367832061
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,10,MLG14,232,56,0,40,65.81891334056854,0.2837022126748644
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,5,13,1-5980,29,5,0,13,8.191146835684776,0.282453339161544
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,15,16,1-4682,16,3,0,6,4.472837001085281,0.2795523125678301
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,5,17,1-3584,26,6,0,5,7.227364167571068,0.27797554490657955
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,20,12,MLG54,595,31,0,547,165.27363993227482,0.27777082341558795
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,11,15,1-0129,142,36,0,14,39.43661966919899,0.27772267372675347
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,14,3,1-4417,151,26,0,64,41.71026134490967,0.27622689632390507
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,8,7,1-9938,55,10,0,21,15.154929503798485,0.2755441727963361
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,2,5,1-1350,195,37,0,68,53.69215267896652,0.27534437271264883
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,10,7,1-1836,20,4,0,6,5.472837001085281,0.27364185005426406
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,12,8,1-8285,72,18,0,6,19.47283700108528,0.2704560694595178
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,15,10,1-8627,25,6,0,3,6.736418500542641,0.2694567400217056
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,6,4,1-18558,307,73,0,39,82.57344050705433,0.2689688615864962
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,21,6,MLG41,66,13,0,19,17.663983836770058,0.2676361187389403
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,14,3,1-6181,659,125,0,209,176.30382220447063,0.2675323553937339
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,5,13,1-5002,45,8,0,16,11.927565336227417,0.2650570074717204
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,16,17,MLG11,87,23,0,0,23.0,0.26436781609195403
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,11,15,1-7536,17,4,0,2,4.490945667028427,0.26417327453108397
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,14,3,MLG06,18,4,0,3,4.736418500542641,0.2631343611412578
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,1,2,1-6296,254,53,0,56,66.74647867679596,0.2627814121133699
