,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-3083,5,7,1-3083,78,45,0,17,47.44830463826656,0.6083115979264944
1,1-3447,6,9,1-3447,110,54,0,49,61.05687807500362,0.5550625279545784
2,1-7004,9,8,1-7004,381,166,0,74,176.65732607245445,0.4636675224998804
3,1-11350,10,2,1-11350,100,43,0,1,43.14401791989803,0.4314401791989803
4,1-3523,8,4,1-3523,543,219,0,93,232.39366655051708,0.4279809697062929
5,1-3206,10,2,1-3206,45,19,0,1,19.14401791989804,0.4254226204421785
6,1-7140,16,12,1-7140,397,155,0,76,165.94536191225052,0.4179983927260718
7,1-8627,16,12,1-8627,25,10,0,3,10.4320537596941,0.4172821503877639
8,1-0272,9,8,1-0272,111,39,0,50,46.20089599490166,0.4162242882423573
9,MLG02,20,6,MLG02,320,121,0,78,132.2333977520466,0.4132293679751456
10,MLG14,10,2,MLG14,232,91,0,19,93.73634047806264,0.4040359503364769
11,1-10785,18,11,1-10785,279,101,0,46,107.62482431530952,0.3857520584778119
12,1-3516,9,8,1-3516,156,55,0,11,56.584197118878365,0.3627192123005023
13,1-18487,8,11,1-18487,23,8,0,2,8.288035839796066,0.3603493843389594
14,1-19229,8,4,1-19229,38,13,0,4,13.576071679592133,0.3572650441997929
15,1-8067,19,5,1-8067,322,106,0,53,113.63294975459576,0.3528973594863222
16,MLG57,5,7,MLG57,629,199,0,146,220.02661630511284,0.3498038415025641
17,1-4020,5,7,1-4020,37,11,0,12,12.728215038776398,0.3440058118588215
18,1-1350,1,15,1-1350,195,63,0,26,66.74446591734886,0.3422793123966608
19,MLG63,8,4,MLG63,380,121,0,43,127.19277055561544,0.3347178172516195
20,MLG50,6,9,MLG50,319,101,0,36,106.1846451163292,0.3328672260699974
21,MLG31,10,2,MLG31,33,10,0,5,10.720089599490166,0.3248511999845505
22,MLG56,7,10,MLG56,511,128,0,253,164.43653373420238,0.3217936080904156
23,1-18558,13,13,1-18558,307,84,0,100,98.40179198980331,0.320527009738773
24,MLG29,11,14,MLG29,164,46,0,39,51.61669887602329,0.3147359687562396
