,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0129,2,6,1-0129,142,24,1,40,1056.4254322052002,7.439615719754931
1,1-0303,2,6,1-0303,212,13,1,69,1068.9338705539703,5.042140898839483
2,MLG51,19,16,MLG51,248,68,1,48,1106.9105186462402,4.463348865509033
3,MLG54,19,16,MLG54,595,64,1,84,1132.0934076309204,1.9026779960183533
4,1-7268,7,13,1-7268,70,14,0,63,65.07005572319031,0.9295722246170044
5,1-2423,19,16,1-2423,79,43,0,11,51.91699385643005,0.6571771374231652
6,1-9938,6,15,1-9938,55,21,0,17,34.78080868721008,0.632378339767456
7,1-6858,6,12,1-6858,23,10,0,5,14.053179025650024,0.6110077837239141
8,MLG29,13,8,MLG29,164,52,0,49,91.72115445137024,0.5592753320205502
9,1-6181,17,14,1-6181,659,265,0,126,367.1401114463806,0.557117012816966
10,MLG48,17,14,MLG48,159,14,0,91,87.76785826683044,0.5519991085964179
11,MLG40,18,12,MLG40,51,14,0,17,27.780808687210083,0.5447217389649036
12,MLG60,9,17,MLG60,47,9,0,20,25.212716102600098,0.5364407681404276
13,1-1350,7,13,1-1350,195,31,0,90,103.95722246170044,0.5331139613420536
14,MLG63,9,17,MLG63,380,80,0,151,202.4060065746308,0.5326473857227124
15,1-6561,18,12,1-6561,65,19,0,19,34.40208029747009,0.5292627738072322
16,1-5355,15,2,1-5355,53,23,0,6,27.86381483078003,0.5257323552977364
17,1-1015,12,16,1-1015,155,57,0,29,80.50843834877014,0.5194092796694848
18,1-5002,13,8,1-5002,45,12,0,14,23.34890127182007,0.5188644727071127
19,1-0272,12,4,1-0272,111,17,0,50,57.53179025650024,0.5183044167252274
20,1-5775,16,11,1-5775,244,7,0,146,125.35282754898073,0.513741096512216
21,1-10539,7,13,1-10539,63,8,0,30,32.31907415390015,0.5130011770460341
22,1-7024,11,5,1-7024,498,85,0,210,255.23351907730105,0.5125171065809258
23,P-16616,6,15,P-16616,28,3,0,14,14.348901271820068,0.5124607597078595
24,MLG32,18,12,MLG32,52,16,0,13,26.538265466690063,0.5103512589748089
25,1-7070,7,13,1-7070,129,8,0,71,65.55514216423035,0.5081793966219407
26,1-8622,14,9,1-8622,54,25,0,3,27.43190741539001,0.5079982854701854
27,MLG62,20,3,MLG62,525,90,0,214,263.47606229782104,0.5018591662815639
28,1-1770,3,19,1-1770,35,7,0,13,17.538265466690063,0.5010932990482875
29,1-8503,2,6,1-8503,16,8,0,0,8.0,0.5
30,1-8906,5,10,1-8906,15,5,0,3,7.431907415390015,0.4954604943593343
31,1-3509,17,14,1-3509,35,14,0,4,17.24254322052002,0.4926440920148577
32,1-18994,7,13,1-18994,28,4,0,12,13.72762966156006,0.4902724879128592
33,1-1183,1,23,1-1183,45,0,0,27,21.88716673851013,0.4863814830780029
34,1-0292,16,11,1-0292,99,20,0,34,47.561617374420166,0.4804203775193956
35,1-9416,5,10,1-9416,13,3,0,4,6.24254322052002,0.4801956323476938
36,1-8427,7,13,1-8427,189,16,0,92,90.57849407196044,0.4792512913860341
37,1-1224,6,15,1-1224,151,21,0,63,72.07005572319031,0.4772851372396709
38,1-9768,16,11,1-9768,241,14,0,124,114.5188398361206,0.4751819080336955
39,1-20167,18,12,1-20167,56,16,0,13,26.538265466690063,0.4738975976194654
40,1-8067,6,15,1-8067,322,61,0,112,151.79121017456055,0.4714012738340389
41,1-18423,9,17,1-18423,47,1,0,26,22.076530933380127,0.4697134241144708
42,1-9946,5,10,1-9946,12,4,0,2,5.62127161026001,0.4684393008550008
43,1-8222,17,14,1-8222,12,4,0,2,5.62127161026001,0.4684393008550008
44,1-9516,12,4,1-9516,76,12,0,29,35.50843834877014,0.467216294062765
45,1-8314,3,12,1-8314,36,7,0,12,16.72762966156006,0.4646563794877794
46,1-4355,11,5,1-4355,49,13,0,12,22.72762966156006,0.4638291767665318
47,1-9491,5,10,1-9491,80,20,0,21,37.0233519077301,0.4627918988466263
48,1-0003,7,13,1-0003,17,3,0,6,7.863814830780029,0.4625773429870605
49,MLG50,19,16,MLG50,319,73,0,91,146.76785826683044,0.4600873299900641
50,1-8074,17,14,1-8074,145,44,0,28,66.69780254364014,0.4599848451285526
51,1-2294,19,15,1-2294,75,15,0,24,34.45525932312012,0.4594034576416015
52,1-18615,2,6,1-18615,22,6,0,5,10.053179025650024,0.456962682984092
53,1-9752,2,6,1-9752,22,6,0,5,10.053179025650024,0.456962682984092
54,1-9283,7,13,1-9283,235,27,0,99,107.25294470787048,0.4563955093951935
55,MLG49,3,19,MLG49,185,27,0,70,83.74450635910034,0.4526730073464883
56,1-17657,13,8,1-17657,8,2,0,2,3.6212716102600098,0.4526589512825012
57,1-5161,17,14,1-5161,12,3,0,3,5.431907415390015,0.4526589512825012
58,1-6927,6,15,1-6927,179,41,0,49,80.72115445137024,0.4509561701193868
59,1-1204,7,13,1-1204,39,11,0,8,17.48508644104004,0.4483355497702574
60,1-10468,6,15,1-10468,549,131,0,142,246.1102843284607,0.4482883138951925
61,1-7866,14,9,1-7866,318,58,0,103,141.4954879283905,0.4449543645546871
62,1-7530,10,4,1-7530,25,3,0,10,11.106358051300049,0.4442543220520019
63,MLG35,2,6,MLG35,49,12,0,12,21.72762966156006,0.4434210135012257
64,1-18371,16,11,1-18371,120,15,0,47,53.09988284111023,0.4424990236759186
65,1-8578,8,1,1-8578,11,0,0,6,4.863814830780029,0.4421649846163663
66,1-0278,18,12,1-0278,79,13,0,27,34.88716673851013,0.4416097055507612
67,1-0296,14,9,1-0296,41,14,0,5,18.053179025650024,0.4403214396500006
68,1-5425,5,10,1-5425,17,5,0,3,7.431907415390015,0.4371710244347067
69,1-8627,3,19,1-8627,25,2,0,11,10.916993856430054,0.4366797542572021
70,1-5980,13,8,1-5980,29,2,0,13,12.538265466690063,0.4323539816100022
71,1-18613,7,13,1-18613,25,1,0,12,10.72762966156006,0.4291051864624023
72,1-9286,7,13,1-9286,81,8,0,33,34.75098156929016,0.429024463818397
73,1-9855,5,10,1-9855,8,1,0,3,3.431907415390014,0.4289884269237518
74,1-7467,17,14,1-7467,64,15,0,15,27.15953707695008,0.4243677668273449
75,MLG33,16,11,MLG33,20,2,0,8,8.485086441040039,0.424254322052002
76,MLG58,19,16,MLG58,71,22,0,10,30.10635805130005,0.4240332119901415
77,1-18558,15,2,1-18558,307,81,0,60,129.6381483078003,0.4222740987224765
78,1-1833,16,11,1-1833,124,6,0,57,52.20624089241028,0.4210180717129861
79,1-1131,11,5,1-1131,138,40,0,22,57.83398771286011,0.4190868674844935
80,1-11206,20,3,1-11206,14,1,0,6,5.863814830780029,0.4188439164842878
