Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
424,1-4700,6,6,1-4700,31,21,0,1,21.74705934524536,0.7015180433950117
197,1-8646,9,13,1-8646,20,10,0,4,12.988237380981445,0.6494118690490722
483,1-9491,8,8,1-9491,80,40,0,12,48.964712142944336,0.6120589017868042
166,MLG40,8,8,MLG40,51,20,0,14,30.45883083343506,0.5972319771261776
380,1-7004,6,9,1-7004,381,69,0,199,217.6648097038269,0.571298713133404
316,1-7441,3,7,1-7441,111,2,0,80,61.764747619628906,0.5564391677444046
184,1-8074,4,18,1-8074,145,46,0,45,79.61767053604126,0.5490873830071811
170,1-5043,17,6,1-5043,123,56,0,15,67.20589017868042,0.5463893510461822
234,MLG29,9,13,MLG29,164,52,0,48,87.85884857177734,0.5357246864132765
268,MLG44,8,8,MLG44,59,24,0,10,31.470593452453613,0.5333998890246375
302,MLG51,12,15,MLG51,248,60,0,93,129.4765191078186,0.5220827383379782
149,MLG58,10,10,MLG58,71,31,0,8,36.97647476196289,0.5207954191825759
272,1-1570,8,8,1-1570,142,25,0,65,73.55885744094849,0.5180201228235809
363,1-10785,3,7,1-10785,279,14,0,169,140.25302934646606,0.502699029915649
322,1-0296,14,6,1-0296,41,19,0,2,20.494118690490723,0.499856553426603
440,MLG52,10,10,MLG52,125,49,0,17,61.70000886917114,0.49360007095336916
526,1-5002,9,13,1-5002,45,8,0,19,22.194127559661865,0.49320283465915254
446,1-3534,6,9,1-3534,279,42,0,127,136.8765368461609,0.49059690625864116
434,MLG59,14,17,MLG59,71,21,0,18,34.447068214416504,0.48516997485093666
533,1-7530,6,9,1-7530,25,6,0,8,11.97647476196289,0.47905899047851563
358,1-9831,16,11,1-9831,132,7,0,74,62.28239154815674,0.47183629960724804
263,1-6927,16,11,1-6927,179,39,0,60,83.82356071472168,0.468288048685596
462,1-1183,1,23,1-1183,45,21,0,0,21.0,0.4666666666666667
239,1-7042,6,9,1-7042,117,3,0,69,54.54709482192993,0.46621448565752077
459,1-2545,14,17,1-2545,145,15,0,70,67.2941541671753,0.4640976149460365
309,1-3516,6,9,1-3516,156,29,0,58,72.32944202423096,0.4636502693860959
105,1-1258,3,7,1-1258,435,24,0,234,198.81188678741455,0.457038820200953
174,MLG38,15,12,MLG38,77,20,0,20,34.94118690490723,0.4537816481156783
208,1-10468,16,11,1-10468,549,91,0,209,247.13540315628052,0.4501555613047004
398,1-0303,3,7,1-0303,212,19,0,100,93.70593452453613,0.4420091251157365
209,1-9938,16,8,1-9938,55,19,0,7,24.22941541671753,0.44053482575850056
437,1-6980,7,14,1-6980,128,53,0,4,55.988237380981445,0.43740810453891754
240,MLG33,19,16,MLG33,20,5,0,5,8.735296726226807,0.43676483631134033
232,1-18371,4,18,1-18371,120,21,0,42,52.376492500305176,0.4364707708358765
