Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,15,13,1-3089,16,7,0,3,9.770998358726501,0.6106873974204063
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,20,7,1-19547,66,30,0,11,40.160327315330505,0.608489807808038
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,19,9,1-0296,41,12,0,14,24.931325674057007,0.6080811140013904
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,1,14,1-20641,16,6,0,4,9.694664478302002,0.6059165298938751
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,7,MLG15,105,20,0,47,63.41230762004852,0.6039267392385573
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,1,14,1-4855,22,4,0,10,13.236661195755005,0.6016664179888639
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,11,10,1-3447,110,31,0,38,66.09931254386902,0.6009028413079002
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,7,11,1-3523,543,217,0,117,325.06893599033356,0.5986536574407616
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,1,14,1-1592,32,5,0,15,18.854991793632507,0.5892184935510159
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,1,14,1-17657,8,1,0,4,4.694664478302002,0.5868330597877502
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,14,1-5002,45,7,0,21,26.39698851108551,0.5865997446907891
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,13,12,1-6181,659,210,0,190,385.4965627193451,0.5849720223358803
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,1,14,1-0272,111,18,0,50,64.18330597877502,0.578227981790766
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,8,6,P-16454,8,0,0,5,4.618330597877502,0.5772913247346878
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,1,14,1-9995,24,12,0,2,13.847332239151001,0.5769721766312917
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,17,4,1-1015,155,8,0,88,89.28261852264404,0.5760168936944777
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,7,11,1-9650,25,7,0,8,14.389328956604004,0.5755731582641601
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,11,1-2545,145,52,0,34,83.40464806556702,0.5752044694177035
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,13,12,1-9808,74,25,0,19,42.54965627193451,0.574995355026142
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,11,10,1-9227,801,168,0,313,457.10749542713165,0.5706710304957948
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,1,14,1-6718,20,4,0,8,11.389328956604004,0.5694664478302002
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,4,16,1-3108,18,1,0,10,10.236661195755005,0.568703399764167
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,3,15,1-18377,14,7,0,1,7.9236661195755005,0.5659761513982501
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,1,14,1-9887,36,12,0,9,20.312995076179504,0.5642498632272085
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,4,16,1-4747,25,3,0,12,14.083993434906006,0.5633597373962402
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,1,14,1-7341,110,23,0,42,61.79397702217102,0.561763427474282
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,13,12,MLG02,320,92,0,95,179.74828135967255,0.5617133792489767
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,16,1-8678,17,3,0,7,9.465662837028503,0.5568036962957943
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,13,12,1-8988,29,5,0,12,16.083993434906006,0.5546204632726209
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,11,10,1-3052,166,44,0,52,92.03063821792603,0.5544014350477472
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,11,10,1-3139,93,22,0,32,51.557315826416016,0.5543797400689894
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,11,10,1-7042,117,20,0,48,64.33597373962402,0.549880117432684
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,19,9,1-7213,23,8,0,5,12.618330597877502,0.5486230694729349
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,13,12,1-8622,54,25,0,5,29.618330597877502,0.5484876036643982
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,17,4,1-9761,35,8,0,12,19.083993434906006,0.5452569552830288
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,4,16,1-5355,53,14,0,16,28.778657913208008,0.5429935455322266
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,10,3,1-2324,25,8,0,6,13.541996717453003,0.5416798686981201
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,1,14,1-8124,18,6,0,4,9.694664478302002,0.5385924710167779
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,10,3,MLG33,20,8,0,3,10.770998358726501,0.5385499179363251
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,3,15,1-9457,11,5,0,1,5.9236661195755005,0.5385151017795909
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,10,3,1-1191,53,9,0,21,28.39698851108551,0.5357922360582171
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,13,12,1-2423,79,20,0,24,42.16798686981201,0.5337719856938229
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,20,7,MLG31,33,12,0,6,17.541996717453003,0.5315756581046365
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,7,11,1-3083,78,34,0,8,41.389328956604004,0.5306324225205642
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,9,8,1-9283,235,24,0,108,123.75594091415405,0.526621025166613
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,17,4,1-7152,109,38,0,21,57.39698851108551,0.526577876248491
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,19,9,1-7752,29,13,0,2,14.847332239151001,0.5119769737638277
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,1,14,1-5413,39,7,0,14,19.931325674057007,0.5110596326681284
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,4,16,1-8421,109,15,0,44,55.64130926132202,0.5104707271680919
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,1,14,MLG46,17,4,0,5,8.618330597877502,0.5069606234045589
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,10,3,1-4640,87,20,0,26,44.01531910896301,0.5059232081490002
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,1,14,1-0053,142,20,0,56,71.72530269622803,0.5051077654663946
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,3,15,1-8397,51,10,0,17,25.70232403278351,0.5039671378977159
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,15,13,1-17835,17,3,0,6,8.541996717453003,0.5024703951442943
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,7,11,1-8093,4,2,0,0,2.0,0.5
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,14,1-0003,17,1,0,8,8.389328956604004,0.49348993862376495
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,3,15,1-2714,61,30,0,0,30.0,0.4918032786885246
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,17,4,1-3534,279,65,0,78,137.04595732688904,0.4912041481250503
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,15,13,1-9806,8,3,0,1,3.9236661195755005,0.49045826494693756
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,11,10,1-8341,197,30,0,72,96.50396060943604,0.4898678203524672
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,11,10,1-4531,94,21,0,27,45.93898522853851,0.4887126088142395
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,1,14,1-7481,33,5,0,12,16.083993434906006,0.48739374045169714
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,11,10,1-6228,48,15,0,9,23.312995076179504,0.48568739742040634
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,14,1-0027,29,3,0,12,14.083993434906006,0.4856549460312416
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,12,5,1-10785,279,93,0,46,135.48864150047302,0.48562237096943733
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,12,5,1-0303,212,78,0,26,102.01531910896301,0.48120433541963686
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,1,14,1-9855,8,2,0,2,3.847332239151001,0.4809165298938751
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,1,14,1-4098,16,4,0,4,7.694664478302002,0.4809165298938751
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,17,4,1-3362,117,23,0,36,56.25198030471802,0.48078615645058137
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,8,MLG42,14,3,0,4,6.694664478302002,0.4781903198787144
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,1,14,1-3106,34,7,0,10,16.236661195755005,0.47754885869867664
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,14,1-6538,44,9,0,13,21.007659554481506,0.4774468080563979
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,3,15,1-7467,64,24,0,7,30.465662837028503,0.47602598182857037
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,13,12,1-9518,22,4,0,7,10.465662837028503,0.47571194713765924
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,15,13,1-3551,6,1,0,2,2.847332239151001,0.4745553731918335
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,4,16,1-9946,12,2,0,4,5.694664478302002,0.4745553731918335
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,3,15,1-11350,100,33,0,15,46.85499179363251,0.46854991793632506
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,1,14,1-6743,58,17,0,11,27.160327315330505,0.46828150543673286
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,11,10,1-9338,29,7,0,7,13.465662837028503,0.46433320127684496
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,4,16,1-19568,2,0,0,1,0.9236661195755005,0.46183305978775024
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,12,5,1-4847,2,0,0,1,0.9236661195755005,0.46183305978775024
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,1,14,1-6028,2,0,0,1,0.9236661195755005,0.46183305978775024
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,4,16,1-9455,2,0,0,1,0.9236661195755005,0.46183305978775024
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,7,11,1-8181,30,12,0,2,13.847332239151001,0.4615777413050334
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,13,12,MLG67,27,5,0,8,12.389328956604004,0.45886403542977794
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,1,14,1-5654,15,5,0,2,6.847332239151001,0.4564888159434001
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,8,6,1-9609,25,4,0,8,11.389328956604004,0.45557315826416017
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,1,14,1-8100,19,4,0,5,8.618330597877502,0.45359634725671066
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,15,13,1-20167,56,17,0,9,25.312995076179504,0.45201776921749115
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,1,14,1-0031,13,4,0,2,5.847332239151001,0.4497947876270001
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,1,14,1-2400,49,10,0,13,22.007659554481506,0.4491359092751328
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,3,15,1-1204,39,11,0,7,17.465662837028503,0.4478375086417565
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,11,10,1-4649,244,34,0,79,106.96962344646454,0.43840009609206776
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,4,16,1-5172,120,10,0,46,52.48864150047302,0.4374053458372752
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,19,9,1-19286,40,11,0,7,17.465662837028503,0.4366415709257126
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,9,8,1-1350,195,38,0,51,85.10697209835052,0.43644601076077194
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,12,5,1-19222,15,1,0,6,6.541996717453003,0.43613311449686687
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,17,4,1-7496,246,48,0,64,107.11463165283203,0.43542533192208144
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,19,9,1-4700,31,4,0,10,13.236661195755005,0.4269890708308066
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,1,14,1-4494,16,4,0,3,6.7709983587265015,0.42318739742040634
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,1,14,1-9504,30,9,0,4,12.694664478302002,0.42315548261006675
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,7,11,1-8928,39,10,0,7,16.465662837028503,0.42219648300073087
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,18,2,1-9404,100,20,0,24,42.16798686981201,0.42167986869812013
