,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-10539,9,14,1-10539,63,44,0,1,44.02818799391389,0.6988601268875221
1,1-1183,13,20,1-1183,45,22,0,40,23.12751975655556,0.5139448834790123
2,MLG40,17,8,MLG40,51,19,0,10,19.28187993913889,0.3780760772380174
3,MLG64,17,8,MLG64,245,90,0,67,91.88859559223056,0.3750554922131859
4,MLG41,14,10,MLG41,66,24,0,5,24.140939969569445,0.3657718177207492
5,1-1131,14,10,1-1131,138,47,0,30,47.84563981741667,0.3467075349088164
6,1-8067,19,4,1-8067,322,108,0,38,109.07114376872778,0.3387302601513285
7,MLG10,15,12,MLG10,60,20,0,0,20.0,0.3333333333333333
8,MLG51,10,6,MLG51,248,80,0,76,82.14228753745556,0.3312189013607079
9,1-0272,16,9,1-0272,111,36,0,19,36.53557188436389,0.3291492962555305
10,1-1390,4,19,1-1390,98,31,0,12,31.338255926966667,0.3197781217037415
11,MLG14,14,10,MLG14,232,72,0,36,73.0147677809,0.3147188266418103
12,MLG35,17,8,MLG35,49,15,0,8,15.225503951311111,0.3107245704349206
13,MLG75,11,2,MLG75,185,54,0,35,54.98657978698611,0.2972247556053303
14,MLG56,15,12,MLG56,511,144,0,136,147.8335671722889,0.2893024797892151
15,1-1608,15,12,1-1608,307,80,0,187,85.27115486189723,0.2777562047618802
16,1-6858,19,4,1-6858,23,6,0,10,6.281879939138889,0.2731252147451691
17,1-2294,11,2,1-2294,75,20,0,1,20.02818799391389,0.2670425065855185
18,1-19229,17,12,1-19229,38,10,0,3,10.084563981741669,0.2653832626774123
19,1-5891,9,14,1-5891,96,25,0,3,25.084563981741667,0.2612975414764757
20,MLG58,8,5,MLG58,71,17,0,21,17.591947872191668,0.2477739136928403
21,MLG29,5,11,MLG29,164,39,0,43,40.21208373829722,0.2451956325505928
22,MLG59,3,18,MLG59,71,17,0,6,17.169127963483334,0.2418187037110328
23,1-3596,21,3,1-3596,223,51,0,86,53.42416747659445,0.239570257742576
24,1-1850,21,3,1-1850,30,7,0,3,7.084563981741667,0.2361521327247222
25,1-8181,11,2,1-8181,30,7,0,3,7.084563981741667,0.2361521327247222
26,1-9270,6,13,1-9270,128,29,0,40,30.12751975655556,0.2353712480980903
27,1-1570,6,13,1-1570,142,32,0,44,33.24027173221111,0.234086420649374
28,1-6909,8,5,1-6909,36,8,0,8,8.225503951311111,0.2284862208697531
29,1-1592,16,9,1-1592,32,7,0,6,7.169127963483334,0.2240352488588541
30,1-3108,9,14,1-3108,18,4,0,1,4.028187993913889,0.2237882218841049
31,MLG42,10,6,MLG42,14,3,0,4,3.112751975655556,0.2223394268325396
32,1-6531,9,14,1-6531,27,6,0,0,6.0,0.2222222222222222
33,1-8124,11,2,1-8124,18,4,0,0,4.0,0.2222222222222222
34,1-18487,6,13,1-18487,23,5,0,2,5.056375987827778,0.2198424342533816
35,1-8573,15,12,1-8573,184,38,0,72,40.0295355618,0.2175518237054348
36,1-18994,14,10,1-18994,28,6,0,3,6.084563981741667,0.2173058564907738
37,1-4020,9,12,1-4020,37,8,0,1,8.028187993913889,0.2169780538895645
38,1-9578,15,12,1-9578,42,9,0,3,9.084563981741669,0.2162991424224206
39,MLG65,17,8,MLG65,201,41,0,65,42.83221960440278,0.2130956199224019
40,1-9283,21,3,1-9283,235,48,0,73,50.05772355571389,0.2130115895987825
41,1-9607,9,14,1-9607,19,4,0,1,4.028187993913889,0.2120098944165204
42,MLG69,21,3,MLG69,576,117,0,173,121.8765229471028,0.2115911856720534
43,1-1942,4,19,1-1942,34,7,0,5,7.140939969569445,0.2100276461638072
44,1-1770,8,5,1-1770,35,7,0,11,7.310067933052778,0.2088590838015079
45,1-18028,9,14,1-18028,309,63,0,52,64.46577568352222,0.2086271057719166
46,1-9963,6,13,1-9963,116,23,0,36,24.0147677809,0.2070238601801724
47,1-3523,7,7,1-3523,543,107,0,180,112.0738389045,0.206397493378453
48,1-5424,18,15,1-5424,5,1,0,1,1.028187993913889,0.2056375987827778
49,MLG73,8,5,MLG73,10,2,0,1,2.028187993913889,0.2028187993913889
50,1-4747,9,14,1-4747,25,5,0,2,5.056375987827778,0.2022550395131111
51,1-10038,21,3,1-10038,76,15,0,11,15.310067933052778,0.2014482622770102
52,1-6227,9,13,1-6227,52,10,0,15,10.422819908708334,0.2004388443982372
53,1-4136,3,18,1-4136,5,1,0,0,1.0,0.2
54,1-3216,15,12,1-3216,5,1,0,0,1.0,0.2
55,1-9379,11,2,1-9379,58,11,0,14,11.394631914794443,0.1964591709447318
56,1-8285,4,19,1-8285,72,14,0,3,14.084563981741669,0.1956189441908565
57,1-0303,3,18,1-0303,212,41,0,16,41.45100790262222,0.1955236221821803
58,1-9997,10,13,1-9997,16,3,0,3,3.084563981741667,0.1927852488588541
59,1-5172,6,13,1-5172,120,22,0,36,23.0147677809,0.1917897315075
60,1-5981,21,3,1-5981,28,5,0,11,5.310067933052778,0.1896452833233135
61,1-6927,19,4,1-6927,179,33,0,32,33.902015805244446,0.1893967363421477
62,1-6532,8,5,1-6532,27,5,0,4,5.112751975655556,0.1893611842835391
