Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,14,4,1-9034,3,3,0,1,3.0583142079412937,1.0194380693137646
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,7,11,1-0031,13,10,0,2,10.116628415882587,0.7782021858371221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,21,12,72-0103,71,54,0,5,54.29157103970647,0.7646700146437531
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,3,9,1-3589,27,17,0,1,17.058314207941294,0.6317894151089368
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,9,1-9277,48,29,0,5,29.29157103970647,0.6102410633272181
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,15,10,1-19205,12,7,0,2,7.116628415882587,0.5930523679902157
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,2,18,1-4926,4,2,0,2,2.1166284158825874,0.5291571039706469
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,6,13,1-4682,16,8,0,3,8.174942623823881,0.5109339139889926
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,5,22,1-18377,14,7,0,2,7.116628415882587,0.5083306011344705
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,18,1-9576,10,5,0,1,5.058314207941294,0.5058314207941293
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,3,9,1-4847,2,1,0,0,1.0,0.5
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,22,14,1-2573,37,18,0,0,18.0,0.4864864864864865
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,18,15,1-8488,23,11,0,2,11.116628415882587,0.4833316702557647
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,14,4,1-9630,33,15,0,2,15.116628415882587,0.458079648966139
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,1,19,1-10060,36,16,0,8,16.46651366353035,0.45740315732028747
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,6,13,MLG59,71,31,0,21,32.22459836676717,0.4538675826305235
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,18,15,1-7839,24,10,0,11,10.64145628735423,0.44339401197309297
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,7,MLG65,201,84,0,84,88.89839346706867,0.4422805645127795
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,5,22,1-8418,46,20,0,3,20.17494262382388,0.43858570921356266
