Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,14,6,1-10951,1,1,0,0,1.0,1.0
437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,16,12,1-6980,128,39,0,110,124.78175008296967,0.9748574225232005
495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,19,3,MLG08,107,34,0,88,102.62540006637573,0.9591158884708012
401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,15,5,1-7204,26,24,0,1,24.77983409166336,0.9530705419870523
367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,13,16,1-8544,54,28,0,30,51.39502274990082,0.9517596805537188
374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,22,13,1-6919,43,5,0,45,40.09253412485123,0.9323845145314239
20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,11,15,1-5167,24,22,0,0,22.0,0.9166666666666666
372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,17,11,1-6916,43,5,0,43,38.532865941524506,0.8961131614308024
519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,18,14,1-4926,4,1,0,3,3.339502274990082,0.8348755687475204
126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,17,11,1-8488,23,16,0,4,19.119336366653442,0.8312754942023236
425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,10,10,1-6006,57,42,0,6,46.679004549980164,0.8189299043856169
424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,17,11,1-4700,31,9,0,21,25.376515924930573,0.8185972879009862
21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,18,14,1-3519,27,22,0,0,22.0,0.8148148148148148
335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,10,10,1-8910,137,11,0,127,110.0389296412468,0.8032038659945021
361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,8,18,1-0008,230,155,0,37,183.85386139154434,0.799364614745845
492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,5,8,1-6028,2,0,0,2,1.5596681833267212,0.7798340916633606
517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,21,17,1-18028,309,182,0,73,238.92788869142532,0.7732294132408587
399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,17,11,MLG60,47,27,0,11,35.57817500829697,0.7569824469850418
60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,11,15,1-18202,23,0,0,22,17.156350016593933,0.7459282615910405
233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,12,1,MLG07,90,2,0,83,66.72622960805893,0.7414025512006548
342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,8,18,MLG65,201,88,0,73,144.92788869142532,0.7210342720966434
490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,18,14,1-3551,6,1,0,4,4.119336366653442,0.6865560611089071
218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,10,10,1-9416,13,5,0,5,8.899170458316803,0.6845515737166772
377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,3,24,1-7213,23,0,0,20,15.596681833267212,0.6781166014464005
255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,5,8,1-9946,12,5,0,4,8.119336366653442,0.6766113638877869
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,18,14,1-8427,189,63,0,82,126.94639551639557,0.6716740503512993
273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,7,9,1-3589,27,15,0,3,17.339502274990082,0.6422037879625956
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,15,1-2545,145,35,0,72,91.14805459976196,0.6286072731018066
287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,14,6,1-9836,5,0,0,4,3.1193363666534424,0.6238672733306885
68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,2,1-7845,36,17,0,7,22.458838641643524,0.6238566289345423
330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,10,10,1-4531,94,20,0,49,58.21187049150467,0.6192752179947305
526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,22,13,1-5002,45,15,0,16,27.47734546661377,0.6106076770358615
270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,19,3,1-1390,98,38,0,28,59.8353545665741,0.6105648425160622
327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,9,7,P-16616,28,6,0,14,16.91767728328705,0.6042027601173946
444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,9,7,1-3217,5,3,0,0,3.0,0.6
341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,18,14,1-0031,13,7,0,1,7.779834091663361,0.5984487762817969
