Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG50,21,15,MLG50,319,104,1,97,1109.0946459174156,3.4767857238790456
1-6240,21,15,1-6240,698,56,2,87,2060.569424688816,2.95210519296392
1-1258,21,15,1-1258,435,101,1,112,1106.882477760315,2.544557420138655
MLG60,13,9,MLG60,47,24,0,5,24.262610614299774,0.5162257577510591
1-1390,12,6,1-1390,98,48,0,5,48.262610614299774,0.492475618513263
1-9516,6,2,1-9516,76,34,0,0,34.0,0.4473684210526316
1-1183,6,2,1-1183,45,20,0,0,20.0,0.4444444444444444
1-2294,20,1,1-2294,75,32,0,13,32.68278759717941,0.43577050129572553
1-5043,13,9,1-5043,123,49,0,56,51.94123888015747,0.42228649496062987
1-8910,6,2,1-8910,137,57,0,0,57.0,0.41605839416058393
1-5172,13,9,1-5172,120,48,0,21,49.10296458005905,0.4091913715004921
MLG52,12,6,MLG52,125,50,0,12,50.63026547431946,0.4050421237945557
1-0303,17,8,1-0303,212,84,0,33,85.73323005437851,0.4044020285583892
1-4417,10,10,1-4417,151,53,0,57,55.993761003017426,0.37081960929150615
1-7682,13,9,1-7682,141,49,0,37,50.94331854581833,0.36130013153062646
1-2382,12,6,1-2382,139,49,0,5,49.262610614299774,0.3544072706064732
1-7152,19,7,1-7152,109,37,0,24,38.260530948638916,0.351014045400357
MLG13,6,2,MLG13,140,45,0,0,45.0,0.32142857142857145
1-8018,12,6,1-8018,58,18,0,1,18.052522122859955,0.31125038142861994
1-1350,8,13,1-1350,195,59,0,31,60.6281858086586,0.3109137733777364
1-0003,18,11,1-0003,17,5,0,4,5.210088491439819,0.30647579361410704
1-3509,10,10,1-3509,35,10,0,12,10.630265474319458,0.30372187069484163
1-1224,14,14,1-1224,151,39,0,93,43.8845574259758,0.29062620811904505
1-9379,2,18,1-9379,58,16,0,8,16.42017698287964,0.2831064997048214
1-1204,16,19,1-1204,39,9,0,37,10.943318545818329,0.2805979114312392
1-9333,16,12,1-9333,102,26,0,44,28.310973405838013,0.27755856280233343
MLG39,20,11,MLG39,23,6,0,3,6.1575663685798645,0.26772027689477673
1-5355,9,20,1-5355,53,14,0,1,14.052522122859955,0.26514192684641424
1-10785,17,8,1-10785,279,67,0,131,73.88039809465408,0.264804294246072
1-4926,5,18,1-4926,4,1,0,1,1.0525221228599548,0.2631305307149887
1-7608,6,18,1-7608,4,1,0,1,1.0525221228599548,0.2631305307149887
1-9227,6,2,1-9227,801,207,0,0,207.0,0.25842696629213485
1-7530,19,7,1-7530,25,6,0,8,6.420176982879639,0.25680707931518554
1-3534,19,7,1-3534,279,64,0,91,68.77951318025589,0.24652155261740463
MLG59,11,1,MLG59,71,17,0,8,17.42017698287964,0.24535460539267095
1-9651,14,14,1-9651,38,9,0,5,9.262610614299774,0.24375291090262563
1-1608,8,13,1-1608,307,70,0,84,74.4118583202362,0.24238390332324497
1-18994,8,16,1-18994,28,6,0,11,6.577743351459503,0.23491940540926798
MLG32,20,11,MLG32,52,11,0,19,11.997920334339142,0.23072923719882965
1-19448,17,13,1-19448,45,10,0,7,10.367654860019684,0.23039233022265965
1-9286,21,15,1-9286,81,18,0,12,18.630265474319458,0.23000327746073404
1-7004,19,7,1-7004,381,83,0,79,87.14924770593643,0.22873818295521373
MLG30,2,18,MLG30,208,44,0,42,46.2059291601181,0.2221438901928755
MLG57,14,14,MLG57,629,128,0,198,138.39938032627106,0.22003081132952473
