,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-8267,10,10,1-8267,133,54,0,29,54.64345309138298,0.410853030762278
1,1-5002,14,4,1-5002,45,17,0,7,17.15531626343727,0.381229250298606
2,P-16616,14,4,P-16616,28,10,0,4,10.088752150535583,0.3603125768048422
3,1-9379,18,2,1-9379,58,20,0,3,20.066564112901688,0.3459752433258912
4,1-0296,17,14,1-0296,41,14,0,7,14.155316263437271,0.3452516161813969
5,1-1131,15,11,1-1131,138,43,0,73,44.6197267472744,0.3233313532411188
6,1-10539,16,8,1-10539,63,18,0,7,18.15531626343727,0.288179623229163
7,1-18028,8,15,1-18028,309,88,0,25,88.5547009408474,0.2865847926888265
8,MLG48,5,17,MLG48,159,45,0,13,45.288444489240646,0.2848329842090606
9,1-7530,10,10,1-7530,25,7,0,3,7.066564112901688,0.2826625645160675
10,MLG75,18,2,MLG75,185,51,0,8,51.17750430107117,0.2766351583841684
11,MLG51,22,6,MLG51,248,67,0,42,67.93189758062363,0.2739189418573533
12,MLG58,19,5,MLG58,71,19,0,19,19.42157271504402,0.2735432776766763
13,1-0272,11,10,1-0272,111,27,0,29,27.64345309138298,0.2490401179403872
14,1-3523,17,14,1-3523,543,132,0,133,134.95100900530815,0.2485285617040665
15,MLG45,6,9,MLG45,70,16,0,26,16.576888978481293,0.2368126996925899
16,MLG50,22,6,MLG50,319,73,0,55,74.22034206986427,0.2326656491218315
17,MLG29,5,17,MLG29,164,37,0,49,38.0872138440609,0.2322391088052493
18,1-0129,12,3,1-0129,142,31,0,46,32.02064973115921,0.2254975333180226
19,1-5172,21,21,1-5172,120,27,0,0,27.0,0.225
20,MLG49,21,21,MLG49,185,40,0,0,40.0,0.2162162162162162
21,1-18709,17,9,1-18709,33,7,0,5,7.110940188169479,0.2154830360051357
22,1-1957,22,6,1-1957,47,10,0,5,10.11094018816948,0.2151263869823293
23,1-5980,6,9,1-5980,29,6,0,9,6.199692338705063,0.2137824944381056
24,1-7807,10,10,1-7807,239,50,0,32,50.71001720428467,0.2121758042020279
25,1-0053,16,8,1-0053,142,29,0,37,29.820957392454147,0.2100067422003813
26,1-0027,19,17,1-0027,29,6,0,2,6.044376075267792,0.2084267612161307
27,1-9938,20,7,1-9938,55,11,0,16,11.355008602142334,0.2064547018571333
28,MLG78,19,5,MLG78,80,16,0,15,16.332820564508438,0.2041602570563555
29,1-1005,16,8,1-1005,125,25,0,19,25.42157271504402,0.2033725817203521
30,1-3141,13,13,1-3141,136,27,0,24,27.5325129032135,0.2024449478177463
31,1-4747,22,6,1-4747,25,5,0,1,5.022188037633896,0.2008875215053558
32,1-9491,21,21,1-9491,80,16,0,0,16.0,0.2
33,1-1989,16,8,1-1989,46,9,0,8,9.177504301071169,0.1995109630667645
34,MLG53,22,6,MLG53,91,18,0,5,18.11094018816948,0.1990213207491151
35,1-7991,5,11,1-7991,46,9,0,3,9.066564112901688,0.1970992198456888
36,1-7152,8,15,1-7152,109,21,0,16,21.35500860214233,0.1959175101113975
37,1-7863,8,15,1-7863,351,68,0,23,68.5103248655796,0.195186110728147
38,1-8023,22,6,1-8023,16,3,0,5,3.11094018816948,0.1944337617605924
39,1-7122,8,15,1-7122,197,38,0,11,38.244068413972855,0.1941323269744815
