,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7122,2,12,1-7122,197,3,0,295,137.550199508667,0.6982243629881573
1,1-6974,13,14,1-6974,207,16,0,198,106.30826950073242,0.5135665193272098
2,1-1183,1,24,1-1183,45,20,0,1,20.45610237121582,0.4545800526936849
3,MLG65,17,8,MLG65,201,59,0,67,89.55885887145996,0.4455664620470644
4,MLG32,8,2,MLG32,52,18,0,6,20.73661422729492,0.3987810428325946
5,1-17733,7,3,1-17733,74,14,0,34,29.50748062133789,0.3987497381261877
6,MLG10,8,10,MLG10,60,5,0,41,23.70019721984864,0.3950032869974772
7,1-4494,6,17,1-4494,16,4,0,4,5.824409484863281,0.3640255928039551
8,1-4682,14,14,1-4682,16,3,0,6,5.736614227294922,0.3585383892059326
9,1-5981,8,9,1-5981,28,8,0,4,9.82440948486328,0.3508717673165457
10,1-7744,14,6,1-7744,37,11,0,4,12.82440948486328,0.3466056617530617
11,1-18371,6,17,1-18371,120,16,0,56,41.54173278808594,0.3461811065673828
12,1-1390,13,23,1-1390,98,31,0,6,33.73661422729492,0.3442511655846421
13,1-2382,14,6,1-2382,139,44,0,8,47.64881896972656,0.3427972587750112
14,1-8267,3,5,1-8267,133,8,0,81,44.944292068481445,0.3379270080336951
15,1-7024,14,6,1-7024,498,84,0,184,167.92283630371094,0.3371944504090581
16,1-2034,11,7,1-2034,16,4,0,3,5.368307113647461,0.3355191946029663
17,1-1204,10,23,1-1204,39,7,0,13,12.929330825805664,0.3315213032257862
18,MLG45,19,11,MLG45,70,17,0,13,22.929330825805664,0.3275618689400809
19,MLG40,19,11,MLG40,51,13,0,8,16.648818969726562,0.3264474307789522
20,P-16616,14,22,P-16616,28,5,0,9,9.104921340942385,0.3251757621765136
21,1-6217,7,3,1-6217,44,1,0,29,14.226968765258787,0.323340199210427
22,1-18709,11,7,1-18709,33,6,0,10,10.561023712158203,0.3200310215805516
23,1-3551,18,4,1-3551,6,1,0,2,1.9122047424316408,0.3187007904052734
24,1-8328,15,16,1-8328,114,28,0,18,36.209842681884766,0.3176301989639014
25,1-6858,19,22,1-6858,23,5,0,5,7.280511856079102,0.3165439937425696
26,1-1131,17,8,1-1131,138,35,0,19,43.665945053100586,0.3164198916891347
27,1-9404,7,3,1-9404,100,12,0,43,31.61240196228028,0.3161240196228027
28,1-0303,8,2,1-0303,212,64,0,5,66.2805118560791,0.3126439238494297
29,MLG59,19,11,MLG59,71,19,0,7,22.192716598510746,0.3125734732184612
30,1-3087,17,8,1-3087,26,7,0,2,7.912204742431641,0.3043155670166015
31,1-3362,3,5,1-3362,117,21,0,32,35.59527587890625,0.3042331271701389
32,1-0296,21,13,1-0296,41,12,0,1,12.45610237121582,0.3038073749077029
33,1-20641,11,7,1-20641,16,3,0,4,4.824409484863281,0.3015255928039551
34,1-5197,7,3,1-5197,72,7,0,32,21.59527587890625,0.2999343872070312
