Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
364,364,364,364,364,364,364,1-7682,16,16,1-7682,141,54,0,24,59.51357567310333,0.42208209697236404
109,109,109,109,109,109,109,1-9768,4,15,1-9768,241,77,0,31,84.1217019110918,0.3490527050252772
526,526,526,526,526,526,526,1-5002,21,10,1-5002,45,13,0,9,15.06759087741375,0.33483535283141663
268,268,268,268,268,268,268,MLG44,21,10,MLG44,59,12,0,28,18.432504951953888,0.31241533816871
434,434,434,434,434,434,434,MLG59,17,20,MLG59,71,18,0,16,21.67571711540222,0.30529179035777776
414,414,414,414,414,414,414,1-8285,1,7,1-8285,72,18,0,17,21.90544943511486,0.30424235326548416
305,305,305,305,305,305,305,1-7866,15,9,1-7866,318,82,0,63,96.47313614189625,0.30337464195564856
322,322,322,322,322,322,322,1-0296,20,22,1-0296,41,11,0,6,12.378393918275833,0.30191204678721545
258,258,258,258,258,258,258,1-9516,23,11,1-9516,76,21,0,5,22.148661598563194,0.29142975787583153
385,385,385,385,385,385,385,1-6974,5,12,1-6974,207,47,0,56,59.865009903907776,0.2892029463956897
345,345,345,345,345,345,345,1-1131,15,9,1-1131,138,37,0,11,39.52705551683903,0.28642793852781906
73,73,73,73,73,73,73,1-5355,2,22,1-5355,53,8,0,26,13.97304031252861,0.2636422700477096
131,131,131,131,131,131,131,1-9283,5,14,1-9283,235,60,0,6,61.37839391827583,0.26118465497138654
399,399,399,399,399,399,399,MLG60,2,22,MLG60,47,10,0,9,12.06759087741375,0.25675725271093086
560,560,560,560,560,560,560,1-0027,1,10,1-0027,29,6,0,6,7.378393918275833,0.2544273764922701
176,176,176,176,176,176,176,1-8042,4,15,1-8042,52,7,0,27,13.202772632241249,0.2538994736969471
282,282,282,282,282,282,282,1-1608,13,14,1-1608,307,31,0,201,77.17619626224041,0.2513882614405225
340,340,340,340,340,340,340,1-3362,23,11,1-3362,117,20,0,40,29.189292788505554,0.24948113494449192
141,141,141,141,141,141,141,MLG45,22,18,MLG45,70,16,0,6,17.378393918275833,0.24826277026108334
114,114,114,114,114,114,114,1-7496,23,11,1-7496,246,50,0,46,60.56768670678139,0.24621010856415199
404,404,404,404,404,404,404,1-4682,22,7,1-4682,16,3,0,4,3.9189292788505554,0.2449330799281597
427,427,427,427,427,427,427,1-9379,1,7,1-9379,58,12,0,9,14.06759087741375,0.24254467030023708
311,311,311,311,311,311,311,1-20578,2,8,1-20578,19,3,0,7,4.608126237988472,0.2425329598941301
544,544,544,544,544,544,544,1-5799,5,12,1-5799,7,1,0,3,1.6891969591379166,0.24131385130541666
495,495,495,495,495,495,495,MLG08,17,14,MLG08,107,11,0,64,25.702868461608887,0.24021372394026996
281,281,281,281,281,281,281,1-9995,19,21,1-9995,24,2,0,16,5.675717115402222,0.23648821314175925
191,191,191,191,191,191,191,1-8328,19,21,1-8328,114,23,0,17,26.90544943511486,0.2360127143431128
68,68,68,68,68,68,68,1-7845,18,23,1-7845,36,8,0,2,8.459464639425278,0.2349851288729244
190,190,190,190,190,190,190,1-2382,16,16,1-2382,139,26,0,29,32.66223727166653,0.23498012425659373
241,241,241,241,241,241,241,1-19448,12,4,1-19448,45,10,0,2,10.459464639425278,0.23243254754278395
516,516,516,516,516,516,516,1-5036,3,24,1-5036,14,3,0,1,3.229732319712639,0.23069516569375992
188,188,188,188,188,188,188,1-20167,21,10,1-20167,56,9,0,17,12.90544943511486,0.23045445419847965
546,546,546,546,546,546,546,1-7527,4,15,1-7527,1,0,0,1,0.22973231971263885,0.22973231971263885
342,342,342,342,342,342,342,MLG65,4,15,MLG65,201,36,0,44,46.10822206735611,0.2293941396385876
406,406,406,406,406,406,406,1-17907,23,11,1-17907,119,21,0,26,26.97304031252861,0.2266642043069631
350,350,350,350,350,350,350,1-2282,1,7,1-2282,219,44,0,24,49.51357567310333,0.22608938663517503
517,517,517,517,517,517,517,1-18028,6,6,1-18028,309,43,0,114,69.18948444724083,0.2239141891496467
217,217,217,217,217,217,217,1-9630,4,5,1-9630,33,6,0,6,7.378393918275833,0.22358769449320706
339,339,339,339,339,339,339,1-3523,11,5,1-3523,543,98,0,100,120.97323197126389,0.22278679921043074
320,320,320,320,320,320,320,MLG13,14,13,MLG13,140,28,0,12,30.756787836551666,0.21969134168965476
203,203,203,203,203,203,203,1-1250,20,19,1-1250,34,7,0,2,7.459464639425278,0.21939601880662582
18,18,18,18,18,18,18,1-3521,2,22,1-3521,22,0,0,21,4.824378713965416,0.21928994154388254
71,71,71,71,71,71,71,1-6532,16,16,1-6532,27,5,0,4,5.918929278850555,0.21921960292039094
144,144,144,144,144,144,144,1-7744,2,22,1-7744,37,6,0,9,8.06759087741375,0.2180429966868581
486,486,486,486,486,486,486,1-8678,2,22,1-8678,17,3,0,3,3.6891969591379166,0.21701158583164215
87,87,87,87,87,87,87,MLG35,1,7,MLG35,49,9,0,7,10.608126237988472,0.21649237220384637
314,314,314,314,314,314,314,1-3139,14,13,1-3139,93,13,0,31,20.121701911091805,0.21636238614077208
540,540,540,540,540,540,540,1-5413,1,22,1-5413,39,7,0,6,8.378393918275833,0.21483061328912392
558,558,558,558,558,558,558,1-0055,2,22,1-0055,18,2,0,8,3.837858557701111,0.21321436431672838
310,310,310,310,310,310,310,1-4855,1,7,1-4855,22,4,0,3,4.689196959137917,0.21314531632445075
464,464,464,464,464,464,464,1-10060,11,8,1-10060,36,1,0,29,7.662237271666527,0.21283992421295908
