Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
542,1-1191,6,12,1-1191,53,6,0,51,42.87746196985245,0.8090087164123103
424,1-4700,6,6,1-4700,31,21,0,1,21.72308748960495,0.700744757729192
141,MLG45,15,11,MLG45,70,39,0,8,44.7846999168396,0.6397814273834228
170,1-5043,17,6,1-5043,123,57,0,18,70.0155748128891,0.5692323155519439
481,1-10038,17,6,1-10038,76,14,0,40,42.923499584198,0.5647828892657631
320,MLG13,1,9,MLG13,140,63,0,18,76.0155748128891,0.5429683915206365
282,1-1608,7,14,1-1608,307,114,0,72,166.0622992515564,0.5409195415360143
526,1-5002,9,8,1-5002,45,15,0,11,22.95396238565445,0.5100880530145433
174,MLG38,15,11,MLG38,77,31,0,11,38.95396238565445,0.5058956153981098
358,1-9831,16,10,1-9831,132,11,0,75,65.23156172037125,0.49417849788160034
399,MLG60,15,11,MLG60,47,17,0,8,22.7846999168396,0.4847808492944596
480,1-1005,9,8,1-1005,125,20,0,56,60.4928994178772,0.48394319534301755
346,MLG32,1,9,MLG32,52,13,0,15,23.84631234407425,0.45858292969373554
459,1-2545,14,17,1-2545,145,25,0,57,66.21598690748215,0.4566619786722907
400,1-18709,9,8,1-18709,33,10,0,7,15.06161242723465,0.4564124977949894
263,1-6927,16,10,1-6927,179,28,0,74,81.5084742307663,0.4553546046411525
296,1-9404,16,10,1-9404,100,12,0,45,44.53893703222275,0.4453893703222275
331,MLG75,8,19,MLG75,185,72,0,14,82.1232248544693,0.4439093235376719
398,1-0303,3,7,1-0303,212,45,0,65,92.00068682432175,0.4339655038883101
427,1-9379,8,6,1-9379,58,20,0,7,25.06161242723465,0.4320967659868043
272,1-1570,8,19,1-1570,142,48,0,16,59.5693998336792,0.4195028157301352
353,MLG50,10,13,MLG50,319,114,0,27,133.52336221933365,0.4185685336029268
149,MLG58,10,13,MLG58,71,18,0,16,29.5693998336792,0.4164704201926648
208,1-10468,16,10,1-10468,549,72,0,216,228.1868977546692,0.41564097951670165
345,1-1131,15,11,1-1131,138,47,0,14,57.1232248544693,0.41393641198890796
302,MLG51,12,15,MLG51,248,59,0,59,101.66216188669205,0.40992807212375826
