,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
64,1-5775,18,1-5775,20,244,58,0,15,61.373656794428825,0.2515313803050362
65,P-16454,7,P-16454,4,8,2,0,0,2.0,0.25
66,1-9733,2,1-9733,9,4,1,0,0,1.0,0.25
67,1-8532,21,1-8532,10,4,1,0,0,1.0,0.25
68,1-9436,7,1-9436,4,21,3,0,10,5.249104529619217,0.249957358553296
69,1-2545,4,1-2545,2,145,27,0,41,36.22132857143879,0.2498022660099227
70,1-7682,15,1-7682,11,141,25,0,45,35.12097038328648,0.249084896335365
71,1-18613,20,1-18613,19,25,6,0,1,6.224910452961922,0.2489964181184768
72,1-1570,9,1-1570,14,142,25,0,45,35.12097038328648,0.2473307773470878
73,1-5043,8,1-5043,15,123,27,0,15,30.373656794428825,0.2469402991416977
74,1-11206,9,1-11206,14,14,3,0,2,3.4498209059238434,0.2464157789945602
75,1-5981,4,1-5981,2,28,6,0,4,6.899641811847687,0.2464157789945602
76,1-6181,11,1-6181,18,659,108,0,241,162.20341916382313,0.2461356891712035
77,1-20578,6,1-20578,5,19,4,0,3,4.674731358885765,0.246038492572935
78,MLG30,11,MLG30,18,208,43,0,36,51.09677630662918,0.2456575783972557
79,MLG50,8,MLG50,15,319,58,0,90,78.24194076657295,0.245272541588003
80,1-3217,4,1-3217,2,5,1,0,1,1.2249104529619217,0.2449820905923843
81,1-17790,7,1-17790,4,5,1,0,1,1.2249104529619217,0.2449820905923843
82,1-8379,18,1-8379,20,5,1,0,1,1.2249104529619217,0.2449820905923843
83,MLG46,9,MLG46,14,17,3,0,5,4.1245522648096085,0.2426207214593887
84,1-6878,11,1-6878,18,167,25,0,68,40.29391080141068,0.2412809030024591
85,1-4700,1,1-4700,8,31,7,0,2,7.449820905923843,0.2403168034168981
86,1-3596,7,1-3596,4,223,42,0,51,53.470433101058006,0.239777726910574
87,1-6647,2,1-6647,9,62,13,0,8,14.799283623695374,0.2386981229628286
88,1-9643,8,1-9643,15,8,1,0,4,1.8996418118476868,0.2374552264809608
89,MLG57,16,MLG57,16,629,95,0,241,149.20341916382313,0.2372073436626758
90,1-6927,20,1-6927,19,179,37,0,24,42.39785087108612,0.2368595020731068
91,1-8124,17,1-8124,3,18,2,0,10,4.249104529619217,0.2360613627566231
92,1-0033,1,1-0033,8,10,1,0,6,2.34946271777153,0.234946271777153
93,1-8988,4,1-8988,2,29,5,0,8,6.7992836236953735,0.2344580559894956
94,1-8100,2,1-8100,9,19,4,0,2,4.449820905923843,0.2342011003117812
95,MLG33,7,MLG33,4,20,4,0,3,4.674731358885765,0.2337365679442882
96,1-9630,9,1-9630,14,33,5,0,12,7.69892543554306,0.2333007707740321
97,1-9270,9,1-9270,14,128,21,0,39,29.771507665514942,0.2325899036368355
98,1-7874,6,1-7874,19,258,53,0,30,59.74731358885765,0.2315787348405335
99,1-1942,3,1-1942,1,34,4,0,17,7.823477700352669,0.2301022853044902
100,1-5654,20,1-5654,19,15,3,0,2,3.4498209059238434,0.2299880603949229
101,1-7213,17,1-7213,9,23,5,0,1,5.224910452961922,0.2271700196939965
102,MLG69,10,MLG69,13,576,103,0,119,129.76434390246868,0.2252853192751192
103,1-7527,12,1-7527,17,1,0,0,1,0.2249104529619217,0.2249104529619217
104,1-10951,10,1-10951,13,1,0,0,1,0.2249104529619217,0.2249104529619217
105,1-9887,11,1-9887,18,36,4,0,18,8.04838815331459,0.2235663375920719
106,1-6734,9,1-6734,14,44,6,0,17,9.823477700352669,0.223260856826197
107,1-8578,3,1-8578,1,11,2,0,2,2.4498209059238434,0.2227109914476221
108,1-5653,16,1-5653,16,11,2,0,2,2.4498209059238434,0.2227109914476221
109,MLG73,18,MLG73,20,10,2,0,1,2.2249104529619217,0.2224910452961921
110,1-1462,3,1-1462,1,192,25,0,77,42.31810487806797,0.2204067962399373
111,1-8705,11,1-8705,18,48,9,0,7,10.574373170733452,0.2202994410569469
112,1-1770,15,1-1770,11,35,5,0,12,7.69892543554306,0.2199692981583731
113,1-6098,13,1-6098,7,1327,161,0,582,291.8978836238384,0.2199682619621992
114,1-3584,12,1-3584,17,26,3,0,12,5.69892543554306,0.2191894398285792
115,1-9997,20,1-9997,7,16,3,0,2,3.4498209059238434,0.2156138066202402
116,1-7140,11,1-7140,18,397,42,0,192,85.18280696868896,0.2145662644047581
117,1-6006,3,1-6006,1,57,12,0,1,12.224910452961922,0.2144721132098582
118,MLG68,12,MLG68,17,642,108,0,127,136.56362752616403,0.2127159307261122
119,1-8067,5,1-8067,6,322,43,0,112,68.18997073173523,0.2117700954401715
120,MLG62,7,MLG62,4,525,91,0,88,110.79211986064912,0.2110326092583792
121,1-8023,11,1-8023,18,16,2,0,6,3.34946271777153,0.2093414198607206
122,1-9338,5,1-9338,15,29,4,0,9,6.024194076657295,0.2077308302295619
123,1-5799,9,1-5799,14,7,1,0,2,1.4498209059238434,0.2071172722748347
124,1-6561,9,1-6561,14,65,9,0,19,13.273298606276512,0.2042045939427155
125,1-10060,18,1-10060,20,36,1,0,28,7.297492682933807,0.2027081300814946
126,1-18994,12,1-18994,3,28,5,0,3,5.674731358885765,0.202668977103063
127,MLG49,18,MLG49,20,185,35,0,11,37.47401498258114,0.2025622431490872
128,MLG02,11,MLG02,18,320,38,0,119,64.76434390246868,0.2023885746952146
129,1-9452,20,1-9452,19,16,3,0,1,3.2249104529619217,0.2015569033101201
130,1-3052,3,1-3052,1,166,23,0,46,33.3458808362484,0.2008788002183638
131,1-3216,7,1-3216,4,5,1,0,0,1.0,0.2
132,1-5990,2,1-5990,9,5,1,0,0,1.0,0.2
133,1-7019,2,1-7019,9,107,18,0,15,21.373656794428825,0.1997538018170918
134,1-5891,12,1-5891,17,96,16,0,14,19.148746341466904,0.1994661077236136
135,MLG31,20,MLG31,19,33,5,0,7,6.574373170733452,0.1992234294161652
136,MLG12,14,MLG12,12,146,27,0,9,29.02419407665729,0.1987958498401184
137,1-0055,16,1-0055,16,18,2,0,7,3.574373170733452,0.1985762872629695
138,1-1250,12,1-1250,17,34,6,0,3,6.674731358885765,0.1963156282025225
139,1-1592,3,1-1592,1,32,4,0,10,6.249104529619217,0.1952845165506005
140,1-4494,14,1-4494,12,16,2,0,5,3.1245522648096085,0.1952845165506005
141,1-9227,3,1-9227,1,801,97,0,263,156.1514491289854,0.1949456293745136
142,1-10785,9,1-10785,14,279,27,0,120,53.9892543554306,0.1935098722416867
143,1-10038,16,1-10038,16,76,14,0,3,14.674731358885763,0.1930885705116548
144,MLG52,14,MLG52,12,125,16,0,36,24.09677630662918,0.1927742104530334
145,1-1580,4,1-1580,2,400,59,0,80,76.99283623695374,0.1924820905923843
146,1-9417,5,1-9417,6,76,8,0,29,14.522403135895727,0.1910842517881017
147,1-20167,13,1-20167,4,56,5,0,25,10.622761324048042,0.1896921665008579
148,1-6035,9,1-6035,14,23,3,0,6,4.34946271777153,0.1891070746857187
149,1-9808,11,1-9808,18,74,6,0,35,13.87186585366726,0.1874576466711791
150,1-8627,15,1-8627,11,25,4,0,3,4.674731358885765,0.1869892543554306
151,1-8095,3,1-8095,1,46,5,0,16,8.598567247390747,0.1869253749432771
152,1-1935,18,1-1935,20,12,2,0,1,2.2249104529619217,0.1854092044134934
153,1-18487,8,1-18487,15,23,2,0,10,4.249104529619217,0.1847436752008355
154,MLG44,20,MLG44,19,59,10,0,4,10.899641811847689,0.1847396917262319
155,1-4098,12,1-4098,17,16,2,0,4,2.8996418118476868,0.1812276132404804
156,1-5531,3,1-5531,1,8,1,0,2,1.4498209059238434,0.1812276132404804
157,1-8590,17,1-8590,3,24,3,0,6,4.34946271777153,0.1812276132404804
158,1-9963,9,1-9963,14,116,15,0,26,20.847671777009964,0.1797213084224997
159,1-6858,6,1-6858,5,23,3,0,5,4.1245522648096085,0.1793283593395482
160,MLG55,18,MLG55,20,92,14,0,11,16.47401498258114,0.1790653802454471
161,1-6914,3,1-6914,1,73,9,0,18,13.04838815331459,0.1787450431960902
162,1-2573,3,1-2573,1,37,3,0,16,6.598567247390747,0.178339655334885
163,1-2297,8,1-2297,15,25,4,0,2,4.449820905923843,0.1779928362369537
164,1-3139,3,1-3139,1,93,9,0,33,16.422044947743416,0.1765811284703593
165,1-9614,4,1-9614,2,30,5,0,1,5.224910452961922,0.1741636817653974
166,1-18935,4,1-18935,2,30,5,0,1,5.224910452961922,0.1741636817653974
167,MLG39,18,MLG39,20,23,4,0,0,4.0,0.1739130434782608
168,1-9495,12,1-9495,17,18,2,0,5,3.1245522648096085,0.1735862369338671
169,1-0053,13,1-0053,7,142,16,0,38,24.546597212553024,0.1728633606517818
170,1-9416,2,1-9416,9,13,2,0,1,2.2249104529619217,0.1711469579201478
171,1-0031,10,1-0031,13,13,2,0,1,2.2249104529619217,0.1711469579201478
172,MLG63,17,MLG63,3,380,58,0,31,64.97222404181957,0.1709795369521567
173,1-13247,1,1-13247,8,29,2,0,13,4.923835888504982,0.1697874444312062
174,1-17733,5,1-17733,6,74,6,0,29,12.522403135895727,0.1692216639985909
175,1-9938,5,1-9938,6,55,5,0,19,9.273298606276512,0.1686054292050275
176,1-7005,3,1-7005,1,285,12,0,160,47.98567247390747,0.1683707806102016
177,1-0205,3,1-0205,1,34,3,0,12,5.69892543554306,0.1676154539865606
178,1-4149,3,1-4149,1,16,2,0,3,2.674731358885765,0.1671707099303603
179,1-4842,2,1-4842,9,6,1,0,0,1.0,0.1666666666666666
180,1-7525,8,1-7525,15,6,1,0,0,1.0,0.1666666666666666
181,1-9404,5,1-9404,6,100,11,0,25,16.622761324048042,0.1662276132404804
182,1-9283,15,1-9283,11,235,19,0,89,39.01703031361103,0.166029916228132
183,1-9497,13,1-9497,7,150,12,0,57,24.819895818829536,0.1654659721255302
184,1-9609,14,1-9609,12,25,3,0,5,4.1245522648096085,0.1649820905923843
185,1-1317,5,1-1317,6,414,41,0,121,68.21416480839252,0.1647685140299336
186,1-8938,7,1-8938,4,30,2,0,13,4.923835888504982,0.164127862950166
187,1-8341,3,1-8341,1,197,19,0,58,32.04480627179146,0.1626639912273678
188,1-0027,13,1-0027,7,29,2,0,12,4.69892543554306,0.1620319115704503
189,1-3312,5,1-3312,6,36,2,0,17,5.823477700352669,0.1617632694542408
190,1-6693,13,1-6693,7,98,5,0,48,15.79570174217224,0.1611806300221657
191,MLG13,3,MLG13,1,140,13,0,42,22.44623902440071,0.1603302787457193
192,1-1833,7,1-1833,4,124,14,0,26,19.847671777009964,0.1600618691694351
193,1-7991,8,1-7991,15,46,3,0,19,7.273298606276512,0.1581151870929676
194,1-4390,3,1-4390,1,45,3,0,18,7.048388153314591,0.1566308478514353
195,1-5172,9,1-5172,14,120,5,0,61,18.719537630677223,0.1559961469223102
196,MLG84,5,MLG84,6,63,7,0,12,9.69892543554306,0.1539511973895724
197,MLG65,7,MLG65,4,201,20,0,48,30.79570174217224,0.1532124464784688
198,1-8427,15,1-8427,11,189,17,0,53,28.92025400698185,0.1530172169681579
199,1-1350,15,1-1350,11,195,15,0,65,29.61917944252491,0.1518932279103841
200,MLG43,7,MLG43,4,14,1,0,5,2.1245522648096085,0.1517537332006863
201,1-6974,18,1-6974,20,207,3,0,126,31.338717073202133,0.1513947684695755
202,1-3106,7,1-3106,4,34,4,0,5,5.1245522648096085,0.1507221254355767
203,1-9740,7,1-9740,4,34,4,0,5,5.1245522648096085,0.1507221254355767
204,1-3509,11,1-3509,18,35,3,0,10,5.249104529619217,0.1499744151319776
205,1-3176,15,1-3176,11,3,0,0,2,0.4498209059238434,0.1499403019746144
206,1-9838,10,1-9838,13,3,0,0,2,0.4498209059238434,0.1499403019746144
207,1-8906,3,1-8906,1,15,2,0,1,2.2249104529619217,0.1483273635307948
208,1-0303,18,1-0303,20,212,25,0,28,31.297492682933807,0.1476296824666689
209,1-18615,18,1-18615,20,22,3,0,1,3.2249104529619217,0.1465868387709964
210,1-9576,18,1-9576,20,10,1,0,2,1.4498209059238434,0.1449820905923843
211,1-4020,15,1-4020,11,37,4,0,6,5.34946271777153,0.1445800734532846
212,1-0003,15,1-0003,11,17,2,0,2,2.4498209059238434,0.1441071121131672
213,1-9761,3,1-9761,1,35,3,0,9,5.024194076657295,0.1435484021902084
214,1-7530,1,1-7530,13,25,2,0,7,3.574373170733452,0.142974926829338
215,1-11329,21,1-11329,10,14,2,0,0,2.0,0.1428571428571428
216,1-8398,7,1-8398,4,54,7,0,3,7.674731358885765,0.1421246547941808
217,1-9892,9,1-9892,14,22,2,0,5,3.1245522648096085,0.1420251029458913
218,1-9805,8,1-9805,15,26,3,0,3,3.674731358885765,0.1413358214956063
219,72-12171,20,72-12171,17,19,2,0,3,2.674731358885765,0.1407753346781981
220,1-6061,14,1-6061,12,40,4,0,7,5.574373170733452,0.1393593292683363
221,1-8127,4,1-8127,2,32,4,0,2,4.449820905923843,0.1390569033101201
222,MLG41,20,MLG41,19,66,8,0,5,9.124552264809608,0.1382507918910547
223,1-8397,7,1-8397,4,51,5,0,9,7.024194076657295,0.1377292956207312
224,1-8285,15,1-8285,11,72,6,0,17,9.823477700352669,0.1364371902826759
225,1-7819,3,1-7819,1,59,4,0,18,8.04838815331459,0.1364133585307557
226,1-3108,10,1-3108,13,18,2,0,2,2.4498209059238434,0.1361011614402135
227,P-16616,20,P-16616,17,28,2,0,8,3.7992836236953735,0.1356887008462633
228,MLG32,20,MLG32,19,52,5,0,9,7.024194076657295,0.1350806553203326
229,1-4051,9,1-4051,14,5,0,0,3,0.6747313588857651,0.134946271777153
230,1-5424,3,1-5424,1,5,0,0,3,0.6747313588857651,0.134946271777153
231,1-4319,5,1-4319,5,163,9,0,57,21.819895818829536,0.1338643915265615
232,1-7042,4,1-7042,2,117,8,0,34,15.646955400705338,0.13373466154449
233,MLG40,20,MLG40,3,51,5,0,8,6.7992836236953735,0.1333192867391249
234,1-9277,3,1-9277,1,48,3,0,15,6.373656794428825,0.1327845165506005
235,1-8576,11,1-8576,18,55,3,0,19,7.273298606276512,0.1322417928413911
236,1-5197,5,1-5197,6,72,5,0,20,9.498209059238434,0.1319195702672004
237,1-9457,3,1-9457,1,11,1,0,2,1.4498209059238434,0.1318019005385312
238,1-6240,15,1-6240,11,698,50,0,186,91.83334425091743,0.1315663957749533
239,1-7964,11,1-7964,18,202,8,0,82,26.44265714287758,0.1309042432815721
240,1-3639,6,1-3639,5,17,2,0,1,2.2249104529619217,0.1308770854683483
241,1-7441,9,1-7441,14,111,10,0,20,14.498209059238434,0.130614496029175
242,1-7004,1,1-7004,8,381,8,0,184,49.38352334499359,0.1296155468372535
243,1-20467,8,1-20467,15,13,1,0,3,1.674731358885765,0.1288254891450588
244,1-2103,9,1-2103,14,26,2,0,6,3.34946271777153,0.1288254891450588
245,1-3033,7,1-3033,4,7,0,0,4,0.8996418118476868,0.1285202588353838
246,1-6980,9,1-6980,14,128,1,0,68,16.293910801410675,0.1272961781360209
247,1-3534,1,1-3534,8,279,22,0,60,35.4946271777153,0.1272208859416319
248,1-2034,1,1-2034,8,16,0,0,9,2.0241940766572952,0.1265121297910809
249,1-9491,18,1-9491,20,80,6,0,18,10.04838815331459,0.1256048519164324
250,1-1769,6,1-1769,5,89,8,0,14,11.148746341466904,0.1252668128254708
251,1-18603,6,1-18603,5,19,1,0,6,2.34946271777153,0.123655932514291
252,1-5515,15,1-5515,11,29,2,0,7,3.574373170733452,0.1232542472666707
253,1-7839,1,1-7839,8,24,0,0,13,2.923835888504982,0.1218264953543742
254,1-7614,18,1-7614,20,72,0,0,39,8.771507665514946,0.1218264953543742
255,1-8573,6,1-8573,5,184,16,0,28,22.297492682933807,0.1211820254507272
256,1-9055,3,1-9055,1,12,1,0,2,1.4498209059238434,0.1208184088269869
257,1-8222,7,1-8222,16,12,1,0,2,1.4498209059238434,0.1208184088269869
258,1-1005,13,1-1005,7,125,6,0,40,14.996418118476868,0.1199713449478149
259,1-3141,9,1-3141,14,136,7,0,41,16.22132857143879,0.119274474789991
260,1-3104,3,1-3104,1,16,1,0,4,1.8996418118476868,0.1187276132404804
261,1-3362,1,1-3362,8,117,6,0,35,13.87186585366726,0.11856295601425
262,1-5744,12,1-5744,17,18,1,0,5,2.1245522648096085,0.1180306813783115
263,1-6538,15,1-6538,11,44,2,0,14,5.148746341466904,0.117016962306066
264,1-9674,5,1-9674,6,144,10,0,30,16.74731358885765,0.1163007888115114
265,1-8181,13,1-8181,7,30,1,0,11,3.4740149825811386,0.1158004994193712
266,1-3516,1,1-3516,8,156,17,0,4,17.899641811847687,0.1147412936656903
267,1-9498,9,1-9498,14,64,5,0,10,7.249104529619217,0.1132672582753002
268,1-7070,15,1-7070,11,129,11,0,16,14.598567247390749,0.1131671879642693
269,1-19568,3,1-19568,1,2,0,0,1,0.2249104529619217,0.1124552264809608
270,1-11330,3,1-11330,1,14,0,0,7,1.5743731707334518,0.1124552264809608
271,1-3551,13,1-3551,6,6,0,0,3,0.6747313588857651,0.1124552264809608
272,1-19229,17,1-19229,3,38,2,0,10,4.249104529619217,0.1118185402531372
273,1-8042,20,1-8042,19,52,4,0,8,5.7992836236953735,0.1115246850710648
274,1-4052,20,1-4052,17,13,1,0,2,1.4498209059238434,0.1115246850710648
275,1-3083,17,1-3083,3,78,8,0,3,8.674731358885765,0.1112145046010995
276,1-9394,21,1-9394,10,117,13,0,0,13.0,0.1111111111111111
277,MLG54,14,MLG54,12,595,44,0,96,65.59140348434448,0.1102376529148646
278,1-8094,17,1-8094,3,58,5,0,6,6.34946271777153,0.1094734951339919
279,1-3206,17,1-3206,13,45,4,0,4,4.899641811847687,0.1088809291521708
280,1-8551,3,1-8551,1,38,3,0,5,4.1245522648096085,0.108540849073937
281,1-3564,17,1-3564,3,41,4,0,2,4.449820905923843,0.1085322172176547
282,1-5626,9,1-5626,14,125,4,0,42,13.446239024400713,0.1075699121952056
283,MLG67,18,MLG67,20,27,2,0,4,2.8996418118476868,0.1073941411795439
284,1-7496,1,1-7496,8,246,12,0,64,26.39426898956299,0.1072937763803373
285,1-9995,16,1-9995,16,24,1,0,7,2.574373170733452,0.1072655487805605
286,1-8018,18,1-8018,20,58,5,0,5,6.1245522648096085,0.1055957287036139
287,1-19915,9,1-19915,14,62,2,0,20,6.498209059238434,0.1048098235361037
288,1-8910,3,1-8910,1,137,8,0,28,14.297492682933807,0.1043612604593708
289,1-7752,21,1-7752,10,29,3,0,0,3.0,0.1034482758620689
290,1-7993,9,1-7993,14,24,0,0,11,2.4740149825811386,0.1030839576075474
291,1-8493,8,1-8493,15,38,3,0,4,3.899641811847687,0.1026221529433601
292,1-1204,21,1-1204,10,39,4,0,0,4.0,0.1025641025641025
293,1-9925,6,1-9925,5,93,5,0,20,9.498209059238434,0.1021312802068648
294,1-0037,9,1-0037,14,35,2,0,7,3.574373170733452,0.1021249477352414
295,1-5161,18,1-5161,20,12,1,0,1,1.2249104529619217,0.1020758710801601
296,1-9946,18,1-9946,20,12,1,0,1,1.2249104529619217,0.1020758710801601
297,1-19004,12,1-19004,17,60,5,0,5,6.1245522648096085,0.1020758710801601
298,1-9697,18,1-9697,20,20,0,0,9,2.0241940766572952,0.1012097038328647
299,1-8646,6,1-8646,5,20,0,0,9,2.0241940766572952,0.1012097038328647
300,1-6227,20,1-6227,19,52,3,0,10,5.249104529619217,0.1009443178772926
301,1-6971,3,1-6971,1,10,1,0,0,1.0,0.1
302,1-5425,6,1-5425,5,17,1,0,3,1.674731358885765,0.0985136093462214
303,1-19286,6,1-19286,5,40,3,0,4,3.899641811847687,0.0974910452961921
304,1-9645,17,1-9645,9,69,6,0,3,6.674731358885765,0.0967352370853009
305,1-9902,12,1-9902,17,30,2,0,4,2.8996418118476868,0.0966547270615895
306,MLG08,8,MLG08,15,107,6,0,19,10.273298606276512,0.0960121365072571
307,72-12387,9,72-12387,14,71,0,0,30,6.747313588857651,0.0950325857585584
308,1-1191,21,1-1191,10,53,5,0,0,5.0,0.0943396226415094
309,1-2324,15,1-2324,11,25,1,0,6,2.34946271777153,0.0939785087108612
310,MLG06,8,MLG06,15,18,1,0,3,1.674731358885765,0.0930406310492091
311,1-7770,8,1-7770,15,11,1,0,0,1.0,0.0909090909090909
312,1-9115,14,1-9115,12,16,1,0,2,1.4498209059238434,0.0906138066202402
313,1-6787,7,1-6787,4,56,3,0,9,5.024194076657295,0.0897177513688802
314,1-9286,15,1-9286,11,81,5,0,10,7.249104529619217,0.0894951176496199
315,1-7863,9,1-7863,14,351,14,0,77,31.31810487806797,0.0892253700229856
316,1-8928,10,1-8928,13,39,3,0,2,3.4498209059238434,0.0884569463057395
317,1-8488,1,1-8488,9,23,0,0,9,2.0241940766572952,0.0880084381155345
318,1-9333,18,1-9333,20,102,2,0,31,8.972224041819572,0.0879629808021526
319,1-8400,17,1-8400,9,33,2,0,4,2.8996418118476868,0.0878679336923541
320,1-7066,3,1-7066,1,23,2,0,0,2.0,0.0869565217391304
321,1-7182,15,1-7182,11,22,1,0,4,1.8996418118476868,0.0863473550839857
322,1-5355,9,1-5355,14,53,3,0,7,4.574373170733452,0.0863089277496877
323,1-3535,21,1-3535,10,315,27,0,0,27.0,0.0857142857142857
324,1-5282,18,1-5282,20,17,1,0,2,1.4498209059238434,0.0852835827014025
325,1-1957,21,1-1957,10,47,4,0,0,4.0,0.0851063829787234
326,1-9818,7,1-9818,4,28,1,0,6,2.34946271777153,0.0839093827775546
327,1-20012,15,1-20012,11,12,1,0,0,1.0,0.0833333333333333
328,1-8826,3,1-8826,1,123,7,0,14,10.148746341466904,0.0825101328574545
329,1-19447,18,1-19447,20,15,1,0,1,1.2249104529619217,0.0816606968641281
330,1-0272,1,1-0272,8,111,5,0,18,9.04838815331459,0.0815170103902215
331,1-17907,1,1-17907,8,119,4,0,25,9.622761324048042,0.0808635405382188
332,1-2714,7,1-2714,4,61,1,0,17,4.823477700352669,0.0790734049238142
333,1-6743,7,1-6743,4,58,3,0,7,4.574373170733452,0.0788685029436802
334,1-7341,13,1-7341,7,110,1,0,34,8.646955400705338,0.0786086854609576
335,1-8544,1,1-8544,8,54,1,0,14,4.148746341466904,0.0768286359530908
336,1-8503,18,1-8503,20,16,1,0,1,1.2249104529619217,0.0765569033101201
337,1-9831,6,1-9831,5,132,6,0,18,10.04838815331459,0.0761241526766256
338,1-4747,8,1-4747,15,25,1,0,4,1.8996418118476868,0.0759856724739074
339,1-7481,2,1-7481,1,33,2,0,2,2.4498209059238434,0.0742369971492073
