Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,4,1-18615,22,4,0,7,5.353527516126633,0.24334215982393784
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,13,MLG56,511,94,0,155,123.9709664285183,0.24260463097557397
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,9,23,1-9630,33,8,0,0,8.0,0.24242424242424243
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,19,5,1-1957,47,9,0,12,11.320332884788513,0.24085814648486198
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,5,6,1-5775,244,38,0,106,58.49627381563187,0.23973882711324535
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,13,8,1-3139,93,18,0,22,22.253943622112274,0.23928971636679866
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,10,12,1-9576,10,2,0,2,2.386722147464752,0.2386722147464752
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,14,1-8379,5,1,0,1,1.193361073732376,0.2386722147464752
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,8,15,MLG62,525,108,0,87,124.82241341471672,0.23775697793279377
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,12,1-6878,167,27,0,65,39.568469792604446,0.2369369448658949
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,3,4,1-9286,81,17,0,11,19.126971811056137,0.23613545445748318
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,5,6,MLG69,576,89,0,242,135.79337984323502,0.2357523955611719
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,7,10,1-7770,11,2,0,3,2.5800832211971283,0.23455302010882983
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,5,6,1-9892,22,4,0,6,5.160166442394257,0.23455302010882983
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,17,7,1-0205,34,6,0,10,7.933610737323761,0.23334149227422826
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,18,3,MLG06,18,4,0,1,4.193361073732376,0.2329645040962431
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,10,1-1390,98,11,0,61,22.795025497674942,0.23260230099668308
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,2,1,1-9902,30,6,0,5,6.9668053686618805,0.2322268456220627
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,14,1-3551,6,1,0,2,1.3867221474647522,0.23112035791079202
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,3,4,1-9491,80,15,0,18,18.48049932718277,0.2310062415897846
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,19,5,1-7024,498,68,0,239,114.21329662203789,0.22934396912055802
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,1,14,1-9345,47,9,0,9,10.740249663591385,0.2285159502891784
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,15,9,1-9156,268,54,0,37,61.154359728097916,0.2281879094332012
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,18,3,1-11330,14,3,0,1,3.193361073732376,0.22809721955231257
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,15,9,1-4634,48,9,0,10,10.933610737323761,0.22778355702757835
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,7,10,1-9237,38,8,0,3,8.580083221197128,0.2257916637157139
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,4,11,1-9518,22,4,0,5,4.9668053686618805,0.22576388039372183
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,15,1-8074,145,28,0,24,32.640665769577026,0.2251080397901864
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,12,1-6181,659,106,0,218,148.152714073658,0.22481443713756902
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,13,8,1-4149,16,3,0,3,3.5800832211971283,0.22375520132482052
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,5,6,1-3104,16,3,0,3,3.5800832211971283,0.22375520132482052
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,1,14,1-0053,142,23,0,44,31.50788724422455,0.22188652988890528
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,19,5,1-9283,235,49,0,15,51.90041610598564,0.22085283449355592
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,1,14,1-18603,19,4,0,1,4.193361073732376,0.22070321440696716
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,8,15,1-0027,29,6,0,2,6.386722147464752,0.22023179818843974
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,2,1,1-8095,46,10,0,0,10.0,0.21739130434782608
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,4,11,1-6216,45,9,0,4,9.773444294929504,0.21718765099843343
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,4,11,1-9457,11,2,0,2,2.386722147464752,0.21697474067861383
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,3,4,1-4020,37,7,0,5,7.9668053686618805,0.21531906401788867
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,21,16,1-6734,44,8,0,7,9.353527516126633,0.21258017082105984
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,21,16,1-9270,128,15,0,63,27.181747645139694,0.21235740347765386
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,9,23,1-0292,99,21,0,0,21.0,0.21212121212121213
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,4,11,1-19813,20,4,0,1,4.193361073732376,0.2096680536866188
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,13,MLG15,105,21,0,5,21.96680536866188,0.2092076701777322
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,3,4,1-7019,107,17,0,26,22.02738791704178,0.20586343847702596
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,1,14,1-6098,1327,199,0,372,270.9303194284439,0.20416753536431342
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,13,8,1-4531,94,17,0,11,19.126971811056137,0.20347842352187379
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,21,16,1-6561,65,8,0,27,13.220748990774155,0.20339613831960238
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,1,14,1-6061,40,6,0,11,8.126971811056137,0.20317429527640343
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,10,12,1-9808,74,10,0,26,15.027387917041779,0.20307280968975377
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,13,8,MLG13,140,19,0,47,28.087970465421677,0.20062836046729768
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,7,10,1-6692,71,9,0,27,14.220748990774155,0.20029223930667822
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,13,8,1-3052,166,22,0,58,33.214942276477814,0.20009001371372176
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,16,24,1-17790,5,1,0,0,1.0,0.2
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,3,4,1-8634,10,2,0,0,2.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,17,7,1-3217,5,1,0,0,1.0,0.2
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,8,15,1-8646,20,4,0,0,4.0,0.2
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,14,22,1-7721,20,4,0,0,4.0,0.2
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,10,12,MLG30,208,34,0,39,41.54108187556267,0.19971673978635898
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,1,14,1-9606,16,3,0,1,3.193361073732376,0.1995850671082735
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,5,6,1-9731,11,2,0,1,2.193361073732376,0.19939646124839783
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,18,3,1-19166,45,8,0,5,8.96680536866188,0.19926234152581956
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,11,1-8678,17,3,0,2,3.386722147464752,0.19921894985086777
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,11,2,MLG63,380,67,0,45,75.70124831795692,0.19921381136304453
