,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG14,18,4,MLG14,232,56,1,11,1060.0145267248154,4.569028132434549
1,MLG56,10,7,MLG56,511,89,1,139,1139.729019522667,2.2303894706901506
2,MLG54,10,7,MLG54,595,55,1,380,1193.6836504936218,2.0061910092329778
3,MLG68,18,4,MLG68,642,95,1,56,1115.43759059906,1.737441729905078
4,1-5355,21,13,1-5355,53,28,0,19,34.93418252468109,0.6591355193336055
5,MLG52,16,11,MLG52,125,62,0,10,65.64956974983215,0.5251965579986573
6,MLG62,17,5,MLG62,525,96,0,486,273.36908984184265,0.5207030282701764
7,MLG65,17,5,MLG65,201,67,0,79,95.831601023674,0.4767741344461393
8,1-3596,17,5,1-3596,223,62,0,59,83.5324615240097,0.3745850292556489
9,MLG57,14,6,MLG57,629,192,0,115,233.97005212306976,0.3719714660144193
10,1-7682,5,20,1-7682,141,42,0,17,48.20426857471466,0.3418742452107423
11,1-5002,20,16,1-5002,45,10,0,14,15.109397649765016,0.3357643922170003
12,1-10539,6,21,1-10539,63,20,0,3,21.09487092494965,0.3348392210309467
13,1-4760,18,19,1-4760,40,11,0,5,12.824784874916077,0.3206196218729019
14,1-6914,11,10,1-6914,73,21,0,5,22.82478487491608,0.3126682859577545
15,1-6693,16,11,1-6693,98,23,0,20,30.299139499664307,0.3091748928537174
16,1-11350,11,10,1-11350,100,17,0,36,30.138451099395752,0.3013845109939575
17,MLG67,6,21,MLG67,27,7,0,3,8.094870924949646,0.2998100342573943
18,1-7058,20,16,1-7058,80,2,0,59,23.532461524009705,0.2941557690501213
19,MLG58,1,17,MLG58,71,17,0,10,20.64956974983216,0.2908390105610162
20,1-10762,17,5,1-10762,6,1,0,2,1.7299139499664309,0.2883189916610718
21,1-5530,16,11,1-5530,7,2,0,0,2.0,0.2857142857142857
22,1-8186,12,14,1-8186,26,3,0,12,7.379483699798584,0.2838262961460994
23,1-13247,21,13,1-13247,29,6,0,6,8.189741849899292,0.2824048913758376
24,1-8450,13,12,1-8450,52,11,0,10,14.649569749832152,0.2817224951890799
25,1-6858,19,16,1-6858,23,5,0,4,6.459827899932861,0.2808620826057765
26,1-3087,9,22,1-3087,26,0,0,20,7.299139499664307,0.2807361346024733
27,1-4499,7,3,1-4499,12,3,0,1,3.364956974983216,0.2804130812486012
28,1-7845,18,14,1-7845,36,6,0,11,10.014526724815369,0.278181297911538
29,1-3523,11,10,1-3523,543,74,0,211,151.00592172145844,0.2780956201131831
30,1-9333,9,21,1-9333,102,27,0,3,28.09487092494965,0.275439911028918
31,1-1177,13,12,1-1177,17,1,0,10,4.649569749832153,0.2735041029313031
32,1-0033,10,7,1-0033,10,2,0,2,2.7299139499664307,0.272991394996643
33,1-8566,13,12,1-8566,5,1,0,1,1.364956974983215,0.272991394996643
34,1-0292,3,15,1-0292,99,23,0,11,27.01452672481537,0.2728740073213673
35,1-4494,6,21,1-4494,16,4,0,1,4.364956974983215,0.2728098109364509
36,1-18558,11,10,1-18558,307,55,0,78,83.4666440486908,0.271878319376843
37,1-7213,4,19,1-7213,23,4,0,6,6.189741849899292,0.2691192108651866
38,1-18371,9,22,1-18371,120,18,0,39,32.2333220243454,0.2686110168695449
39,1-5425,5,20,1-5425,17,2,0,7,4.554698824882507,0.2679234602872063
40,1-7995,11,10,1-7995,14,3,0,2,3.729913949966431,0.2664224249976022
41,1-6532,10,7,1-6532,27,5,0,6,7.189741849899292,0.2662867351814552
42,1-9722,11,10,1-9722,22,4,0,5,5.824784874916077,0.2647629488598216
43,1-9892,21,13,1-9892,22,4,0,5,5.824784874916077,0.2647629488598216
44,P-16616,20,14,P-16616,28,7,0,1,7.364956974983215,0.263034177677972
