Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,2,16,1-1005,125,12,1,59,1070.5568463206291,8.564454770565034
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,2,16,1-18028,309,61,1,61,1121.5418241620064,3.629585191462804
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,19,7,1-10951,1,0,0,2,1.9849778413772583,1.9849778413772583
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,8,9,1-1989,46,41,0,21,61.84226733446121,1.344397115966548
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,3,10,1-1183,45,55,0,5,59.962444603443146,1.3324987689654033
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,13,15,1-6919,43,49,0,6,54.954933524131775,1.2780217098635296
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,2,16,1-6916,43,43,0,6,48.954933524131775,1.1384868261425993
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,4,4,1-1833,124,88,0,48,135.6394681930542,1.0938666789762435
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,13,15,1-7213,23,2,0,23,24.82724517583847,1.0794454424277595
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,19,7,1-6974,207,9,0,216,223.3776068687439,1.0791188737620478
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,8,9,1-7122,197,7,0,201,206.49027305841446,1.0481739749158094
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,18,18,1-6216,45,39,0,7,45.947422444820404,1.02105383210712
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,2,16,1-7608,4,3,0,1,3.992488920688629,0.9981222301721573
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,20,11,1-4926,4,1,0,3,3.9774667620658875,0.9943666905164719
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,16,1-6028,2,0,0,2,1.9849778413772583,0.9924889206886292
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,13,15,1-8397,51,49,0,0,49.0,0.9607843137254902
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,8,9,1-3521,22,21,0,0,21.0,0.9545454545454546
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,2,16,1-18202,23,0,0,22,21.83475625514984,0.9493372284847758
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,22,3,1-9971,15,3,0,11,13.91737812757492,0.9278252085049947
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,4,4,1-7722,60,50,0,3,52.97746676206589,0.8829577793677648
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,1,8,1-5167,24,21,0,0,21.0,0.875
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,8,1-6006,57,40,0,9,48.93240028619766,0.8584631629157484
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,6,13,1-1942,34,8,0,19,26.857289493083954,0.7899202792083516
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,2,16,MLG59,71,9,0,47,55.64697927236557,0.7837602714417686
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,14,1-8172,40,15,0,16,30.879822731018066,0.7719955682754517
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,6,13,1-4855,22,11,0,6,16.954933524131775,0.7706787965514443
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,4,4,1-8042,52,31,0,8,38.93991136550903,0.7488444493367121
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,8,1-9697,20,8,0,7,14.947422444820404,0.7473711222410202
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,17,5,1-1224,151,90,0,22,111.83475625514984,0.740627524868542
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,3,10,MLG39,23,12,0,5,16.962444603443146,0.7374975914540498
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,17,5,1-5877,79,52,0,6,57.954933524131775,0.7336067534700225
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,2,16,1-10539,63,6,0,40,45.699556827545166,0.7253897909134154
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,12,14,1-3108,18,5,0,8,12.939911365509033,0.7188839647505019
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,7,6,1-0055,18,2,0,11,12.91737812757492,0.7176321181986067
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,6,13,1-2701,61,12,0,32,43.75964546203613,0.7173712370825596
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,12,14,1-8421,109,36,0,42,77.68453466892242,0.7127021529258938
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,3,10,1-7993,24,1,0,16,16.879822731018066,0.7033259471257528
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,8,9,1-9333,102,9,0,62,70.53431308269501,0.691512873359755
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,22,3,1-4052,13,2,0,7,8.947422444820404,0.688263264986185
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,12,14,1-5172,120,15,0,68,82.48924660682678,0.6874103883902232
