Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,13,3,1-3523,543,82,0,214,269.0194845199585,0.4954318315284687
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,16,16,MLG49,185,73,0,21,91.352379322052,0.4937966449840649
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,13,3,1-7866,318,60,0,111,157.00543355941772,0.493727778488735
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,18,12,1-10468,549,111,0,181,269.18003129959106,0.4903097109282169
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,2,MLG38,77,31,0,7,37.117459774017334,0.48204493213009525
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,1,2,MLG41,66,29,0,3,31.621768474578857,0.4791177041602857
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,5,1-9770,50,9,0,17,23.856688022613525,0.4771337604522705
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,20,13,1-1608,307,78,0,78,146.1659803390503,0.4761106851434863
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,16,MLG57,629,155,0,165,299.19726610183716,0.47567132925570293
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,2,21,1-9630,33,6,0,11,15.61315107345581,0.47312579010472156
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,18,1-17758,40,11,0,9,18.865305423736572,0.4716326355934143
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,10,8,1-5355,53,18,0,8,24.991382598876953,0.4715355207335274
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,20,13,1-1350,195,63,0,33,91.83945322036743,0.4709715549762432
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,1,2,1-2382,139,40,0,29,65.34376192092896,0.47009900662538817
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,18,12,1-4319,163,25,0,59,76.56144666671753,0.4697021267896781
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,4,4,1-5980,29,4,0,11,13.61315107345581,0.469419002532959
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,10,8,MLG48,159,9,0,75,74.54421186447144,0.4688315211601977
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,2,1-5929,4,1,0,1,1.8739228248596191,0.4684807062149048
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,1,5,1-4494,16,4,0,4,7.495691299438477,0.4684807062149048
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,11,1-5161,12,3,0,3,5.621768474578857,0.4684807062149048
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,16,16,1-1770,35,12,0,5,16.369614124298096,0.4677032606942313
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,15,15,1-7042,117,7,0,54,54.191832542419434,0.46317805591811484
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,4,4,1-6693,98,33,0,14,45.23491954803467,0.4615808117146395
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,20,13,1-7991,46,14,0,8,20.991382598876953,0.45633440432341205
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,22,10,1-5531,8,1,0,3,3.6217684745788574,0.4527210593223572
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,21,19,1-6692,71,12,0,23,32.10022497177124,0.4521158446728344
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,14,18,1-3087,26,10,0,2,11.747845649719238,0.4518402172968938
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,22,10,1-8421,109,22,0,31,49.09160757064819,0.4503817208316348
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,20,1-18615,22,9,0,1,9.87392282485962,0.44881467385725543
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,15,15,1-8678,17,5,0,3,7.621768474578857,0.4483393220340504
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,22,10,MLG14,232,51,0,60,103.43536949157715,0.44584210987748774
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,15,15,MLG50,319,46,0,110,142.1315107345581,0.44555332518670254
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,6,17,1-1258,435,100,0,102,189.14012813568115,0.43480489226593366
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,3,1-3265,19,3,0,6,8.243536949157715,0.43387036574514287
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,2,21,1-1592,32,5,0,10,13.739228248596191,0.429350882768631
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,4,4,MLG44,59,19,0,7,25.117459774017334,0.4257196571867345
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,18,5,1-6858,23,1,0,10,9.739228248596191,0.423444706460704
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,16,1-9610,49,12,0,10,20.73922824859619,0.42324955609379983
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,4,1-3312,36,9,0,7,15.117459774017334,0.4199294381671482
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,17,7,MLG52,125,13,0,45,52.32652711868286,0.4186122169494629
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,17,7,1-4020,37,5,0,12,15.48707389831543,0.41856956481933594
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,7,5,1-18371,120,30,0,23,50.10022497177124,0.41750187476476036
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,7,5,72-12171,19,7,0,1,7.873922824859619,0.4144169907820852
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,6,17,1-0129,142,21,0,43,58.57868146896362,0.412525925837772
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,4,1-18709,33,4,0,11,13.61315107345581,0.41251972949866095
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,22,10,1-9394,117,22,0,30,48.217684745788574,0.41211696363921857
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,2,21,1-0292,99,18,0,26,40.7219934463501,0.41133326713484947
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,2,1-5530,7,2,0,1,2.873922824859619,0.4105604035513742
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,4,4,1-7213,23,5,0,5,9.369614124298096,0.40737452714339545
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,18,12,1-2297,25,4,0,7,10.117459774017334,0.4046983909606934
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,17,7,1-8042,52,14,0,8,20.991382598876953,0.40368043459378755
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,11,14,1-8341,197,26,0,61,79.30929231643677,0.4025852401849582
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,12,6,1-6900,67,12,0,17,26.856688022613525,0.4008460898897541
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,13,3,1-4355,49,10,0,11,19.61315107345581,0.4002683892542002
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,13,3,1-10232,5,2,0,0,2.0,0.4
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,15,15,1-19222,15,6,0,0,6.0,0.4
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,11,5,1-4531,94,14,0,27,37.59591627120972,0.3999565560766991
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,6,17,1-9270,128,28,0,26,50.7219934463501,0.39626557379961014
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,6,1-7752,29,1,0,12,11.48707389831543,0.3961059964936355
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,10,8,1-7467,64,20,0,6,25.243536949157715,0.3944302648305893
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,18,12,1-9496,39,4,0,13,15.360996723175049,0.39387171085064226
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,2,21,1-11329,14,2,0,4,5.495691299438477,0.39254937853131977
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,14,18,1-9752,22,6,0,3,8.621768474578857,0.3918985670263117
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,9,5,1-19166,45,8,0,11,17.61315107345581,0.3914033571879069
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,13,3,1-19229,38,7,0,9,14.865305423736572,0.3911922479930677
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,1,2,MLG65,201,38,0,46,78.20044994354248,0.38905696489324615
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,20,13,1-1957,47,13,0,6,18.243536949157715,0.3881603606203769
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,1,2,MLG73,10,3,0,1,3.873922824859619,0.3873922824859619
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,14,18,1-6647,62,3,0,24,23.97414779663086,0.3866798031714655
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,13,MLG56,511,122,0,86,197.15736293792725,0.3858265419528909
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,4,1-6098,1327,222,0,331,511.26845502853394,0.3852814280546601
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,11,14,1-3052,166,20,0,50,63.69614124298096,0.38371169423482504
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,2,21,1-4390,45,12,0,6,17.243536949157715,0.38318970998128254
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,7,11,1-8450,52,12,0,9,19.865305423736572,0.3820251043026264
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,22,10,MLG08,107,4,0,42,40.704758644104004,0.3804183050850842
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,12,6,1-3596,223,30,0,62,84.18321514129639,0.37750320691164296
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,17,7,1-8285,72,14,0,15,27.108842372894287,0.37651169962353176
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,12,6,1-18558,307,47,0,78,115.1659803390503,0.3751334864464179
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,17,1-3108,18,5,0,2,6.747845649719238,0.374880313873291
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,14,18,1-8379,5,1,0,1,1.8739228248596191,0.3747845649719238
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,7,11,1-19448,45,9,0,9,16.865305423736572,0.3747845649719238
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,4,1-4051,5,1,0,1,1.8739228248596191,0.3747845649719238
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,11,1-7024,498,73,0,130,186.6099672317505,0.3747188097023102
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,1,2,1-2282,219,48,0,38,81.20906734466553,0.37081765910806175
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,2,1-19549,29,2,0,10,10.739228248596191,0.3703182154688342
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,3,1-9650,25,4,0,6,9.243536949157715,0.3697414779663086
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,22,10,1-8124,18,4,0,3,6.621768474578857,0.3678760263654921
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,11,14,MLG13,140,20,0,36,51.46122169494629,0.36758015496390206
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,11,14,1-3139,93,14,0,23,34.10022497177124,0.3666690857179703
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,14,13,1-8529,56,17,0,4,20.495691299438477,0.3659944874899728
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,6,17,1-7441,111,3,0,43,40.57868146896362,0.3655737069276002
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,12,6,MLG69,576,50,0,183,209.9278769493103,0.3644581197036637
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,5,1-9553,23,4,0,5,8.369614124298096,0.36389626627383026
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,21,19,1-5214,40,4,0,12,14.48707389831543,0.36217684745788575
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,18,12,1-5197,72,12,0,16,25.982765197753906,0.36087173885769314
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,21,19,1-1833,124,8,0,42,44.704758644104004,0.360522247129871
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,7,11,1-8018,58,13,0,9,20.865305423736572,0.35974664523683747
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,4,4,1-2714,61,0,0,25,21.84807062149048,0.3581650921555816
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,21,19,MLG63,380,38,0,112,135.87935638427734,0.3575772536428351
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,10,8,1-8705,48,4,0,15,17.108842372894287,0.3564342161019643
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,9,5,1-1836,20,1,0,7,7.117459774017334,0.3558729887008667
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,7,11,1-0055,18,2,0,5,6.369614124298096,0.3538674513498942
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,9,1-17835,17,6,0,0,6.0,0.35294117647058826
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,18,12,1-8067,322,52,0,70,113.17459774017334,0.35147390602538303
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,16,16,1-8188,140,15,0,39,49.08299016952515,0.35059278692517964
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,11,1-7819,59,11,0,11,20.61315107345581,0.3493754419229798
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,6,17,1-7874,258,35,0,63,90.057137966156,0.3490586742874264
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,13,3,1-8590,24,4,0,5,8.369614124298096,0.34873392184575397
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,8,1-9495,18,1,0,6,6.243536949157715,0.34686316384209526
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,15,15,1-0278,79,16,0,13,27.36099672317505,0.34634173067310187
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,11,14,1-9227,801,85,0,220,277.2630214691162,0.34614609421862197
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,2,1-0003,17,5,0,1,5.873922824859619,0.3455248720505658
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,7,1-7268,70,11,0,15,24.108842372894287,0.3444120338984898
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,18,12,1-6927,179,24,0,43,61.57868146896362,0.34401498027353977
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,21,19,1-5163,16,2,0,4,5.495691299438477,0.3434807062149048
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,6,17,1-8095,46,7,0,10,15.739228248596191,0.34215713583904767
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,8,1,1-1015,155,4,0,56,52.93967819213867,0.3415463109170237
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,1,8,MLG31,33,6,0,6,11.243536949157715,0.34071324088356714
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,14,18,1-9156,268,65,0,30,91.21768474578857,0.3403644953201066
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,9,1-8988,29,2,0,9,9.865305423736572,0.3401829456460887
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,12,6,1-5508,38,5,0,9,12.865305423736572,0.33856066904569926
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,20,1-18487,23,6,0,2,7.747845649719238,0.3368628543356191
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,4,1-0027,29,8,0,2,9.747845649719238,0.33613260861100824
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,9,5,1-5515,29,8,0,2,9.747845649719238,0.33613260861100824
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,20,13,1-9076,9,3,0,0,3.0,0.3333333333333333
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,1,2,1-10696,24,1,0,8,7.991382598876953,0.33297427495320636
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,20,1-3509,35,9,0,3,11.621768474578857,0.3320505278451102
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,1,2,1-2103,26,6,0,3,8.621768474578857,0.3316064797914945
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,10,2,1-5425,17,3,0,3,5.621768474578857,0.33069226321052103
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,16,6,1-5981,28,4,0,6,9.243536949157715,0.33012631961277555
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,6,17,1-6561,65,10,0,13,21.36099672317505,0.32863071881807765
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,20,13,1-3447,110,30,0,7,36.117459774017334,0.32834054340015756
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,14,1-20003,21,6,0,1,6.873922824859619,0.3273296583266485
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,6,17,1-6734,44,9,0,6,14.243536949157715,0.32371674884449353
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,18,12,1-1224,151,20,0,33,48.83945322036743,0.3234400875521022
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,13,3,1-3639,17,2,0,4,5.495691299438477,0.32327595879049864
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,21,MLG39,23,3,0,5,7.369614124298096,0.320418005404265
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,2,21,1-9457,11,0,0,4,3.4956912994384766,0.31779011813077057
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,2,21,1-5653,11,0,0,4,3.4956912994384766,0.31779011813077057
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,3,1-2545,145,25,0,24,45.97414779663086,0.31706308825262663
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,18,1-7481,33,6,0,5,10.369614124298096,0.31423073103933624
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,7,1-9283,235,24,0,57,73.81360101699829,0.3141004298595672
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,9,5,1-2294,75,13,0,12,23.48707389831543,0.3131609853108724
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,9,5,MLG53,91,18,0,12,28.48707389831543,0.31304476811335635
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,13,3,1-9055,12,2,0,2,3.7478456497192383,0.3123204708099365
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,11,14,1-3175,6,1,0,1,1.8739228248596191,0.3123204708099365
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,21,MLG06,18,3,0,3,5.621768474578857,0.3123204708099365
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,14,18,1-4842,6,1,0,1,1.8739228248596191,0.3123204708099365
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,18,12,1-17733,74,10,0,15,23.108842372894287,0.3122816536877606
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,9,5,1-9500,33,5,0,6,10.243536949157715,0.3104102105805368
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,15,15,MLG54,595,49,0,155,184.45803785324097,0.31001350899704366
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,21,19,1-8622,54,8,0,10,16.73922824859619,0.3099857083073369
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,2,21,MLG32,52,3,0,15,16.108842372894287,0.30978543024796706
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,15,15,1-18935,30,4,0,6,9.243536949157715,0.30811789830525715
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,18,12,1-9674,144,18,0,30,44.217684745788574,0.30706725517908734
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,12,6,1-8659,91,13,0,17,27.856688022613525,0.30611745079795083
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,8,1-6181,659,102,0,114,201.62720203399658,0.30595933540818904
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,11,14,1-8826,123,20,0,20,37.47845649719238,0.3047028983511576
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,20,13,MLG15,105,25,0,8,31.991382598876953,0.3046798342750186
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,15,15,1-1850,30,3,0,7,9.117459774017334,0.3039153258005778
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,9,5,1-18004,12,1,0,3,3.6217684745788574,0.3018140395482381
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,6,17,1-9963,116,21,0,16,34.982765197753906,0.3015755620496026
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,3,20,1-1005,125,14,0,27,37.59591627120972,0.3007673301696777
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,4,4,1-9497,150,25,0,23,45.10022497177124,0.30066816647847494
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,2,21,1-5803,15,1,0,4,4.495691299438477,0.2997127532958984
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,7,1-8427,189,14,0,48,55.94829559326172,0.2960227280066758
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,2,1-6006,57,9,0,9,16.865305423736572,0.29588255129362406
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,2,1-7182,22,3,0,4,6.495691299438477,0.29525869542902167
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,10,8,1-9518,22,3,0,4,6.495691299438477,0.29525869542902167
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,6,17,1-1177,17,5,0,0,5.0,0.29411764705882354
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,12,6,1-6538,44,5,0,9,12.865305423736572,0.2923933050849221
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,10,8,1-9838,3,0,0,1,0.8739228248596191,0.29130760828653973
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,1,23,1-9034,3,0,0,1,0.8739228248596191,0.29130760828653973
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,1,23,1-5654,15,0,0,5,4.369614124298096,0.29130760828653973
