Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,4,1-9491,10,80,31,1,17,1035.4031900465488,12.942539875581861
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,4,MLG52,10,125,23,1,18,1027.6622012257576,8.221297609806062
51,51,51,51,51,51,51,51,51,51,51,51,51,51,MLG65,6,MLG65,9,201,98,0,32,106.28835773468018,0.5287977996750257
368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,11,1-6858,21,23,10,0,6,11.554067075252533,0.5023507424022841
423,423,423,423,423,423,423,423,423,423,423,423,423,423,MLG46,4,MLG46,10,17,8,0,1,8.259011179208755,0.48582418701227975
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,1-6974,17,207,86,0,35,95.06539127230644,0.45925309793384755
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,4,1-2382,10,139,55,0,10,57.590111792087555,0.4143173510222126
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,4,1-5413,10,39,15,0,3,15.777033537626266,0.4045393214775966
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,13,1-0292,1,99,33,0,24,39.21626830101013,0.3961239222324256
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,6,1-9379,9,58,19,0,12,22.108134150505066,0.38117472673284597
132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,10,MLG55,20,92,29,0,23,34.957257121801376,0.3799701861065367
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,18,MLG31,6,33,10,0,9,12.3311006128788,0.3736697155417818
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,6,MLG45,9,70,20,0,23,25.957257121801376,0.37081795888287683
143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,4,1-9286,10,81,28,0,7,29.81307825446129,0.36806269449952206
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,12,1-1350,2,195,60,0,26,66.73429065942764,0.3422271315868084
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,14,MLG51,3,248,64,0,79,84.46188315749168,0.34057210950601485
278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,14,1-7845,3,36,9,0,12,12.108134150505066,0.33633705973625183
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,10,1-1390,20,98,25,0,30,32.770335376262665,0.3343911773088027
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,19,MLG40,16,51,14,0,10,16.590111792087555,0.3252963096487756
236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,7,1-9794,17,46,9,0,21,14.439234763383865,0.31389640789964923
