Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,6,MLG59,71,17,1,11,1021.5081795454025,14.387439148526797
MLG38,7,10,MLG38,77,10,1,11,1014.5081795454025,13.175430903187046
1-18028,7,10,1-18028,309,83,1,9,1086.6885105371475,3.516791296236723
MLG56,2,6,MLG56,511,56,1,31,1068.7048696279526,2.0913989620899267
1-0008,10,19,1-0008,230,121,0,12,125.91801404953003,0.5474696263023044
1-8573,22,18,1-8573,184,92,0,16,98.55735206604004,0.5356377829676089
1-3587,14,17,1-3587,46,17,0,9,20.688510537147522,0.4497502290684244
1-1989,21,24,1-1989,46,19,0,4,20.63933801651001,0.44868126122847846
1-9379,19,23,1-9379,58,21,0,10,25.098345041275024,0.43273008691853493
1-3447,20,10,1-3447,110,38,0,20,46.19669008255005,0.41996990984136406
1-1580,13,16,1-1580,400,40,0,287,157.6225026845932,0.394056256711483
1-1390,19,23,1-1390,98,36,0,5,38.04917252063751,0.3882568624554848
P-16616,3,5,P-16616,28,6,0,11,10.508179545402527,0.37529212662151884
1-5002,3,5,1-5002,45,13,0,9,16.688510537147522,0.37085578971438937
MLG48,18,22,MLG48,159,56,0,3,57.22950351238251,0.35993398435460694
1-2382,7,10,1-2382,139,45,0,12,49.91801404953003,0.359122403234029
MLG40,9,11,MLG40,51,10,0,19,17.786855578422546,0.3487618740867166
1-8627,14,17,1-8627,25,5,0,9,8.688510537147522,0.34754042148590086
1-7866,11,14,1-7866,318,90,0,43,107.6228836774826,0.3384367411241591
1-9938,6,9,1-9938,55,10,0,20,18.19669008255005,0.3308489105918191
1-7682,7,10,1-7682,141,41,0,10,45.098345041275024,0.31984641873244696
MLG60,14,17,MLG60,47,8,0,15,14.147517561912537,0.3010110119555859
1-5775,10,13,1-5775,244,70,0,7,72.86884152889252,0.29864279315119885
1-6927,19,23,1-6927,179,41,0,30,53.29503512382507,0.2977376263900842
1-18994,11,14,1-18994,28,6,0,5,8.049172520637512,0.2874704471656254
1-7268,21,24,1-7268,70,16,0,10,20.098345041275024,0.28711921487535746
1-1207,21,24,1-1207,66,1,0,43,18.622883677482605,0.2821649042042819
1-1317,6,9,1-1317,414,87,0,72,116.50808429718018,0.2814204934714497
MLG32,10,13,MLG32,52,12,0,6,14.459007024765015,0.2780578273993272
72-12171,4,3,72-12171,19,2,0,8,5.2786760330200195,0.2778250543694747
1-3139,20,2,1-3139,93,20,0,14,25.737683057785034,0.2767492801912369
1-6858,9,12,1-6858,23,3,0,8,6.2786760330200195,0.2729859144791313
MLG50,11,14,MLG50,319,50,0,88,86.06543636322021,0.2697976061542953
1-7496,9,12,1-7496,246,36,0,72,65.50808429718018,0.2662930255982934
1-6611,3,5,1-6611,89,15,0,21,23.60652458667755,0.2652418492885118
1-7496,4,12,1-7496,246,36,0,70,64.68841528892517,0.2629610377598584
1-6878,22,1,1-6878,167,37,0,16,43.55735206604004,0.2608224674613176
1-6228,5,4,1-6228,48,1,0,28,12.475366115570068,0.2599034607410431
1-0303,17,21,1-0303,212,28,0,66,55.04907727241516,0.259665458832147
1-3596,7,10,1-3596,223,47,0,26,57.65569710731506,0.2585457269386326
MLG63,8,11,MLG63,380,40,0,142,98.19649958610535,0.2584118410160667
1-8067,6,9,1-8067,322,27,0,137,83.14732706546783,0.2582215126256765
MLG58,10,13,MLG58,71,13,0,13,18.32784855365753,0.25813871202334554
1-6561,18,22,1-6561,65,15,0,4,16.63933801651001,0.25598981563861556
MLG39,11,14,MLG39,23,3,0,7,5.868841528892517,0.25516702299532684
1-3083,5,4,1-3083,78,8,0,29,19.88520061969757,0.2549384694833022
MLG10,2,6,MLG10,60,9,0,15,15.147517561912537,0.25245862603187563
1-5744,11,14,1-5744,18,0,0,11,4.508179545402527,0.2504544191890293
MLG41,8,11,MLG41,66,12,0,11,16.508179545402527,0.2501239325060989
MLG68,15,18,MLG68,642,59,0,240,157.3602809906006,0.245109471947976
MLG44,8,11,MLG44,59,5,0,23,14.426193594932556,0.24451175584631452
1-18558,15,18,1-18558,307,73,0,5,75.04917252063751,0.24445984534409612
1-9971,14,17,1-9971,15,2,0,4,3.6393380165100098,0.24262253443400064
1-8529,13,16,1-8529,56,2,0,28,13.475366115570068,0.24063153777803695
1-9630,18,22,1-9630,33,5,0,7,7.868841528892517,0.23844974329977325
1-0292,19,23,1-0292,99,12,0,28,23.47536611557007,0.23712491025828353
1-5891,15,18,1-5891,96,8,0,36,22.754042148590088,0.23702127238114676
MLG14,19,23,MLG14,232,50,0,12,54.91801404953003,0.2367155777996984
1-17907,3,5,1-17907,119,13,0,37,28.16387665271759,0.23667123237577806
MLG65,8,11,MLG65,201,40,0,18,47.377021074295044,0.23570657250893057
