Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
122,122,122,122,122,122,122,122,122,122,MLG42,20,13,MLG42,14,3,0,1,3.2016844004392624,0.22869174288851873
39,39,39,39,39,39,39,39,39,39,1-7467,12,13,1-7467,64,13,0,8,14.6134752035141,0.2283355500549078
391,391,391,391,391,391,391,391,391,391,MLG30,16,22,MLG30,208,42,0,25,47.04211001098156,0.22616399043741134
375,375,375,375,375,375,375,375,375,375,MLG14,16,22,MLG14,232,48,0,22,52.43705680966377,0.22602179659337834
562,562,562,562,562,562,562,562,562,562,1-0003,12,7,1-0003,17,3,0,4,3.8067376017570496,0.22392574127982645
463,463,463,463,463,463,463,463,463,463,1-1989,2,7,1-1989,46,6,0,21,10.23537240922451,0.22250809585270676
414,414,414,414,414,414,414,414,414,414,1-8285,20,7,1-8285,72,14,0,10,16.016844004392624,0.22245616672767532
358,358,358,358,358,358,358,358,358,358,1-9831,15,12,1-9831,132,15,0,71,29.31959243118763,0.22211812447869417
92,92,92,92,92,92,92,92,92,92,1-7807,14,2,1-7807,239,50,0,14,52.82358160614967,0.22101916990020784
412,412,412,412,412,412,412,412,412,412,1-6858,1,20,1-6858,23,3,0,10,5.016844004392624,0.2181236523648967
251,251,251,251,251,251,251,251,251,251,1-7268,20,7,1-7268,70,9,0,31,15.252216413617134,0.2178888059088162
33,33,33,33,33,33,33,33,33,33,1-7991,8,15,1-7991,46,10,0,0,10.0,0.21739130434782608
470,470,470,470,470,470,470,470,470,470,1-1204,13,14,1-1204,39,5,0,17,8.42863480746746,0.2161188412171144
124,124,124,124,124,124,124,124,124,124,1-8427,20,7,1-8427,189,36,0,24,40.8404256105423,0.21608690799228727
315,315,315,315,315,315,315,315,315,315,1-1769,11,6,1-1769,89,16,0,16,19.2269504070282,0.21603315064076628
128,128,128,128,128,128,128,128,128,128,1-19286,14,22,1-19286,40,8,0,3,8.605053201317787,0.21512633003294468
366,366,366,366,366,366,366,366,366,366,1-5163,7,9,1-5163,16,3,0,2,3.403368800878525,0.2127105500549078
161,161,161,161,161,161,161,161,161,161,MLG41,6,11,MLG41,66,12,0,9,13.815159603953362,0.20932060005989941
282,282,282,282,282,282,282,282,282,282,1-1608,10,4,1-1608,307,41,0,113,63.79033724963665,0.20778611481966336
526,526,526,526,526,526,526,526,526,526,1-5002,4,10,1-5002,45,5,0,21,9.23537240922451,0.20523049798276688
214,214,214,214,214,214,214,214,214,214,1-0053,4,10,1-0053,142,20,0,45,29.075798019766808,0.20475914098427328
380,380,380,380,380,380,380,380,380,380,1-7004,13,14,1-7004,381,53,0,119,77.00044365227222,0.20210090197446778
333,333,333,333,333,333,333,333,333,333,1-11329,1,20,1-11329,14,1,0,9,2.8151596039533615,0.20108282885381154
536,536,536,536,536,536,536,536,536,536,1-9971,8,3,1-9971,15,2,0,5,3.008422002196312,0.20056146681308745
499,499,499,499,499,499,499,499,499,499,1-8627,6,11,1-8627,25,4,0,5,5.008422002196312,0.20033688008785247
278,278,278,278,278,278,278,278,278,278,1-10762,18,3,1-10762,6,1,0,1,1.2016844004392624,0.20028073340654373
255,255,255,255,255,255,255,255,255,255,1-9946,5,21,1-9946,12,2,0,2,2.403368800878525,0.20028073340654373
501,501,501,501,501,501,501,501,501,501,1-18487,16,22,1-18487,23,4,0,3,4.605053201317787,0.20021970440512118
441,441,441,441,441,441,441,441,441,441,1-19166,6,9,1-19166,45,8,0,5,9.008422002196312,0.20018715560436248
323,323,323,323,323,323,323,323,323,323,1-3647,13,14,1-3647,5,1,0,0,1.0,0.2
156,156,156,156,156,156,156,156,156,156,1-8634,8,15,1-8634,10,2,0,0,2.0,0.2
229,229,229,229,229,229,229,229,229,229,1-4361,12,13,1-4361,10,2,0,0,2.0,0.2
246,246,246,246,246,246,246,246,246,246,MLG56,11,6,MLG56,511,74,0,137,101.63076286017895,0.19888603299447935
357,357,357,357,357,357,357,357,357,357,1-4760,19,8,1-4760,40,6,0,9,7.8151596039533615,0.19537899009883403
283,283,283,283,283,283,283,283,283,283,1-3535,17,1,1-3535,315,50,0,57,61.496010825037956,0.19522543119059668
272,272,272,272,272,272,272,272,272,272,1-1570,21,21,1-1570,142,16,0,58,27.69769522547722,0.1950541917287128
560,560,560,560,560,560,560,560,560,560,1-0027,4,10,1-0027,29,3,0,13,5.621897205710411,0.19385852433484177
488,488,488,488,488,488,488,488,488,488,1-11350,19,8,1-11350,100,8,0,56,19.294326424598694,0.19294326424598693
456,456,456,456,456,456,456,456,456,456,1-8186,19,8,1-8186,26,4,0,5,5.008422002196312,0.1926316154690889
542,542,542,542,542,542,542,542,542,542,1-1191,8,15,1-1191,53,10,0,1,10.201684400439262,0.19248461132904268
336,336,336,336,336,336,336,336,336,336,1-1827,20,7,1-1827,24,3,0,8,4.613475203514099,0.19222813347975412
54,54,54,54,54,54,54,54,54,54,1-8125,5,5,1-8125,21,4,0,0,4.0,0.19047619047619047
429,429,429,429,429,429,429,429,429,429,1-6693,4,10,1-6693,98,13,0,28,18.647163212299347,0.19027717563570762
311,311,311,311,311,311,311,311,311,311,1-20578,19,22,1-20578,19,3,0,3,3.605053201317787,0.1897396421746204
340,340,340,340,340,340,340,340,340,340,1-3362,13,14,1-3362,117,15,0,35,22.058954015374184,0.18853806850747165
430,430,430,430,430,430,430,430,430,430,1-3141,10,4,1-3141,136,22,0,18,25.630319207906723,0.18845822946990237
479,479,479,479,479,479,479,479,479,479,1-9286,20,7,1-9286,81,12,0,16,15.226950407028198,0.18798704206207653
298,298,298,298,298,298,298,298,298,298,1-7019,9,16,1-7019,107,18,0,10,20.016844004392624,0.18707330845226752
343,343,343,343,343,343,343,343,343,343,1-4319,15,12,1-4319,163,21,0,47,30.479166820645332,0.1869887535008916
102,102,102,102,102,102,102,102,102,102,1-3564,19,8,1-3564,41,5,0,13,7.621897205710411,0.1858999318465954
436,436,436,436,436,436,436,436,436,436,1-5161,20,7,1-5161,12,2,0,1,2.2016844004392624,0.1834737000366052
476,476,476,476,476,476,476,476,476,476,1-19205,4,10,1-19205,12,2,0,1,2.2016844004392624,0.1834737000366052
118,118,118,118,118,118,118,118,118,118,1-6543,11,6,1-6543,12,2,0,1,2.2016844004392624,0.1834737000366052
190,190,190,190,190,190,190,190,190,190,1-2382,13,14,1-2382,139,16,0,47,25.479166820645332,0.18330335842190887
206,206,206,206,206,206,206,206,206,206,1-9752,12,16,1-9752,22,3,0,5,4.008422002196312,0.18220100009983237
299,299,299,299,299,299,299,299,299,299,MLG54,12,13,MLG54,595,92,0,80,108.13475203514099,0.18173907905065712
346,346,346,346,346,346,346,346,346,346,MLG32,1,20,MLG32,52,6,0,17,9.42863480746746,0.18131990014360502
424,424,424,424,424,424,424,424,424,424,1-4700,13,9,1-4700,31,5,0,3,5.605053201317787,0.18080816778444475
309,309,309,309,309,309,309,309,309,309,1-3516,13,14,1-3516,156,8,0,100,28.16844004392624,0.18056692335850152
200,200,200,200,200,200,200,200,200,200,1-4634,4,10,1-4634,48,6,0,13,8.621897205710411,0.17962285845230022
209,209,209,209,209,209,209,209,209,209,1-9938,15,12,1-9938,55,3,0,34,9.857269614934921,0.17922308390790767
466,466,466,466,466,466,466,466,466,466,1-5981,2,23,1-5981,28,3,0,10,5.016844004392624,0.17917300015687943
300,300,300,300,300,300,300,300,300,300,1-4020,8,7,1-4020,37,5,0,8,6.613475203514099,0.17874257306794863
452,452,452,452,452,452,452,452,452,452,1-8529,5,5,1-8529,56,10,0,0,10.0,0.17857142857142858
533,533,533,533,533,533,533,533,533,533,1-7530,16,22,1-7530,25,4,0,2,4.403368800878525,0.17613475203514098
360,360,360,360,360,360,360,360,360,360,1-6611,13,14,1-6611,89,8,0,38,15.66400721669197,0.17600008108642665
221,221,221,221,221,221,221,221,221,221,1-8023,1,20,1-8023,16,1,0,9,2.8151596039533615,0.1759474752470851
326,326,326,326,326,326,326,326,326,326,1-8826,12,13,1-8826,123,19,0,13,21.62189720571041,0.17578778216024724
238,238,238,238,238,238,238,238,238,238,1-9855,1,20,1-9855,8,1,0,2,1.4033688008785248,0.1754211001098156
338,338,338,338,338,338,338,338,338,338,1-6296,9,16,1-6296,254,26,0,92,44.55496484041214,0.17541324740319741
478,478,478,478,478,478,478,478,478,478,1-9394,17,1,1-9394,117,8,0,62,20.504432827234268,0.17525156262593392
365,365,365,365,365,365,365,365,365,365,MLG48,14,21,MLG48,159,26,0,9,27.81515960395336,0.1749381107166878
350,350,350,350,350,350,350,350,350,350,1-2282,5,5,1-2282,219,25,0,66,38.31117042899132,0.17493685127393296
377,377,377,377,377,377,377,377,377,377,1-7213,4,10,1-7213,23,3,0,5,4.008422002196312,0.17427921748679617
208,208,208,208,208,208,208,208,208,208,1-10468,15,12,1-10468,549,60,0,172,94.68971687555313,0.17247671562031536
173,173,173,173,173,173,173,173,173,173,1-9588,16,22,1-9588,14,2,0,2,2.403368800878525,0.17166920006275177
237,237,237,237,237,237,237,237,237,237,1-9667,16,22,1-9667,14,2,0,2,2.403368800878525,0.17166920006275177
512,512,512,512,512,512,512,512,512,512,1-3033,1,20,1-3033,7,1,0,1,1.2016844004392624,0.17166920006275177
354,354,354,354,354,354,354,354,354,354,1-9417,15,12,1-9417,76,8,0,25,13.04211001098156,0.17160671067081
263,263,263,263,263,263,263,263,263,263,1-6927,15,12,1-6927,179,19,0,58,30.69769522547722,0.17149550405294536
58,58,58,58,58,58,58,58,58,58,1-17733,15,12,1-17733,74,8,0,23,12.638741210103035,0.1707938001365275
423,423,423,423,423,423,423,423,423,423,1-7122,20,7,1-7122,197,11,0,112,33.58865284919739,0.1705007758842507
116,116,116,116,116,116,116,116,116,116,1-20047,4,10,1-20047,20,3,0,2,3.403368800878525,0.17016844004392623
353,353,353,353,353,353,353,353,353,353,MLG50,11,6,MLG50,319,33,0,105,54.17686204612255,0.16983342334207696
91,91,91,91,91,91,91,91,91,91,72-12171,1,7,72-12171,19,2,0,6,3.2101064026355743,0.16895296855976707
494,494,494,494,494,494,494,494,494,494,1-3265,16,22,1-3265,19,3,0,1,3.2016844004392624,0.16850970528627696
3,3,3,3,3,3,3,3,3,3,1-8222,16,22,1-8222,12,1,0,5,2.008422002196312,0.167368500183026
244,244,244,244,244,244,244,244,244,244,MLG57,5,5,MLG57,629,50,0,272,104.85815691947937,0.16670613182747118
406,406,406,406,406,406,406,406,406,406,1-17907,12,13,1-17907,119,18,0,9,19.81515960395336,0.16651394625170893
301,301,301,301,301,301,301,301,301,301,1-1177,18,3,1-1177,17,0,0,14,2.8235816061496735,0.16609303565586314
370,370,370,370,370,370,370,370,370,370,MLG62,7,9,MLG62,525,85,0,8,86.6134752035141,0.16497804800669352
540,540,540,540,540,540,540,540,540,540,1-5413,1,20,1-5413,39,3,0,17,6.428634807467461,0.1648367899350631
364,364,364,364,364,364,364,364,364,364,1-7682,12,13,1-7682,141,22,0,6,23.210106402635574,0.16461068370663529
310,310,310,310,310,310,310,310,310,310,1-4855,1,20,1-4855,22,2,0,8,3.613475203514099,0.16424887288700452
335,335,335,335,335,335,335,335,335,335,1-8910,14,2,1-8910,137,22,0,2,22.403368800878525,0.163528239422471
104,104,104,104,104,104,104,104,104,104,1-8267,13,14,1-8267,133,11,0,53,21.689273223280907,0.16307724228030757
386,386,386,386,386,386,386,386,386,386,MLG68,8,15,MLG68,642,92,0,60,104.10106402635574,0.16215119007220521
266,266,266,266,266,266,266,266,266,266,1-2103,19,21,1-2103,26,4,0,1,4.201684400439262,0.16160324617074087
390,390,390,390,390,390,390,390,390,390,MLG64,1,20,MLG64,245,25,0,72,39.52127683162689,0.16131133400664038
302,302,302,302,302,302,302,302,302,302,MLG51,11,6,MLG51,248,19,0,102,39.571808844804764,0.1595637453419547
355,355,355,355,355,355,355,355,355,355,1-9498,7,21,1-9498,64,9,0,6,10.210106402635574,0.15953291254118085
524,524,524,524,524,524,524,524,524,524,1-9338,15,6,1-9338,29,4,0,3,4.605053201317787,0.15879493797647543
171,171,171,171,171,171,171,171,171,171,1-8100,7,10,1-8100,19,1,0,10,3.016844004392624,0.15878126338908546
306,306,306,306,306,306,306,306,306,306,1-18377,10,4,1-18377,14,2,0,1,2.2016844004392624,0.1572631714599473
22,22,22,22,22,22,22,22,22,22,1-7995,2,23,1-7995,14,2,0,1,2.2016844004392624,0.1572631714599473
322,322,322,322,322,322,322,322,322,322,1-0296,19,8,1-0296,41,3,0,17,6.428634807467461,0.1567959709138405
191,191,191,191,191,191,191,191,191,191,1-8328,19,14,1-8328,114,11,0,34,17.85726961493492,0.15664271592048176
145,145,145,145,145,145,145,145,145,145,MLG06,5,5,MLG06,18,2,0,4,2.8067376017570496,0.15592986676428053
426,426,426,426,426,426,426,426,426,426,1-4355,2,23,1-4355,49,6,0,8,7.613475203514099,0.1553770449696755
348,348,348,348,348,348,348,348,348,348,1-17758,15,12,1-17758,40,5,0,6,6.210106402635574,0.15525266006588936
328,328,328,328,328,328,328,328,328,328,1-9497,4,10,1-9497,150,15,0,41,23.269060418009758,0.15512706945339838
401,401,401,401,401,401,401,401,401,401,1-7204,6,11,1-7204,26,4,0,0,4.0,0.15384615384615385
342,342,342,342,342,342,342,342,342,342,MLG65,16,22,MLG65,201,29,0,8,30.6134752035141,0.15230584678365222
505,505,505,505,505,505,505,505,505,505,1-4747,18,3,1-4747,25,3,0,4,3.8067376017570496,0.15226950407028197
176,176,176,176,176,176,176,176,176,176,1-8042,2,8,1-8042,52,4,0,19,7.832003608345985,0.15061545400665358
188,188,188,188,188,188,188,188,188,188,1-20167,4,10,1-20167,56,5,0,17,8.42863480746746,0.15051133584763324
347,347,347,347,347,347,347,347,347,347,1-8188,18,3,1-8188,140,15,0,30,21.05053201317787,0.1503609429512705
451,451,451,451,451,451,451,451,451,451,1-4098,2,23,1-4098,16,2,0,2,2.403368800878525,0.1502105500549078
511,511,511,511,511,511,511,511,511,511,1-9697,10,2,1-9697,20,3,0,0,3.0,0.15
294,294,294,294,294,294,294,294,294,294,1-3509,9,16,1-3509,35,3,0,11,5.218528404831886,0.14910081156662533
270,270,270,270,270,270,270,270,270,270,1-1390,16,22,1-1390,98,14,0,3,14.605053201317787,0.14903115511548762
407,407,407,407,407,407,407,407,407,407,1-8421,21,21,1-8421,109,13,0,16,16.2269504070282,0.14887110465163483
433,433,433,433,433,433,433,433,433,433,1-5654,1,20,1-5654,15,1,0,6,2.2101064026355743,0.1473404268423716
248,248,248,248,248,248,248,248,248,248,1-2400,14,2,1-2400,49,7,0,1,7.201684400439262,0.1469731510293727
438,438,438,438,438,438,438,438,438,438,MLG10,19,8,MLG10,60,7,0,9,8.815159603953362,0.14691932673255603
296,296,296,296,296,296,296,296,296,296,1-9404,15,12,1-9404,100,6,0,42,14.47074481844902,0.14470744818449022
140,140,140,140,140,140,140,140,140,140,1-2294,15,12,1-2294,75,6,0,24,10.840425610542297,0.14453900814056397
465,465,465,465,465,465,465,465,465,465,1-5913,9,16,1-5913,14,0,0,10,2.016844004392624,0.14406028602804458
442,442,442,442,442,442,442,442,442,442,MLG11,8,15,MLG11,87,12,0,2,12.403368800878525,0.14256745748136235
166,166,166,166,166,166,166,166,166,166,MLG40,1,20,MLG40,51,4,0,16,7.226950407028198,0.14170490994172938
228,228,228,228,228,228,228,228,228,228,1-17835,14,6,1-17835,17,2,0,2,2.403368800878525,0.14137463534579559
129,129,129,129,129,129,129,129,129,129,1-2573,7,9,1-2573,37,4,0,6,5.210106402635574,0.14081368655771823
257,257,257,257,257,257,257,257,257,257,1-9504,19,8,1-9504,30,2,0,11,4.218528404831886,0.14061761349439622
363,363,363,363,363,363,363,363,363,363,1-10785,18,3,1-10785,279,15,0,120,39.20212805271149,0.14050941954376878
141,141,141,141,141,141,141,141,141,141,MLG45,1,20,MLG45,70,6,0,19,9.832003608345985,0.14045719440494264
313,313,313,313,313,313,313,313,313,313,1-7521,4,10,1-7521,10,1,0,2,1.4033688008785248,0.14033688008785247
274,274,274,274,274,274,274,274,274,274,1-0033,6,11,1-0033,10,1,0,2,1.4033688008785248,0.14033688008785247
103,103,103,103,103,103,103,103,103,103,1-8820,15,12,1-8820,83,6,0,28,11.647163212299347,0.1403272676180644
44,44,44,44,44,44,44,44,44,44,1-5214,12,13,1-5214,40,5,0,3,5.605053201317787,0.14012633003294467
349,349,349,349,349,349,349,349,349,349,1-3052,1,20,1-3052,166,20,0,16,23.2269504070282,0.13992138799414577
267,267,267,267,267,267,267,267,267,267,1-6181,9,16,1-6181,659,44,0,239,92.20257170498371,0.13991285539451245
146,146,146,146,146,146,146,146,146,146,1-7453,13,14,1-7453,13,1,0,4,1.8067376017570496,0.13897981551977304
520,520,520,520,520,520,520,520,520,520,1-2034,4,10,1-2034,16,1,0,6,2.2101064026355743,0.1381316501647234
416,416,416,416,416,416,416,416,416,416,1-18203,8,15,1-18203,29,4,0,0,4.0,0.13793103448275862
98,98,98,98,98,98,98,98,98,98,1-8127,19,8,1-8127,32,4,0,2,4.403368800878525,0.1376052750274539
450,450,450,450,450,450,450,450,450,450,1-2297,15,12,1-2297,25,2,0,7,3.4117908030748367,0.13647163212299346
440,440,440,440,440,440,440,440,440,440,MLG52,11,6,MLG52,125,10,0,35,17.058954015374184,0.13647163212299346
337,337,337,337,337,337,337,337,337,337,1-18613,1,20,1-18613,25,3,0,2,3.403368800878525,0.136134752035141
361,361,361,361,361,361,361,361,361,361,1-0008,9,9,1-0008,230,29,0,10,31.016844004392624,0.13485584349735924
312,312,312,312,312,312,312,312,312,312,1-3108,21,3,1-3108,18,1,0,7,2.4117908030748367,0.13398837794860205
67,67,67,67,67,67,67,67,67,67,1-7481,5,5,1-7481,33,2,0,12,4.420212805271149,0.1339458425839742
95,95,95,95,95,95,95,95,95,95,1-3312,15,12,1-3312,36,3,0,9,4.8151596039533615,0.13375443344314894
90,90,90,90,90,90,90,90,90,90,1-19222,8,15,1-19222,15,2,0,0,2.0,0.13333333333333333
396,396,396,396,396,396,396,396,396,396,1-9963,21,21,1-9963,116,14,0,7,15.411790803074837,0.13286026554374858
83,83,83,83,83,83,83,83,83,83,1-18423,6,11,1-18423,47,1,0,26,6.243794411420822,0.13284668960469834
73,73,73,73,73,73,73,73,73,73,1-5355,5,5,1-5355,53,4,0,15,7.025266006588936,0.13255218880356484
132,132,132,132,132,132,132,132,132,132,1-9110,10,15,1-9110,29,3,0,4,3.8067376017570496,0.13126681385369138
205,205,205,205,205,205,205,205,205,205,1-8018,18,3,1-8018,58,6,0,8,7.613475203514099,0.13126681385369138
199,199,199,199,199,199,199,199,199,199,MLG39,14,6,MLG39,23,2,0,5,3.008422002196312,0.13080095661723096
170,170,170,170,170,170,170,170,170,170,1-5043,21,21,1-5043,123,12,0,20,16.033688008785248,0.1303551870632947
197,197,197,197,197,197,197,197,197,197,1-8646,6,11,1-8646,20,2,0,3,2.605053201317787,0.13025266006588937
144,144,144,144,144,144,144,144,144,144,1-7744,12,21,1-7744,37,3,0,9,4.8151596039533615,0.13013944875549627
384,384,384,384,384,384,384,384,384,384,1-9270,21,21,1-9270,128,14,0,13,16.62189720571041,0.1298585719196126
454,454,454,454,454,454,454,454,454,454,1-0272,2,23,1-0272,111,13,0,7,14.411790803074837,0.1298359531808544
203,203,203,203,203,203,203,203,203,203,1-1250,14,2,1-1250,34,4,0,2,4.403368800878525,0.12951084708466248
59,59,59,59,59,59,59,59,59,59,1-9331,8,15,1-9331,25,3,0,1,3.2016844004392624,0.12806737601757048
484,484,484,484,484,484,484,484,484,484,MLG31,16,22,MLG31,33,4,0,1,4.201684400439262,0.12732376971028067
121,121,121,121,121,121,121,121,121,121,1-7070,20,7,1-7070,129,14,0,12,16.42021280527115,0.12728847135869106
12,12,12,12,12,12,12,12,12,12,MLG84,21,21,MLG84,63,6,0,10,8.016844004392624,0.12725149213321627
28,28,28,28,28,28,28,28,28,28,1-10071,16,22,1-10071,30,2,0,9,3.8151596039533615,0.12717198679844538
381,381,381,381,381,381,381,381,381,381,1-2335,17,1,1-2335,145,16,0,11,18.218528404831886,0.12564502348159923
480,480,480,480,480,480,480,480,480,480,1-1005,4,10,1-1005,125,10,0,28,15.647163212299347,0.12517730569839478
207,207,207,207,207,207,207,207,207,207,1-7058,19,21,1-7058,80,9,0,5,10.008422002196312,0.1251052750274539
80,80,80,80,80,80,80,80,80,80,1-9115,10,4,1-9115,16,2,0,0,2.0,0.125
457,457,457,457,457,457,457,457,457,457,1-8503,2,23,1-8503,16,2,0,0,2.0,0.125
142,142,142,142,142,142,142,142,142,142,P-16454,16,22,P-16454,8,1,0,0,1.0,0.125
127,127,127,127,127,127,127,127,127,127,1-9643,14,2,1-9643,8,1,0,0,1.0,0.125
397,397,397,397,397,397,397,397,397,397,1-9808,9,16,1-9808,74,4,0,26,9.243794411420822,0.12491614069487597
202,202,202,202,202,202,202,202,202,202,1-8988,9,16,1-8988,29,2,0,8,3.613475203514099,0.12460259322462411
389,389,389,389,389,389,389,389,389,389,1-0278,2,23,1-0278,79,9,0,4,9.80673760175705,0.1241359190095829
260,260,260,260,260,260,260,260,260,260,1-0129,21,21,1-0129,142,15,0,13,17.62189720571041,0.12409786764584796
320,320,320,320,320,320,320,320,320,320,MLG13,1,20,MLG13,140,13,0,21,17.23537240922451,0.12310980292303221
139,139,139,139,139,139,139,139,139,139,1-7863,18,3,1-7863,351,21,0,108,42.78191524744034,0.12188579842575595
531,531,531,531,531,531,531,531,531,531,1-5891,8,15,1-5891,96,9,0,13,11.621897205710411,0.12106142922615011
254,254,254,254,254,254,254,254,254,254,1-8379,4,10,1-8379,5,0,0,3,0.6050532013177872,0.12101064026355743
369,369,369,369,369,369,369,369,369,369,1-6594,18,3,1-6594,70,3,0,27,8.445478811860085,0.12064969731228692
61,61,61,61,61,61,61,61,61,61,1-7341,12,13,1-7341,110,8,0,26,13.243794411420822,0.12039813101291656
72,72,72,72,72,72,72,72,72,72,1-9614,4,10,1-9614,30,3,0,3,3.605053201317787,0.12016844004392624
493,493,493,493,493,493,493,493,493,493,1-1836,6,11,1-1836,20,2,0,2,2.403368800878525,0.12016844004392624
31,31,31,31,31,31,31,31,31,31,1-8938,4,10,1-8938,30,3,0,3,3.605053201317787,0.12016844004392624
510,510,510,510,510,510,510,510,510,510,1-3206,16,6,1-3206,45,5,0,2,5.403368800878525,0.12007486224174499
359,359,359,359,359,359,359,359,359,359,1-4417,9,16,1-4417,151,3,0,75,18.12633003294468,0.12004192074797801
85,85,85,85,85,85,85,85,85,85,1-8084,4,10,1-8084,82,8,0,9,9.815159603953362,0.11969706834089465
293,293,293,293,293,293,293,293,293,293,1-8066,9,16,1-8066,86,4,0,31,10.252216413617134,0.11921181876298993
285,285,285,285,285,285,285,285,285,285,1-18615,1,20,1-18615,22,1,0,8,2.613475203514099,0.11879432743245905
504,504,504,504,504,504,504,504,504,504,1-5425,15,23,1-5425,17,1,0,5,2.008422002196312,0.11814247071743011
