Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,17,1,20,1019.156618386507,14.559380262664385
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,56,1,151,1072.282468818128,1.9531556809073372
301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-8400,12,1-8400,9,33,19,0,1,19.10783091932535,0.5790251793734955
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,65,0,24,67.58794206380844,0.4897676961145539
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,19,1-9379,9,58,21,0,5,21.53915459662676,0.3713647344245993
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,6,MLG60,2,47,16,0,4,16.431323677301407,0.3496026314319448
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,19,MLG75,9,185,62,0,14,63.509632870554924,0.3432953128138104
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,33,0,23,35.48011114448309,0.3225464649498463
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,18,0,35,21.77408217638731,0.30667721375193396
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,71,0,45,75.85239136964083,0.30585641681306786
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,10,0,14,11.509632870554924,0.2951187915526904
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,6,1-11350,2,100,28,0,10,29.078309193253517,0.29078309193253515
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,8,1-2382,4,139,35,0,31,38.3427584990859,0.27584718344666115
26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,1-18558,17,307,78,0,45,82.85239136964083,0.2698774963180483
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,10,1-9674,6,144,37,0,13,38.40180195122957,0.26667918021687204
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,10,1-9938,6,55,13,0,11,14.186140112578869,0.2579298202287067
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,7,1-3584,17,26,5,0,15,6.617463789880276,0.2545178380723183
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,18,0,21,20.264449305832386,0.2533056163229048
