Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,16,MLG52,125,66,0,10,68.36555725336075,0.5469244580268859
345,345,345,345,345,345,345,345,345,345,345,345,1-1131,17,12,1-1131,138,69,0,10,71.36555725336075,0.5171417192272518
248,248,248,248,248,248,248,248,248,248,248,248,1-2400,18,8,1-2400,49,22,0,8,23.8924458026886,0.4876009347487469
459,459,459,459,459,459,459,459,459,459,459,459,1-2545,11,7,1-2545,145,54,0,31,61.33322748541832,0.42298777576150565
488,488,488,488,488,488,488,488,488,488,488,488,1-11350,4,14,1-11350,100,35,0,29,41.86011603474617,0.4186011603474617
381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,5,1-2335,145,53,0,13,56.07522442936897,0.386725685719786
342,342,342,342,342,342,342,342,342,342,342,342,MLG65,5,11,MLG65,201,65,0,40,74.462229013443,0.3704588508131492
388,388,388,388,388,388,388,388,388,388,388,388,MLG49,8,5,MLG49,185,60,0,34,68.04289466142654,0.36779943060230563
427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,5,1-9379,58,20,0,4,20.9462229013443,0.3611417741611086
327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,22,P-16616,28,8,0,5,9.182778626680374,0.32795637952429907
157,157,157,157,157,157,157,157,157,157,157,157,1-6061,1,2,1-6061,40,10,0,13,13.075224429368973,0.3268806107342243
322,322,322,322,322,322,322,322,322,322,322,322,1-0296,8,12,1-0296,41,10,0,14,13.311780154705048,0.3246775647489036
364,364,364,364,364,364,364,364,364,364,364,364,1-7682,3,10,1-7682,141,35,0,45,45.64500764012337,0.32372345844059125
414,414,414,414,414,414,414,414,414,414,414,414,1-8285,3,9,1-8285,72,19,0,17,23.021447330713272,0.3197423240376843
526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,2,1-5002,45,12,0,10,14.365557253360748,0.31923460563023887
434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,5,MLG59,71,21,0,7,22.655890077352524,0.31909704334299327
469,469,469,469,469,469,469,469,469,469,469,469,1-8578,13,13,1-8578,11,2,0,6,3.419334352016449,0.31084857745604083
375,375,375,375,375,375,375,375,375,375,375,375,MLG14,4,14,MLG14,232,65,0,29,71.86011603474617,0.3097418794601128
15,15,15,15,15,15,15,15,15,15,15,15,1-8093,11,7,1-8093,4,1,0,1,1.2365557253360748,0.3091389313340187
204,204,204,204,204,204,204,204,204,204,204,204,1-9733,10,15,1-9733,4,1,0,1,1.2365557253360748,0.3091389313340187
83,83,83,83,83,83,83,83,83,83,83,83,1-18423,18,8,1-18423,47,8,0,27,14.38700458407402,0.3061064805122132
211,211,211,211,211,211,211,211,211,211,211,211,1-5406,6,1,1-5406,10,3,0,0,3.0,0.3
55,55,55,55,55,55,55,55,55,55,55,55,1-8095,2,6,1-8095,46,10,0,15,13.548335880041122,0.29452904087045917
357,357,357,357,357,357,357,357,357,357,357,357,1-4760,17,12,1-4760,40,11,0,3,11.709667176008224,0.2927416794002056
244,244,244,244,244,244,244,244,244,244,244,244,MLG57,2,6,MLG57,629,122,0,258,183.0313771367073,0.29098788098045675
477,477,477,477,477,477,477,477,477,477,477,477,1-9055,11,7,1-9055,12,3,0,2,3.4731114506721497,0.28942595422267914
246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,16,MLG56,511,138,0,41,147.69878473877907,0.28903871768841305
462,462,462,462,462,462,462,462,462,462,462,462,1-1183,16,21,1-1183,45,8,0,21,12.967670232057571,0.28817044960127935
437,437,437,437,437,437,437,437,437,437,437,437,1-6980,17,12,1-6980,128,34,0,12,36.8386687040329,0.287802099250257
286,286,286,286,286,286,286,286,286,286,286,286,1-3587,20,16,1-3587,46,12,0,5,13.182778626680374,0.286582144058269
210,210,210,210,210,210,210,210,210,210,210,210,1-7842,8,5,1-7842,21,6,0,0,6.0,0.2857142857142857
330,330,330,330,330,330,330,330,330,330,330,330,1-4531,13,13,1-4531,94,24,0,12,26.838668704032898,0.28551775217056274
533,533,533,533,533,533,533,533,533,533,533,533,1-7530,6,1,1-7530,25,7,0,0,7.0,0.28
362,362,362,362,362,362,362,362,362,362,362,362,1-1462,13,13,1-1462,192,29,0,103,53.36523970961571,0.27794395682091516
505,505,505,505,505,505,505,505,505,505,505,505,1-4747,11,7,1-4747,25,6,0,4,6.946222901344299,0.277848916053772
422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,15,1-6878,167,27,0,82,46.397569477558136,0.2778297573506475
214,214,214,214,214,214,214,214,214,214,214,214,1-0053,1,2,1-0053,142,33,0,26,39.150448858737946,0.27570738632914044
392,392,392,392,392,392,392,392,392,392,392,392,1-9609,1,2,1-9609,25,5,0,8,6.892445802688599,0.27569783210754395
24,24,24,24,24,24,24,24,24,24,24,24,1-7140,4,14,1-7140,397,97,0,52,109.30089771747589,0.27531712271404507
319,319,319,319,319,319,319,319,319,319,319,319,1-3584,1,2,1-3584,26,5,0,9,7.1290015280246735,0.27419236646248746
400,400,400,400,400,400,400,400,400,400,400,400,1-18709,1,2,1-18709,33,8,0,4,8.9462229013443,0.2710976636771
538,538,538,538,538,538,538,538,538,538,538,538,1-9576,10,15,1-9576,10,2,0,3,2.7096671760082245,0.27096671760082247
468,468,468,468,468,468,468,468,468,468,468,468,1-6228,7,23,1-6228,48,10,0,12,12.838668704032898,0.267472264667352
432,432,432,432,432,432,432,432,432,432,432,432,1-6914,12,4,1-6914,73,5,0,61,19.429899245500565,0.26616300336302146
514,514,514,514,514,514,514,514,514,514,514,514,1-11206,2,6,1-11206,14,3,0,3,3.7096671760082245,0.2649762268577303
31,31,31,31,31,31,31,31,31,31,31,31,1-8938,20,16,1-8938,30,7,0,4,7.946222901344299,0.26487409671147666
486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,14,1-8678,17,4,0,2,4.47311145067215,0.2631242029807147
160,160,160,160,160,160,160,160,160,160,160,160,1-19813,4,14,1-19813,20,5,0,1,5.236555725336075,0.26182778626680375
222,222,222,222,222,222,222,222,222,222,222,222,1-4149,13,13,1-4149,16,3,0,5,4.182778626680374,0.2614236641675234
510,510,510,510,510,510,510,510,510,510,510,510,1-3206,4,14,1-3206,45,11,0,3,11.709667176008224,0.2602148261335161
99,99,99,99,99,99,99,99,99,99,99,99,1-5775,5,11,1-5775,244,39,0,101,62.89212825894356,0.2577546240120638
285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,9,1-18615,22,4,0,7,5.655890077352524,0.2570859126069329
206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,6,1-9752,22,4,0,7,5.655890077352524,0.2570859126069329
359,359,359,359,359,359,359,359,359,359,359,359,1-4417,10,15,1-4417,151,16,0,96,38.709349632263184,0.256353308822935
485,485,485,485,485,485,485,485,485,485,485,485,1-5980,1,2,1-5980,29,6,0,6,7.419334352016449,0.2558391155867741
241,241,241,241,241,241,241,241,241,241,241,241,1-19448,15,22,1-19448,45,11,0,2,11.47311145067215,0.2549580322371589
106,106,106,106,106,106,106,106,106,106,106,106,MLG69,5,11,MLG69,576,89,0,241,146.00992980599403,0.25348946146873963
47,47,47,47,47,47,47,47,47,47,47,47,1-19547,20,16,1-19547,66,15,0,7,16.655890077352524,0.25236197086897766
