,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-9491,14,11,1-9491,80,15,1,40,1050.9261798858645,13.136577248573303
1,MLG51,20,3,MLG51,248,96,1,80,1167.8523597717283,4.709082095853744
2,1-1608,14,11,1-1608,307,36,1,53,1083.60218834877,3.5296488219829647
3,MLG54,20,3,MLG54,595,65,1,471,1488.0307681560516,2.5008920473210954
4,MLG62,13,5,MLG62,525,107,0,394,460.8728718757629,0.8778530892871675
5,1-8493,16,9,1-8493,38,24,0,8,31.18523597717285,0.8206641046624434
6,MLG65,20,3,MLG65,201,56,0,92,138.6302137374878,0.6897025559078994
7,1-9283,14,11,1-9283,235,17,0,161,161.60287404060364,0.6876718044281006
8,1-9286,14,11,1-9286,81,4,0,57,55.19480633735657,0.6814173621895873
9,1-4020,14,11,1-4020,37,5,0,22,24.759398937225345,0.6691729442493336
10,MLG59,7,10,MLG59,71,41,0,6,46.38892698287964,0.6533651687729527
11,1-10539,14,10,1-10539,63,35,0,6,40.38892698287964,0.6410940790933276
12,1-6974,7,5,1-6974,207,41,0,100,130.81544971466064,0.6319586942737229
13,1-1462,15,7,1-1462,192,86,0,35,117.43540740013124,0.6116427468756834
14,1-7005,9,20,1-7005,285,28,0,161,172.60287404060364,0.6056241194407145
15,1-8573,4,4,1-8573,184,26,0,94,110.426522731781,0.6001441452814185
16,1-8627,14,11,1-8627,25,4,0,12,14.777853965759276,0.5911141586303711
17,MLG69,18,6,MLG69,576,219,0,127,333.065621137619,0.5782389255861441
18,1-8285,14,11,1-8285,72,20,0,24,41.55570793151856,0.5771626101599799
19,1-7268,14,11,1-7268,70,8,0,36,40.33356189727783,0.5761937413896833
20,1-18028,18,6,1-18028,309,57,0,134,177.35270261764526,0.5739569664001465
21,1-5172,16,9,1-5172,120,25,0,46,66.3151068687439,0.5526258905728658
22,1-7863,16,9,1-7863,351,40,0,161,184.60287404060364,0.5259341140757938
23,MLG56,18,6,MLG56,511,161,0,111,260.6951491832733,0.5101666324525896
24,1-4847,6,18,1-4847,2,1,0,0,1.0,0.5
25,MLG13,9,20,MLG13,140,46,0,26,69.35201692581177,0.495371549470084
26,1-9938,4,8,1-9938,55,20,0,8,27.18523597717285,0.4942770177667791
27,1-3052,15,7,1-3052,166,47,0,39,82.02802538871765,0.4941447312573352
28,1-1770,13,5,1-1770,35,11,0,7,17.287081480026245,0.4939166137150356
29,1-9227,15,7,1-9227,801,116,0,310,394.427894115448,0.4924193434649788
30,1-7058,16,9,1-7058,80,25,0,16,39.3704719543457,0.4921308994293213
