Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,20,6,MLG45,70,25,1,13,1036.3161524534225,14.804516463620322
4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,20,6,1-6240,698,79,1,106,1171.2701661586761,1.678037487333347
322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,18,7,1-0296,41,8,0,31,34.984671235084534,0.8532846642703544
57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,10,20,1-1224,151,5,0,118,107.7158453464508,0.7133499691817934
131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,18,7,1-9283,235,95,0,72,157.67407512664795,0.6709535111772253
387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,20,6,1-10539,63,9,0,35,39.466564297676086,0.6264534015504141
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,20,6,1-8427,189,45,0,84,118.11975431442261,0.624972245049855
470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,2,5,1-1204,39,2,0,25,23.761831641197205,0.6092777343896719
123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,10,MLG55,92,21,0,40,55.81893062591553,0.6067275068034297
463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,22,1-1989,46,21,0,7,27.093312859535217,0.5889850621638091
130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,19,22,1-1833,124,2,0,80,71.63786125183105,0.5777246875147666
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,15,MLG40,51,19,0,12,29.445679187774658,0.5773662585838168
413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,16,8,1-8314,36,19,0,2,20.740946531295776,0.5761374036471049
