Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,6,4,1-1942,34,20,0,9,23.686429411172867,0.6966596885639078
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,19,13,1-7042,117,66,0,33,79.51690784096718,0.6796316909484375
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,15,10,1-1390,98,60,0,15,66.14404901862144,0.6749392757002188
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,15,10,1-5803,15,8,0,4,9.638413071632385,0.642560871442159
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,22,6,1-0033,10,5,0,3,6.228809803724289,0.6228809803724289
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,8,1-6227,52,20,0,30,32.28809803724289,0.620924962254671
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,9,3,72-12171,19,8,0,9,11.686429411172867,0.615075232166993
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,12,14,1-7441,111,53,0,34,66.92651110887527,0.6029415415213989
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,20,5,1-4926,4,2,0,1,2.4096032679080963,0.6024008169770241
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,7,12,1-7752,29,14,0,8,17.27682614326477,0.5957526256298197
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,19,13,1-5036,14,7,0,1,7.409603267908096,0.5292573762791497
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,12,1-5161,12,5,0,3,6.228809803724289,0.5190674836436907
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,8,9,1-1989,46,20,0,9,23.686429411172867,0.514922378503758
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,2,16,1-19567,2,1,0,0,1.0,0.5
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,13,15,1-4847,2,1,0,0,1.0,0.5
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,14,1-8172,40,17,0,7,19.867222875356674,0.49668057188391684
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,10,17,1-8678,17,7,0,3,8.228809803724289,0.48404763551319346
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,4,23,1-20467,13,5,0,3,6.228809803724289,0.47913921567109913
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,6,4,1-7845,36,13,0,10,17.096032679080963,0.47488979664113784
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,1,8,1-11329,14,5,0,4,6.638413071632385,0.4741723622594561
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,19,13,MLG52,125,50,0,21,58.60166862607002,0.4688133490085602
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,2,16,1-7530,25,8,0,9,11.686429411172867,0.46745717644691465
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,8,9,1-6647,62,22,0,17,28.963255554437637,0.46714928313609094
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,8,9,1-8095,46,16,0,13,21.324842482805252,0.4635835322348968
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,15,10,1-9379,58,24,0,7,26.867222875356674,0.46322798060959786
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,15,10,1-8186,26,12,0,0,12.0,0.46153846153846156
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,11,2,1-9938,55,24,0,3,25.22880980372429,0.45870563279498705
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,19,13,1-0278,79,18,0,44,36.02254378795624,0.45598156693615494
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,19,13,1-3083,78,29,0,16,35.55365228652954,0.4558160549555069
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,6,4,1-9733,4,1,0,2,1.8192065358161926,0.45480163395404816
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,20,5,1-21192,4,1,0,2,1.8192065358161926,0.45480163395404816
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,9,3,P-16616,28,5,0,18,12.372858822345734,0.4418878150837762
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,15,10,1-2382,139,53,0,17,59.96325555443764,0.43139032772976715
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,14,21,1-2423,79,33,0,2,33.81920653581619,0.4280912219723569
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,12,14,1-1258,435,144,0,101,185.36993005871773,0.42613777024992583
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,12,14,1-0129,142,56,0,10,60.09603267908096,0.42321149774000677
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,9,3,1-1770,35,9,0,14,14.734445750713348,0.42098416430609564
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,16,20,1-5981,28,10,0,4,11.638413071632385,0.4156576097011566
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,13,15,1-3312,36,14,0,2,14.819206535816193,0.41164462599489426
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,19,13,1-10951,1,0,0,1,0.4096032679080963,0.4096032679080963
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,16,1-6028,2,0,0,2,0.8192065358161926,0.4096032679080963
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,19,13,1-3551,6,2,0,1,2.4096032679080963,0.40160054465134937
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,16,20,1-5424,5,2,0,0,2.0,0.4
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,2,16,MLG59,71,9,0,47,28.251353591680527,0.3979063886152187
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,2,16,1-18202,23,0,0,22,9.011271893978119,0.39179443017296167
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,21,7,MLG10,60,14,0,23,23.420875161886215,0.39034791936477026
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,6,4,1-7842,21,4,0,10,8.096032679080963,0.38552536567052204
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,15,10,1-9518,22,8,0,1,8.409603267908096,0.38225469399582257
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,12,14,1-9270,128,41,0,19,48.78246209025383,0.38111298508010805
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,9,3,1-8285,72,20,0,18,27.372858822345734,0.38017859475480187
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,2,16,MLG65,201,46,0,74,76.31064182519913,0.379654934453727
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,9,3,1-5654,15,2,0,9,5.686429411172867,0.37909529407819115
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,2,16,1-9997,16,4,0,5,6.048016339540482,0.3780010212212801
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,12,14,1-8906,15,4,0,4,5.638413071632385,0.37589420477549235
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,7,12,1-1350,195,59,0,34,72.92651110887527,0.37398210825064243
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,10,17,MLG09,125,43,0,9,46.68642941117287,0.37349143528938294
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,21,7,MLG42,14,4,0,3,5.228809803724289,0.3734864145517349
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,15,10,1-5043,123,41,0,12,45.915239214897156,0.3732946277633915
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,13,15,1-8084,82,15,0,37,30.155320912599564,0.36774781600731177
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,10,17,1-8157,75,25,0,5,27.04801633954048,0.36064021786053974
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,10,17,1-9076,9,2,0,3,3.228809803724289,0.3587566448582543
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,2,16,1-10539,63,6,0,40,22.384130716323853,0.35530366216387066
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,1,8,1-9609,25,8,0,2,8.819206535816193,0.3527682614326477
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,15,10,MLG11,87,19,0,28,30.468891501426697,0.35021714369455975
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,10,17,1-3584,26,9,0,0,9.0,0.34615384615384615
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,10,17,MLG60,47,15,0,3,16.22880980372429,0.34529382561115507
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,21,7,1-5425,17,3,0,7,5.867222875356674,0.345130757373922
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,19,13,P-0009,7,2,0,1,2.4096032679080963,0.34422903827258516
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,1,8,1-6858,23,5,0,7,7.867222875356674,0.34205316849376843
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,17,11,1-2294,75,16,0,23,25.420875161886215,0.3389450021584829
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,12,14,1-6561,65,21,0,2,21.819206535816193,0.3356801005510183
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,10,17,MLG75,185,55,0,17,61.96325555443764,0.33493651651047374
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,17,11,1-3176,3,1,0,0,1.0,0.3333333333333333
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,22,6,1-17907,119,35,0,11,39.50563594698906,0.33198013400831144
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,6,4,1-6228,48,2,0,34,15.926511108875275,0.3318023147682349
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,22,6,1-3589,27,4,0,12,8.915239214897156,0.3301940449961909
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,16,1-4682,16,2,0,8,5.2768261432647705,0.32980163395404816
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,2,16,72-12387,71,23,0,1,23.409603267908096,0.3297127220832126
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,11,2,1-2324,25,7,0,3,8.228809803724289,0.3291523921489716
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,10,17,1-4098,16,4,0,3,5.228809803724289,0.32680061273276806
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,4,23,1-9902,30,6,0,9,9.686429411172867,0.3228809803724289
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,9,3,1-9667,14,2,0,6,4.457619607448578,0.3184014005320413
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,9,3,1-5799,7,1,0,3,2.228809803724289,0.3184014005320413
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,16,20,1-9770,50,11,0,12,15.915239214897156,0.3183047842979431
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,11,2,1-9185,31,7,0,7,9.867222875356674,0.31829751210827983
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,12,14,1-6734,44,9,0,12,13.915239214897156,0.31625543670220807
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,21,7,1-2297,25,5,0,7,7.867222875356674,0.314688915014267
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,13,15,MLG29,164,27,0,60,51.57619607448578,0.3144890004541816
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,15,10,1-7058,80,20,0,12,24.915239214897156,0.31144049018621445
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,7,12,1-2103,26,8,0,0,8.0,0.3076923076923077
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,2,16,1-7467,64,16,0,9,19.686429411172867,0.30760045954957604
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,19,13,1-17758,40,11,0,3,12.228809803724289,0.30572024509310725
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,21,7,1-8705,48,8,0,16,14.553652286529541,0.3032010893026988
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,7,12,1-5531,8,2,0,1,2.4096032679080963,0.30120040848851204
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,10,17,1-4494,16,4,0,2,4.819206535816193,0.30120040848851204
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,2,16,MLG64,245,32,0,102,73.77953332662582,0.3011409523535748
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,9,3,1-6061,40,7,0,12,11.915239214897156,0.2978809803724289
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,7,12,1-3587,46,10,0,9,13.686429411172867,0.2975310741559319
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,8,1-6006,57,16,0,2,16.819206535816193,0.2950737988739683
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,11,2,1-0303,212,58,0,11,62.50563594698906,0.29483790541032573
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,12,14,1-3564,41,10,0,5,12.048016339540482,0.293854057061963
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,22,6,1-4052,13,3,0,2,3.8192065358161926,0.29378511813970715
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,6,4,72-0103,71,4,0,41,20.79373398423195,0.29286949273566126
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,19,13,1-8988,29,6,0,6,8.457619607448578,0.2916420554292613
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,6,4,1-4855,22,6,0,1,6.409603267908096,0.29134560308673163
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,17,11,1-8067,322,68,0,62,93.39540261030197,0.2900478341934844
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,20,5,1-9452,16,3,0,4,4.638413071632385,0.2899008169770241
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,7,12,1-6693,98,23,0,13,28.324842482805252,0.28902900492658423
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,6,4,1-9630,33,5,0,11,9.50563594698906,0.2880495741511836
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,12,14,1-8421,109,26,0,13,31.324842482805252,0.28738387598903903
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,19,13,MLG50,319,49,0,104,91.59873986244202,0.28714338514872106
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,9,1-8074,145,19,0,55,41.5281797349453,0.2864012395513469
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,5,1,1-19547,66,18,0,2,18.819206535816193,0.285139492966912
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,2,16,1-9946,12,3,0,1,3.4096032679080963,0.284133605659008
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,22,6,1-0003,17,4,0,2,4.819206535816193,0.28348273740095253
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,11,2,1-18615,22,5,0,3,6.228809803724289,0.28312771835110406
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,22,6,1-9971,15,3,0,3,4.228809803724289,0.2819206535816193
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,6,4,1-7521,10,2,0,2,2.8192065358161926,0.2819206535816193
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,11,2,1-17790,5,1,0,1,1.4096032679080963,0.2819206535816193
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,1,8,1-4051,5,1,0,1,1.4096032679080963,0.2819206535816193
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,11,2,1-8767,48,0,0,33,13.516907840967178,0.2816022466868162
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,12,14,1-3108,18,3,0,5,5.048016339540482,0.2804453521966934
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,10,17,1-18487,23,6,0,1,6.409603267908096,0.27867840295252594
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,12,14,1-9498,64,16,0,4,17.638413071632385,0.275600204244256
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,9,3,1-9606,16,4,0,1,4.409603267908096,0.275600204244256
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,19,13,MLG54,595,138,0,63,163.80500587821007,0.27530253088774803
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,12,1-8576,55,11,0,10,15.096032679080963,0.2744733214378357
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,12,14,1-3141,136,31,0,15,37.144049018621445,0.2731180074898636
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,7,12,1-6532,27,2,0,13,7.324842482805252,0.2712904623261205
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,15,10,1-10060,36,4,0,14,9.734445750713348,0.2704012708531486
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,10,17,1-4355,49,11,0,5,13.048016339540482,0.2662860477457241
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,12,14,1-9963,116,26,0,11,30.50563594698906,0.2629796202326643
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,9,1-6692,71,10,0,21,18.601668626070023,0.2619953327615496
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,4,23,1-8578,11,0,0,7,2.867222875356674,0.2606566250324249
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,9,3,1-3033,7,1,0,2,1.8192065358161926,0.2598866479737418
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,12,14,1-1570,142,34,0,7,36.867222875356674,0.25962833010814557
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,1,8,1-17835,17,4,0,1,4.409603267908096,0.25938842752400565
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,19,13,1-6900,67,10,0,18,17.372858822345734,0.2592964003335184
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,5,1,1-9761,35,7,0,5,9.048016339540482,0.2585147525582995
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,15,10,1-9818,28,6,0,3,7.228809803724289,0.2581717787044389
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,1,8,1-5413,39,8,0,5,10.048016339540482,0.2576414446036021
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,1,8,1-9491,80,14,0,16,20.55365228652954,0.25692065358161925
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,9,3,1-9457,11,2,0,2,2.8192065358161926,0.2562915032560175
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,13,15,1-0027,29,7,0,1,7.409603267908096,0.25550356096234816
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,15,1-6098,1327,241,0,238,338.4855777621269,0.25507579333996
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,10,17,1-19448,45,9,0,6,11.457619607448578,0.25461376905441285
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,15,10,1-5214,40,6,0,10,10.096032679080963,0.2524008169770241
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,12,1-7819,59,12,0,7,14.867222875356674,0.25198682839587583
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,6,4,MLG13,140,27,0,20,35.192065358161926,0.2513718954154423
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,9,1-1250,34,4,0,11,8.50563594698906,0.25016576314673705
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,9,3,1-8093,4,1,0,0,1.0,0.25
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,15,10,1-20012,12,3,0,0,3.0,0.25
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,3,24,1-8532,4,1,0,0,1.0,0.25
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,11,2,1-18004,12,3,0,0,3.0,0.25
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,16,20,MLG57,629,89,0,166,156.994142472744,0.24959323127622254
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,12,14,1-4747,25,5,0,3,6.228809803724289,0.24915239214897156
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,2,16,1-1191,53,7,0,15,13.144049018621445,0.2480009248796499
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,9,3,1-2282,219,31,0,56,53.937783002853394,0.24629124658837165
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,10,17,1-19549,29,3,0,10,7.096032679080963,0.2446907820372746
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,22,6,MLG55,92,20,0,6,22.457619607448578,0.24410456095052802
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,13,15,1-0205,34,7,0,3,8.228809803724289,0.24202381775659673
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,16,20,1-9650,25,4,0,5,6.048016339540482,0.24192065358161927
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,17,11,1-10468,549,64,0,168,132.81334900856018,0.2419186685037526
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,7,12,MLG56,511,67,0,138,123.52525097131729,0.24173238937635477
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,16,20,1-19915,62,8,0,17,14.963255554437637,0.2413428315231877
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,18,1-10038,76,4,0,35,18.33611437678337,0.24126466285241277
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,13,15,1-6787,56,11,0,6,13.457619607448578,0.24031463584729604
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,11,1-9496,39,4,0,13,9.324842482805252,0.23909852520013467
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,16,20,1-3089,16,3,0,2,3.8192065358161926,0.23870040848851204
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,6,4,1-8820,83,15,0,11,19.50563594698906,0.2350076620119164
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,1,8,1-10698,6,1,0,1,1.4096032679080963,0.2349338779846827
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,15,10,1-4499,12,2,0,2,2.8192065358161926,0.2349338779846827
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,2,16,1-9055,12,2,0,2,2.8192065358161926,0.2349338779846827
