,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7268,5,10,1-7268,70,38,0,6,42.6771205663681,0.6096731509481158
1,1-5172,21,16,1-5172,120,30,0,50,68.97600471973419,0.5748000393311182
2,1-4355,15,4,1-4355,49,24,0,5,27.89760047197342,0.5693387851423147
3,1-9491,13,22,1-9491,80,21,0,30,44.38560283184052,0.5548200353980064
4,1-1570,21,16,1-1570,142,11,0,86,78.03872811794281,0.5495685078728367
5,MLG29,8,3,MLG29,164,40,0,56,83.6531252861023,0.5100800322323311
6,1-0303,13,22,1-0303,212,38,0,87,105.8182482123375,0.4991426802468749
7,1-2545,6,7,1-2545,145,18,0,69,71.78688651323318,0.4950819759533323
8,1-5775,3,9,1-5775,244,44,0,97,119.61344915628432,0.490219053919198
9,MLG65,5,13,MLG65,201,73,0,30,96.38560283184052,0.4795303623474652
10,MLG32,4,6,MLG32,52,13,0,15,24.692801415920258,0.4748615656907742
11,1-9286,16,10,1-9286,81,22,0,21,38.36992198228836,0.4737027405220785
12,1-3516,17,12,1-3516,156,45,0,36,73.06272339820862,0.4683507910141578
13,MLG10,12,22,MLG10,60,23,0,6,27.677120566368103,0.4612853427728017
14,1-1350,13,22,1-1350,195,51,0,49,89.19648462533951,0.4574178698735359
15,1-7070,5,13,1-7070,129,39,0,24,57.70848226547241,0.4473525757013365
16,1-10785,21,16,1-10785,279,10,0,147,124.58945387601852,0.4465571823513208
17,1-20578,14,23,1-20578,19,6,0,3,8.338560283184052,0.4388715938517922
18,1-7152,18,20,1-7152,109,3,0,57,47.43264538049698,0.4351618842247429
19,1-18371,10,15,1-18371,120,48,0,5,51.89760047197342,0.4324800039331118
20,1-3447,11,21,1-3447,110,42,0,7,47.45664066076279,0.4314240060069344
21,1-7024,10,15,1-7024,498,62,0,195,214.0064184069633,0.4297317638694043
22,1-18487,15,4,1-18487,23,9,0,1,9.779520094394684,0.4251965258432471
23,1-8578,8,3,1-8578,11,0,0,6,4.677120566368103,0.4251927787607366
24,1-9768,7,14,1-9768,241,41,0,78,101.80256736278534,0.4224172919617649
25,1-18377,12,5,1-18377,14,2,0,5,5.897600471973419,0.4212571765695299
26,1-9333,17,12,1-9333,102,25,0,23,42.92896217107773,0.4208721781478208
27,P-16616,15,4,P-16616,28,11,0,1,11.779520094394684,0.4206971462283815
28,1-8678,4,6,1-8678,17,4,0,4,7.118080377578735,0.418710610445808
29,1-6692,5,13,1-6692,71,10,0,25,29.488002359867096,0.4153239768995365
30,1-0278,17,12,1-0278,79,19,0,17,32.251841604709625,0.4082511595532864
31,1-4417,9,18,1-4417,151,0,0,79,61.58208745718002,0.4078283937561591
32,MLG49,7,14,MLG49,185,20,0,71,75.34592670202255,0.4072752794703921
